county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
California,75596.0,85416.0,-9820.0,157580.0,233176.0,143308.0,87747.0,248.0,2311.0,1798.0,45382.0,92.0,2208.0,903.0,7478.0,89868.0,332023.0,1468397.0,335123.0,1460168.0,-3100.0,8229.0,9800.0,148721.0,6504.0,116.0,9.0,79479.0,1042.0,597.0,6629.0,81118.0,-2167.0,2773.0,957.0,1687.0,640.0,9208.0,3741.0,53935.0,341823.0,1617118.0,337432.0,1589835.0,4210164.0,2381.0,27643.0,4276.0,19226.0,10409.0,521.0,115.0,8057.0,7247.0,152818.0,334576.0,1464300.0,30903.0,105973.0,29842.0,431.0,7.0,97792.0,1174.0,314.0,30280.0,99280.0,617.0,6.0,0.0,6527.0,136.0,30.0,623.0,6693.0,98.0,638.0,2013,APR,2559.0,47180.0,2300.0,8381.0,5129.0,1800420.0,158521.0,85983.0,1158.0,606.0,87747.0,606.0,57676.0,1958941.0,1927267.0,23502.0,8172.0,160065.0,1798876.0,136876.0,127634.0,1605.0,321.0,129560.0,7144.0,142.0,30.0,7316.0,736.0,1795291.0,2644.0,9848.0,2.0,2013-04-01
Alameda,2933.0,3209.0,-276.0,4140.0,7073.0,3795.0,2294.0,11.0,186.0,2.0,1364.0,0.0,242.0,0.0,135.0,3278.0,10363.0,52519.0,10574.0,52306.0,-211.0,213.0,360.0,4890.0,192.0,4.0,0.0,2031.0,42.0,25.0,196.0,2098.0,5.0,8.0,22.0,48.0,5.0,340.0,132.0,2396.0,10723.0,57409.0,10439.0,55886.0,134578.0,121.0,1631.0,282.0,1092.0,574.0,0.0,2.0,431.0,162.0,5601.0,10561.0,51808.0,793.0,3117.0,757.0,31.0,0.0,2847.0,58.0,23.0,788.0,2928.0,5.0,0.0,0.0,183.0,5.0,1.0,5.0,189.0,0.0,0.0,2013,APR,197.0,1366.0,242.0,135.0,2.0,62882.0,5250.0,2223.0,46.0,25.0,2294.0,13.0,2528.0,68132.0,66325.0,1374.0,433.0,5763.0,62369.0,3910.0,3604.0,89.0,23.0,3716.0,188.0,5.0,1.0,194.0,0.0,62880.0,70.0,345.0,2.0,2013-04-01
Alpine,0.0,0.0,0.0,9.0,9.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,75.0,2.0,75.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,83.0,3.0,83.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,78.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,APR,0.0,1.0,0.0,1.0,0.0,77.0,9.0,7.0,0.0,0.0,7.0,0.0,1.0,86.0,86.0,0.0,0.0,5.0,81.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,77.0,1.0,0.0,2.0,2013-04-01
Amador,51.0,53.0,-2.0,188.0,239.0,184.0,112.0,0.0,3.0,0.0,49.0,0.0,0.0,0.0,23.0,55.0,193.0,1370.0,193.0,1370.0,0.0,0.0,-3.0,190.0,3.0,0.0,0.0,108.0,1.0,0.0,3.0,109.0,-8.0,8.0,1.0,1.0,0.0,24.0,1.0,48.0,190.0,1560.0,190.0,1554.0,3304.0,3.0,2.0,0.0,5.0,2.0,0.0,0.0,1.0,6.0,169.0,184.0,1391.0,32.0,181.0,32.0,0.0,0.0,172.0,2.0,0.0,32.0,174.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,2013,APR,3.0,49.0,0.0,23.0,0.0,1563.0,187.0,111.0,1.0,0.0,112.0,0.0,49.0,1750.0,1744.0,5.0,1.0,175.0,1575.0,213.0,204.0,2.0,0.0,206.0,7.0,0.0,0.0,7.0,0.0,1563.0,2.0,24.0,2.0,2013-04-01
Butte,539.0,543.0,-4.0,1430.0,1969.0,1396.0,804.0,10.0,37.0,0.0,478.0,0.0,12.0,0.0,114.0,573.0,2039.0,11205.0,2039.0,11200.0,0.0,5.0,53.0,1372.0,32.0,0.0,0.0,770.0,1.0,1.0,32.0,772.0,-31.0,31.0,8.0,28.0,1.0,156.0,43.0,385.0,2092.0,12577.0,2080.0,12522.0,30073.0,3.0,59.0,12.0,43.0,13.0,3.0,0.0,12.0,60.0,1196.0,2032.0,11381.0,268.0,1156.0,266.0,2.0,0.0,1089.0,3.0,0.0,268.0,1092.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,64.0,0.0,0.0,2013,APR,47.0,478.0,12.0,114.0,5.0,13244.0,1425.0,802.0,1.0,1.0,804.0,0.0,428.0,14669.0,14602.0,55.0,12.0,1256.0,13413.0,1424.0,1355.0,5.0,0.0,1360.0,64.0,0.0,0.0,64.0,0.0,13239.0,36.0,157.0,2.0,2013-04-01
Calaveras,58.0,60.0,-2.0,184.0,242.0,189.0,109.0,0.0,2.0,0.0,64.0,0.0,0.0,0.0,16.0,53.0,317.0,2099.0,316.0,2098.0,1.0,1.0,15.0,189.0,7.0,0.0,0.0,102.0,0.0,0.0,7.0,102.0,-5.0,5.0,7.0,8.0,0.0,31.0,6.0,43.0,332.0,2288.0,332.0,2282.0,5096.0,1.0,4.0,0.0,5.0,1.0,0.0,0.0,1.0,12.0,205.0,320.0,2083.0,49.0,180.0,49.0,0.0,0.0,176.0,0.0,0.0,49.0,176.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2013,APR,2.0,64.0,0.0,16.0,2.0,2416.0,204.0,109.0,0.0,0.0,109.0,0.0,49.0,2620.0,2614.0,5.0,1.0,217.0,2403.0,229.0,225.0,0.0,0.0,225.0,4.0,0.0,0.0,4.0,0.0,2414.0,15.0,31.0,2.0,2013-04-01
Colusa,30.0,30.0,0.0,88.0,118.0,89.0,51.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,2.0,29.0,111.0,571.0,111.0,571.0,0.0,0.0,13.0,77.0,2.0,0.0,0.0,48.0,0.0,1.0,2.0,49.0,8.0,8.0,1.0,1.0,0.0,3.0,2.0,16.0,124.0,648.0,122.0,642.0,1886.0,0.0,8.0,2.0,5.0,2.0,0.0,0.0,1.0,11.0,88.0,113.0,560.0,7.0,56.0,6.0,1.0,0.0,52.0,0.0,0.0,7.0,52.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2013,APR,1.0,36.0,0.0,2.0,0.0,682.0,90.0,50.0,0.0,1.0,51.0,16.0,18.0,772.0,764.0,7.0,1.0,99.0,673.0,63.0,58.0,1.0,0.0,59.0,4.0,0.0,0.0,4.0,0.0,682.0,2.0,3.0,2.0,2013-04-01
Contra Costa,1766.0,1853.0,-87.0,2914.0,4680.0,2791.0,1408.0,7.0,64.0,1.0,1170.0,0.0,49.0,0.0,212.0,1889.0,5576.0,24146.0,5657.0,24842.0,-81.0,-696.0,210.0,3316.0,136.0,2.0,0.0,1256.0,9.0,5.0,138.0,1270.0,0.0,0.0,16.0,41.0,0.0,50.0,56.0,1955.0,5786.0,27462.0,5725.0,27108.0,69004.0,40.0,363.0,61.0,273.0,119.0,0.0,0.0,81.0,87.0,3493.0,5699.0,23969.0,484.0,1418.0,472.0,5.0,0.0,1357.0,16.0,1.0,477.0,1374.0,7.0,0.0,0.0,41.0,2.0,1.0,7.0,44.0,0.0,0.0,2013,APR,71.0,1171.0,49.0,212.0,-777.0,29722.0,3526.0,1392.0,11.0,5.0,1408.0,0.0,2011.0,33248.0,32833.0,334.0,81.0,3580.0,29668.0,1902.0,1829.0,21.0,1.0,1851.0,48.0,2.0,1.0,51.0,0.0,30499.0,57.0,50.0,2.0,2013-04-01
Del Norte,53.0,53.0,0.0,230.0,283.0,225.0,141.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,7.0,58.0,420.0,1900.0,419.0,1901.0,1.0,-1.0,28.0,232.0,10.0,0.0,0.0,129.0,1.0,1.0,10.0,131.0,4.0,-4.0,1.0,1.0,1.0,15.0,12.0,89.0,448.0,2132.0,448.0,2124.0,5196.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,5.0,20.0,210.0,428.0,1922.0,67.0,205.0,63.0,0.0,0.0,197.0,1.0,0.0,63.0,198.0,4.0,0.0,0.0,7.0,0.0,0.0,4.0,7.0,0.0,0.0,2013,APR,0.0,77.0,0.0,7.0,0.0,2320.0,260.0,139.0,1.0,1.0,141.0,0.0,101.0,2580.0,2572.0,3.0,5.0,230.0,2350.0,272.0,260.0,1.0,0.0,261.0,11.0,0.0,0.0,11.0,0.0,2320.0,2.0,16.0,2.0,2013-04-01
El Dorado,238.0,237.0,1.0,774.0,1012.0,719.0,393.0,1.0,2.0,1.0,242.0,0.0,2.0,0.0,83.0,293.0,650.0,5265.0,649.0,5264.0,1.0,1.0,-5.0,653.0,12.0,0.0,0.0,378.0,1.0,2.0,12.0,381.0,-31.0,31.0,3.0,11.0,0.0,96.0,11.0,134.0,645.0,5918.0,643.0,5881.0,12134.0,1.0,24.0,2.0,22.0,18.0,1.0,0.0,15.0,28.0,614.0,617.0,5304.0,93.0,452.0,93.0,0.0,0.0,437.0,1.0,2.0,93.0,440.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,2013,APR,3.0,243.0,2.0,83.0,2.0,5915.0,648.0,390.0,1.0,2.0,393.0,0.0,145.0,6563.0,6524.0,24.0,15.0,642.0,5921.0,545.0,530.0,1.0,2.0,533.0,12.0,0.0,0.0,12.0,0.0,5913.0,14.0,96.0,2.0,2013-04-01
