county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-681.0,59493.0,117642.0,177135.0,114788.0,66295.0,1517.0,6486.0,4858.0,34142.0,389.0,6126.0,1952.0,7541.0,62347.0,-3938.0,276053.0,17805.0,9734.0,216.0,8.0,55122.0,772.0,443.0,9958.0,3145.0,4702.0,293858.0,288966.0,2266549.0,973.0,16863.0,4821.0,5600.0,303.0,71.0,11748.0,282110.0,1055.0,584233.0,90118.0,56337.0,10633.0,23148.0,674351.0,659520.0,10304.0,4527.0,81130.0,593221.0,16571.0,15760.0,247.0,4.0,31379.0,444.0,130.0,16011.0,555.0,4.0,1.0,1930.0,57.0,11.0,560.0,40.0,33951.0,31953.0,1998.0,66.0,2008,APR,8003.0,39000.0,6515.0,9493.0,-2883.0,860286.0,107923.0,64856.0,988.0,451.0,66295.0,13778.0,27850.0,968209.0,948486.0,15125.0,4598.0,92878.0,875331.0,50522.0,47139.0,691.0,134.0,47964.0,2485.0,61.0,12.0,2558.0,106.0,2.0,2008-04-01
Alameda,0.0,2607.0,3795.0,6402.0,3796.0,2211.0,156.0,556.0,47.0,1309.0,23.0,585.0,22.0,207.0,2606.0,-663.0,11066.0,1014.0,417.0,21.0,0.0,1733.0,24.0,16.0,438.0,445.0,131.0,12080.0,11806.0,83581.0,64.0,749.0,272.0,315.0,0.0,2.0,183.0,11897.0,258.0,23812.0,3357.0,1773.0,467.0,1117.0,27169.0,26548.0,392.0,229.0,2711.0,24458.0,837.0,807.0,14.0,0.0,1494.0,26.0,9.0,821.0,16.0,0.0,0.0,86.0,1.0,0.0,16.0,3.0,1616.0,1529.0,87.0,12.0,2008,APR,712.0,1356.0,608.0,229.0,-405.0,34878.0,4371.0,2150.0,45.0,16.0,2211.0,912.0,1248.0,39249.0,38354.0,664.0,231.0,2894.0,36355.0,2453.0,2301.0,40.0,9.0,2350.0,102.0,1.0,0.0,103.0,15.0,2.0,2008-04-01
Alpine,0.0,2.0,3.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,33.0,4.0,4.0,0.0,0.0,37.0,37.0,0.0,0.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,APR,0.0,0.0,0.0,0.0,2.0,38.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,42.0,42.0,0.0,0.0,4.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2008-04-01
Amador,0.0,79.0,113.0,192.0,114.0,79.0,3.0,6.0,0.0,25.0,0.0,7.0,0.0,10.0,78.0,0.0,224.0,40.0,11.0,0.0,0.0,68.0,0.0,0.0,11.0,26.0,3.0,264.0,264.0,1520.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,232.0,0.0,424.0,120.0,68.0,35.0,17.0,544.0,544.0,0.0,0.0,117.0,427.0,8.0,8.0,0.0,0.0,23.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,23.0,1.0,0.0,2008,APR,9.0,25.0,7.0,10.0,0.0,648.0,160.0,79.0,0.0,0.0,79.0,61.0,20.0,808.0,808.0,0.0,0.0,149.0,659.0,32.0,31.0,0.0,0.0,31.0,1.0,0.0,0.0,1.0,1.0,2.0,2008-04-01
Butte,0.0,2367.0,1207.0,3574.0,1137.0,663.0,19.0,103.0,73.0,294.0,13.0,66.0,36.0,71.0,2437.0,0.0,1934.0,195.0,42.0,0.0,0.0,618.0,1.0,2.0,42.0,141.0,12.0,2129.0,2128.0,19519.0,1.0,30.0,1.0,4.0,11.0,0.0,183.0,1946.0,0.0,8551.0,893.0,621.0,81.0,191.0,9444.0,9399.0,30.0,15.0,726.0,8718.0,96.0,94.0,0.0,1.0,203.0,3.0,1.0,95.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,7.0,210.0,207.0,3.0,8.0,2008,APR,122.0,367.0,79.0,107.0,0.0,10485.0,1088.0,660.0,1.0,2.0,663.0,222.0,203.0,11573.0,11527.0,31.0,15.0,909.0,10664.0,306.0,297.0,3.0,2.0,302.0,3.0,0.0,1.0,4.0,15.0,2.0,2008-04-01
Calaveras,0.0,155.0,168.0,323.0,172.0,109.0,3.0,14.0,5.0,38.0,1.0,7.0,5.0,15.0,151.0,0.0,233.0,29.0,18.0,0.0,0.0,91.0,0.0,0.0,18.0,8.0,3.0,262.0,262.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,232.0,0.0,743.0,129.0,91.0,13.0,25.0,872.0,872.0,0.0,0.0,125.0,747.0,20.0,20.0,0.0,0.0,22.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,23.0,22.0,1.0,0.0,2008,APR,17.0,43.0,8.0,20.0,0.0,976.0,158.0,109.0,0.0,0.0,109.0,21.0,28.0,1134.0,1134.0,0.0,0.0,155.0,979.0,43.0,42.0,0.0,0.0,42.0,1.0,0.0,0.0,1.0,3.0,2.0,2008-04-01
Colusa,0.0,41.0,89.0,130.0,81.0,47.0,0.0,0.0,5.0,25.0,0.0,2.0,0.0,4.0,49.0,0.0,72.0,23.0,7.0,0.0,0.0,40.0,0.0,0.0,7.0,15.0,1.0,95.0,94.0,1534.0,0.0,14.0,1.0,2.0,4.0,0.0,28.0,67.0,0.0,408.0,94.0,40.0,38.0,16.0,502.0,485.0,13.0,4.0,92.0,410.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,2008,APR,0.0,30.0,2.0,4.0,0.0,480.0,117.0,47.0,0.0,0.0,47.0,53.0,17.0,597.0,579.0,14.0,4.0,120.0,477.0,18.0,17.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,2008-04-01
Contra Costa,227.0,1895.0,2182.0,4077.0,2510.0,1222.0,82.0,303.0,64.0,809.0,18.0,364.0,32.0,383.0,1567.0,-70.0,5094.0,250.0,246.0,2.0,0.0,957.0,13.0,4.0,248.0,-69.0,71.0,5344.0,5286.0,37051.0,13.0,203.0,57.0,61.0,4.0,1.0,72.0,5272.0,112.0,9022.0,1499.0,974.0,69.0,456.0,10521.0,10348.0,121.0,52.0,1119.0,9402.0,337.0,329.0,5.0,0.0,438.0,6.0,0.0,334.0,3.0,0.0,0.0,18.0,2.0,0.0,3.0,0.0,464.0,444.0,20.0,0.0,2008,APR,385.0,873.0,382.0,415.0,42.0,14116.0,1749.0,1203.0,15.0,4.0,1222.0,0.0,527.0,15865.0,15634.0,178.0,53.0,1191.0,14674.0,801.0,767.0,11.0,0.0,778.0,21.0,2.0,0.0,23.0,0.0,2.0,2008-04-01
Del Norte,0.0,112.0,208.0,320.0,212.0,162.0,2.0,3.0,5.0,40.0,1.0,8.0,1.0,4.0,108.0,0.0,877.0,76.0,26.0,0.0,0.0,136.0,0.0,0.0,26.0,47.0,3.0,953.0,952.0,4386.0,0.0,2.0,1.0,0.0,3.0,0.0,55.0,898.0,0.0,790.0,261.0,136.0,74.0,51.0,1051.0,1047.0,1.0,3.0,241.0,810.0,22.0,22.0,0.0,0.0,61.0,0.0,0.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,64.0,61.0,3.0,2.0,2008,APR,5.0,45.0,9.0,5.0,0.0,1667.0,337.0,162.0,0.0,0.0,162.0,121.0,54.0,2004.0,1999.0,2.0,3.0,296.0,1708.0,86.0,83.0,0.0,0.0,83.0,3.0,0.0,0.0,3.0,4.0,2.0,2008-04-01
El Dorado,-2.0,267.0,491.0,758.0,493.0,265.0,7.0,44.0,15.0,154.0,3.0,24.0,17.0,42.0,265.0,0.0,1061.0,141.0,42.0,0.0,0.0,221.0,2.0,0.0,42.0,90.0,9.0,1202.0,1145.0,5384.0,1.0,10.0,57.0,0.0,2.0,0.0,107.0,1095.0,0.0,934.0,416.0,223.0,127.0,66.0,1350.0,1265.0,83.0,2.0,356.0,994.0,13.0,13.0,0.0,0.0,62.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,65.0,62.0,3.0,3.0,2008,APR,51.0,169.0,27.0,59.0,0.0,1995.0,557.0,263.0,2.0,0.0,265.0,217.0,75.0,2552.0,2410.0,140.0,2.0,463.0,2089.0,78.0,75.0,0.0,0.0,75.0,3.0,0.0,0.0,3.0,4.0,2.0,2008-04-01
