county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
California,97969.0,110478.0,-12509.0,174145.0,272114.0,168860.0,97191.0,399.0,3050.0,2381.0,59214.0,245.0,3456.0,934.0,9140.0,103254.0,319213.0,1526234.0,323589.0,1532387.0,-4376.0,-6153.0,12111.0,153596.0,6707.0,145.0,5.0,88361.0,1489.0,712.0,6857.0,90334.0,-1590.0,1801.0,1144.0,1927.0,1170.0,7529.0,4530.0,52005.0,331324.0,1679830.0,326984.0,1651680.0,4286788.0,2362.0,28044.0,4206.0,19591.0,11027.0,519.0,134.0,8559.0,11611.0,126099.0,319713.0,1553731.0,30797.0,115132.0,29483.0,394.0,5.0,107445.0,1321.0,343.0,29882.0,109109.0,909.0,6.0,0.0,5904.0,93.0,26.0,915.0,6023.0,115.0,756.0,2013,OCT,3449.0,61595.0,3701.0,10074.0,-10529.0,1845447.0,165707.0,95068.0,1634.0,717.0,97191.0,211.0,56535.0,2011154.0,1978664.0,23797.0,8693.0,137710.0,1873444.0,145929.0,136928.0,1715.0,348.0,138991.0,6813.0,99.0,26.0,6938.0,871.0,1855976.0,3071.0,8699.0,4.0,2013-10-01
Alameda,3505.0,3817.0,-312.0,4471.0,7976.0,4305.0,2459.0,28.0,204.0,2.0,1672.0,0.0,293.0,0.0,172.0,3671.0,10026.0,54312.0,10100.0,53733.0,-74.0,579.0,362.0,4257.0,214.0,11.0,0.0,2159.0,44.0,31.0,225.0,2234.0,5.0,9.0,11.0,38.0,1.0,136.0,120.0,1840.0,10388.0,58569.0,10138.0,56937.0,136497.0,124.0,1620.0,243.0,1157.0,640.0,0.0,7.0,475.0,596.0,4206.0,9792.0,54363.0,794.0,2987.0,760.0,26.0,0.0,2833.0,71.0,14.0,786.0,2918.0,8.0,0.0,0.0,66.0,2.0,1.0,8.0,69.0,0.0,0.0,2013,OCT,232.0,1674.0,293.0,172.0,505.0,64338.0,4619.0,2373.0,55.0,31.0,2459.0,14.0,1960.0,68957.0,67075.0,1400.0,482.0,4802.0,64155.0,3781.0,3593.0,97.0,14.0,3704.0,74.0,2.0,1.0,77.0,0.0,63833.0,49.0,137.0,4.0,2013-10-01
Alpine,0.0,0.0,0.0,9.0,9.0,9.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,84.0,3.0,84.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,90.0,3.0,90.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,88.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,OCT,0.0,4.0,0.0,0.0,0.0,87.0,6.0,5.0,0.0,0.0,5.0,0.0,1.0,93.0,93.0,0.0,0.0,3.0,90.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,4.0,2013-10-01
Amador,60.0,61.0,-1.0,186.0,246.0,190.0,102.0,2.0,5.0,0.0,57.0,0.0,2.0,0.0,31.0,56.0,154.0,1387.0,154.0,1387.0,0.0,0.0,20.0,144.0,7.0,0.0,0.0,95.0,0.0,0.0,7.0,95.0,8.0,-8.0,2.0,7.0,0.0,7.0,3.0,43.0,174.0,1531.0,173.0,1528.0,3308.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,142.0,171.0,1389.0,29.0,150.0,29.0,0.0,0.0,143.0,0.0,0.0,29.0,143.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,2013,OCT,7.0,57.0,2.0,31.0,0.0,1541.0,164.0,102.0,0.0,0.0,102.0,0.0,46.0,1705.0,1701.0,3.0,1.0,145.0,1560.0,179.0,172.0,0.0,0.0,172.0,7.0,0.0,0.0,7.0,0.0,1541.0,9.0,7.0,4.0,2013-10-01
Butte,716.0,723.0,-7.0,1392.0,2108.0,1479.0,788.0,18.0,56.0,0.0,556.0,0.0,19.0,0.0,135.0,629.0,1968.0,11997.0,1968.0,11993.0,0.0,4.0,22.0,1237.0,41.0,1.0,0.0,741.0,4.0,1.0,42.0,746.0,-58.0,58.0,9.0,35.0,1.0,68.0,28.0,330.0,1990.0,13234.0,1982.0,13169.0,30769.0,5.0,51.0,8.0,43.0,27.0,0.0,0.0,22.0,98.0,1389.0,1892.0,11845.0,245.0,926.0,227.0,3.0,0.0,869.0,3.0,0.0,230.0,872.0,15.0,0.0,0.0,54.0,0.0,0.0,15.0,54.0,0.0,0.0,2013,OCT,74.0,556.0,19.0,135.0,4.0,13965.0,1259.0,782.0,5.0,1.0,788.0,0.0,358.0,15224.0,15151.0,51.0,22.0,1487.0,13737.0,1171.0,1096.0,6.0,0.0,1102.0,69.0,0.0,0.0,69.0,0.0,13961.0,44.0,69.0,4.0,2013-10-01
Calaveras,55.0,56.0,-1.0,249.0,304.0,223.0,116.0,0.0,0.0,0.0,82.0,0.0,1.0,0.0,25.0,81.0,267.0,2096.0,267.0,2096.0,0.0,0.0,8.0,241.0,12.0,0.0,0.0,104.0,0.0,0.0,12.0,104.0,-10.0,10.0,4.0,6.0,1.0,36.0,1.0,85.0,275.0,2337.0,275.0,2330.0,4968.0,1.0,5.0,0.0,6.0,1.0,0.0,0.0,1.0,10.0,186.0,265.0,2151.0,30.0,231.0,29.0,0.0,0.0,224.0,1.0,0.0,29.0,225.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,6.0,2013,OCT,0.0,82.0,1.0,25.0,0.0,2363.0,249.0,116.0,0.0,0.0,116.0,0.0,86.0,2612.0,2605.0,6.0,1.0,196.0,2416.0,261.0,253.0,1.0,0.0,254.0,7.0,0.0,0.0,7.0,6.0,2363.0,10.0,37.0,4.0,2013-10-01
Colusa,37.0,37.0,0.0,84.0,121.0,73.0,36.0,0.0,3.0,0.0,34.0,0.0,5.0,0.0,3.0,48.0,99.0,513.0,99.0,513.0,0.0,0.0,7.0,89.0,1.0,0.0,0.0,35.0,0.0,0.0,1.0,35.0,5.0,8.0,1.0,7.0,0.0,15.0,0.0,24.0,106.0,602.0,106.0,598.0,1640.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,15.0,68.0,91.0,534.0,11.0,75.0,11.0,0.0,0.0,72.0,0.0,0.0,11.0,72.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2013,OCT,3.0,34.0,5.0,3.0,0.0,612.0,96.0,36.0,0.0,0.0,36.0,13.0,24.0,708.0,704.0,3.0,1.0,83.0,625.0,86.0,83.0,0.0,0.0,83.0,3.0,0.0,0.0,3.0,0.0,612.0,8.0,15.0,4.0,2013-10-01
Contra Costa,2315.0,2457.0,-142.0,3220.0,5535.0,3073.0,1459.0,16.0,98.0,2.0,1263.0,0.0,117.0,0.0,349.0,2462.0,5285.0,25744.0,5393.0,25347.0,-108.0,397.0,206.0,2703.0,130.0,2.0,0.0,1307.0,16.0,4.0,132.0,1327.0,-2.0,2.0,11.0,33.0,1.0,10.0,64.0,1331.0,5491.0,28447.0,5426.0,28094.0,70423.0,30.0,346.0,65.0,253.0,141.0,0.0,0.0,100.0,186.0,2350.0,5305.0,26097.0,532.0,1268.0,518.0,7.0,0.0,1227.0,13.0,0.0,525.0,1240.0,7.0,0.0,0.0,28.0,0.0,0.0,7.0,28.0,0.0,0.0,2013,OCT,114.0,1265.0,117.0,349.0,289.0,31029.0,2909.0,1437.0,18.0,4.0,1459.0,0.0,1395.0,33938.0,33520.0,318.0,100.0,2536.0,31402.0,1800.0,1745.0,20.0,0.0,1765.0,35.0,0.0,0.0,35.0,0.0,30740.0,44.0,11.0,4.0,2013-10-01
Del Norte,57.0,62.0,-5.0,258.0,315.0,259.0,148.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,16.0,56.0,406.0,1848.0,406.0,1848.0,0.0,0.0,21.0,244.0,13.0,0.0,0.0,135.0,0.0,0.0,13.0,135.0,-11.0,11.0,3.0,3.0,1.0,15.0,15.0,80.0,427.0,2092.0,426.0,2085.0,5087.0,0.0,4.0,1.0,3.0,5.0,0.0,0.0,4.0,17.0,194.0,410.0,1898.0,68.0,224.0,62.0,0.0,0.0,218.0,0.0,0.0,62.0,218.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,2013,OCT,0.0,95.0,0.0,16.0,0.0,2254.0,265.0,148.0,0.0,0.0,148.0,0.0,95.0,2519.0,2511.0,4.0,4.0,211.0,2308.0,292.0,280.0,0.0,0.0,280.0,12.0,0.0,0.0,12.0,0.0,2254.0,6.0,16.0,4.0,2013-10-01
El Dorado,379.0,389.0,-10.0,866.0,1245.0,850.0,412.0,0.0,5.0,0.0,356.0,0.0,0.0,0.0,82.0,395.0,544.0,5071.0,544.0,5071.0,0.0,0.0,9.0,755.0,21.0,0.0,0.0,388.0,3.0,0.0,21.0,391.0,-25.0,25.0,4.0,15.0,1.0,77.0,8.0,247.0,553.0,5826.0,553.0,5793.0,11687.0,1.0,24.0,0.0,22.0,13.0,1.0,0.0,11.0,21.0,567.0,532.0,5259.0,94.0,540.0,91.0,0.0,0.0,525.0,5.0,0.0,91.0,530.0,3.0,0.0,0.0,10.0,0.0,0.0,3.0,10.0,0.0,0.0,2013,OCT,5.0,356.0,0.0,82.0,0.0,5615.0,764.0,409.0,3.0,0.0,412.0,0.0,255.0,6379.0,6346.0,22.0,11.0,588.0,5791.0,634.0,616.0,5.0,0.0,621.0,13.0,0.0,0.0,13.0,0.0,5615.0,19.0,78.0,4.0,2013-10-01
