county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-4322.0,60347.0,100637.0,160984.0,96476.0,53777.0,1096.0,2496.0,4978.0,28198.0,237.0,4712.0,1867.0,7656.0,64508.0,-1198.0,261205.0,18084.0,9633.0,183.0,12.0,42926.0,684.0,339.0,9828.0,3798.0,4458.0,279289.0,275278.0,2027923.0,1064.0,14476.0,3847.0,5059.0,937.0,164.0,12120.0,267169.0,4031.0,506785.0,73070.0,43949.0,10866.0,18255.0,579855.0,566895.0,8787.0,4173.0,70285.0,509570.0,16538.0,15632.0,216.0,11.0,26053.0,401.0,170.0,15859.0,668.0,10.0,1.0,1592.0,47.0,11.0,679.0,35.0,28274.0,26624.0,1650.0,54.0,2006,OCT,3592.0,33176.0,4949.0,9523.0,2833.0,767990.0,91154.0,52559.0,867.0,351.0,53777.0,14664.0,22713.0,859144.0,842173.0,12634.0,4337.0,82405.0,776739.0,44812.0,41685.0,617.0,181.0,42483.0,2260.0,57.0,12.0,2329.0,89.0,4.0,2006-10-01
Alameda,0.0,2892.0,2911.0,5803.0,3071.0,1662.0,143.0,275.0,53.0,1098.0,34.0,571.0,29.0,229.0,2732.0,-636.0,11814.0,957.0,397.0,8.0,0.0,1220.0,24.0,13.0,405.0,368.0,184.0,12771.0,12575.0,76838.0,44.0,541.0,191.0,208.0,62.0,5.0,403.0,12368.0,34.0,19253.0,2668.0,1257.0,677.0,734.0,21921.0,21466.0,274.0,181.0,2132.0,19789.0,867.0,845.0,5.0,0.0,963.0,10.0,3.0,850.0,17.0,0.0,0.0,54.0,0.0,0.0,17.0,1.0,1030.0,976.0,54.0,7.0,2006,OCT,418.0,1151.0,605.0,258.0,-602.0,31067.0,3625.0,1617.0,32.0,13.0,1662.0,1045.0,918.0,34692.0,34041.0,465.0,186.0,2535.0,32157.0,1897.0,1808.0,15.0,3.0,1826.0,71.0,0.0,0.0,71.0,8.0,4.0,2006-10-01
Alpine,0.0,0.0,4.0,4.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,32.0,3.0,3.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,35.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2006,OCT,4.0,0.0,0.0,0.0,-1.0,37.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,41.0,41.0,0.0,0.0,0.0,41.0,8.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,2006-10-01
Amador,0.0,54.0,89.0,143.0,96.0,59.0,2.0,4.0,1.0,26.0,1.0,3.0,0.0,10.0,47.0,0.0,163.0,35.0,9.0,0.0,0.0,50.0,0.0,0.0,9.0,25.0,1.0,198.0,198.0,1227.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,167.0,0.0,319.0,108.0,50.0,39.0,19.0,427.0,427.0,0.0,0.0,100.0,327.0,7.0,7.0,0.0,0.0,15.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,15.0,1.0,1.0,2006,OCT,6.0,27.0,4.0,10.0,0.0,482.0,143.0,59.0,0.0,0.0,59.0,64.0,20.0,625.0,625.0,0.0,0.0,131.0,494.0,23.0,22.0,0.0,0.0,22.0,1.0,0.0,0.0,1.0,2.0,4.0,2006-10-01
Butte,-82.0,1310.0,915.0,2225.0,863.0,507.0,20.0,36.0,58.0,206.0,15.0,32.0,32.0,60.0,1362.0,0.0,2091.0,303.0,69.0,0.0,0.0,438.0,0.0,0.0,69.0,164.0,70.0,2394.0,2394.0,18486.0,0.0,5.0,0.0,0.0,6.0,0.0,195.0,2199.0,0.0,7168.0,764.0,438.0,97.0,229.0,7932.0,7921.0,5.0,6.0,772.0,7160.0,94.0,93.0,0.0,0.0,193.0,0.0,1.0,93.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,8.0,197.0,194.0,3.0,6.0,2006,OCT,56.0,264.0,47.0,92.0,0.0,9259.0,1067.0,507.0,0.0,0.0,507.0,261.0,299.0,10326.0,10315.0,5.0,6.0,967.0,9359.0,291.0,286.0,0.0,1.0,287.0,3.0,0.0,1.0,4.0,14.0,4.0,2006-10-01
Calaveras,0.0,89.0,120.0,209.0,103.0,66.0,0.0,2.0,6.0,25.0,0.0,2.0,1.0,5.0,106.0,0.0,205.0,27.0,10.0,0.0,0.0,56.0,0.0,0.0,10.0,14.0,3.0,232.0,232.0,1803.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,203.0,0.0,558.0,88.0,56.0,19.0,13.0,646.0,646.0,0.0,0.0,90.0,556.0,7.0,7.0,0.0,0.0,18.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,2006,OCT,2.0,31.0,2.0,6.0,0.0,763.0,115.0,66.0,0.0,0.0,66.0,33.0,16.0,878.0,878.0,0.0,0.0,119.0,759.0,25.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,4.0,2006-10-01
Colusa,0.0,18.0,72.0,90.0,67.0,30.0,0.0,0.0,7.0,22.0,0.0,0.0,5.0,3.0,23.0,0.0,69.0,15.0,5.0,0.0,0.0,24.0,1.0,0.0,5.0,8.0,2.0,84.0,84.0,1159.0,0.0,7.0,0.0,3.0,2.0,0.0,18.0,66.0,0.0,329.0,64.0,25.0,29.0,10.0,393.0,383.0,6.0,4.0,80.0,313.0,2.0,2.0,0.0,0.0,21.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,2006,OCT,0.0,29.0,0.0,8.0,0.0,398.0,79.0,29.0,1.0,0.0,30.0,37.0,12.0,477.0,467.0,6.0,4.0,98.0,379.0,26.0,23.0,2.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,4.0,2006-10-01
Contra Costa,-603.0,1147.0,1752.0,2899.0,1711.0,865.0,29.0,75.0,86.0,528.0,16.0,250.0,59.0,173.0,1188.0,-111.0,5079.0,140.0,222.0,1.0,0.0,632.0,9.0,1.0,223.0,-164.0,81.0,5219.0,5195.0,32548.0,12.0,119.0,24.0,51.0,5.0,0.0,132.0,5087.0,116.0,7241.0,1188.0,642.0,164.0,382.0,8429.0,8305.0,85.0,39.0,991.0,7438.0,331.0,323.0,1.0,0.0,374.0,1.0,2.0,324.0,7.0,0.0,0.0,19.0,0.0,0.0,7.0,0.0,396.0,377.0,19.0,0.0,2006,OCT,104.0,614.0,266.0,232.0,5.0,12320.0,1328.0,854.0,10.0,1.0,865.0,0.0,463.0,13648.0,13500.0,109.0,39.0,1123.0,12525.0,727.0,697.0,2.0,2.0,701.0,26.0,0.0,0.0,26.0,0.0,4.0,2006-10-01
Del Norte,0.0,77.0,175.0,252.0,182.0,135.0,0.0,2.0,5.0,31.0,0.0,2.0,2.0,9.0,70.0,0.0,584.0,99.0,28.0,0.0,0.0,107.0,0.0,0.0,28.0,63.0,8.0,683.0,683.0,4420.0,0.0,6.0,0.0,0.0,2.0,0.0,86.0,597.0,0.0,1058.0,268.0,107.0,88.0,73.0,1326.0,1318.0,6.0,2.0,266.0,1060.0,20.0,20.0,0.0,0.0,43.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,45.0,43.0,2.0,0.0,2006,OCT,2.0,36.0,2.0,11.0,0.0,1642.0,367.0,135.0,0.0,0.0,135.0,151.0,81.0,2009.0,2001.0,6.0,2.0,352.0,1657.0,65.0,63.0,0.0,0.0,63.0,2.0,0.0,0.0,2.0,1.0,4.0,2006-10-01
El Dorado,-1.0,165.0,409.0,574.0,415.0,215.0,6.0,25.0,34.0,117.0,0.0,4.0,10.0,39.0,159.0,0.0,648.0,152.0,47.0,0.0,0.0,166.0,2.0,0.0,47.0,88.0,17.0,800.0,740.0,4560.0,0.0,8.0,60.0,0.0,0.0,0.0,116.0,684.0,0.0,1134.0,362.0,168.0,127.0,67.0,1496.0,1366.0,130.0,0.0,384.0,1112.0,29.0,29.0,0.0,0.0,34.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,34.0,0.0,3.0,2006,OCT,31.0,151.0,4.0,49.0,0.0,1782.0,514.0,213.0,2.0,0.0,215.0,215.0,84.0,2296.0,2106.0,190.0,0.0,500.0,1796.0,63.0,63.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,4.0,4.0,2006-10-01
