county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
California,90511.0,101628.0,-11117.0,184978.0,275489.0,164052.0,103036.0,527.0,3539.0,4221.0,49140.0,127.0,2575.0,782.0,6873.0,111437.0,332071.0,1304775.0,335881.0,1297112.0,-3810.0,7663.0,13953.0,153314.0,10563.0,171.0,10.0,90197.0,1390.0,597.0,10744.0,92292.0,-3812.0,4890.0,633.0,713.0,1352.0,6929.0,5036.0,48490.0,346024.0,1458089.0,341353.0,1430876.0,3869075.0,2229.0,27686.0,4580.0,19315.0,10227.0,204.0,91.0,7898.0,9172.0,145540.0,336852.0,1312549.0,23327.0,83591.0,21839.0,285.0,2.0,78393.0,969.0,317.0,22126.0,79679.0,1186.0,15.0,0.0,3829.0,62.0,21.0,1201.0,3912.0,0.0,0.0,2012,JAN,4066.0,53361.0,2702.0,7655.0,3853.0,1636846.0,167267.0,100760.0,1561.0,607.0,103036.0,1078.0,53526.0,1804113.0,1772229.0,23895.0,7989.0,154712.0,1649401.0,106918.0,100232.0,1254.0,319.0,101805.0,5015.0,77.0,21.0,5113.0,0.0,1632993.0,1346.0,8281.0,1.0,2012-01-01
Alameda,6482.0,6482.0,0.0,4637.0,11119.0,4013.0,2548.0,25.0,206.0,1.0,1312.0,0.0,199.0,0.0,152.0,7106.0,11293.0,48555.0,11636.0,47701.0,-343.0,854.0,427.0,4606.0,266.0,9.0,2.0,2186.0,67.0,18.0,277.0,2271.0,9.0,19.0,27.0,25.0,2.0,244.0,112.0,2047.0,11720.0,53161.0,11387.0,51637.0,130428.0,125.0,1596.0,324.0,1064.0,641.0,0.0,9.0,460.0,161.0,5105.0,11559.0,48056.0,785.0,2439.0,756.0,22.0,1.0,2268.0,46.0,18.0,779.0,2332.0,6.0,0.0,0.0,103.0,4.0,0.0,6.0,107.0,0.0,0.0,2012,JAN,231.0,1313.0,199.0,152.0,511.0,59848.0,5033.0,2452.0,76.0,20.0,2548.0,28.0,2159.0,64881.0,63024.0,1388.0,469.0,5266.0,59615.0,3224.0,3024.0,68.0,19.0,3111.0,109.0,4.0,0.0,113.0,0.0,59337.0,52.0,246.0,1.0,2012-01-01
Alpine,0.0,0.0,0.0,10.0,10.0,10.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,72.0,5.0,72.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,79.0,5.0,79.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,77.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,JAN,0.0,3.0,0.0,0.0,0.0,77.0,7.0,7.0,0.0,0.0,7.0,0.0,0.0,84.0,84.0,0.0,0.0,2.0,82.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,1.0,2012-01-01
Amador,109.0,121.0,-12.0,207.0,316.0,178.0,116.0,1.0,14.0,0.0,41.0,0.0,8.0,0.0,21.0,138.0,229.0,1306.0,217.0,1269.0,12.0,37.0,-9.0,139.0,7.0,0.0,0.0,2.0,1.0,0.0,7.0,109.0,-16.0,16.0,0.0,0.0,0.0,13.0,0.0,1.0,220.0,1445.0,220.0,1439.0,3095.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,121.0,214.0,1324.0,11.0,93.0,10.0,0.0,0.0,92.0,1.0,0.0,10.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012,JAN,15.0,41.0,8.0,21.0,49.0,1535.0,130.0,9.0,1.0,0.0,116.0,0.0,1.0,1665.0,1659.0,6.0,0.0,127.0,1538.0,104.0,102.0,1.0,0.0,103.0,1.0,0.0,0.0,1.0,0.0,1486.0,0.0,13.0,1.0,2012-01-01
Butte,851.0,878.0,-27.0,1537.0,2388.0,1289.0,772.0,14.0,74.0,27.0,475.0,0.0,17.0,2.0,13.0,1099.0,2181.0,10915.0,2082.0,10583.0,99.0,332.0,-5.0,852.0,69.0,1.0,0.0,698.0,4.0,0.0,70.0,702.0,-80.0,80.0,0.0,0.0,0.0,0.0,5.0,70.0,2176.0,11767.0,2166.0,11713.0,28421.0,4.0,52.0,10.0,44.0,11.0,0.0,0.0,10.0,92.0,938.0,2084.0,10829.0,165.0,882.0,146.0,1.0,0.0,866.0,1.0,2.0,147.0,869.0,18.0,0.0,0.0,13.0,0.0,0.0,18.0,13.0,0.0,0.0,2012,JAN,88.0,502.0,17.0,15.0,431.0,13096.0,847.0,767.0,5.0,0.0,772.0,0.0,75.0,13943.0,13879.0,54.0,10.0,1030.0,12913.0,1047.0,1012.0,2.0,2.0,1016.0,31.0,0.0,0.0,31.0,0.0,12665.0,0.0,0.0,1.0,2012-01-01
Calaveras,79.0,75.0,4.0,271.0,350.0,230.0,148.0,0.0,6.0,1.0,57.0,0.0,2.0,0.0,24.0,120.0,352.0,2008.0,343.0,1955.0,9.0,53.0,-4.0,160.0,14.0,0.0,0.0,134.0,0.0,0.0,14.0,134.0,-18.0,18.0,0.0,0.0,0.0,0.0,0.0,8.0,348.0,2168.0,348.0,2164.0,4950.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,150.0,335.0,2018.0,24.0,162.0,24.0,0.0,0.0,161.0,0.0,0.0,24.0,161.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2012,JAN,6.0,58.0,2.0,24.0,62.0,2360.0,156.0,148.0,0.0,0.0,148.0,0.0,8.0,2516.0,2512.0,4.0,0.0,163.0,2353.0,186.0,185.0,0.0,0.0,185.0,1.0,0.0,0.0,1.0,0.0,2298.0,0.0,0.0,1.0,2012-01-01
Colusa,97.0,97.0,0.0,121.0,218.0,148.0,80.0,0.0,0.0,4.0,51.0,0.0,0.0,0.0,13.0,70.0,113.0,499.0,113.0,499.0,0.0,0.0,10.0,96.0,5.0,0.0,0.0,74.0,1.0,0.0,5.0,75.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,123.0,595.0,123.0,589.0,1714.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,14.0,44.0,109.0,551.0,5.0,83.0,4.0,0.0,0.0,80.0,0.0,0.0,4.0,80.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2012,JAN,0.0,55.0,0.0,13.0,0.0,612.0,106.0,79.0,1.0,0.0,80.0,15.0,11.0,718.0,712.0,6.0,0.0,58.0,660.0,88.0,84.0,0.0,0.0,84.0,4.0,0.0,0.0,4.0,0.0,612.0,0.0,0.0,1.0,2012-01-01
Contra Costa,2920.0,2982.0,-62.0,3678.0,6598.0,3214.0,1681.0,15.0,46.0,7.0,1307.0,0.0,77.0,0.0,219.0,3384.0,5969.0,22015.0,6187.0,21826.0,-218.0,189.0,291.0,3383.0,200.0,5.0,0.0,1453.0,20.0,3.0,205.0,1476.0,-8.0,8.0,20.0,36.0,1.0,77.0,73.0,1786.0,6260.0,25398.0,6188.0,25032.0,67330.0,31.0,420.0,72.0,294.0,93.0,0.0,0.0,72.0,94.0,3381.0,6166.0,22017.0,405.0,1125.0,395.0,5.0,0.0,1079.0,14.0,1.0,400.0,1094.0,5.0,0.0,0.0,31.0,0.0,0.0,5.0,31.0,0.0,0.0,2012,JAN,61.0,1314.0,77.0,219.0,-29.0,27984.0,3674.0,1653.0,25.0,3.0,1681.0,0.0,1859.0,31658.0,31220.0,366.0,72.0,3475.0,28183.0,1530.0,1474.0,19.0,1.0,1494.0,36.0,0.0,0.0,36.0,0.0,28013.0,56.0,78.0,1.0,2012-01-01
Del Norte,64.0,66.0,-2.0,266.0,330.0,264.0,176.0,0.0,0.0,11.0,69.0,0.0,0.0,1.0,7.0,66.0,486.0,1986.0,455.0,1922.0,31.0,64.0,19.0,183.0,24.0,0.0,0.0,150.0,2.0,0.0,24.0,152.0,-11.0,11.0,0.0,0.0,0.0,0.0,6.0,20.0,505.0,2169.0,503.0,2157.0,5405.0,0.0,7.0,2.0,5.0,9.0,0.0,0.0,7.0,21.0,197.0,484.0,1972.0,47.0,169.0,42.0,0.0,0.0,161.0,1.0,0.0,42.0,162.0,5.0,0.0,0.0,7.0,0.0,0.0,5.0,7.0,0.0,0.0,2012,JAN,0.0,80.0,0.0,8.0,95.0,2472.0,202.0,174.0,2.0,0.0,176.0,0.0,26.0,2674.0,2660.0,7.0,7.0,218.0,2456.0,216.0,203.0,1.0,0.0,204.0,12.0,0.0,0.0,12.0,0.0,2377.0,0.0,0.0,1.0,2012-01-01
El Dorado,309.0,313.0,-4.0,972.0,1281.0,908.0,525.0,0.0,1.0,15.0,290.0,0.0,1.0,5.0,73.0,373.0,610.0,4734.0,637.0,4792.0,-27.0,-58.0,71.0,754.0,40.0,1.0,0.0,482.0,2.0,0.0,41.0,484.0,-24.0,24.0,0.0,0.0,52.0,209.0,2.0,37.0,681.0,5488.0,672.0,5452.0,11512.0,2.0,39.0,9.0,27.0,9.0,0.0,0.0,9.0,26.0,533.0,655.0,4955.0,55.0,409.0,51.0,0.0,0.0,404.0,1.0,1.0,51.0,406.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,2012,JAN,1.0,305.0,1.0,78.0,-85.0,5344.0,825.0,522.0,3.0,0.0,525.0,0.0,39.0,6169.0,6124.0,36.0,9.0,559.0,5610.0,464.0,455.0,1.0,1.0,457.0,7.0,0.0,0.0,7.0,0.0,5429.0,0.0,261.0,1.0,2012-01-01
