county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
California,68250.0,90772.0,-22522.0,141342.0,209592.0,133814.0,87017.0,229.0,1724.0,1514.0,39271.0,110.0,2292.0,626.0,5386.0,75778.0,299485.0,1740620.0,312357.0,1713009.0,-12872.0,27611.0,13241.0,140496.0,5732.0,119.0,13.0,79564.0,912.0,677.0,5864.0,81153.0,-1995.0,2171.0,863.0,2652.0,2083.0,6120.0,6426.0,48400.0,312726.0,1881116.0,307709.0,1848041.0,4474733.0,3290.0,31865.0,4848.0,21873.0,14371.0,632.0,169.0,11202.0,16508.0,149752.0,296218.0,1731364.0,23315.0,107038.0,22277.0,369.0,11.0,99907.0,1222.0,382.0,22657.0,101511.0,639.0,19.0,0.0,5404.0,91.0,32.0,658.0,5527.0,173.0,1795.0,2015,MAY,1953.0,40785.0,2402.0,6012.0,14739.0,2040105.0,153737.0,85296.0,1031.0,690.0,87017.0,176.0,54826.0,2193842.0,2155750.0,26721.0,11371.0,166260.0,2027582.0,130353.0,122184.0,1591.0,393.0,124168.0,6043.0,110.0,32.0,6185.0,1968.0,2025366.0,3515.0,8203.0,2.0,2015-05-01
Alameda,4613.0,5006.0,-393.0,2963.0,7576.0,3760.0,2308.0,17.0,420.0,2.0,1348.0,2.0,403.0,0.0,102.0,3816.0,8484.0,52887.0,8600.0,52836.0,-116.0,51.0,357.0,4388.0,170.0,6.0,1.0,2049.0,51.0,31.0,177.0,2131.0,-131.0,131.0,17.0,77.0,32.0,240.0,262.0,1809.0,8841.0,57275.0,8552.0,55381.0,129740.0,159.0,1895.0,279.0,1285.0,859.0,2.0,10.0,609.0,574.0,5220.0,8267.0,52055.0,520.0,2549.0,497.0,16.0,0.0,2419.0,50.0,14.0,513.0,2483.0,7.0,0.0,0.0,63.0,3.0,0.0,7.0,66.0,0.0,0.0,2015,MAY,437.0,1350.0,405.0,102.0,-65.0,61371.0,4745.0,2219.0,57.0,32.0,2308.0,0.0,2071.0,66116.0,63933.0,1564.0,619.0,5794.0,60322.0,3069.0,2916.0,66.0,14.0,2996.0,70.0,3.0,0.0,73.0,0.0,61436.0,94.0,272.0,2.0,2015-05-01
Alpine,3.0,3.0,0.0,3.0,6.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,2.0,99.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,101.0,2.0,101.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,93.0,1.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,MAY,0.0,3.0,0.0,0.0,0.0,101.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,103.0,103.0,0.0,0.0,8.0,95.0,7.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,2.0,2015-05-01
Amador,44.0,44.0,0.0,127.0,171.0,146.0,83.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,12.0,25.0,172.0,1525.0,172.0,1525.0,0.0,0.0,11.0,153.0,5.0,0.0,0.0,78.0,0.0,0.0,5.0,78.0,0.0,0.0,1.0,5.0,1.0,14.0,4.0,56.0,183.0,1678.0,183.0,1677.0,3516.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,138.0,177.0,1540.0,16.0,130.0,16.0,0.0,0.0,129.0,0.0,0.0,16.0,129.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,MAY,0.0,51.0,0.0,12.0,0.0,1697.0,164.0,83.0,0.0,0.0,83.0,0.0,60.0,1861.0,1860.0,1.0,0.0,144.0,1717.0,146.0,145.0,0.0,0.0,145.0,1.0,0.0,0.0,1.0,0.0,1697.0,6.0,15.0,2.0,2015-05-01
Butte,562.0,568.0,-6.0,1247.0,1809.0,1207.0,651.0,7.0,31.0,1.0,486.0,1.0,18.0,0.0,69.0,602.0,1904.0,13628.0,1904.0,13629.0,0.0,-1.0,99.0,1156.0,28.0,0.0,0.0,618.0,2.0,3.0,28.0,623.0,6.0,-6.0,5.0,35.0,4.0,60.0,56.0,444.0,2003.0,14784.0,1992.0,14709.0,32252.0,8.0,52.0,9.0,47.0,32.0,3.0,2.0,28.0,96.0,1229.0,1907.0,13555.0,201.0,1101.0,198.0,1.0,0.0,1064.0,4.0,0.0,199.0,1068.0,2.0,0.0,0.0,33.0,0.0,0.0,2.0,33.0,0.0,0.0,2015,MAY,38.0,487.0,19.0,69.0,-1.0,15532.0,1255.0,646.0,2.0,3.0,651.0,0.0,500.0,16787.0,16701.0,56.0,30.0,1325.0,15462.0,1302.0,1262.0,5.0,0.0,1267.0,35.0,0.0,0.0,35.0,0.0,15533.0,40.0,64.0,2.0,2015-05-01
Calaveras,46.0,49.0,-3.0,199.0,245.0,198.0,105.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,11.0,47.0,258.0,2517.0,258.0,2517.0,0.0,0.0,19.0,175.0,6.0,0.0,0.0,99.0,0.0,0.0,6.0,99.0,2.0,-2.0,3.0,8.0,2.0,14.0,6.0,56.0,277.0,2692.0,276.0,2683.0,5568.0,0.0,8.0,1.0,5.0,5.0,0.0,0.0,4.0,11.0,225.0,266.0,2467.0,32.0,167.0,31.0,0.0,0.0,162.0,1.0,0.0,31.0,163.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,2015,MAY,0.0,82.0,0.0,11.0,0.0,2775.0,194.0,105.0,0.0,0.0,105.0,0.0,62.0,2969.0,2959.0,6.0,4.0,236.0,2733.0,199.0,193.0,1.0,0.0,194.0,5.0,0.0,0.0,5.0,0.0,2775.0,11.0,16.0,2.0,2015-05-01
Colusa,33.0,33.0,0.0,61.0,94.0,72.0,25.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,10.0,22.0,101.0,571.0,101.0,571.0,0.0,0.0,11.0,65.0,4.0,0.0,0.0,20.0,1.0,0.0,4.0,21.0,3.0,8.0,0.0,6.0,0.0,3.0,4.0,27.0,112.0,636.0,112.0,630.0,1737.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,2.0,17.0,96.0,95.0,540.0,12.0,36.0,12.0,0.0,0.0,35.0,1.0,0.0,12.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,MAY,0.0,37.0,0.0,10.0,0.0,672.0,76.0,24.0,1.0,0.0,25.0,11.0,31.0,748.0,742.0,4.0,2.0,113.0,635.0,48.0,47.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,672.0,6.0,3.0,2.0,2015-05-01
Contra Costa,1769.0,1812.0,-43.0,2575.0,4344.0,2453.0,1291.0,7.0,37.0,0.0,867.0,0.0,70.0,0.0,295.0,1891.0,4864.0,28012.0,4854.0,27804.0,10.0,208.0,174.0,2548.0,118.0,1.0,0.0,1146.0,16.0,10.0,119.0,1172.0,-120.0,120.0,20.0,61.0,10.0,24.0,145.0,1171.0,5038.0,30560.0,4945.0,30059.0,72568.0,33.0,571.0,92.0,365.0,164.0,2.0,1.0,136.0,263.0,2983.0,4775.0,27577.0,329.0,1189.0,319.0,3.0,0.0,1144.0,14.0,2.0,322.0,1160.0,7.0,0.0,0.0,29.0,0.0,0.0,7.0,29.0,0.0,0.0,2015,MAY,44.0,867.0,70.0,295.0,218.0,32876.0,2722.0,1264.0,17.0,10.0,1291.0,0.0,1316.0,35598.0,35004.0,457.0,137.0,3246.0,32352.0,1518.0,1463.0,17.0,2.0,1482.0,36.0,0.0,0.0,36.0,0.0,32658.0,81.0,34.0,2.0,2015-05-01
Del Norte,71.0,73.0,-2.0,176.0,247.0,178.0,90.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,4.0,69.0,379.0,1939.0,380.0,1939.0,-1.0,0.0,42.0,144.0,11.0,0.0,0.0,79.0,0.0,0.0,11.0,79.0,9.0,-9.0,0.0,0.0,0.0,14.0,22.0,60.0,421.0,2083.0,421.0,2082.0,5153.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,196.0,402.0,1887.0,43.0,178.0,43.0,0.0,0.0,177.0,0.0,0.0,43.0,177.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,MAY,0.0,84.0,0.0,4.0,-1.0,2318.0,186.0,90.0,0.0,0.0,90.0,0.0,82.0,2504.0,2503.0,1.0,0.0,215.0,2289.0,221.0,220.0,0.0,0.0,220.0,1.0,0.0,0.0,1.0,0.0,2319.0,0.0,14.0,2.0,2015-05-01
El Dorado,143.0,154.0,-11.0,633.0,776.0,636.0,361.0,0.0,1.0,0.0,243.0,0.0,0.0,0.0,32.0,140.0,561.0,6348.0,561.0,6348.0,0.0,0.0,44.0,600.0,20.0,0.0,0.0,339.0,1.0,1.0,20.0,341.0,1.0,-1.0,0.0,20.0,3.0,50.0,20.0,190.0,605.0,6948.0,604.0,6907.0,13515.0,3.0,31.0,1.0,29.0,13.0,0.0,0.0,12.0,31.0,610.0,574.0,6338.0,83.0,511.0,83.0,0.0,0.0,501.0,2.0,0.0,83.0,503.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,2015,MAY,1.0,243.0,0.0,32.0,0.0,6909.0,644.0,359.0,1.0,1.0,361.0,0.0,210.0,7553.0,7511.0,30.0,12.0,641.0,6912.0,594.0,584.0,2.0,0.0,586.0,8.0,0.0,0.0,8.0,0.0,6909.0,20.0,53.0,2.0,2015-05-01
