county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
California,93375.0,101740.0,-8365.0,141781.0,235156.0,141207.0,86887.0,308.0,2429.0,1889.0,45064.0,133.0,2696.0,865.0,6502.0,93949.0,325386.0,1445110.0,324965.0,1445697.0,421.0,-587.0,13779.0,145558.0,7513.0,124.0,5.0,77573.0,1166.0,506.0,7642.0,79245.0,-599.0,1437.0,929.0,1455.0,2175.0,8541.0,3632.0,54880.0,339165.0,1590668.0,334680.0,1563234.0,4174057.0,2496.0,32983.0,4356.0,19423.0,10409.0,560.0,129.0,8011.0,8506.0,167517.0,330659.0,1423151.0,28589.0,101114.0,27688.0,353.0,10.0,93257.0,1271.0,290.0,28051.0,94818.0,520.0,18.0,0.0,6176.0,99.0,21.0,538.0,6296.0,88.0,550.0,2012,DEC,2737.0,46953.0,2829.0,7367.0,-166.0,1770496.0,159337.0,85086.0,1290.0,511.0,86887.0,838.0,58512.0,1929833.0,1897914.0,23779.0,8140.0,176023.0,1753810.0,129703.0,120945.0,1624.0,300.0,122869.0,6696.0,117.0,21.0,6834.0,638.0,1770662.0,2384.0,10716.0,4.0,2012-12-01
Alameda,2954.0,3224.0,-270.0,3649.0,6603.0,3603.0,2275.0,16.0,210.0,3.0,1197.0,0.0,181.0,0.0,128.0,3000.0,10548.0,52558.0,10895.0,51478.0,-347.0,1080.0,428.0,4817.0,229.0,7.0,0.0,1967.0,49.0,23.0,236.0,2039.0,8.0,11.0,17.0,28.0,7.0,308.0,160.0,2431.0,10976.0,57375.0,10668.0,55833.0,135483.0,131.0,1624.0,304.0,1091.0,592.0,0.0,4.0,451.0,226.0,6161.0,10750.0,51214.0,758.0,2729.0,722.0,25.0,1.0,2482.0,59.0,13.0,748.0,2554.0,9.0,1.0,0.0,173.0,2.0,0.0,10.0,175.0,0.0,0.0,2012,DEC,226.0,1200.0,181.0,128.0,733.0,63106.0,5245.0,2196.0,56.0,23.0,2275.0,19.0,2591.0,68351.0,66501.0,1395.0,455.0,6387.0,61964.0,3487.0,3204.0,84.0,14.0,3302.0,182.0,3.0,0.0,185.0,0.0,62373.0,45.0,315.0,4.0,2012-12-01
Alpine,1.0,1.0,0.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,76.0,3.0,78.0,0.0,-2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,78.0,4.0,78.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,74.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,DEC,0.0,0.0,0.0,0.0,-2.0,79.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,82.0,82.0,0.0,0.0,4.0,78.0,8.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,4.0,2012-12-01
Amador,57.0,62.0,-5.0,152.0,209.0,149.0,98.0,0.0,8.0,0.0,36.0,0.0,3.0,0.0,15.0,60.0,193.0,1406.0,184.0,1464.0,9.0,-58.0,4.0,152.0,4.0,0.0,0.0,94.0,0.0,0.0,4.0,94.0,-2.0,2.0,0.0,4.0,1.0,20.0,1.0,32.0,197.0,1558.0,197.0,1553.0,3354.0,4.0,5.0,0.0,4.0,2.0,0.0,0.0,1.0,4.0,170.0,193.0,1388.0,25.0,152.0,25.0,0.0,0.0,145.0,1.0,0.0,25.0,146.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,2012,DEC,8.0,36.0,3.0,15.0,-49.0,1599.0,156.0,98.0,0.0,0.0,98.0,0.0,33.0,1755.0,1750.0,4.0,1.0,174.0,1581.0,177.0,170.0,1.0,0.0,171.0,6.0,0.0,0.0,6.0,0.0,1648.0,4.0,21.0,4.0,2012-12-01
Butte,568.0,634.0,-66.0,1179.0,1747.0,1233.0,685.0,10.0,24.0,0.0,445.0,0.0,26.0,0.0,103.0,514.0,1990.0,11232.0,1926.0,11681.0,64.0,-449.0,81.0,1186.0,38.0,0.0,0.0,644.0,3.0,0.0,38.0,647.0,-35.0,35.0,9.0,22.0,1.0,131.0,68.0,351.0,2071.0,12418.0,2062.0,12363.0,30096.0,3.0,53.0,9.0,44.0,12.0,1.0,0.0,11.0,107.0,1332.0,1964.0,11086.0,222.0,1026.0,219.0,1.0,0.0,956.0,4.0,0.0,220.0,960.0,2.0,0.0,0.0,66.0,0.0,0.0,2.0,66.0,0.0,0.0,2012,DEC,34.0,445.0,26.0,103.0,-385.0,13222.0,1267.0,682.0,3.0,0.0,685.0,0.0,419.0,14489.0,14425.0,53.0,11.0,1439.0,13050.0,1248.0,1175.0,5.0,0.0,1180.0,68.0,0.0,0.0,68.0,0.0,13607.0,31.0,132.0,4.0,2012-12-01
Calaveras,57.0,60.0,-3.0,179.0,236.0,192.0,132.0,1.0,0.0,0.0,42.0,0.0,1.0,0.0,18.0,44.0,314.0,2039.0,308.0,2118.0,6.0,-79.0,11.0,214.0,7.0,0.0,0.0,125.0,0.0,0.0,7.0,125.0,-3.0,3.0,3.0,3.0,0.0,19.0,4.0,64.0,325.0,2253.0,325.0,2247.0,5043.0,2.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,9.0,225.0,316.0,2028.0,31.0,195.0,30.0,0.0,0.0,181.0,0.0,0.0,30.0,181.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,14.0,0.0,0.0,2012,DEC,1.0,42.0,1.0,18.0,-73.0,2353.0,225.0,132.0,0.0,0.0,132.0,0.0,68.0,2578.0,2572.0,4.0,2.0,234.0,2344.0,226.0,211.0,0.0,0.0,211.0,15.0,0.0,0.0,15.0,0.0,2426.0,6.0,19.0,4.0,2012-12-01
Colusa,64.0,64.0,0.0,81.0,145.0,91.0,53.0,0.0,1.0,0.0,31.0,0.0,1.0,0.0,7.0,54.0,102.0,540.0,102.0,540.0,0.0,0.0,15.0,70.0,3.0,0.0,0.0,48.0,2.0,0.0,3.0,50.0,8.0,7.0,0.0,1.0,0.0,6.0,4.0,6.0,117.0,610.0,116.0,604.0,1770.0,0.0,6.0,1.0,5.0,1.0,0.0,0.0,1.0,14.0,88.0,103.0,522.0,10.0,64.0,10.0,0.0,0.0,61.0,1.0,0.0,10.0,62.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2012,DEC,1.0,31.0,1.0,7.0,0.0,642.0,85.0,51.0,2.0,0.0,53.0,15.0,10.0,727.0,720.0,6.0,1.0,102.0,625.0,74.0,71.0,1.0,0.0,72.0,1.0,1.0,0.0,2.0,0.0,642.0,1.0,6.0,4.0,2012-12-01
Contra Costa,1743.0,1842.0,-99.0,2568.0,4311.0,2616.0,1278.0,17.0,36.0,1.0,1136.0,0.0,63.0,0.0,201.0,1695.0,5532.0,24726.0,5869.0,24200.0,-337.0,526.0,226.0,2956.0,143.0,1.0,0.0,1126.0,7.0,1.0,144.0,1134.0,-4.0,4.0,15.0,30.0,1.0,58.0,70.0,1730.0,5758.0,27682.0,5700.0,27346.0,69506.0,37.0,362.0,58.0,267.0,102.0,0.0,0.0,69.0,88.0,3728.0,5670.0,23954.0,496.0,1184.0,488.0,5.0,0.0,1142.0,5.0,1.0,493.0,1148.0,3.0,0.0,0.0,35.0,1.0,0.0,3.0,36.0,0.0,0.0,2012,DEC,53.0,1137.0,63.0,201.0,189.0,30258.0,3182.0,1269.0,8.0,1.0,1278.0,0.0,1800.0,33440.0,33046.0,325.0,69.0,3816.0,29624.0,1680.0,1630.0,10.0,1.0,1641.0,38.0,1.0,0.0,39.0,0.0,30069.0,45.0,59.0,4.0,2012-12-01
Del Norte,58.0,65.0,-7.0,161.0,219.0,191.0,114.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,7.0,28.0,436.0,1989.0,429.0,2029.0,7.0,-40.0,17.0,187.0,12.0,0.0,0.0,102.0,0.0,0.0,12.0,102.0,-4.0,4.0,1.0,1.0,0.0,10.0,8.0,70.0,453.0,2176.0,453.0,2163.0,5318.0,0.0,5.0,0.0,5.0,9.0,0.0,0.0,8.0,20.0,264.0,433.0,1912.0,56.0,165.0,55.0,0.0,0.0,162.0,0.0,0.0,55.0,162.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2012,DEC,0.0,70.0,0.0,7.0,-33.0,2425.0,204.0,114.0,0.0,0.0,114.0,0.0,78.0,2629.0,2616.0,5.0,8.0,284.0,2345.0,221.0,217.0,0.0,0.0,217.0,4.0,0.0,0.0,4.0,0.0,2458.0,2.0,10.0,4.0,2012-12-01
El Dorado,290.0,704.0,-414.0,705.0,995.0,716.0,411.0,3.0,1.0,0.0,253.0,0.0,2.0,0.0,52.0,279.0,624.0,5173.0,620.0,5431.0,4.0,-258.0,46.0,636.0,23.0,0.0,0.0,386.0,1.0,1.0,23.0,388.0,2.0,-2.0,4.0,9.0,0.0,70.0,17.0,171.0,670.0,5809.0,665.0,5768.0,12175.0,3.0,31.0,5.0,27.0,16.0,2.0,0.0,14.0,15.0,715.0,655.0,5094.0,91.0,470.0,89.0,0.0,0.0,453.0,0.0,0.0,89.0,453.0,2.0,0.0,0.0,17.0,0.0,0.0,2.0,17.0,0.0,0.0,2012,DEC,4.0,253.0,2.0,52.0,-254.0,5797.0,682.0,409.0,1.0,1.0,411.0,0.0,188.0,6479.0,6433.0,32.0,14.0,730.0,5749.0,561.0,542.0,0.0,0.0,542.0,19.0,0.0,0.0,19.0,0.0,6051.0,13.0,70.0,4.0,2012-12-01
