county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-1941.0,70169.0,152427.0,222596.0,148196.0,89024.0,1395.0,7819.0,5610.0,44951.0,138.0,8008.0,1225.0,7386.0,74400.0,-5859.0,306214.0,19119.0,10939.0,239.0,9.0,76077.0,1185.0,575.0,11187.0,2347.0,5585.0,325333.0,319608.0,2893605.0,1487.0,23014.0,5658.0,7047.0,429.0,67.0,16548.0,308785.0,4484.0,816242.0,122815.0,77837.0,12482.0,32496.0,939057.0,918288.0,15021.0,5748.0,106627.0,832430.0,20882.0,19603.0,307.0,3.0,46439.0,692.0,240.0,19913.0,952.0,16.0,1.0,3232.0,101.0,14.0,969.0,33.0,50718.0,47371.0,3347.0,42.0,2009,JUL,9214.0,50561.0,8146.0,8611.0,-1375.0,1122456.0,141934.0,87016.0,1424.0,584.0,89024.0,14829.0,38081.0,1264390.0,1237896.0,20679.0,5815.0,123175.0,1141215.0,71600.0,66042.0,999.0,243.0,67284.0,4184.0,117.0,15.0,4316.0,75.0,3.0,2009-07-01
Alameda,0.0,4329.0,4461.0,8790.0,4234.0,2632.0,178.0,759.0,46.0,1244.0,35.0,737.0,21.0,291.0,4556.0,-929.0,11678.0,1002.0,313.0,15.0,0.0,2243.0,37.0,24.0,328.0,528.0,146.0,12680.0,12339.0,99337.0,79.0,1114.0,339.0,406.0,0.0,2.0,185.0,12495.0,-246.0,31013.0,4410.0,2304.0,580.0,1526.0,35423.0,34518.0,602.0,303.0,3397.0,32026.0,780.0,750.0,25.0,0.0,1644.0,33.0,10.0,775.0,5.0,0.0,0.0,111.0,7.0,1.0,5.0,0.0,1806.0,1687.0,119.0,8.0,2009,JUL,937.0,1290.0,772.0,312.0,-1175.0,42691.0,5412.0,2556.0,52.0,24.0,2632.0,1108.0,1672.0,48103.0,46857.0,941.0,305.0,3582.0,44521.0,2586.0,2394.0,58.0,10.0,2462.0,116.0,7.0,1.0,124.0,8.0,3.0,2009-07-01
Alpine,0.0,1.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,34.0,10.0,4.0,1.0,5.0,44.0,44.0,0.0,0.0,2.0,42.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2009,JUL,0.0,1.0,0.0,0.0,0.0,38.0,11.0,4.0,0.0,0.0,4.0,1.0,6.0,49.0,49.0,0.0,0.0,3.0,46.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2009-07-01
Amador,0.0,145.0,136.0,281.0,134.0,93.0,0.0,22.0,0.0,34.0,0.0,22.0,0.0,7.0,147.0,0.0,275.0,37.0,7.0,0.0,0.0,86.0,0.0,0.0,7.0,29.0,1.0,312.0,312.0,2058.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,274.0,0.0,621.0,161.0,86.0,42.0,33.0,782.0,782.0,0.0,0.0,143.0,639.0,14.0,14.0,0.0,0.0,24.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,24.0,1.0,0.0,2009,JUL,22.0,34.0,22.0,7.0,0.0,896.0,198.0,93.0,0.0,0.0,93.0,71.0,34.0,1094.0,1094.0,0.0,0.0,181.0,913.0,39.0,38.0,0.0,0.0,38.0,1.0,0.0,0.0,1.0,0.0,3.0,2009-07-01
Butte,0.0,2903.0,1304.0,4207.0,1247.0,720.0,24.0,117.0,51.0,353.0,5.0,84.0,19.0,104.0,2960.0,0.0,1779.0,217.0,61.0,0.0,0.0,659.0,0.0,0.0,61.0,145.0,11.0,1996.0,1996.0,22445.0,0.0,33.0,0.0,0.0,13.0,0.0,208.0,1788.0,0.0,11215.0,1032.0,659.0,125.0,248.0,12247.0,12201.0,33.0,13.0,725.0,11522.0,112.0,112.0,0.0,0.0,225.0,1.0,4.0,112.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,240.0,230.0,10.0,2.0,2009,JUL,141.0,404.0,89.0,123.0,0.0,12994.0,1249.0,720.0,0.0,0.0,720.0,270.0,259.0,14243.0,14197.0,33.0,13.0,933.0,13310.0,352.0,337.0,1.0,4.0,342.0,10.0,0.0,0.0,10.0,8.0,3.0,2009-07-01
Calaveras,0.0,212.0,185.0,397.0,189.0,123.0,0.0,8.0,4.0,42.0,0.0,4.0,2.0,18.0,208.0,0.0,284.0,37.0,16.0,0.0,0.0,107.0,0.0,0.0,16.0,19.0,2.0,321.0,321.0,3285.0,0.0,6.0,0.0,0.0,0.0,0.0,35.0,286.0,0.0,1048.0,177.0,107.0,32.0,38.0,1225.0,1219.0,6.0,0.0,124.0,1101.0,12.0,12.0,0.0,0.0,42.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,46.0,42.0,4.0,0.0,2009,JUL,8.0,46.0,4.0,20.0,0.0,1332.0,214.0,123.0,0.0,0.0,123.0,51.0,40.0,1546.0,1540.0,6.0,0.0,159.0,1387.0,58.0,54.0,0.0,0.0,54.0,4.0,0.0,0.0,4.0,0.0,3.0,2009-07-01
Colusa,0.0,48.0,102.0,150.0,90.0,58.0,0.0,13.0,5.0,18.0,0.0,6.0,2.0,7.0,60.0,0.0,71.0,9.0,2.0,0.0,0.0,55.0,1.0,0.0,2.0,7.0,0.0,80.0,80.0,1582.0,0.0,13.0,0.0,1.0,0.0,0.0,17.0,63.0,0.0,424.0,94.0,56.0,24.0,14.0,518.0,504.0,13.0,1.0,77.0,441.0,4.0,4.0,0.0,0.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,2009,JUL,13.0,23.0,6.0,9.0,0.0,495.0,103.0,57.0,1.0,0.0,58.0,31.0,14.0,598.0,584.0,13.0,1.0,94.0,504.0,19.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,2009-07-01
Contra Costa,337.0,2840.0,2824.0,5664.0,3106.0,1606.0,76.0,449.0,77.0,1166.0,22.0,520.0,27.0,230.0,2558.0,-97.0,6016.0,212.0,243.0,1.0,0.0,1344.0,14.0,4.0,244.0,-110.0,78.0,6228.0,6155.0,49117.0,13.0,276.0,72.0,73.0,0.0,1.0,89.0,6139.0,145.0,13824.0,2215.0,1362.0,110.0,743.0,16039.0,15819.0,167.0,53.0,1620.0,14419.0,431.0,418.0,7.0,0.0,702.0,6.0,1.0,425.0,6.0,0.0,0.0,27.0,0.0,0.0,6.0,0.0,736.0,709.0,27.0,0.0,2009,JUL,525.0,1243.0,542.0,257.0,48.0,19840.0,2427.0,1587.0,15.0,4.0,1606.0,0.0,821.0,22267.0,21974.0,239.0,54.0,1709.0,20558.0,1167.0,1120.0,13.0,1.0,1134.0,33.0,0.0,0.0,33.0,0.0,3.0,2009-07-01
Del Norte,0.0,125.0,214.0,339.0,206.0,148.0,1.0,5.0,4.0,39.0,2.0,14.0,3.0,12.0,133.0,0.0,1102.0,80.0,23.0,0.0,0.0,125.0,0.0,0.0,23.0,50.0,7.0,1182.0,1182.0,4794.0,0.0,11.0,0.0,0.0,3.0,0.0,73.0,1109.0,0.0,944.0,286.0,125.0,84.0,77.0,1230.0,1216.0,11.0,3.0,298.0,932.0,33.0,33.0,0.0,0.0,72.0,0.0,0.0,33.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,74.0,72.0,2.0,0.0,2009,JUL,6.0,43.0,16.0,15.0,0.0,2046.0,366.0,148.0,0.0,0.0,148.0,134.0,84.0,2412.0,2398.0,11.0,3.0,371.0,2041.0,107.0,105.0,0.0,0.0,105.0,2.0,0.0,0.0,2.0,6.0,3.0,2009-07-01
El Dorado,0.0,236.0,634.0,870.0,637.0,347.0,2.0,36.0,18.0,207.0,0.0,15.0,20.0,45.0,233.0,0.0,1318.0,101.0,35.0,0.0,0.0,312.0,0.0,0.0,35.0,62.0,4.0,1419.0,1357.0,7449.0,0.0,11.0,62.0,0.0,12.0,0.0,109.0,1310.0,0.0,1730.0,539.0,312.0,136.0,91.0,2269.0,2137.0,120.0,12.0,484.0,1785.0,23.0,23.0,0.0,0.0,105.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,106.0,105.0,1.0,3.0,2009,JUL,38.0,225.0,15.0,65.0,0.0,3048.0,640.0,347.0,0.0,0.0,347.0,198.0,95.0,3688.0,3494.0,182.0,12.0,593.0,3095.0,129.0,128.0,0.0,0.0,128.0,1.0,0.0,0.0,1.0,4.0,3.0,2009-07-01
