county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-6667.0,85171.0,143044.0,228215.0,145256.0,91937.0,576.0,2763.0,3460.0,43169.0,88.0,4436.0,577.0,6113.0,82959.0,-1442.0,358700.0,13151.0,10295.0,165.0,16.0,79671.0,1246.0,544.0,10476.0,-3400.0,6075.0,371851.0,366393.0,3680496.0,1885.0,27084.0,5365.0,9635.0,195.0,93.0,8520.0,363331.0,1669.0,1134619.0,128562.0,81461.0,5636.0,41465.0,1263181.0,1237525.0,18211.0,7445.0,124352.0,1138829.0,23968.0,22614.0,349.0,0.0,2009.0,839.0,274.0,22963.0,982.0,22.0,1.0,3266.0,63.0,21.0,1005.0,0.0,68161.0,64811.0,3350.0,0.0,2011,FEB,3339.0,46629.0,4524.0,6690.0,227.0,1493319.0,141713.0,89966.0,1411.0,560.0,91937.0,2236.0,47540.0,1635032.0,1603918.0,23576.0,7538.0,132872.0,1502160.0,92129.0,24623.0,1188.0,274.0,87774.0,4248.0,85.0,22.0,4355.0,0.0,1.0,2011-02-01
Alameda,-62.0,5078.0,3412.0,8490.0,3551.0,2173.0,49.0,306.0,1.0,1218.0,1.0,487.0,0.0,159.0,4939.0,-782.0,12517.0,961.0,228.0,5.0,1.0,1873.0,44.0,22.0,234.0,557.0,170.0,13478.0,13116.0,120405.0,96.0,1484.0,358.0,544.0,0.0,4.0,193.0,13285.0,-482.0,40586.0,4500.0,1939.0,606.0,1955.0,45086.0,43769.0,912.0,405.0,4722.0,40364.0,820.0,798.0,18.0,0.0,1865.0,41.0,10.0,816.0,4.0,0.0,0.0,121.0,5.0,0.0,4.0,0.0,2042.0,1916.0,126.0,0.0,2011,FEB,355.0,1219.0,488.0,159.0,-1264.0,53103.0,5461.0,2101.0,49.0,23.0,2173.0,1163.0,2125.0,58564.0,56885.0,1270.0,409.0,4915.0,53649.0,2862.0,2663.0,59.0,10.0,2732.0,125.0,5.0,0.0,130.0,0.0,1.0,2011-02-01
Alpine,,5.0,4.0,9.0,9.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,80.0,6.0,5.0,0.0,1.0,86.0,86.0,0.0,0.0,5.0,81.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2011,FEB,0.0,4.0,0.0,0.0,,85.0,6.0,5.0,0.0,0.0,5.0,0.0,1.0,91.0,91.0,0.0,0.0,5.0,86.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2011-02-01
Amador,,154.0,158.0,312.0,165.0,104.0,2.0,13.0,3.0,40.0,0.0,5.0,0.0,18.0,147.0,,197.0,2.0,8.0,0.0,0.0,96.0,0.0,0.0,8.0,-6.0,0.0,199.0,199.0,2762.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,189.0,,899.0,109.0,96.0,6.0,7.0,1008.0,1007.0,1.0,0.0,96.0,912.0,14.0,14.0,0.0,0.0,82.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,0.0,0.0,2011,FEB,15.0,43.0,5.0,18.0,,1096.0,111.0,104.0,0.0,0.0,104.0,0.0,7.0,1207.0,1206.0,1.0,0.0,106.0,1101.0,96.0,96.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,1.0,2011-02-01
Butte,-19.0,1002.0,1133.0,2135.0,1322.0,771.0,19.0,76.0,27.0,443.0,2.0,13.0,1.0,80.0,813.0,108.0,2173.0,47.0,103.0,0.0,0.0,666.0,2.0,0.0,103.0,-62.0,6.0,2220.0,2214.0,26305.0,6.0,56.0,6.0,11.0,0.0,0.0,91.0,2129.0,217.0,9619.0,790.0,668.0,62.0,60.0,10409.0,10341.0,58.0,10.0,865.0,9544.0,168.0,149.0,0.0,0.0,698.0,5.0,0.0,149.0,19.0,0.0,0.0,8.0,0.0,0.0,19.0,0.0,711.0,703.0,8.0,0.0,2011,FEB,95.0,470.0,15.0,81.0,325.0,11792.0,837.0,769.0,2.0,0.0,771.0,0.0,66.0,12629.0,12555.0,64.0,10.0,956.0,11673.0,879.0,847.0,5.0,0.0,852.0,27.0,0.0,0.0,27.0,0.0,1.0,2011-02-01
Calaveras,0.0,95.0,211.0,306.0,215.0,150.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,18.0,91.0,19.0,413.0,6.0,14.0,0.0,0.0,136.0,0.0,0.0,14.0,-8.0,0.0,419.0,418.0,4571.0,2.0,8.0,1.0,0.0,0.0,0.0,17.0,402.0,21.0,1697.0,153.0,136.0,8.0,9.0,1850.0,1843.0,7.0,0.0,152.0,1698.0,22.0,22.0,0.0,0.0,126.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,126.0,0.0,0.0,2011,FEB,0.0,47.0,0.0,18.0,40.0,2110.0,159.0,150.0,0.0,0.0,150.0,0.0,9.0,2269.0,2261.0,8.0,0.0,169.0,2100.0,148.0,148.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,1.0,2011-02-01
Colusa,,89.0,81.0,170.0,88.0,49.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,7.0,82.0,,120.0,13.0,5.0,0.0,0.0,41.0,3.0,0.0,5.0,8.0,0.0,133.0,131.0,1721.0,0.0,14.0,2.0,0.0,0.0,0.0,3.0,130.0,,463.0,55.0,44.0,7.0,4.0,518.0,506.0,12.0,0.0,39.0,479.0,12.0,12.0,0.0,0.0,39.0,1.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,42.0,40.0,2.0,0.0,2011,FEB,0.0,32.0,0.0,7.0,,583.0,68.0,46.0,3.0,0.0,49.0,15.0,4.0,651.0,637.0,14.0,0.0,42.0,609.0,54.0,51.0,1.0,0.0,52.0,2.0,0.0,0.0,2.0,0.0,1.0,2011-02-01
Contra Costa,-169.0,3521.0,2703.0,6224.0,3005.0,1598.0,25.0,221.0,1.0,1216.0,1.0,583.0,0.0,190.0,3219.0,-88.0,6805.0,267.0,153.0,1.0,0.0,1421.0,17.0,6.0,154.0,65.0,48.0,7072.0,6994.0,62393.0,28.0,360.0,77.0,105.0,0.0,1.0,90.0,6982.0,140.0,19132.0,2827.0,1444.0,-65.0,1448.0,21959.0,21648.0,235.0,76.0,2788.0,19171.0,462.0,452.0,6.0,0.0,1029.0,14.0,1.0,458.0,4.0,0.0,0.0,15.0,0.0,1.0,4.0,0.0,1060.0,1044.0,16.0,0.0,2011,FEB,246.0,1217.0,584.0,190.0,52.0,25937.0,3094.0,1574.0,18.0,6.0,1598.0,0.0,1496.0,29031.0,28642.0,312.0,77.0,2878.0,26153.0,1522.0,1481.0,20.0,1.0,1502.0,19.0,0.0,1.0,20.0,0.0,1.0,2011-02-01
Del Norte,-1.0,66.0,223.0,289.0,239.0,167.0,0.0,0.0,2.0,65.0,0.0,0.0,0.0,5.0,50.0,28.0,555.0,10.0,33.0,0.0,0.0,133.0,0.0,1.0,33.0,-25.0,2.0,565.0,564.0,5180.0,0.0,4.0,1.0,7.0,0.0,0.0,31.0,534.0,51.0,1795.0,163.0,134.0,25.0,4.0,1958.0,1949.0,3.0,6.0,204.0,1754.0,54.0,41.0,0.0,0.0,155.0,0.0,0.0,41.0,13.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,159.0,155.0,4.0,0.0,2011,FEB,0.0,67.0,0.0,5.0,79.0,2350.0,173.0,166.0,0.0,1.0,167.0,0.0,6.0,2523.0,2513.0,4.0,6.0,235.0,2288.0,213.0,196.0,0.0,0.0,196.0,17.0,0.0,0.0,17.0,0.0,1.0,2011-02-01
El Dorado,-6.0,442.0,663.0,1105.0,719.0,405.0,0.0,1.0,7.0,261.0,0.0,0.0,4.0,42.0,386.0,32.0,781.0,11.0,48.0,2.0,1.0,351.0,1.0,2.0,51.0,-45.0,5.0,792.0,782.0,10650.0,3.0,34.0,9.0,8.0,0.0,1.0,28.0,764.0,69.0,4208.0,410.0,354.0,45.0,11.0,4618.0,4587.0,24.0,7.0,419.0,4199.0,54.0,45.0,0.0,0.0,301.0,0.0,1.0,45.0,9.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,306.0,302.0,4.0,0.0,2011,FEB,1.0,268.0,0.0,46.0,101.0,4989.0,421.0,399.0,3.0,3.0,405.0,0.0,16.0,5410.0,5369.0,33.0,8.0,447.0,4963.0,360.0,346.0,0.0,1.0,347.0,13.0,0.0,0.0,13.0,0.0,1.0,2011-02-01
Fresno,,1814.0,5215.0,7029.0,5625.0,4045.0,0.0,0.0,1.0,1382.0,0.0,1.0,0.0,197.0,1404.0,55.0,18414.0,369.0,302.0,2.0,1.0,3690.0,30.0,20.0,305.0,-40.0,104.0,18783.0,18697.0,205100.0,37.0,562.0,83.0,153.0,0.0,3.0,183.0,18600.0,-951.0,57902.0,6108.0,3740.0,40.0,2328.0,64010.0,63427.0,460.0,123.0,6890.0,57120.0,1306.0,1295.0,5.0,0.0,3435.0,18.0,4.0,1300.0,6.0,0.0,0.0,288.0,3.0,1.0,6.0,0.0,3749.0,3457.0,292.0,0.0,2011,FEB,0.0,1383.0,1.0,197.0,-896.0,76316.0,6477.0,3992.0,32.0,21.0,4045.0,0.0,2432.0,82793.0,82124.0,543.0,126.0,7073.0,75720.0,5055.0,4730.0,23.0,4.0,4757.0,294.0,3.0,1.0,298.0,0.0,1.0,2011-02-01
Glenn,-4.0,91.0,142.0,233.0,155.0,77.0,0.0,0.0,3.0,62.0,0.0,0.0,0.0,13.0,78.0,6.0,313.0,-5.0,7.0,0.0,0.0,69.0,1.0,0.0,7.0,-15.0,3.0,308.0,307.0,3275.0,0.0,9.0,1.0,1.0,0.0,0.0,9.0,299.0,6.0,883.0,101.0,70.0,15.0,16.0,984.0,976.0,7.0,1.0,98.0,886.0,23.0,21.0,0.0,0.0,83.0,0.0,0.0,21.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,84.0,83.0,1.0,0.0,2011,FEB,0.0,65.0,0.0,13.0,12.0,1196.0,96.0,76.0,1.0,0.0,77.0,0.0,19.0,1292.0,1283.0,8.0,1.0,107.0,1185.0,107.0,104.0,0.0,0.0,104.0,3.0,0.0,0.0,3.0,0.0,1.0,2011-02-01
Humboldt,,887.0,827.0,1714.0,881.0,495.0,0.0,15.0,20.0,302.0,0.0,6.0,1.0,63.0,833.0,,1191.0,8.0,30.0,0.0,0.0,464.0,0.0,1.0,30.0,-36.0,14.0,1199.0,1197.0,14366.0,1.0,10.0,2.0,5.0,0.0,0.0,38.0,1161.0,,5561.0,560.0,465.0,36.0,59.0,6121.0,6108.0,8.0,5.0,652.0,5469.0,81.0,76.0,0.0,0.0,456.0,1.0,0.0,76.0,5.0,0.0,0.0,12.0,0.0,0.0,5.0,0.0,469.0,457.0,12.0,0.0,2011,FEB,15.0,322.0,6.0,64.0,,6752.0,568.0,494.0,0.0,1.0,495.0,0.0,73.0,7320.0,7305.0,10.0,5.0,690.0,6630.0,550.0,532.0,1.0,0.0,533.0,17.0,0.0,0.0,17.0,0.0,1.0,2011-02-01
