county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-3867.0,39320.0,91146.0,130466.0,88021.0,56676.0,181.0,594.0,3965.0,21155.0,45.0,291.0,1358.0,4867.0,42445.0,1003.0,274865.0,23049.0,12161.0,189.0,32.0,43120.0,756.0,418.0,12382.0,3191.0,7476.0,297914.0,293805.0,1978593.0,759.0,12267.0,3955.0,5043.0,407.0,154.0,26237.0,271677.0,128.0,438121.0,63387.0,44294.0,5273.0,13820.0,501508.0,489580.0,7564.0,4364.0,60508.0,441000.0,17863.0,17075.0,226.0,16.0,25505.0,412.0,300.0,17317.0,545.0,1.0,0.0,3392.0,25.0,64.0,546.0,68.0,29698.0,26217.0,3481.0,214.0,2004,NOV,775.0,25120.0,336.0,6225.0,1131.0,712986.0,86436.0,55281.0,945.0,450.0,56676.0,8464.0,21296.0,799422.0,783385.0,11519.0,4518.0,86745.0,712677.0,47561.0,42580.0,638.0,316.0,43534.0,3937.0,26.0,64.0,4027.0,282.0,4.0,2004-11-01
Alameda,0.0,1066.0,3002.0,4068.0,3050.0,1861.0,6.0,9.0,13.0,937.0,0.0,2.0,0.0,239.0,1018.0,0.0,14646.0,1367.0,756.0,7.0,4.0,1081.0,6.0,7.0,767.0,21.0,579.0,16013.0,15945.0,67628.0,89.0,69.0,68.0,226.0,0.0,0.0,1668.0,14345.0,0.0,9142.0,1586.0,1094.0,11.0,481.0,10728.0,10472.0,89.0,167.0,1646.0,9082.0,731.0,724.0,6.0,0.0,403.0,11.0,7.0,730.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,2.0,432.0,421.0,11.0,1.0,2004,NOV,15.0,950.0,2.0,239.0,0.0,23788.0,2953.0,1837.0,13.0,11.0,1861.0,32.0,1060.0,26741.0,26417.0,157.0,167.0,3314.0,23427.0,1163.0,1127.0,17.0,7.0,1151.0,12.0,0.0,0.0,12.0,3.0,4.0,2004-11-01
Alpine,0.0,0.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,10.0,10.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,25.0,1.0,1.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2004,NOV,0.0,1.0,0.0,0.0,0.0,32.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,36.0,36.0,0.0,0.0,4.0,32.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2004-11-01
Amador,-2.0,37.0,72.0,109.0,75.0,55.0,2.0,1.0,0.0,16.0,0.0,2.0,0.0,4.0,34.0,0.0,132.0,32.0,7.0,0.0,0.0,48.0,0.0,0.0,7.0,19.0,6.0,164.0,164.0,1155.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,139.0,0.0,287.0,73.0,48.0,14.0,11.0,360.0,360.0,0.0,0.0,91.0,269.0,6.0,5.0,0.0,0.0,16.0,0.0,0.0,5.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,29.0,16.0,13.0,0.0,2004,NOV,3.0,16.0,2.0,4.0,0.0,419.0,105.0,55.0,0.0,0.0,55.0,33.0,17.0,524.0,524.0,0.0,0.0,116.0,408.0,35.0,21.0,0.0,0.0,21.0,14.0,0.0,0.0,14.0,0.0,4.0,2004-11-01
Butte,0.0,421.0,692.0,1113.0,638.0,403.0,10.0,36.0,32.0,150.0,2.0,26.0,14.0,39.0,475.0,0.0,2405.0,287.0,52.0,0.0,0.0,351.0,0.0,0.0,52.0,120.0,115.0,2692.0,2690.0,17623.0,0.0,6.0,2.0,0.0,4.0,0.0,330.0,2362.0,0.0,5071.0,734.0,351.0,156.0,227.0,5805.0,5797.0,5.0,3.0,727.0,5078.0,106.0,103.0,0.0,0.0,248.0,0.0,0.0,103.0,3.0,0.0,0.0,79.0,0.0,0.0,3.0,21.0,327.0,248.0,79.0,34.0,2004,NOV,46.0,182.0,28.0,53.0,0.0,7476.0,1021.0,403.0,0.0,0.0,403.0,276.0,342.0,8497.0,8487.0,7.0,3.0,1057.0,7440.0,433.0,351.0,0.0,0.0,351.0,82.0,0.0,0.0,82.0,55.0,4.0,2004-11-01
Calaveras,0.0,55.0,96.0,151.0,92.0,48.0,2.0,6.0,9.0,26.0,0.0,2.0,2.0,7.0,59.0,0.0,184.0,21.0,7.0,0.0,0.0,41.0,0.0,0.0,7.0,8.0,6.0,205.0,205.0,1627.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,174.0,0.0,493.0,70.0,41.0,11.0,18.0,563.0,563.0,0.0,0.0,75.0,488.0,17.0,13.0,0.0,0.0,31.0,0.0,0.0,13.0,4.0,0.0,0.0,15.0,0.0,0.0,4.0,0.0,46.0,31.0,15.0,5.0,2004,NOV,8.0,35.0,2.0,9.0,0.0,677.0,91.0,48.0,0.0,0.0,48.0,19.0,24.0,768.0,768.0,0.0,0.0,106.0,662.0,63.0,44.0,0.0,0.0,44.0,19.0,0.0,0.0,19.0,5.0,4.0,2004-11-01
Colusa,0.0,33.0,80.0,113.0,79.0,55.0,0.0,2.0,3.0,17.0,0.0,2.0,2.0,2.0,34.0,0.0,71.0,17.0,3.0,0.0,0.0,50.0,1.0,1.0,3.0,11.0,3.0,88.0,88.0,1164.0,0.0,10.0,0.0,3.0,2.0,0.0,17.0,71.0,0.0,284.0,78.0,52.0,13.0,13.0,362.0,350.0,8.0,4.0,50.0,312.0,7.0,7.0,0.0,0.0,34.0,0.0,0.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,48.0,34.0,14.0,0.0,2004,NOV,2.0,20.0,2.0,4.0,0.0,355.0,95.0,53.0,1.0,1.0,55.0,24.0,16.0,450.0,438.0,8.0,4.0,67.0,383.0,55.0,41.0,0.0,0.0,41.0,14.0,0.0,0.0,14.0,0.0,4.0,2004-11-01
Contra Costa,0.0,385.0,1736.0,2121.0,1723.0,1014.0,1.0,0.0,6.0,607.0,0.0,1.0,0.0,96.0,398.0,74.0,4784.0,650.0,313.0,1.0,0.0,693.0,4.0,3.0,314.0,42.0,294.0,5434.0,5376.0,28456.0,2.0,102.0,58.0,17.0,0.0,0.0,789.0,4645.0,12.0,5064.0,1201.0,700.0,24.0,477.0,6265.0,6224.0,29.0,12.0,1273.0,4992.0,325.0,323.0,1.0,0.0,300.0,3.0,1.0,324.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,316.0,304.0,12.0,0.0,2004,NOV,1.0,613.0,1.0,96.0,86.0,9848.0,1851.0,1006.0,5.0,3.0,1014.0,66.0,771.0,11699.0,11600.0,87.0,12.0,2062.0,9637.0,641.0,623.0,4.0,1.0,628.0,13.0,0.0,0.0,13.0,0.0,4.0,2004-11-01
Del Norte,0.0,37.0,154.0,191.0,144.0,97.0,0.0,1.0,9.0,30.0,0.0,0.0,3.0,5.0,47.0,0.0,509.0,118.0,24.0,0.0,0.0,73.0,0.0,0.0,24.0,51.0,43.0,627.0,627.0,3914.0,0.0,0.0,0.0,0.0,2.0,0.0,113.0,514.0,0.0,957.0,196.0,73.0,54.0,69.0,1153.0,1151.0,0.0,2.0,207.0,946.0,36.0,34.0,0.0,0.0,53.0,0.0,0.0,34.0,2.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,64.0,53.0,11.0,4.0,2004,NOV,1.0,39.0,0.0,8.0,0.0,1466.0,314.0,97.0,0.0,0.0,97.0,105.0,112.0,1780.0,1778.0,0.0,2.0,320.0,1460.0,100.0,87.0,0.0,0.0,87.0,13.0,0.0,0.0,13.0,4.0,4.0,2004-11-01
El Dorado,-4.0,128.0,365.0,493.0,325.0,186.0,6.0,16.0,21.0,87.0,4.0,10.0,8.0,23.0,168.0,0.0,538.0,161.0,29.0,0.0,0.0,153.0,4.0,0.0,29.0,64.0,68.0,699.0,635.0,4309.0,0.0,13.0,64.0,0.0,4.0,0.0,182.0,517.0,0.0,1084.0,345.0,157.0,91.0,97.0,1429.0,1360.0,65.0,4.0,282.0,1147.0,33.0,32.0,0.0,0.0,72.0,0.0,0.0,32.0,1.0,0.0,0.0,25.0,0.0,0.0,1.0,4.0,97.0,72.0,25.0,2.0,2004,NOV,22.0,108.0,14.0,31.0,0.0,1622.0,506.0,182.0,4.0,0.0,186.0,155.0,165.0,2128.0,1995.0,129.0,4.0,464.0,1664.0,130.0,104.0,0.0,0.0,104.0,26.0,0.0,0.0,26.0,6.0,4.0,2004-11-01
