county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-1759.0,54656.0,95845.0,150501.0,93437.0,51650.0,1267.0,4686.0,4296.0,28771.0,242.0,4693.0,1756.0,6964.0,57064.0,-171.0,257131.0,15441.0,8530.0,108.0,6.0,42053.0,627.0,326.0,8644.0,3172.0,3625.0,272572.0,268379.0,2055427.0,806.0,14790.0,4117.0,5244.0,268.0,76.0,10585.0,261987.0,4820.0,524634.0,70930.0,43006.0,9837.0,18087.0,595564.0,582378.0,8951.0,4235.0,71301.0,524263.0,15525.0,14734.0,238.0,8.0,26037.0,438.0,145.0,14980.0,540.0,5.0,0.0,1666.0,56.0,10.0,545.0,23.0,28352.0,26620.0,1732.0,28.0,2007,APR,5953.0,33067.0,4935.0,8720.0,4649.0,781765.0,86371.0,50583.0,735.0,332.0,51650.0,13009.0,21712.0,868136.0,850757.0,13068.0,4311.0,81886.0,786250.0,43877.0,40771.0,676.0,153.0,41600.0,2206.0,61.0,10.0,2277.0,51.0,2.0,2007-04-01
Alameda,0.0,3160.0,3292.0,6452.0,3036.0,1632.0,121.0,482.0,57.0,1129.0,30.0,474.0,30.0,188.0,3416.0,-734.0,11534.0,837.0,325.0,4.0,0.0,1275.0,18.0,10.0,329.0,417.0,91.0,12371.0,12147.0,76685.0,38.0,581.0,220.0,217.0,0.0,4.0,161.0,12210.0,-159.0,20353.0,2600.0,1303.0,450.0,847.0,22953.0,22509.0,278.0,166.0,2297.0,20656.0,795.0,758.0,15.0,0.0,997.0,10.0,5.0,773.0,21.0,1.0,0.0,67.0,0.0,0.0,22.0,4.0,1079.0,1012.0,67.0,2.0,2007,APR,603.0,1186.0,504.0,218.0,-893.0,31887.0,3437.0,1600.0,22.0,10.0,1632.0,867.0,938.0,35324.0,34656.0,498.0,170.0,2458.0,32866.0,1874.0,1755.0,25.0,5.0,1785.0,88.0,1.0,0.0,89.0,6.0,2.0,2007-04-01
Alpine,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-9.0,21.0,6.0,4.0,0.0,2.0,27.0,27.0,0.0,0.0,3.0,24.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2007,APR,0.0,0.0,0.0,0.0,-9.0,28.0,6.0,4.0,0.0,0.0,4.0,0.0,2.0,34.0,34.0,0.0,0.0,3.0,31.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2007-04-01
Amador,0.0,58.0,82.0,140.0,90.0,60.0,0.0,3.0,0.0,20.0,0.0,2.0,0.0,10.0,50.0,0.0,150.0,32.0,8.0,0.0,0.0,52.0,0.0,0.0,8.0,23.0,1.0,182.0,182.0,1217.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,153.0,0.0,355.0,103.0,52.0,31.0,20.0,458.0,458.0,0.0,0.0,85.0,373.0,6.0,6.0,0.0,0.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,1.0,2007,APR,3.0,20.0,2.0,10.0,0.0,505.0,135.0,60.0,0.0,0.0,60.0,54.0,21.0,640.0,640.0,0.0,0.0,114.0,526.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,2.0,2007-04-01
Butte,0.0,1653.0,1015.0,2668.0,941.0,575.0,5.0,51.0,60.0,214.0,8.0,42.0,25.0,67.0,1727.0,0.0,2056.0,205.0,34.0,0.0,0.0,540.0,0.0,1.0,34.0,167.0,4.0,2261.0,2260.0,18458.0,0.0,10.0,1.0,1.0,0.0,0.0,193.0,2068.0,0.0,7092.0,779.0,541.0,89.0,149.0,7871.0,7861.0,9.0,1.0,661.0,7210.0,103.0,99.0,0.0,2.0,169.0,0.0,0.0,101.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,169.0,169.0,0.0,1.0,2007,APR,56.0,274.0,50.0,92.0,0.0,9148.0,984.0,574.0,0.0,1.0,575.0,256.0,153.0,10132.0,10121.0,10.0,1.0,854.0,9278.0,272.0,268.0,0.0,2.0,270.0,2.0,0.0,0.0,2.0,6.0,2.0,2007-04-01
Calaveras,0.0,113.0,112.0,225.0,118.0,77.0,0.0,3.0,9.0,23.0,0.0,0.0,2.0,7.0,107.0,0.0,206.0,39.0,11.0,0.0,0.0,66.0,0.0,0.0,11.0,20.0,8.0,245.0,245.0,1873.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,210.0,0.0,556.0,114.0,66.0,26.0,22.0,670.0,670.0,0.0,0.0,94.0,576.0,11.0,11.0,0.0,0.0,23.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,1.0,2007,APR,3.0,32.0,0.0,9.0,0.0,762.0,153.0,77.0,0.0,0.0,77.0,46.0,30.0,915.0,915.0,0.0,0.0,129.0,786.0,34.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,2.0,2007-04-01
Colusa,0.0,17.0,100.0,117.0,87.0,53.0,0.0,4.0,6.0,23.0,0.0,3.0,2.0,3.0,30.0,0.0,72.0,15.0,5.0,0.0,0.0,47.0,0.0,1.0,5.0,7.0,3.0,87.0,87.0,1408.0,0.0,7.0,0.0,1.0,2.0,0.0,7.0,80.0,0.0,371.0,77.0,48.0,22.0,7.0,448.0,440.0,6.0,2.0,92.0,356.0,1.0,1.0,0.0,0.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,14.0,1.0,0.0,2007,APR,4.0,29.0,3.0,5.0,0.0,443.0,92.0,52.0,0.0,1.0,53.0,29.0,10.0,535.0,527.0,6.0,2.0,99.0,436.0,16.0,14.0,0.0,1.0,15.0,1.0,0.0,0.0,1.0,0.0,2.0,2007-04-01
Contra Costa,228.0,1419.0,1677.0,3096.0,1821.0,868.0,62.0,212.0,72.0,696.0,22.0,354.0,38.0,147.0,1275.0,-20.0,4881.0,112.0,190.0,0.0,0.0,672.0,5.0,1.0,190.0,-131.0,53.0,4993.0,4964.0,33103.0,7.0,138.0,28.0,58.0,0.0,1.0,64.0,4929.0,30.0,7965.0,1129.0,678.0,131.0,320.0,9094.0,8960.0,89.0,45.0,1139.0,7955.0,281.0,275.0,2.0,0.0,348.0,3.0,1.0,277.0,4.0,0.0,0.0,22.0,0.0,0.0,4.0,0.0,374.0,352.0,22.0,0.0,2007,APR,274.0,768.0,376.0,185.0,10.0,12846.0,1241.0,862.0,5.0,1.0,868.0,0.0,373.0,14087.0,13924.0,117.0,46.0,1203.0,12884.0,655.0,623.0,5.0,1.0,629.0,26.0,0.0,0.0,26.0,0.0,2.0,2007-04-01
Del Norte,0.0,66.0,169.0,235.0,160.0,124.0,1.0,0.0,6.0,26.0,0.0,4.0,2.0,2.0,75.0,0.0,615.0,91.0,26.0,0.0,0.0,98.0,0.0,0.0,26.0,57.0,8.0,706.0,706.0,3965.0,0.0,3.0,0.0,0.0,5.0,0.0,74.0,632.0,0.0,992.0,257.0,98.0,93.0,66.0,1249.0,1241.0,5.0,3.0,261.0,988.0,14.0,14.0,0.0,0.0,44.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,44.0,1.0,0.0,2007,APR,1.0,32.0,4.0,4.0,0.0,1607.0,348.0,124.0,0.0,0.0,124.0,150.0,74.0,1955.0,1947.0,5.0,3.0,335.0,1620.0,59.0,58.0,0.0,0.0,58.0,1.0,0.0,0.0,1.0,0.0,2.0,2007-04-01
El Dorado,-1.0,282.0,360.0,642.0,384.0,192.0,3.0,37.0,29.0,123.0,6.0,18.0,8.0,32.0,258.0,0.0,779.0,130.0,30.0,0.0,0.0,160.0,2.0,0.0,30.0,90.0,10.0,909.0,844.0,4425.0,0.0,9.0,65.0,0.0,5.0,0.0,113.0,796.0,0.0,978.0,351.0,162.0,129.0,60.0,1329.0,1224.0,100.0,5.0,368.0,961.0,16.0,16.0,0.0,0.0,44.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,44.0,0.0,3.0,2007,APR,40.0,152.0,24.0,40.0,0.0,1757.0,481.0,190.0,2.0,0.0,192.0,219.0,70.0,2238.0,2068.0,165.0,5.0,481.0,1757.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,4.0,2.0,2007-04-01
