county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
California,91647.0,103180.0,-11533.0,196067.0,287714.0,183328.0,112464.0,381.0,2301.0,5256.0,55803.0,157.0,2071.0,1155.0,8650.0,104386.0,323524.0,1410690.0,313549.0,1407404.0,9975.0,3286.0,14090.0,165096.0,10627.0,182.0,8.0,99693.0,1368.0,586.0,10817.0,101647.0,-3896.0,4919.0,795.0,960.0,2068.0,7447.0,4306.0,50123.0,337614.0,1575786.0,333097.0,1547317.0,4131445.0,2419.0,28420.0,4419.0,20070.0,10824.0,357.0,98.0,8399.0,13235.0,151183.0,324379.0,1424603.0,27104.0,102020.0,25347.0,346.0,8.0,95402.0,1216.0,366.0,25701.0,96984.0,1390.0,13.0,0.0,4921.0,90.0,25.0,1403.0,5036.0,123.0,692.0,2012,AUG,2682.0,61059.0,2228.0,9805.0,13261.0,1734214.0,179186.0,110320.0,1550.0,594.0,112464.0,1023.0,54429.0,1913400.0,1880414.0,24489.0,8497.0,164418.0,1748982.0,129124.0,120749.0,1562.0,374.0,122685.0,6311.0,103.0,25.0,6439.0,815.0,1720953.0,1755.0,9515.0,3.0,2012-08-01
Alameda,3194.0,3454.0,-260.0,4664.0,7858.0,4469.0,2763.0,32.0,226.0,2.0,1543.0,0.0,246.0,0.0,161.0,3389.0,10858.0,51881.0,10989.0,50525.0,-131.0,1356.0,495.0,5198.0,280.0,4.0,1.0,2396.0,60.0,22.0,285.0,2478.0,14.0,15.0,19.0,46.0,6.0,234.0,171.0,2425.0,11353.0,57079.0,11029.0,55473.0,135431.0,132.0,1622.0,319.0,1108.0,671.0,0.0,5.0,498.0,222.0,5346.0,11131.0,51733.0,962.0,3360.0,920.0,36.0,1.0,3064.0,76.0,15.0,957.0,3155.0,5.0,0.0,0.0,194.0,8.0,3.0,5.0,205.0,0.0,0.0,2012,AUG,258.0,1545.0,246.0,161.0,1225.0,62739.0,5693.0,2676.0,64.0,23.0,2763.0,29.0,2596.0,68432.0,66502.0,1427.0,503.0,5568.0,62864.0,4322.0,3984.0,112.0,16.0,4112.0,199.0,8.0,3.0,210.0,0.0,61514.0,65.0,240.0,3.0,2012-08-01
Alpine,0.0,0.0,0.0,6.0,6.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,78.0,1.0,78.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,1.0,83.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,72.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,AUG,0.0,1.0,0.0,0.0,0.0,79.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,84.0,84.0,0.0,0.0,11.0,73.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,3.0,2012-08-01
Amador,40.0,40.0,0.0,223.0,263.0,208.0,134.0,0.0,4.0,5.0,43.0,0.0,2.0,1.0,25.0,55.0,203.0,1468.0,198.0,1453.0,5.0,15.0,-6.0,158.0,5.0,0.0,0.0,129.0,0.0,0.0,5.0,129.0,-12.0,12.0,0.0,0.0,0.0,13.0,1.0,4.0,197.0,1626.0,196.0,1619.0,3382.0,2.0,5.0,1.0,6.0,2.0,0.0,0.0,1.0,5.0,140.0,192.0,1486.0,19.0,137.0,19.0,0.0,0.0,135.0,0.0,0.0,19.0,135.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2012,AUG,4.0,48.0,2.0,26.0,20.0,1671.0,152.0,134.0,0.0,0.0,134.0,0.0,5.0,1823.0,1815.0,7.0,1.0,145.0,1678.0,156.0,154.0,0.0,0.0,154.0,2.0,0.0,0.0,2.0,0.0,1651.0,0.0,13.0,3.0,2012-08-01
Butte,932.0,937.0,-5.0,1701.0,2633.0,1742.0,985.0,19.0,75.0,30.0,595.0,0.0,23.0,5.0,127.0,891.0,2104.0,11631.0,1959.0,11310.0,145.0,321.0,-1.0,1077.0,81.0,0.0,0.0,901.0,3.0,0.0,81.0,904.0,-85.0,85.0,0.0,0.0,0.0,0.0,3.0,88.0,2103.0,12708.0,2096.0,12654.0,29839.0,3.0,49.0,7.0,44.0,11.0,0.0,0.0,10.0,108.0,1170.0,1995.0,11538.0,186.0,1022.0,164.0,1.0,0.0,1001.0,1.0,0.0,165.0,1002.0,21.0,0.0,0.0,20.0,0.0,0.0,21.0,20.0,0.0,0.0,2012,AUG,94.0,625.0,23.0,132.0,466.0,13735.0,1076.0,982.0,3.0,0.0,985.0,0.0,91.0,14811.0,14750.0,51.0,10.0,1278.0,13533.0,1208.0,1165.0,2.0,0.0,1167.0,41.0,0.0,0.0,41.0,0.0,13269.0,0.0,0.0,3.0,2012-08-01
Calaveras,107.0,105.0,2.0,269.0,376.0,275.0,157.0,0.0,3.0,8.0,88.0,0.0,0.0,0.0,22.0,101.0,322.0,2155.0,310.0,2120.0,12.0,35.0,-2.0,167.0,20.0,0.0,0.0,137.0,0.0,0.0,20.0,137.0,-22.0,22.0,0.0,0.0,0.0,0.0,0.0,8.0,320.0,2322.0,320.0,2318.0,5096.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,12.0,188.0,308.0,2134.0,38.0,165.0,32.0,0.0,0.0,163.0,0.0,0.0,32.0,163.0,6.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,2012,AUG,3.0,96.0,0.0,22.0,47.0,2477.0,165.0,157.0,0.0,0.0,157.0,0.0,8.0,2642.0,2638.0,3.0,1.0,200.0,2442.0,203.0,195.0,0.0,0.0,195.0,8.0,0.0,0.0,8.0,0.0,2430.0,0.0,0.0,3.0,2012-08-01
Colusa,37.0,37.0,0.0,95.0,132.0,79.0,35.0,0.0,0.0,9.0,27.0,0.0,0.0,0.0,8.0,53.0,93.0,560.0,93.0,560.0,0.0,0.0,18.0,34.0,9.0,0.0,0.0,25.0,1.0,0.0,9.0,26.0,6.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,111.0,594.0,111.0,588.0,1680.0,1.0,4.0,0.0,5.0,1.0,0.0,0.0,1.0,12.0,71.0,99.0,523.0,6.0,44.0,5.0,0.0,0.0,41.0,1.0,0.0,5.0,42.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2012,AUG,0.0,36.0,0.0,8.0,0.0,653.0,52.0,34.0,1.0,0.0,35.0,14.0,3.0,705.0,699.0,5.0,1.0,83.0,622.0,50.0,46.0,1.0,0.0,47.0,3.0,0.0,0.0,3.0,0.0,653.0,0.0,0.0,3.0,2012-08-01
Contra Costa,1887.0,1970.0,-83.0,3369.0,5256.0,3233.0,1488.0,13.0,41.0,0.0,1276.0,0.0,59.0,0.0,469.0,2023.0,5767.0,24459.0,5960.0,24036.0,-193.0,423.0,216.0,3101.0,130.0,3.0,0.0,1330.0,18.0,7.0,133.0,1355.0,-5.0,5.0,23.0,60.0,0.0,56.0,65.0,1625.0,5983.0,27560.0,5932.0,27178.0,69893.0,33.0,401.0,51.0,306.0,105.0,0.0,0.0,76.0,92.0,3174.0,5891.0,24386.0,516.0,1305.0,509.0,2.0,0.0,1230.0,14.0,1.0,511.0,1245.0,5.0,0.0,0.0,57.0,3.0,0.0,5.0,60.0,0.0,0.0,2012,AUG,54.0,1276.0,59.0,469.0,230.0,30226.0,3317.0,1460.0,21.0,7.0,1488.0,0.0,1690.0,33543.0,33110.0,357.0,76.0,3266.0,30277.0,1821.0,1739.0,16.0,1.0,1756.0,62.0,3.0,0.0,65.0,0.0,29996.0,83.0,56.0,3.0,2012-08-01
Del Norte,55.0,55.0,0.0,252.0,307.0,248.0,141.0,0.0,0.0,10.0,88.0,0.0,0.0,0.0,9.0,59.0,448.0,2104.0,428.0,2039.0,20.0,65.0,1.0,171.0,17.0,0.0,0.0,124.0,0.0,0.0,17.0,124.0,-25.0,25.0,0.0,0.0,0.0,0.0,9.0,22.0,449.0,2275.0,448.0,2264.0,5466.0,0.0,6.0,1.0,5.0,6.0,0.0,0.0,6.0,21.0,230.0,428.0,2045.0,40.0,192.0,35.0,0.0,0.0,189.0,0.0,0.0,35.0,189.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,2012,AUG,0.0,98.0,0.0,9.0,85.0,2552.0,172.0,141.0,0.0,0.0,141.0,0.0,31.0,2724.0,2712.0,6.0,6.0,251.0,2473.0,232.0,224.0,0.0,0.0,224.0,8.0,0.0,0.0,8.0,0.0,2467.0,0.0,0.0,3.0,2012-08-01
El Dorado,307.0,312.0,-5.0,917.0,1224.0,858.0,498.0,0.0,0.0,10.0,255.0,0.0,0.0,2.0,93.0,366.0,554.0,4972.0,619.0,5210.0,-65.0,-238.0,101.0,893.0,47.0,0.0,1.0,448.0,2.0,0.0,48.0,450.0,-46.0,46.0,0.0,0.0,95.0,358.0,4.0,39.0,655.0,5865.0,647.0,5829.0,11841.0,1.0,35.0,7.0,24.0,14.0,0.0,1.0,12.0,22.0,645.0,633.0,5220.0,54.0,456.0,48.0,0.0,0.0,449.0,1.0,2.0,48.0,452.0,6.0,0.0,0.0,4.0,0.0,0.0,6.0,4.0,0.0,0.0,2012,AUG,0.0,265.0,0.0,95.0,-303.0,5526.0,994.0,495.0,2.0,1.0,498.0,0.0,43.0,6520.0,6476.0,31.0,13.0,667.0,5853.0,510.0,497.0,1.0,2.0,500.0,10.0,0.0,0.0,10.0,0.0,5829.0,0.0,453.0,3.0,2012-08-01
