county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
California,82779.0,93228.0,-10449.0,136328.0,219107.0,129148.0,82611.0,368.0,2284.0,1658.0,38460.0,199.0,2367.0,636.0,5783.0,89959.0,323097.0,1668828.0,328719.0,1652068.0,-5622.0,16760.0,15697.0,133903.0,6405.0,131.0,13.0,74496.0,953.0,613.0,6549.0,76062.0,-1130.0,2301.0,1151.0,2367.0,2449.0,5681.0,6678.0,47492.0,338794.0,1802731.0,333728.0,1771710.0,4436063.0,3214.0,30049.0,4900.0,20590.0,13230.0,603.0,166.0,10431.0,17598.0,142479.0,321196.0,1660252.0,22062.0,95207.0,21220.0,326.0,7.0,88162.0,1120.0,307.0,21553.0,89589.0,496.0,13.0,0.0,5461.0,132.0,25.0,509.0,5618.0,135.0,1237.0,2014,NOV,2652.0,40118.0,2566.0,6419.0,11138.0,1991925.0,149600.0,80901.0,1084.0,626.0,82611.0,1171.0,54170.0,2141525.0,2105438.0,25490.0,10597.0,160077.0,1981448.0,117269.0,109382.0,1446.0,314.0,111142.0,5957.0,145.0,25.0,6127.0,1372.0,1980787.0,3518.0,8130.0,4.0,2014-11-01
Alameda,3540.0,3946.0,-406.0,3267.0,6807.0,3154.0,1924.0,13.0,251.0,1.0,1101.0,0.0,263.0,0.0,128.0,3653.0,9066.0,53500.0,9151.0,52968.0,-85.0,532.0,598.0,4444.0,147.0,12.0,1.0,1687.0,51.0,26.0,160.0,1764.0,0.0,6.0,12.0,57.0,9.0,466.0,417.0,2151.0,9664.0,57944.0,9371.0,56163.0,132694.0,165.0,1767.0,286.0,1246.0,731.0,0.0,7.0,535.0,723.0,5560.0,8941.0,52384.0,553.0,2106.0,525.0,23.0,0.0,1993.0,40.0,5.0,548.0,2038.0,4.0,1.0,0.0,66.0,2.0,0.0,5.0,68.0,0.0,0.0,2014,NOV,264.0,1102.0,263.0,128.0,447.0,62566.0,5042.0,1834.0,63.0,27.0,1924.0,6.0,2568.0,67608.0,65534.0,1532.0,542.0,6283.0,61325.0,2659.0,2518.0,63.0,5.0,2586.0,70.0,3.0,0.0,73.0,0.0,62119.0,69.0,475.0,4.0,2014-11-01
Alpine,0.0,0.0,0.0,8.0,8.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,2.0,100.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,105.0,2.0,105.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,97.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,NOV,0.0,2.0,0.0,0.0,0.0,102.0,5.0,4.0,0.0,0.0,4.0,0.0,1.0,107.0,107.0,0.0,0.0,8.0,99.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,4.0,2014-11-01
Amador,34.0,34.0,0.0,121.0,155.0,113.0,69.0,0.0,0.0,0.0,38.0,0.0,1.0,0.0,6.0,42.0,164.0,1445.0,164.0,1445.0,0.0,0.0,5.0,131.0,4.0,0.0,0.0,65.0,0.0,0.0,4.0,65.0,-2.0,2.0,0.0,2.0,0.0,9.0,3.0,53.0,169.0,1576.0,169.0,1573.0,3343.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,144.0,160.0,1432.0,10.0,105.0,10.0,0.0,0.0,101.0,0.0,0.0,10.0,101.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2014,NOV,0.0,38.0,1.0,6.0,0.0,1609.0,136.0,69.0,0.0,0.0,69.0,0.0,56.0,1745.0,1742.0,3.0,0.0,153.0,1592.0,115.0,111.0,0.0,0.0,111.0,4.0,0.0,0.0,4.0,0.0,1609.0,2.0,9.0,4.0,2014-11-01
Butte,525.0,529.0,-4.0,1140.0,1665.0,1101.0,668.0,3.0,43.0,0.0,377.0,0.0,11.0,0.0,56.0,564.0,1949.0,13075.0,1949.0,13076.0,0.0,-1.0,81.0,1097.0,25.0,0.0,0.0,633.0,8.0,2.0,25.0,643.0,-14.0,14.0,10.0,59.0,6.0,62.0,54.0,319.0,2030.0,14172.0,2020.0,14105.0,31533.0,8.0,51.0,9.0,45.0,27.0,2.0,1.0,22.0,145.0,1345.0,1885.0,12827.0,153.0,854.0,151.0,0.0,0.0,819.0,5.0,0.0,151.0,824.0,2.0,0.0,0.0,30.0,0.0,0.0,2.0,30.0,0.0,0.0,2014,NOV,46.0,377.0,11.0,56.0,-1.0,15024.0,1178.0,658.0,8.0,2.0,668.0,0.0,373.0,16202.0,16125.0,54.0,23.0,1490.0,14712.0,1007.0,970.0,5.0,0.0,975.0,32.0,0.0,0.0,32.0,0.0,15025.0,69.0,68.0,4.0,2014-11-01
Calaveras,57.0,65.0,-8.0,165.0,222.0,181.0,127.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,7.0,41.0,277.0,2439.0,277.0,2440.0,0.0,-1.0,4.0,197.0,9.0,0.0,0.0,118.0,0.0,0.0,9.0,118.0,-9.0,9.0,2.0,11.0,0.0,21.0,2.0,38.0,281.0,2636.0,281.0,2628.0,5452.0,0.0,7.0,0.0,6.0,3.0,0.0,0.0,2.0,15.0,182.0,266.0,2454.0,31.0,188.0,29.0,0.0,0.0,180.0,0.0,1.0,29.0,181.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,7.0,0.0,0.0,2014,NOV,0.0,47.0,0.0,7.0,-1.0,2716.0,201.0,127.0,0.0,0.0,127.0,0.0,40.0,2917.0,2909.0,6.0,2.0,197.0,2720.0,219.0,209.0,0.0,1.0,210.0,9.0,0.0,0.0,9.0,0.0,2717.0,13.0,21.0,4.0,2014-11-01
Colusa,57.0,57.0,0.0,92.0,149.0,79.0,43.0,1.0,11.0,0.0,33.0,0.0,3.0,0.0,3.0,70.0,89.0,499.0,89.0,499.0,0.0,0.0,9.0,71.0,3.0,0.0,0.0,40.0,0.0,0.0,3.0,40.0,2.0,1.0,0.0,2.0,0.0,3.0,4.0,25.0,98.0,570.0,97.0,569.0,1530.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,7.0,73.0,91.0,497.0,7.0,57.0,7.0,0.0,0.0,54.0,0.0,0.0,7.0,54.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2014,NOV,12.0,33.0,3.0,3.0,0.0,588.0,80.0,43.0,0.0,0.0,43.0,3.0,29.0,668.0,666.0,1.0,1.0,80.0,588.0,64.0,61.0,0.0,0.0,61.0,3.0,0.0,0.0,3.0,0.0,588.0,2.0,3.0,4.0,2014-11-01
Contra Costa,1780.0,1821.0,-41.0,2268.0,4048.0,2164.0,1069.0,13.0,42.0,4.0,820.0,0.0,68.0,0.0,271.0,1884.0,5032.0,28238.0,5432.0,27521.0,-400.0,717.0,292.0,2191.0,126.0,4.0,0.0,923.0,14.0,2.0,130.0,939.0,-3.0,3.0,14.0,42.0,10.0,24.0,141.0,1183.0,5324.0,30429.0,5241.0,29998.0,73250.0,30.0,480.0,82.0,314.0,153.0,0.0,1.0,117.0,399.0,2845.0,4925.0,27584.0,348.0,1102.0,340.0,3.0,0.0,1063.0,9.0,2.0,343.0,1074.0,5.0,0.0,0.0,28.0,0.0,0.0,5.0,28.0,0.0,0.0,2014,NOV,55.0,824.0,68.0,271.0,317.0,33270.0,2483.0,1049.0,18.0,2.0,1069.0,0.0,1324.0,35753.0,35239.0,396.0,118.0,3244.0,32509.0,1450.0,1403.0,12.0,2.0,1417.0,33.0,0.0,0.0,33.0,0.0,32953.0,56.0,34.0,4.0,2014-11-01
Del Norte,77.0,79.0,-2.0,148.0,225.0,157.0,75.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,8.0,68.0,397.0,1964.0,397.0,1964.0,0.0,0.0,21.0,152.0,8.0,0.0,0.0,67.0,0.0,0.0,8.0,67.0,-8.0,8.0,2.0,4.0,0.0,10.0,19.0,63.0,418.0,2116.0,417.0,2109.0,5213.0,0.0,5.0,1.0,3.0,5.0,3.0,0.0,4.0,26.0,202.0,392.0,1914.0,35.0,163.0,34.0,0.0,0.0,160.0,0.0,1.0,34.0,161.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2014,NOV,0.0,74.0,0.0,8.0,0.0,2361.0,173.0,75.0,0.0,0.0,75.0,0.0,82.0,2534.0,2526.0,4.0,4.0,228.0,2306.0,198.0,194.0,0.0,1.0,195.0,3.0,0.0,0.0,3.0,0.0,2361.0,6.0,10.0,4.0,2014-11-01
El Dorado,226.0,234.0,-8.0,649.0,875.0,669.0,419.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,43.0,206.0,558.0,5986.0,558.0,5987.0,0.0,-1.0,53.0,569.0,18.0,0.0,0.0,397.0,2.0,2.0,18.0,401.0,19.0,-19.0,5.0,13.0,2.0,41.0,9.0,133.0,611.0,6555.0,611.0,6518.0,12958.0,2.0,28.0,0.0,25.0,11.0,1.0,0.0,12.0,40.0,527.0,571.0,6028.0,62.0,492.0,62.0,0.0,0.0,484.0,0.0,0.0,62.0,484.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,2014,NOV,0.0,207.0,0.0,43.0,-1.0,6544.0,622.0,415.0,2.0,2.0,419.0,0.0,142.0,7166.0,7129.0,25.0,12.0,567.0,6599.0,554.0,546.0,0.0,0.0,546.0,8.0,0.0,0.0,8.0,0.0,6545.0,18.0,43.0,4.0,2014-11-01
