county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
California,84456.0,98676.0,-14220.0,167347.0,251803.0,158575.0,98518.0,594.0,2614.0,2453.0,49352.0,264.0,2943.0,895.0,7357.0,93228.0,326519.0,1646087.0,328097.0,1638056.0,-1578.0,8031.0,21438.0,150345.0,9476.0,221.0,32.0,86943.0,1093.0,753.0,9729.0,88789.0,-277.0,1121.0,1350.0,2550.0,1795.0,6327.0,8841.0,51558.0,347957.0,1796432.0,342738.0,1765651.0,4445481.0,3216.0,30108.0,5015.0,20531.0,13211.0,597.0,204.0,10250.0,19238.0,144364.0,328719.0,1652068.0,26486.0,110697.0,25187.0,386.0,16.0,102063.0,1261.0,331.0,25589.0,103655.0,876.0,21.0,0.0,6860.0,148.0,34.0,897.0,7042.0,114.0,1331.0,2014,OCT,3208.0,51805.0,3207.0,8252.0,6453.0,1972606.0,171783.0,96419.0,1314.0,785.0,98518.0,844.0,60399.0,2144389.0,2108389.0,25546.0,10454.0,163602.0,1980787.0,137183.0,127250.0,1647.0,347.0,129244.0,7736.0,169.0,34.0,7939.0,1445.0,1966153.0,3900.0,8122.0,4.0,2014-10-01
Alameda,4102.0,4406.0,-304.0,4105.0,8207.0,4261.0,2414.0,12.0,317.0,1.0,1646.0,0.0,392.0,0.0,200.0,3946.0,9242.0,53572.0,9281.0,52415.0,-39.0,1157.0,648.0,4983.0,180.0,11.0,0.0,2121.0,71.0,31.0,191.0,2223.0,2.0,9.0,26.0,81.0,11.0,331.0,418.0,2339.0,9890.0,58555.0,9617.0,56786.0,134221.0,149.0,1748.0,268.0,1235.0,718.0,3.0,5.0,534.0,739.0,5587.0,9151.0,52968.0,507.0,2343.0,485.0,13.0,1.0,2177.0,51.0,11.0,499.0,2239.0,8.0,0.0,0.0,99.0,5.0,0.0,8.0,104.0,0.0,0.0,2014,OCT,329.0,1647.0,392.0,200.0,1118.0,62814.0,5631.0,2301.0,82.0,31.0,2414.0,11.0,2757.0,68445.0,66403.0,1503.0,539.0,6326.0,62119.0,2850.0,2662.0,64.0,12.0,2738.0,107.0,5.0,0.0,112.0,0.0,61696.0,107.0,342.0,4.0,2014-10-01
Alpine,1.0,1.0,0.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,105.0,4.0,105.0,0.0,0.0,-1.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,111.0,3.0,111.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,OCT,0.0,1.0,0.0,0.0,0.0,109.0,5.0,4.0,0.0,0.0,4.0,0.0,0.0,114.0,114.0,0.0,0.0,12.0,102.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,109.0,1.0,0.0,4.0,2014-10-01
Amador,42.0,45.0,-3.0,147.0,189.0,155.0,92.0,0.0,4.0,0.0,55.0,0.0,0.0,0.0,8.0,34.0,163.0,1446.0,163.0,1446.0,0.0,0.0,9.0,139.0,4.0,0.0,0.0,88.0,0.0,0.0,4.0,88.0,-1.0,1.0,2.0,4.0,0.0,10.0,4.0,36.0,172.0,1585.0,172.0,1582.0,3355.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,140.0,164.0,1445.0,24.0,129.0,24.0,0.0,0.0,124.0,0.0,0.0,24.0,124.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2014,OCT,4.0,55.0,0.0,8.0,0.0,1609.0,148.0,92.0,0.0,0.0,92.0,0.0,40.0,1757.0,1754.0,3.0,0.0,148.0,1609.0,153.0,148.0,0.0,0.0,148.0,5.0,0.0,0.0,5.0,0.0,1609.0,6.0,10.0,4.0,2014-10-01
Butte,629.0,636.0,-7.0,1356.0,1985.0,1456.0,868.0,11.0,39.0,0.0,500.0,0.0,25.0,0.0,88.0,529.0,1934.0,12652.0,1934.0,12653.0,0.0,-1.0,123.0,1400.0,39.0,0.0,0.0,825.0,2.0,2.0,39.0,829.0,-3.0,3.0,10.0,47.0,8.0,103.0,69.0,418.0,2057.0,14052.0,2048.0,13993.0,31495.0,6.0,47.0,9.0,39.0,23.0,5.0,0.0,20.0,108.0,976.0,1949.0,13076.0,201.0,1078.0,198.0,0.0,0.0,1049.0,2.0,1.0,198.0,1052.0,3.0,0.0,0.0,26.0,0.0,0.0,3.0,26.0,0.0,0.0,2014,OCT,50.0,500.0,25.0,88.0,-1.0,14586.0,1523.0,864.0,2.0,2.0,868.0,0.0,487.0,16109.0,16041.0,48.0,20.0,1084.0,15025.0,1279.0,1247.0,2.0,1.0,1250.0,29.0,0.0,0.0,29.0,0.0,14587.0,57.0,111.0,4.0,2014-10-01
Calaveras,46.0,48.0,-2.0,218.0,264.0,199.0,131.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,14.0,65.0,272.0,2402.0,272.0,2402.0,0.0,0.0,18.0,223.0,2.0,0.0,0.0,129.0,0.0,0.0,2.0,129.0,3.0,-3.0,4.0,8.0,2.0,26.0,7.0,63.0,290.0,2625.0,290.0,2616.0,5434.0,0.0,8.0,0.0,7.0,3.0,0.0,0.0,2.0,13.0,185.0,277.0,2440.0,41.0,198.0,41.0,0.0,0.0,195.0,0.0,0.0,41.0,195.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2014,OCT,0.0,54.0,0.0,14.0,0.0,2674.0,241.0,131.0,0.0,0.0,131.0,0.0,70.0,2915.0,2906.0,7.0,2.0,198.0,2717.0,239.0,236.0,0.0,0.0,236.0,3.0,0.0,0.0,3.0,0.0,2674.0,12.0,28.0,4.0,2014-10-01
Colusa,60.0,60.0,0.0,58.0,118.0,61.0,23.0,1.0,8.0,1.0,35.0,0.0,2.0,0.0,2.0,57.0,94.0,518.0,94.0,518.0,0.0,0.0,9.0,60.0,3.0,0.0,0.0,20.0,0.0,0.0,3.0,20.0,6.0,5.0,0.0,5.0,0.0,7.0,0.0,23.0,103.0,578.0,102.0,577.0,1571.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,14.0,79.0,89.0,499.0,7.0,46.0,7.0,0.0,0.0,43.0,0.0,0.0,7.0,43.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2014,OCT,9.0,36.0,2.0,2.0,0.0,612.0,69.0,23.0,0.0,0.0,23.0,11.0,23.0,681.0,679.0,1.0,1.0,93.0,588.0,53.0,50.0,0.0,0.0,50.0,3.0,0.0,0.0,3.0,0.0,612.0,5.0,7.0,4.0,2014-10-01
Contra Costa,2111.0,2154.0,-43.0,2733.0,4844.0,3023.0,1473.0,31.0,79.0,8.0,1262.0,2.0,119.0,0.0,280.0,1821.0,5214.0,27530.0,5134.0,27391.0,80.0,139.0,474.0,2620.0,234.0,7.0,1.0,1207.0,15.0,9.0,242.0,1231.0,0.0,0.0,16.0,62.0,15.0,38.0,201.0,1289.0,5688.0,30150.0,5601.0,29726.0,73434.0,30.0,463.0,84.0,302.0,161.0,0.0,3.0,122.0,256.0,2629.0,5432.0,27521.0,407.0,1438.0,391.0,10.0,0.0,1371.0,26.0,2.0,401.0,1399.0,6.0,0.0,0.0,38.0,0.0,1.0,6.0,39.0,0.0,0.0,2014,OCT,110.0,1270.0,121.0,280.0,219.0,32744.0,3094.0,1441.0,22.0,10.0,1473.0,0.0,1490.0,35838.0,35327.0,386.0,125.0,2885.0,32953.0,1845.0,1762.0,36.0,2.0,1800.0,44.0,0.0,1.0,45.0,0.0,32525.0,78.0,53.0,4.0,2014-10-01
Del Norte,63.0,64.0,-1.0,196.0,259.0,180.0,99.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,4.0,79.0,399.0,1938.0,399.0,1938.0,0.0,0.0,25.0,185.0,10.0,0.0,0.0,88.0,1.0,0.0,10.0,89.0,-13.0,13.0,4.0,6.0,1.0,12.0,23.0,65.0,424.0,2123.0,423.0,2116.0,5217.0,0.0,6.0,1.0,4.0,0.0,3.0,0.0,3.0,27.0,159.0,397.0,1964.0,51.0,200.0,50.0,0.0,0.0,193.0,0.0,1.0,50.0,194.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,6.0,0.0,0.0,2014,OCT,0.0,77.0,0.0,4.0,0.0,2337.0,210.0,98.0,1.0,0.0,99.0,0.0,88.0,2547.0,2539.0,5.0,3.0,186.0,2361.0,251.0,243.0,0.0,1.0,244.0,6.0,1.0,0.0,7.0,0.0,2337.0,10.0,13.0,4.0,2014-10-01
El Dorado,184.0,195.0,-11.0,706.0,890.0,656.0,384.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,35.0,234.0,561.0,5882.0,561.0,5882.0,0.0,0.0,27.0,617.0,21.0,0.0,0.0,363.0,0.0,0.0,21.0,363.0,-18.0,18.0,5.0,18.0,3.0,41.0,16.0,177.0,588.0,6499.0,588.0,6468.0,12789.0,1.0,25.0,0.0,22.0,9.0,0.0,0.0,9.0,30.0,512.0,558.0,5987.0,76.0,524.0,76.0,0.0,0.0,511.0,4.0,0.0,76.0,515.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,2014,OCT,0.0,237.0,0.0,35.0,0.0,6443.0,644.0,384.0,0.0,0.0,384.0,0.0,193.0,7087.0,7056.0,22.0,9.0,542.0,6545.0,600.0,587.0,4.0,0.0,591.0,9.0,0.0,0.0,9.0,0.0,6443.0,23.0,44.0,4.0,2014-10-01
