county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
California,79515.0,89959.0,-10444.0,154632.0,234147.0,150049.0,98305.0,376.0,2871.0,1656.0,42783.0,225.0,2823.0,707.0,6598.0,84098.0,317531.0,1664004.0,321196.0,1660252.0,-3665.0,3752.0,19345.0,156558.0,7508.0,152.0,17.0,88635.0,1240.0,753.0,7677.0,90628.0,-610.0,1157.0,1172.0,2580.0,2010.0,7023.0,9096.0,55170.0,336876.0,1820562.0,331831.0,1788866.0,4457051.0,3184.0,30729.0,4888.0,20999.0,13529.0,635.0,157.0,10697.0,19035.0,154938.0,317841.0,1665624.0,25303.0,113978.0,24269.0,353.0,1.0,106693.0,1398.0,362.0,24623.0,108453.0,668.0,11.0,1.0,5410.0,89.0,26.0,680.0,5525.0,89.0,971.0,2014,DEC,3247.0,44439.0,3048.0,7305.0,87.0,1981535.0,175903.0,96143.0,1392.0,770.0,98305.0,547.0,64266.0,2157438.0,2120697.0,25887.0,10854.0,173973.0,1983465.0,139281.0,130962.0,1751.0,363.0,133076.0,6078.0,100.0,27.0,6205.0,1060.0,1981448.0,3752.0,9033.0,4.0,2014-12-01
Alameda,3866.0,3653.0,213.0,3755.0,7621.0,3411.0,2136.0,17.0,275.0,1.0,1109.0,1.0,262.0,0.0,165.0,4210.0,9099.0,53224.0,8941.0,52384.0,158.0,840.0,708.0,4617.0,187.0,9.0,3.0,1838.0,62.0,37.0,199.0,1937.0,6.0,2.0,24.0,81.0,7.0,311.0,472.0,2286.0,9807.0,57841.0,9499.0,56010.0,132724.0,169.0,1813.0,294.0,1261.0,793.0,12.0,14.0,570.0,840.0,6053.0,8967.0,51788.0,583.0,2586.0,561.0,16.0,0.0,2448.0,57.0,11.0,577.0,2516.0,6.0,0.0,0.0,68.0,2.0,0.0,6.0,70.0,0.0,0.0,2014,DEC,292.0,1110.0,263.0,165.0,998.0,62323.0,5325.0,2025.0,71.0,40.0,2136.0,8.0,2758.0,67648.0,65509.0,1555.0,584.0,6893.0,60755.0,3169.0,3009.0,73.0,11.0,3093.0,74.0,2.0,0.0,76.0,0.0,61325.0,105.0,318.0,4.0,2014-12-01
Alpine,2.0,2.0,0.0,11.0,13.0,8.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,2.0,97.0,2.0,97.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,103.0,4.0,103.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,98.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,DEC,0.0,2.0,0.0,1.0,0.0,99.0,8.0,5.0,0.0,0.0,5.0,0.0,3.0,107.0,107.0,0.0,0.0,5.0,102.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,4.0,2014-12-01
Amador,37.0,42.0,-5.0,153.0,190.0,144.0,89.0,0.0,3.0,0.0,43.0,0.0,3.0,0.0,12.0,46.0,160.0,1431.0,160.0,1432.0,0.0,-1.0,15.0,141.0,3.0,0.0,0.0,86.0,0.0,0.0,3.0,86.0,7.0,-7.0,1.0,8.0,2.0,10.0,2.0,44.0,175.0,1572.0,175.0,1569.0,3305.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,148.0,166.0,1424.0,19.0,159.0,18.0,0.0,0.0,157.0,0.0,0.0,18.0,157.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2014,DEC,3.0,43.0,3.0,12.0,-1.0,1591.0,156.0,89.0,0.0,0.0,89.0,0.0,46.0,1747.0,1744.0,3.0,0.0,157.0,1590.0,178.0,175.0,0.0,0.0,175.0,3.0,0.0,0.0,3.0,0.0,1592.0,9.0,12.0,4.0,2014-12-01
Butte,558.0,564.0,-6.0,1311.0,1869.0,1389.0,783.0,5.0,47.0,0.0,516.0,0.0,15.0,0.0,90.0,480.0,1885.0,12826.0,1885.0,12827.0,0.0,-1.0,141.0,1323.0,22.0,0.0,0.0,757.0,2.0,2.0,22.0,761.0,10.0,-10.0,15.0,43.0,4.0,85.0,90.0,444.0,2026.0,14149.0,2016.0,14080.0,31426.0,8.0,52.0,9.0,46.0,26.0,2.0,1.0,23.0,109.0,1253.0,1917.0,12896.0,260.0,1123.0,258.0,0.0,0.0,1098.0,4.0,1.0,258.0,1103.0,2.0,0.0,0.0,20.0,0.0,0.0,2.0,20.0,0.0,0.0,2014,DEC,52.0,516.0,15.0,90.0,-1.0,14711.0,1464.0,779.0,2.0,2.0,783.0,0.0,534.0,16175.0,16096.0,55.0,24.0,1362.0,14813.0,1383.0,1356.0,4.0,1.0,1361.0,22.0,0.0,0.0,22.0,0.0,14712.0,58.0,89.0,4.0,2014-12-01
Calaveras,37.0,41.0,-4.0,205.0,242.0,192.0,114.0,0.0,1.0,0.0,65.0,0.0,0.0,0.0,13.0,50.0,266.0,2454.0,266.0,2454.0,0.0,0.0,18.0,179.0,4.0,0.0,0.0,110.0,0.0,0.0,4.0,110.0,6.0,-6.0,4.0,8.0,0.0,22.0,4.0,45.0,284.0,2633.0,283.0,2626.0,5445.0,0.0,7.0,1.0,5.0,3.0,0.0,0.0,2.0,14.0,195.0,270.0,2438.0,22.0,219.0,22.0,0.0,0.0,214.0,0.0,1.0,22.0,215.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2014,DEC,1.0,65.0,0.0,13.0,0.0,2720.0,197.0,114.0,0.0,0.0,114.0,0.0,49.0,2917.0,2909.0,6.0,2.0,209.0,2708.0,241.0,236.0,0.0,1.0,237.0,4.0,0.0,0.0,4.0,0.0,2720.0,12.0,22.0,4.0,2014-12-01
Colusa,70.0,70.0,0.0,109.0,179.0,87.0,52.0,2.0,8.0,0.0,27.0,0.0,0.0,0.0,8.0,92.0,91.0,497.0,91.0,497.0,0.0,0.0,15.0,80.0,7.0,0.0,0.0,44.0,0.0,1.0,7.0,45.0,4.0,4.0,0.0,5.0,0.0,8.0,4.0,18.0,106.0,577.0,105.0,575.0,1570.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,16.0,67.0,90.0,510.0,14.0,53.0,14.0,0.0,0.0,52.0,0.0,0.0,14.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,DEC,10.0,27.0,0.0,8.0,0.0,588.0,95.0,51.0,0.0,1.0,52.0,8.0,22.0,683.0,680.0,1.0,2.0,83.0,600.0,67.0,66.0,0.0,0.0,66.0,1.0,0.0,0.0,1.0,0.0,588.0,5.0,8.0,4.0,2014-12-01
Contra Costa,1837.0,1884.0,-47.0,2524.0,4361.0,2667.0,1420.0,17.0,74.0,7.0,970.0,2.0,120.0,0.0,270.0,1694.0,4896.0,27822.0,4925.0,27584.0,-29.0,238.0,407.0,2671.0,170.0,5.0,0.0,1220.0,19.0,6.0,175.0,1245.0,-3.0,3.0,17.0,43.0,14.0,36.0,204.0,1344.0,5303.0,30493.0,5221.0,30055.0,73267.0,27.0,488.0,82.0,319.0,153.0,0.0,0.0,119.0,338.0,3120.0,4965.0,27373.0,413.0,1428.0,401.0,5.0,0.0,1384.0,15.0,2.0,406.0,1401.0,7.0,0.0,0.0,27.0,0.0,0.0,7.0,27.0,0.0,0.0,2014,DEC,91.0,977.0,122.0,270.0,209.0,32718.0,3078.0,1390.0,24.0,6.0,1420.0,0.0,1548.0,35796.0,35276.0,401.0,119.0,3458.0,32338.0,1841.0,1785.0,20.0,2.0,1807.0,34.0,0.0,0.0,34.0,0.0,32509.0,60.0,50.0,4.0,2014-12-01
Del Norte,66.0,68.0,-2.0,176.0,242.0,186.0,107.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,6.0,56.0,382.0,1914.0,392.0,1914.0,-10.0,0.0,37.0,183.0,8.0,0.0,0.0,99.0,0.0,0.0,8.0,99.0,-4.0,4.0,3.0,1.0,6.0,13.0,24.0,66.0,419.0,2097.0,418.0,2091.0,5202.0,0.0,4.0,1.0,2.0,5.0,3.0,0.0,4.0,25.0,190.0,394.0,1907.0,46.0,189.0,45.0,0.0,0.0,188.0,0.0,0.0,45.0,188.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2014,DEC,0.0,73.0,0.0,6.0,-10.0,2296.0,220.0,107.0,0.0,0.0,107.0,0.0,90.0,2516.0,2509.0,3.0,4.0,215.0,2301.0,235.0,233.0,0.0,0.0,233.0,2.0,0.0,0.0,2.0,0.0,2306.0,4.0,19.0,4.0,2014-12-01
El Dorado,187.0,206.0,-19.0,697.0,884.0,752.0,454.0,1.0,0.0,0.0,263.0,0.0,0.0,0.0,35.0,132.0,571.0,6028.0,571.0,6028.0,0.0,0.0,34.0,660.0,24.0,0.0,0.0,424.0,6.0,0.0,24.0,430.0,-12.0,12.0,3.0,11.0,2.0,45.0,17.0,162.0,605.0,6688.0,605.0,6648.0,13163.0,1.0,33.0,0.0,28.0,11.0,1.0,0.0,12.0,35.0,543.0,570.0,6145.0,56.0,545.0,56.0,0.0,0.0,534.0,2.0,2.0,56.0,538.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,2014,DEC,1.0,263.0,0.0,35.0,0.0,6599.0,694.0,448.0,6.0,0.0,454.0,0.0,179.0,7293.0,7253.0,28.0,12.0,578.0,6715.0,601.0,590.0,2.0,2.0,594.0,7.0,0.0,0.0,7.0,0.0,6599.0,14.0,47.0,4.0,2014-12-01
