county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
Colusa,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2005,JUN,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.0,2005-06-01
Santa Cruz,\N,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,\N,15.0,17.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,27.0,29.0,31.0,33.0,35.0,36.0,37.0,38.0,40.0,41.0,42.0,44.0,46.0,\N,16.0,18.0,26.0,28.0,30.0,32.0,34.0,39.0,43.0,45.0,47.0,48.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,66.0,49.0,57.0,65.0,67.0,2005,JUN,13.0,17.0,21.0,25.0,\N,31.0,35.0,41.0,43.0,45.0,51.0,55.0,59.0,63.0,67.0,77.0,85.0,89.0,93.0,97.0,103.0,105.0,107.0,113.0,119.0,121.0,123.0,129.0,133.0,2.0,2005-06-01
California,-6501.0,36075.0,93760.0,129835.0,87881.0,56279.0,180.0,592.0,3744.0,22146.0,120.0,923.0,998.0,4714.0,41954.0,-6968.0,265258.0,21718.0,11409.0,154.0,40.0,43428.0,764.0,484.0,11603.0,717.0,9398.0,286976.0,280497.0,1979862.0,1314.0,19118.0,4990.0,5960.0,5746.0,1489.0,24238.0,262738.0,-6538.0,452718.0,73210.0,44676.0,6465.0,22069.0,525928.0,512984.0,8521.0,4423.0,66524.0,459404.0,22702.0,21455.0,357.0,22.0,31694.0,559.0,431.0,21834.0,845.0,19.0,4.0,3912.0,39.0,58.0,868.0,52.0,36693.0,32684.0,4009.0,188.0,2005,JUN,772.0,25890.0,1043.0,5712.0,-13506.0,717976.0,94928.0,54837.0,918.0,524.0,56279.0,7182.0,31467.0,812904.0,793481.0,13511.0,5912.0,90762.0,722142.0,59395.0,53149.0,916.0,453.0,54518.0,4757.0,58.0,62.0,4877.0,240.0,2.0,2005-06-01
Alameda,0.0,1078.0,3528.0,4606.0,3594.0,2301.0,3.0,2.0,22.0,1039.0,0.0,1.0,0.0,232.0,1012.0,0.0,14453.0,1712.0,888.0,3.0,3.0,1397.0,7.0,3.0,894.0,49.0,769.0,16165.0,16081.0,70113.0,107.0,84.0,84.0,212.0,0.0,0.0,1611.0,14554.0,0.0,9568.0,1981.0,1407.0,22.0,552.0,11549.0,11307.0,87.0,155.0,1642.0,9907.0,1106.0,1081.0,13.0,11.0,579.0,15.0,2.0,1105.0,0.0,0.0,1.0,18.0,0.0,0.0,1.0,7.0,614.0,596.0,18.0,3.0,2005,JUN,5.0,1061.0,1.0,232.0,0.0,24021.0,3693.0,2285.0,10.0,6.0,2301.0,71.0,1321.0,27714.0,27388.0,171.0,155.0,3253.0,24461.0,1720.0,1660.0,28.0,13.0,1701.0,18.0,0.0,1.0,19.0,10.0,2.0,2005-06-01
Alpine,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,25.0,2.0,2.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,JUN,0.0,0.0,0.0,0.0,2.0,28.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2005-06-01
Amador,0.0,43.0,96.0,139.0,99.0,57.0,3.0,6.0,0.0,31.0,0.0,5.0,0.0,11.0,40.0,0.0,139.0,28.0,7.0,0.0,0.0,50.0,0.0,0.0,7.0,12.0,9.0,167.0,167.0,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,117.0,0.0,271.0,112.0,50.0,34.0,28.0,383.0,383.0,0.0,0.0,91.0,292.0,6.0,6.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,34.0,25.0,9.0,0.0,2005,JUN,9.0,31.0,5.0,11.0,0.0,410.0,140.0,57.0,0.0,0.0,57.0,46.0,37.0,550.0,550.0,0.0,0.0,141.0,409.0,40.0,31.0,0.0,0.0,31.0,9.0,0.0,0.0,9.0,1.0,2.0,2005-06-01
Butte,0.0,703.0,875.0,1578.0,885.0,520.0,11.0,63.0,54.0,227.0,5.0,64.0,25.0,59.0,693.0,0.0,2358.0,262.0,59.0,0.0,0.0,461.0,0.0,0.0,59.0,116.0,87.0,2620.0,2619.0,17555.0,0.0,7.0,1.0,0.0,12.0,0.0,279.0,2341.0,0.0,5341.0,878.0,461.0,153.0,264.0,6219.0,6206.0,6.0,7.0,603.0,5616.0,46.0,44.0,0.0,0.0,324.0,0.0,0.0,44.0,2.0,0.0,0.0,100.0,0.0,0.0,2.0,1.0,424.0,324.0,100.0,29.0,2005,JUN,74.0,281.0,69.0,84.0,0.0,7699.0,1140.0,520.0,0.0,0.0,520.0,269.0,351.0,8839.0,8825.0,7.0,7.0,882.0,7957.0,470.0,368.0,0.0,0.0,368.0,102.0,0.0,0.0,102.0,30.0,2.0,2005-06-01
Calaveras,0.0,76.0,88.0,164.0,84.0,47.0,0.0,3.0,7.0,20.0,0.0,1.0,2.0,8.0,80.0,0.0,191.0,30.0,12.0,0.0,0.0,35.0,0.0,0.0,12.0,14.0,4.0,221.0,221.0,1712.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,188.0,0.0,512.0,70.0,35.0,20.0,15.0,582.0,582.0,0.0,0.0,80.0,502.0,11.0,11.0,0.0,0.0,40.0,0.0,0.0,11.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,53.0,40.0,13.0,2.0,2005,JUN,3.0,27.0,1.0,10.0,0.0,703.0,100.0,47.0,0.0,0.0,47.0,34.0,19.0,803.0,803.0,0.0,0.0,113.0,690.0,64.0,51.0,0.0,0.0,51.0,13.0,0.0,0.0,13.0,3.0,2.0,2005-06-01
Colusa,0.0,26.0,62.0,88.0,66.0,45.0,0.0,0.0,2.0,17.0,0.0,0.0,1.0,1.0,22.0,0.0,65.0,16.0,2.0,0.0,0.0,43.0,0.0,0.0,2.0,13.0,1.0,81.0,81.0,1275.0,0.0,6.0,0.0,2.0,4.0,0.0,14.0,67.0,0.0,354.0,70.0,43.0,9.0,18.0,424.0,414.0,6.0,4.0,71.0,353.0,1.0,1.0,0.0,0.0,28.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,43.0,30.0,13.0,0.0,2005,JUN,0.0,19.0,0.0,2.0,0.0,419.0,86.0,45.0,0.0,0.0,45.0,22.0,19.0,505.0,495.0,6.0,4.0,85.0,420.0,44.0,29.0,1.0,1.0,31.0,13.0,0.0,0.0,13.0,0.0,2.0,2005-06-01
Contra Costa,0.0,386.0,1937.0,2323.0,1854.0,1227.0,0.0,0.0,2.0,531.0,0.0,0.0,0.0,94.0,469.0,92.0,4763.0,725.0,380.0,0.0,0.0,844.0,0.0,3.0,380.0,56.0,289.0,5488.0,5460.0,29330.0,7.0,79.0,27.0,29.0,0.0,1.0,769.0,4719.0,15.0,5523.0,1349.0,847.0,47.0,455.0,6872.0,6798.0,54.0,20.0,1257.0,5615.0,406.0,402.0,3.0,0.0,313.0,1.0,2.0,405.0,1.0,0.0,0.0,19.0,0.0,1.0,1.0,0.0,336.0,316.0,20.0,0.0,2005,JUN,0.0,533.0,0.0,94.0,107.0,10286.0,2074.0,1224.0,0.0,3.0,1227.0,103.0,744.0,12360.0,12258.0,81.0,21.0,2026.0,10334.0,742.0,715.0,4.0,2.0,721.0,20.0,0.0,1.0,21.0,0.0,2.0,2005-06-01
Del Norte,0.0,44.0,136.0,180.0,122.0,92.0,0.0,2.0,2.0,20.0,1.0,7.0,4.0,4.0,58.0,0.0,496.0,93.0,16.0,0.0,0.0,76.0,0.0,0.0,16.0,42.0,35.0,589.0,589.0,3847.0,0.0,2.0,0.0,0.0,2.0,0.0,107.0,482.0,0.0,1014.0,210.0,76.0,71.0,63.0,1224.0,1220.0,2.0,2.0,185.0,1039.0,30.0,29.0,0.0,0.0,92.0,0.0,0.0,29.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,2.0,108.0,92.0,16.0,7.0,2005,JUN,2.0,22.0,8.0,8.0,0.0,1510.0,303.0,92.0,0.0,0.0,92.0,113.0,98.0,1813.0,1809.0,2.0,2.0,292.0,1521.0,138.0,121.0,0.0,0.0,121.0,17.0,0.0,0.0,17.0,9.0,2.0,2005-06-01
El Dorado,-1.0,197.0,353.0,550.0,382.0,162.0,8.0,32.0,42.0,135.0,9.0,11.0,6.0,37.0,168.0,0.0,524.0,149.0,36.0,0.0,0.0,125.0,0.0,1.0,36.0,56.0,57.0,673.0,622.0,4196.0,0.0,12.0,50.0,1.0,9.0,1.0,169.0,504.0,0.0,1121.0,322.0,126.0,108.0,88.0,1443.0,1355.0,79.0,9.0,301.0,1142.0,33.0,31.0,0.0,0.0,104.0,0.0,0.0,31.0,2.0,0.0,0.0,44.0,0.0,0.0,2.0,3.0,148.0,104.0,44.0,3.0,2005,JUN,40.0,177.0,20.0,43.0,0.0,1645.0,471.0,161.0,0.0,1.0,162.0,164.0,145.0,2116.0,1977.0,129.0,10.0,470.0,1646.0,181.0,135.0,0.0,0.0,135.0,46.0,0.0,0.0,46.0,6.0,2.0,2005-06-01
Fresno,0.0,926.0,4085.0,5011.0,4085.0,3926.0,0.0,4.0,4.0,149.0,0.0,0.0,0.0,6.0,926.0,0.0,14295.0,1340.0,592.0,0.0,0.0,3310.0,21.0,3.0,592.0,291.0,457.0,15635.0,15586.0,120653.0,8.0,346.0,49.0,15.0,0.0,0.0,1471.0,14164.0,0.0,22568.0,4266.0,3334.0,84.0,848.0,26834.0,26553.0,268.0,13.0,4473.0,22361.0,1221.0,1218.0,3.0,0.0,1622.0,8.0,0.0,1221.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2.0,1662.0,1630.0,32.0,1.0,2005,JUN,4.0,153.0,0.0,6.0,0.0,36863.0,5606.0,3902.0,21.0,3.0,3926.0,375.0,1305.0,42469.0,42139.0,317.0,13.0,5944.0,36525.0,2883.0,2840.0,11.0,0.0,2851.0,32.0,0.0,0.0,32.0,3.0,2.0,2005-06-01
Glenn,0.0,36.0,123.0,159.0,97.0,66.0,1.0,1.0,5.0,17.0,0.0,0.0,2.0,7.0,62.0,0.0,223.0,53.0,18.0,0.0,0.0,48.0,0.0,0.0,18.0,30.0,5.0,276.0,245.0,2408.0,0.0,2.0,31.0,0.0,0.0,0.0,57.0,219.0,0.0,589.0,130.0,48.0,46.0,36.0,719.0,627.0,92.0,0.0,126.0,593.0,18.0,18.0,0.0,0.0,64.0,1.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,83.0,65.0,18.0,0.0,2005,JUN,2.0,22.0,0.0,9.0,0.0,812.0,183.0,66.0,0.0,0.0,66.0,76.0,41.0,995.0,872.0,123.0,0.0,183.0,812.0,101.0,82.0,1.0,0.0,83.0,18.0,0.0,0.0,18.0,0.0,2.0,2005-06-01
Humboldt,-4.0,231.0,654.0,885.0,624.0,383.0,7.0,44.0,29.0,165.0,1.0,25.0,14.0,33.0,261.0,0.0,1093.0,180.0,18.0,0.0,0.0,365.0,0.0,0.0,18.0,100.0,62.0,1273.0,1270.0,5574.0,0.0,4.0,0.0,3.0,0.0,3.0,211.0,1062.0,0.0,3578.0,733.0,365.0,107.0,261.0,4311.0,4304.0,2.0,5.0,772.0,3539.0,71.0,70.0,0.0,0.0,374.0,1.0,0.0,70.0,1.0,0.0,0.0,113.0,0.0,0.0,1.0,1.0,488.0,375.0,113.0,16.0,2005,JUN,51.0,194.0,26.0,47.0,0.0,4671.0,913.0,383.0,0.0,0.0,383.0,207.0,323.0,5584.0,5574.0,2.0,8.0,983.0,4601.0,559.0,444.0,1.0,0.0,445.0,114.0,0.0,0.0,114.0,17.0,2.0,2005-06-01
Imperial,-6.0,156.0,673.0,829.0,633.0,364.0,19.0,67.0,31.0,140.0,5.0,29.0,70.0,28.0,196.0,0.0,1439.0,240.0,48.0,0.0,0.0,308.0,8.0,0.0,48.0,136.0,56.0,1679.0,1679.0,18900.0,1.0,109.0,0.0,0.0,14.0,0.0,290.0,1389.0,0.0,4892.0,743.0,316.0,220.0,207.0,5635.0,5513.0,111.0,11.0,659.0,4976.0,118.0,107.0,0.0,0.0,556.0,11.0,2.0,107.0,11.0,0.0,0.0,133.0,1.0,2.0,11.0,8.0,705.0,569.0,136.0,24.0,2005,JUN,86.0,171.0,34.0,98.0,0.0,6331.0,983.0,356.0,8.0,0.0,364.0,356.0,263.0,7314.0,7192.0,111.0,11.0,949.0,6365.0,823.0,663.0,11.0,2.0,676.0,144.0,1.0,2.0,147.0,32.0,2.0,2005-06-01
