county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-7558.0,85007.0,167304.0,252311.0,162092.0,99405.0,694.0,3628.0,4592.0,49995.0,28.0,5476.0,742.0,7358.0,90219.0,-3014.0,339573.0,16510.0,11083.0,209.0,10.0,86114.0,1399.0,590.0,11302.0,-2494.0,7702.0,356083.0,350739.0,3546534.0,1922.0,26621.0,5258.0,9069.0,272.0,86.0,12661.0,343422.0,6934.0,1079088.0,133552.0,88103.0,5911.0,39538.0,1212640.0,1187536.0,17922.0,7182.0,129677.0,1082963.0,25260.0,23912.0,352.0,4.0,2009.0,933.0,299.0,24268.0,980.0,12.0,0.0,3735.0,74.0,22.0,992.0,2.0,73460.0,69629.0,3831.0,9.0,2010,SEP,4322.0,54587.0,5504.0,8100.0,3920.0,1418661.0,150062.0,97197.0,1608.0,600.0,99405.0,3417.0,47240.0,1568723.0,1538275.0,23180.0,7268.0,142338.0,1426385.0,98720.0,25921.0,1285.0,303.0,93897.0,4715.0,86.0,22.0,4823.0,11.0,3.0,2010-09-01
Alameda,0.0,5286.0,4754.0,10040.0,4826.0,3150.0,94.0,389.0,1.0,1495.0,0.0,580.0,0.0,180.0,5214.0,-1106.0,12223.0,1260.0,364.0,15.0,0.0,2692.0,62.0,17.0,379.0,748.0,133.0,13483.0,13120.0,119137.0,81.0,1466.0,358.0,486.0,0.0,5.0,190.0,13293.0,254.0,38879.0,5175.0,2771.0,785.0,1619.0,44054.0,42805.0,890.0,359.0,4216.0,39838.0,830.0,801.0,22.0,0.0,1910.0,48.0,13.0,823.0,7.0,0.0,0.0,131.0,4.0,3.0,7.0,2.0,2109.0,1971.0,138.0,9.0,2010,SEP,483.0,1496.0,580.0,180.0,-852.0,51102.0,6435.0,3056.0,77.0,17.0,3150.0,1533.0,1752.0,57537.0,55925.0,1248.0,364.0,4406.0,53131.0,2939.0,2711.0,70.0,13.0,2794.0,138.0,4.0,3.0,145.0,11.0,3.0,2010-09-01
Alpine,1.0,1.0,8.0,9.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,3.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,68.0,6.0,6.0,0.0,0.0,74.0,74.0,0.0,0.0,5.0,69.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2010,SEP,0.0,0.0,0.0,0.0,2.0,71.0,7.0,7.0,0.0,0.0,7.0,0.0,0.0,78.0,78.0,0.0,0.0,5.0,73.0,9.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,2010-09-01
Amador,,144.0,152.0,296.0,159.0,81.0,3.0,13.0,3.0,59.0,0.0,4.0,2.0,14.0,137.0,,230.0,17.0,9.0,0.0,0.0,72.0,0.0,0.0,9.0,-1.0,9.0,247.0,247.0,2694.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,238.0,,922.0,88.0,72.0,1.0,15.0,1010.0,1009.0,1.0,0.0,80.0,930.0,18.0,16.0,0.0,0.0,74.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,75.0,74.0,1.0,0.0,2010,SEP,16.0,62.0,4.0,16.0,,1152.0,105.0,81.0,0.0,0.0,81.0,0.0,24.0,1257.0,1256.0,1.0,0.0,89.0,1168.0,93.0,90.0,0.0,0.0,90.0,3.0,0.0,0.0,3.0,0.0,3.0,2010-09-01
Butte,72.0,1180.0,1243.0,2423.0,1450.0,758.0,44.0,626.0,28.0,523.0,0.0,23.0,7.0,134.0,973.0,0.0,1927.0,162.0,50.0,0.0,0.0,698.0,6.0,4.0,50.0,62.0,50.0,2089.0,2079.0,26175.0,4.0,48.0,9.0,17.0,45.0,1.0,133.0,1956.0,0.0,9554.0,930.0,708.0,151.0,71.0,10484.0,10380.0,43.0,61.0,774.0,9710.0,175.0,173.0,0.0,0.0,813.0,3.0,0.0,173.0,2.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,821.0,816.0,5.0,0.0,2010,SEP,670.0,551.0,23.0,141.0,0.0,11481.0,1092.0,748.0,6.0,4.0,758.0,213.0,121.0,12573.0,12459.0,52.0,62.0,907.0,11666.0,996.0,986.0,3.0,0.0,989.0,6.0,0.0,1.0,7.0,0.0,3.0,2010-09-01
Calaveras,-2.0,83.0,175.0,258.0,191.0,108.0,0.0,0.0,0.0,59.0,0.0,0.0,1.0,23.0,67.0,10.0,405.0,-9.0,9.0,0.0,0.0,99.0,0.0,0.0,9.0,-24.0,6.0,396.0,395.0,4392.0,0.0,6.0,1.0,0.0,0.0,0.0,14.0,382.0,10.0,1573.0,135.0,99.0,24.0,12.0,1708.0,1705.0,3.0,0.0,145.0,1563.0,30.0,30.0,0.0,0.0,84.0,0.0,0.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,86.0,84.0,2.0,0.0,2010,SEP,0.0,59.0,0.0,24.0,20.0,1978.0,126.0,108.0,0.0,0.0,108.0,0.0,18.0,2104.0,2100.0,4.0,0.0,159.0,1945.0,116.0,114.0,0.0,0.0,114.0,2.0,0.0,0.0,2.0,0.0,3.0,2010-09-01
Colusa,,54.0,81.0,135.0,87.0,48.0,0.0,0.0,5.0,27.0,0.0,0.0,0.0,7.0,48.0,,116.0,21.0,6.0,0.0,0.0,39.0,2.0,1.0,6.0,9.0,6.0,137.0,134.0,1511.0,0.0,11.0,3.0,2.0,0.0,0.0,32.0,105.0,,434.0,61.0,42.0,14.0,5.0,495.0,486.0,7.0,2.0,63.0,432.0,15.0,13.0,1.0,0.0,47.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,48.0,0.0,0.0,2010,SEP,0.0,32.0,0.0,7.0,,550.0,82.0,45.0,2.0,1.0,48.0,23.0,11.0,632.0,620.0,10.0,2.0,95.0,537.0,63.0,60.0,2.0,0.0,62.0,1.0,0.0,0.0,1.0,0.0,3.0,2010-09-01
Contra Costa,-84.0,3433.0,3260.0,6693.0,3489.0,1827.0,50.0,326.0,0.0,1398.0,0.0,649.0,0.0,264.0,3204.0,-96.0,6430.0,265.0,235.0,4.0,0.0,1547.0,34.0,7.0,239.0,-34.0,60.0,6695.0,6625.0,60997.0,23.0,389.0,70.0,95.0,0.0,0.0,101.0,6594.0,149.0,18650.0,2860.0,1588.0,34.0,1238.0,21510.0,21183.0,258.0,69.0,2630.0,18880.0,438.0,432.0,2.0,0.0,1027.0,8.0,0.0,434.0,4.0,0.0,0.0,36.0,0.0,0.0,4.0,0.0,1071.0,1035.0,36.0,0.0,2010,SEP,376.0,1398.0,649.0,264.0,53.0,25080.0,3125.0,1782.0,38.0,7.0,1827.0,0.0,1298.0,28205.0,27808.0,328.0,69.0,2731.0,25474.0,1509.0,1459.0,10.0,0.0,1469.0,40.0,0.0,0.0,40.0,0.0,3.0,2010-09-01
Del Norte,-2.0,67.0,208.0,275.0,222.0,149.0,0.0,0.0,2.0,67.0,0.0,0.0,0.0,4.0,53.0,24.0,555.0,-2.0,19.0,0.0,0.0,129.0,1.0,0.0,19.0,-30.0,9.0,553.0,552.0,5164.0,1.0,6.0,1.0,8.0,0.0,0.0,19.0,534.0,19.0,1796.0,170.0,130.0,30.0,10.0,1966.0,1941.0,8.0,17.0,175.0,1791.0,27.0,25.0,0.0,0.0,158.0,0.0,0.0,25.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,161.0,158.0,3.0,0.0,2010,SEP,0.0,69.0,0.0,4.0,43.0,2351.0,168.0,148.0,1.0,0.0,149.0,0.0,19.0,2519.0,2493.0,9.0,17.0,194.0,2325.0,188.0,183.0,0.0,0.0,183.0,5.0,0.0,0.0,5.0,0.0,3.0,2010-09-01
El Dorado,-34.0,379.0,804.0,1183.0,785.0,469.0,0.0,0.0,11.0,249.0,0.0,1.0,2.0,54.0,398.0,31.0,737.0,21.0,49.0,0.0,0.0,419.0,1.0,0.0,49.0,-45.0,17.0,758.0,749.0,10350.0,2.0,27.0,9.0,4.0,0.0,0.0,25.0,733.0,36.0,3957.0,488.0,420.0,45.0,23.0,4445.0,4425.0,18.0,2.0,387.0,4058.0,54.0,48.0,2.0,0.0,325.0,0.0,0.0,50.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,326.0,325.0,1.0,0.0,2010,SEP,0.0,260.0,1.0,56.0,67.0,4694.0,509.0,468.0,1.0,0.0,469.0,0.0,40.0,5203.0,5174.0,27.0,2.0,412.0,4791.0,380.0,373.0,2.0,0.0,375.0,5.0,0.0,0.0,5.0,0.0,3.0,2010-09-01
