county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-1920.0,42265.0,79360.0,121625.0,81131.0,49178.0,327.0,841.0,4807.0,21078.0,57.0,399.0,1372.0,4696.0,40494.0,3419.0,296877.0,25393.0,11690.0,743.0,86.0,33622.0,1946.0,1091.0,12519.0,4797.0,8077.0,322270.0,296879.0,1720652.0,6241.0,60711.0,24091.0,17184.0,6379.0,1300.0,32999.0,289279.0,7593.0,352979.0,53186.0,36659.0,4934.0,11593.0,406165.0,359259.0,30732.0,16174.0,58128.0,348037.0,19916.0,17420.0,1585.0,99.0,18386.0,1904.0,790.0,19104.0,741.0,69.0,2.0,2652.0,172.0,61.0,812.0,422.0,23965.0,21080.0,2885.0,388.0,2003,FEB,1168.0,25885.0,456.0,6068.0,11012.0,649856.0,78579.0,45312.0,2689.0,1177.0,49178.0,9731.0,19670.0,728435.0,656138.0,54823.0,17474.0,91127.0,637316.0,43881.0,35806.0,3489.0,889.0,40184.0,3393.0,241.0,63.0,3697.0,810.0,1.0,2003-02-01
Alameda,,1349.0,2891.0,4240.0,2976.0,1718.0,30.0,18.0,13.0,1000.0,1.0,1.0,0.0,245.0,1264.0,,12017.0,1283.0,602.0,19.0,6.0,1058.0,27.0,6.0,627.0,40.0,616.0,13300.0,13115.0,53962.0,146.0,190.0,185.0,282.0,0.0,0.0,1530.0,11770.0,,6727.0,1584.0,1091.0,60.0,433.0,8311.0,7964.0,130.0,217.0,1511.0,6800.0,663.0,638.0,25.0,0.0,300.0,17.0,5.0,663.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,334.0,322.0,12.0,0.0,2003,FEB,48.0,1013.0,2.0,245.0,,18744.0,2867.0,1660.0,46.0,12.0,1718.0,100.0,1049.0,21611.0,21079.0,315.0,217.0,3041.0,18570.0,997.0,938.0,42.0,5.0,985.0,10.0,0.0,2.0,12.0,0.0,1.0,2003-02-01
Alpine,,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,,25.0,3.0,3.0,0.0,0.0,28.0,28.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2003,FEB,0.0,0.0,0.0,0.0,,39.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,42.0,42.0,0.0,0.0,5.0,37.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2003-02-01
Amador,-3.0,39.0,76.0,115.0,69.0,47.0,3.0,6.0,1.0,17.0,0.0,0.0,1.0,3.0,46.0,,138.0,25.0,5.0,0.0,0.0,42.0,0.0,0.0,5.0,11.0,9.0,163.0,161.0,961.0,0.0,2.0,2.0,0.0,0.0,0.0,38.0,125.0,3.0,232.0,79.0,42.0,18.0,19.0,311.0,311.0,0.0,0.0,71.0,240.0,4.0,3.0,0.0,0.0,11.0,0.0,0.0,3.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,21.0,11.0,10.0,0.0,2003,FEB,9.0,18.0,0.0,4.0,,370.0,104.0,47.0,0.0,0.0,47.0,29.0,28.0,474.0,472.0,2.0,0.0,109.0,365.0,25.0,14.0,0.0,0.0,14.0,11.0,0.0,0.0,11.0,0.0,1.0,2003-02-01
Butte,,283.0,776.0,1059.0,780.0,405.0,9.0,7.0,55.0,226.0,8.0,68.0,22.0,72.0,279.0,,2537.0,295.0,82.0,0.0,0.0,323.0,0.0,0.0,82.0,145.0,68.0,2832.0,2806.0,15373.0,0.0,33.0,26.0,0.0,30.0,0.0,459.0,2373.0,,3766.0,609.0,323.0,149.0,137.0,4375.0,4328.0,38.0,9.0,614.0,3761.0,152.0,149.0,2.0,0.0,200.0,4.0,0.0,151.0,1.0,0.0,0.0,50.0,0.0,0.0,1.0,10.0,254.0,204.0,50.0,34.0,2003,FEB,16.0,281.0,76.0,94.0,,6303.0,904.0,405.0,0.0,0.0,405.0,294.0,205.0,7207.0,7134.0,64.0,9.0,1073.0,6134.0,406.0,349.0,6.0,0.0,355.0,51.0,0.0,0.0,51.0,44.0,1.0,2003-02-01
Calaveras,,52.0,102.0,154.0,106.0,63.0,1.0,5.0,6.0,19.0,1.0,2.0,6.0,12.0,48.0,,180.0,43.0,16.0,0.0,0.0,47.0,0.0,0.0,16.0,22.0,5.0,223.0,223.0,1479.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,184.0,,385.0,80.0,47.0,14.0,19.0,465.0,465.0,0.0,0.0,84.0,381.0,7.0,6.0,0.0,0.0,31.0,0.0,0.0,6.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,40.0,31.0,9.0,8.0,2003,FEB,6.0,25.0,3.0,18.0,,565.0,123.0,63.0,0.0,0.0,63.0,36.0,24.0,688.0,688.0,0.0,0.0,123.0,565.0,47.0,37.0,0.0,0.0,37.0,10.0,0.0,0.0,10.0,8.0,1.0,2003-02-01
Colusa,-1.0,42.0,56.0,98.0,76.0,50.0,1.0,0.0,5.0,19.0,0.0,0.0,2.0,0.0,22.0,,73.0,26.0,5.0,0.0,0.0,42.0,3.0,0.0,5.0,16.0,5.0,99.0,94.0,1234.0,0.0,49.0,5.0,2.0,6.0,0.0,23.0,76.0,,309.0,71.0,45.0,16.0,10.0,380.0,341.0,34.0,5.0,61.0,319.0,7.0,7.0,0.0,0.0,30.0,4.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,46.0,34.0,12.0,0.0,2003,FEB,1.0,24.0,0.0,2.0,,382.0,97.0,47.0,3.0,0.0,50.0,32.0,15.0,479.0,435.0,39.0,5.0,84.0,395.0,53.0,37.0,4.0,0.0,41.0,12.0,0.0,0.0,12.0,0.0,1.0,2003-02-01
Contra Costa,,516.0,1524.0,2040.0,1590.0,812.0,0.0,0.0,3.0,679.0,0.0,0.0,0.0,96.0,450.0,61.0,4379.0,649.0,314.0,1.0,2.0,470.0,14.0,11.0,317.0,34.0,298.0,5028.0,4705.0,19498.0,7.0,504.0,313.0,93.0,31.0,10.0,808.0,4220.0,35.0,3182.0,873.0,495.0,27.0,351.0,4055.0,3897.0,85.0,73.0,898.0,3157.0,317.0,308.0,9.0,0.0,170.0,24.0,12.0,317.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,218.0,206.0,12.0,0.0,2003,FEB,0.0,682.0,0.0,96.0,96.0,7561.0,1522.0,784.0,15.0,13.0,812.0,61.0,649.0,9083.0,8602.0,398.0,83.0,1706.0,7377.0,535.0,478.0,33.0,12.0,523.0,11.0,0.0,1.0,12.0,0.0,1.0,2003-02-01
Del Norte,,25.0,122.0,147.0,117.0,88.0,1.0,4.0,0.0,21.0,0.0,3.0,1.0,7.0,30.0,,498.0,94.0,19.0,0.0,0.0,68.0,1.0,0.0,19.0,42.0,33.0,592.0,588.0,2997.0,0.0,7.0,4.0,0.0,1.0,0.0,105.0,487.0,,619.0,159.0,69.0,45.0,45.0,778.0,774.0,3.0,1.0,167.0,611.0,27.0,26.0,0.0,0.0,36.0,0.0,0.0,26.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,6.0,46.0,36.0,10.0,3.0,2003,FEB,5.0,21.0,3.0,8.0,,1117.0,253.0,87.0,1.0,0.0,88.0,87.0,78.0,1370.0,1362.0,7.0,1.0,272.0,1098.0,73.0,62.0,0.0,0.0,62.0,11.0,0.0,0.0,11.0,9.0,1.0,2003-02-01
El Dorado,,127.0,275.0,402.0,288.0,166.0,4.0,12.0,15.0,75.0,0.0,5.0,14.0,18.0,114.0,,523.0,146.0,33.0,0.0,0.0,129.0,2.0,2.0,33.0,70.0,43.0,669.0,605.0,3627.0,2.0,27.0,62.0,2.0,10.0,2.0,163.0,506.0,,942.0,279.0,133.0,82.0,64.0,1221.0,1140.0,71.0,10.0,293.0,928.0,24.0,20.0,0.0,0.0,76.0,0.0,0.0,20.0,4.0,0.0,0.0,40.0,0.0,0.0,4.0,2.0,116.0,76.0,40.0,1.0,2003,FEB,16.0,90.0,5.0,32.0,,1465.0,425.0,162.0,2.0,2.0,166.0,152.0,107.0,1890.0,1745.0,133.0,12.0,456.0,1434.0,140.0,96.0,0.0,0.0,96.0,44.0,0.0,0.0,44.0,3.0,1.0,2003-02-01
