county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-1789.0,41358.0,93635.0,134993.0,97255.0,61297.0,463.0,1189.0,5571.0,24330.0,64.0,539.0,1477.0,4580.0,37738.0,1743.0,273543.0,36482.0,15465.0,260.0,45.0,44386.0,692.0,449.0,15770.0,5301.0,15411.0,310025.0,305110.0,1807282.0,637.0,12665.0,4690.0,5238.0,858.0,225.0,33037.0,276988.0,-74.0,364129.0,69918.0,45527.0,4584.0,19807.0,434047.0,422297.0,7224.0,4526.0,64633.0,369414.0,19109.0,18129.0,269.0,23.0,22044.0,457.0,208.0,18421.0,671.0,17.0,0.0,3229.0,40.0,29.0,688.0,382.0,26007.0,22709.0,3298.0,450.0,2003,DEC,1652.0,29901.0,603.0,6057.0,1669.0,637672.0,106400.0,59851.0,952.0,494.0,61297.0,9885.0,35218.0,744072.0,727407.0,11914.0,4751.0,97670.0,646402.0,45116.0,40173.0,726.0,231.0,41130.0,3900.0,57.0,29.0,3986.0,832.0,4.0,2003-12-01
Alameda,,1441.0,3342.0,4783.0,3611.0,2202.0,32.0,8.0,15.0,1131.0,0.0,0.0,0.0,263.0,1172.0,,11532.0,2286.0,844.0,7.0,11.0,1318.0,7.0,15.0,862.0,64.0,1360.0,13818.0,13758.0,59604.0,61.0,62.0,60.0,145.0,0.0,0.0,1443.0,12375.0,,7487.0,2207.0,1340.0,51.0,816.0,9694.0,9525.0,56.0,113.0,1870.0,7824.0,792.0,779.0,13.0,0.0,427.0,10.0,7.0,792.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,5.0,460.0,444.0,16.0,4.0,2003,DEC,40.0,1146.0,0.0,263.0,,19019.0,4493.0,2162.0,14.0,26.0,2202.0,115.0,2176.0,23512.0,23283.0,116.0,113.0,3313.0,20199.0,1252.0,1206.0,23.0,7.0,1236.0,15.0,0.0,1.0,16.0,9.0,4.0,2003-12-01
Alpine,,0.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,4.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,7.0,7.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,23.0,2.0,2.0,0.0,0.0,25.0,25.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,DEC,0.0,0.0,0.0,0.0,,27.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,32.0,32.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2003-12-01
Amador,,27.0,77.0,104.0,84.0,52.0,0.0,1.0,2.0,23.0,0.0,3.0,1.0,6.0,20.0,,110.0,57.0,4.0,0.0,0.0,48.0,0.0,0.0,4.0,30.0,23.0,167.0,167.0,910.0,0.0,1.0,0.0,0.0,3.0,0.0,47.0,120.0,,252.0,104.0,48.0,26.0,30.0,356.0,353.0,1.0,2.0,102.0,254.0,7.0,5.0,0.0,0.0,21.0,0.0,0.0,5.0,2.0,0.0,0.0,9.0,0.0,0.0,2.0,2.0,30.0,21.0,9.0,1.0,2003,DEC,1.0,25.0,3.0,7.0,,362.0,161.0,52.0,0.0,0.0,52.0,56.0,53.0,523.0,520.0,1.0,2.0,149.0,374.0,37.0,26.0,0.0,0.0,26.0,11.0,0.0,0.0,11.0,3.0,4.0,2003-12-01
Butte,,266.0,881.0,1147.0,892.0,495.0,7.0,8.0,50.0,291.0,4.0,79.0,16.0,40.0,255.0,60.0,2184.0,465.0,99.0,1.0,0.0,389.0,2.0,4.0,100.0,172.0,193.0,2649.0,2632.0,17514.0,0.0,35.0,15.0,2.0,0.0,2.0,307.0,2342.0,,3951.0,847.0,395.0,156.0,296.0,4798.0,4762.0,27.0,9.0,558.0,4240.0,80.0,78.0,0.0,0.0,253.0,2.0,1.0,78.0,2.0,0.0,0.0,102.0,0.0,0.0,2.0,6.0,358.0,256.0,102.0,40.0,2003,DEC,15.0,341.0,83.0,56.0,,6135.0,1312.0,488.0,3.0,4.0,495.0,328.0,489.0,7447.0,7394.0,42.0,11.0,865.0,6582.0,438.0,331.0,2.0,1.0,334.0,104.0,0.0,0.0,104.0,46.0,4.0,2003-12-01
Calaveras,,93.0,131.0,224.0,127.0,81.0,5.0,15.0,7.0,26.0,0.0,13.0,5.0,8.0,97.0,,161.0,43.0,11.0,0.0,0.0,70.0,0.0,0.0,11.0,19.0,13.0,204.0,204.0,1430.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,170.0,,378.0,114.0,70.0,14.0,30.0,492.0,491.0,0.0,1.0,104.0,388.0,11.0,10.0,0.0,0.0,33.0,0.0,0.0,10.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,2.0,52.0,33.0,19.0,7.0,2003,DEC,20.0,33.0,13.0,13.0,,539.0,157.0,81.0,0.0,0.0,81.0,33.0,43.0,696.0,695.0,0.0,1.0,138.0,558.0,63.0,43.0,0.0,0.0,43.0,20.0,0.0,0.0,20.0,9.0,4.0,2003-12-01
Colusa,-2.0,35.0,95.0,130.0,98.0,71.0,1.0,0.0,7.0,17.0,0.0,0.0,2.0,1.0,32.0,,59.0,33.0,8.0,0.0,0.0,62.0,1.0,0.0,8.0,19.0,6.0,92.0,92.0,1172.0,0.0,7.0,0.0,1.0,0.0,0.0,22.0,70.0,,244.0,107.0,63.0,14.0,30.0,351.0,343.0,7.0,1.0,64.0,287.0,4.0,4.0,0.0,0.0,44.0,1.0,1.0,4.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,58.0,46.0,12.0,0.0,2003,DEC,1.0,24.0,0.0,3.0,,303.0,140.0,70.0,1.0,0.0,71.0,33.0,36.0,443.0,435.0,7.0,1.0,86.0,357.0,62.0,48.0,1.0,1.0,50.0,11.0,1.0,0.0,12.0,0.0,4.0,2003-12-01
Contra Costa,,521.0,1596.0,2117.0,1768.0,990.0,0.0,1.0,2.0,697.0,0.0,0.0,0.0,79.0,349.0,109.0,4278.0,991.0,359.0,3.0,1.0,610.0,11.0,6.0,363.0,34.0,594.0,5269.0,4946.0,19498.0,7.0,504.0,313.0,93.0,31.0,10.0,781.0,4488.0,7.0,3380.0,1201.0,627.0,40.0,534.0,4581.0,4423.0,85.0,73.0,1019.0,3562.0,334.0,328.0,5.0,0.0,254.0,11.0,2.0,333.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,275.0,267.0,8.0,1.0,2003,DEC,1.0,699.0,0.0,79.0,116.0,7658.0,2192.0,969.0,14.0,7.0,990.0,74.0,1128.0,9850.0,9369.0,398.0,83.0,1800.0,8050.0,609.0,582.0,16.0,2.0,600.0,8.0,1.0,0.0,9.0,1.0,4.0,2003-12-01
Del Norte,,34.0,167.0,201.0,161.0,105.0,1.0,3.0,5.0,36.0,1.0,7.0,4.0,11.0,40.0,,419.0,149.0,16.0,0.0,0.0,89.0,0.0,0.0,16.0,62.0,71.0,568.0,565.0,3252.0,0.0,6.0,3.0,0.0,1.0,0.0,118.0,450.0,,752.0,233.0,89.0,55.0,89.0,985.0,981.0,3.0,1.0,213.0,772.0,18.0,17.0,0.0,0.0,32.0,0.0,0.0,17.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0,45.0,32.0,13.0,4.0,2003,DEC,4.0,41.0,8.0,15.0,,1171.0,382.0,105.0,0.0,0.0,105.0,117.0,160.0,1553.0,1546.0,6.0,1.0,331.0,1222.0,63.0,49.0,0.0,0.0,49.0,14.0,0.0,0.0,14.0,7.0,4.0,2003-12-01
El Dorado,-6.0,148.0,333.0,481.0,362.0,205.0,11.0,22.0,20.0,103.0,0.0,1.0,11.0,23.0,119.0,,475.0,193.0,58.0,1.0,0.0,143.0,2.0,1.0,59.0,73.0,61.0,668.0,601.0,3925.0,0.0,19.0,66.0,1.0,8.0,1.0,151.0,517.0,,905.0,360.0,146.0,75.0,139.0,1265.0,1192.0,65.0,8.0,344.0,921.0,26.0,24.0,0.0,0.0,77.0,0.0,0.0,24.0,2.0,0.0,0.0,37.0,0.0,0.0,2.0,0.0,114.0,77.0,37.0,3.0,2003,DEC,33.0,123.0,1.0,34.0,,1380.0,553.0,201.0,3.0,1.0,205.0,148.0,200.0,1933.0,1793.0,131.0,9.0,495.0,1438.0,140.0,101.0,0.0,0.0,101.0,39.0,0.0,0.0,39.0,3.0,4.0,2003-12-01
