county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
California,90605.0,101904.0,-11299.0,185427.0,276032.0,169779.0,99271.0,273.0,2371.0,2615.0,57995.0,160.0,2967.0,1058.0,8840.0,106253.0,318971.0,1496357.0,322684.0,1484349.0,-3713.0,12008.0,10422.0,164410.0,6893.0,142.0,15.0,90329.0,1266.0,626.0,7050.0,92221.0,-2686.0,2785.0,939.0,1590.0,1562.0,8833.0,3557.0,58981.0,329393.0,1660767.0,325131.0,1632894.0,4252176.0,2348.0,27738.0,4137.0,19389.0,10973.0,548.0,125.0,8484.0,10172.0,163470.0,319221.0,1497297.0,30872.0,114129.0,29701.0,348.0,5.0,104927.0,1274.0,374.0,30054.0,106575.0,806.0,12.0,0.0,7380.0,139.0,35.0,818.0,7554.0,134.0,698.0,2013,AUG,2644.0,60610.0,3127.0,9898.0,8295.0,1815328.0,174832.0,97222.0,1408.0,641.0,99271.0,99.0,62538.0,1990160.0,1958025.0,23526.0,8609.0,173642.0,1816518.0,145001.0,134628.0,1622.0,379.0,136629.0,8186.0,151.0,35.0,8372.0,832.0,1807033.0,2529.0,10395.0,3.0,2013-08-01
Alameda,3520.0,3945.0,-425.0,4747.0,8267.0,4391.0,2517.0,15.0,241.0,1.0,1695.0,0.0,353.0,0.0,178.0,3876.0,10108.0,52865.0,10351.0,52056.0,-243.0,809.0,358.0,5149.0,212.0,5.0,1.0,2208.0,65.0,26.0,218.0,2299.0,9.0,12.0,9.0,39.0,2.0,274.0,120.0,2525.0,10466.0,58014.0,10200.0,56405.0,135792.0,119.0,1637.0,259.0,1152.0,613.0,0.0,7.0,457.0,218.0,5631.0,10248.0,52383.0,855.0,3422.0,826.0,18.0,0.0,3148.0,57.0,21.0,844.0,3226.0,11.0,0.0,0.0,187.0,8.0,1.0,11.0,196.0,0.0,0.0,2013,AUG,256.0,1696.0,353.0,178.0,566.0,62973.0,5507.0,2420.0,70.0,27.0,2517.0,21.0,2645.0,68480.0,66605.0,1411.0,464.0,5849.0,62631.0,4277.0,3974.0,75.0,21.0,4070.0,198.0,8.0,1.0,207.0,0.0,62407.0,48.0,276.0,3.0,2013-08-01
Alpine,1.0,1.0,0.0,6.0,7.0,6.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,82.0,4.0,82.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,86.0,4.0,86.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,81.0,1.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,AUG,0.0,3.0,0.0,1.0,0.0,86.0,4.0,2.0,0.0,0.0,2.0,0.0,2.0,90.0,90.0,0.0,0.0,6.0,84.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,3.0,2013-08-01
Amador,57.0,59.0,-2.0,183.0,240.0,176.0,101.0,1.0,7.0,0.0,52.0,0.0,1.0,0.0,23.0,64.0,153.0,1391.0,153.0,1391.0,0.0,0.0,9.0,166.0,5.0,0.0,0.0,95.0,1.0,0.0,5.0,96.0,3.0,-3.0,0.0,3.0,0.0,18.0,1.0,52.0,162.0,1557.0,162.0,1550.0,3350.0,3.0,5.0,0.0,6.0,1.0,0.0,0.0,1.0,8.0,157.0,154.0,1400.0,32.0,143.0,31.0,0.0,0.0,139.0,1.0,0.0,31.0,140.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2013,AUG,8.0,52.0,1.0,23.0,0.0,1544.0,175.0,100.0,1.0,0.0,101.0,0.0,53.0,1719.0,1712.0,6.0,1.0,165.0,1554.0,175.0,170.0,1.0,0.0,171.0,4.0,0.0,0.0,4.0,0.0,1544.0,3.0,18.0,3.0,2013-08-01
Butte,685.0,685.0,0.0,1533.0,2218.0,1535.0,831.0,9.0,42.0,0.0,577.0,0.0,19.0,0.0,127.0,683.0,1966.0,11670.0,1966.0,11669.0,0.0,1.0,59.0,1384.0,31.0,0.0,0.0,794.0,3.0,3.0,31.0,800.0,-47.0,47.0,6.0,34.0,0.0,124.0,69.0,379.0,2025.0,13054.0,2019.0,12994.0,30644.0,3.0,47.0,6.0,40.0,23.0,1.0,0.0,20.0,80.0,1315.0,1945.0,11739.0,261.0,1180.0,256.0,3.0,0.0,1104.0,3.0,1.0,259.0,1108.0,2.0,0.0,0.0,72.0,0.0,0.0,2.0,72.0,0.0,0.0,2013,AUG,51.0,577.0,19.0,127.0,1.0,13636.0,1443.0,825.0,3.0,3.0,831.0,0.0,448.0,15079.0,15013.0,46.0,20.0,1395.0,13684.0,1441.0,1360.0,6.0,1.0,1367.0,74.0,0.0,0.0,74.0,0.0,13635.0,40.0,124.0,3.0,2013-08-01
Calaveras,62.0,63.0,-1.0,247.0,309.0,248.0,144.0,0.0,2.0,0.0,86.0,0.0,0.0,0.0,18.0,61.0,270.0,2114.0,270.0,2114.0,0.0,0.0,6.0,236.0,7.0,0.0,0.0,137.0,0.0,0.0,7.0,137.0,-7.0,7.0,2.0,10.0,2.0,20.0,2.0,62.0,276.0,2350.0,276.0,2342.0,5064.0,1.0,6.0,0.0,7.0,1.0,0.0,0.0,1.0,8.0,211.0,268.0,2139.0,45.0,208.0,44.0,0.0,0.0,198.0,0.0,1.0,44.0,199.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,2013,AUG,2.0,86.0,0.0,18.0,0.0,2384.0,242.0,144.0,0.0,0.0,144.0,0.0,64.0,2626.0,2618.0,7.0,1.0,219.0,2407.0,253.0,242.0,0.0,1.0,243.0,10.0,0.0,0.0,10.0,0.0,2384.0,12.0,22.0,3.0,2013-08-01
Colusa,42.0,42.0,0.0,78.0,120.0,80.0,38.0,0.0,1.0,0.0,41.0,0.0,1.0,0.0,1.0,40.0,103.0,541.0,103.0,541.0,0.0,0.0,11.0,81.0,1.0,0.0,0.0,37.0,0.0,0.0,1.0,37.0,9.0,13.0,0.0,0.0,0.0,5.0,1.0,26.0,114.0,622.0,114.0,616.0,1698.0,0.0,4.0,0.0,3.0,5.0,0.0,0.0,3.0,15.0,94.0,99.0,528.0,12.0,55.0,12.0,0.0,0.0,54.0,1.0,0.0,12.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,AUG,1.0,41.0,1.0,1.0,0.0,644.0,92.0,38.0,0.0,0.0,38.0,22.0,27.0,736.0,730.0,3.0,3.0,109.0,627.0,67.0,66.0,1.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,644.0,0.0,5.0,3.0,2013-08-01
Contra Costa,2007.0,2098.0,-91.0,3472.0,5479.0,3305.0,1583.0,7.0,73.0,1.0,1393.0,0.0,81.0,0.0,328.0,2174.0,5337.0,24039.0,5502.0,23592.0,-165.0,447.0,243.0,3532.0,147.0,1.0,0.0,1414.0,14.0,7.0,148.0,1435.0,-1.0,1.0,14.0,35.0,1.0,35.0,81.0,2026.0,5580.0,27571.0,5520.0,27226.0,68852.0,28.0,342.0,60.0,249.0,135.0,0.0,0.0,96.0,98.0,3237.0,5482.0,24334.0,506.0,1350.0,499.0,5.0,0.0,1309.0,13.0,4.0,504.0,1326.0,2.0,0.0,0.0,24.0,0.0,0.0,2.0,24.0,0.0,0.0,2013,AUG,80.0,1394.0,81.0,328.0,282.0,29376.0,3775.0,1561.0,15.0,7.0,1583.0,0.0,2107.0,33151.0,32746.0,309.0,96.0,3335.0,29816.0,1856.0,1808.0,18.0,4.0,1830.0,26.0,0.0,0.0,26.0,0.0,29094.0,49.0,36.0,3.0,2013-08-01
Del Norte,48.0,48.0,0.0,227.0,275.0,201.0,115.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,9.0,74.0,417.0,1896.0,424.0,1896.0,-7.0,0.0,9.0,223.0,9.0,0.0,0.0,106.0,0.0,0.0,9.0,106.0,-12.0,12.0,1.0,2.0,0.0,31.0,11.0,72.0,426.0,2119.0,425.0,2112.0,5150.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,5.0,17.0,211.0,409.0,1908.0,79.0,203.0,77.0,0.0,0.0,190.0,0.0,0.0,77.0,190.0,2.0,0.0,0.0,13.0,0.0,0.0,2.0,13.0,0.0,0.0,2013,AUG,0.0,77.0,0.0,9.0,-7.0,2313.0,232.0,115.0,0.0,0.0,115.0,0.0,83.0,2545.0,2537.0,3.0,5.0,228.0,2317.0,282.0,267.0,0.0,0.0,267.0,15.0,0.0,0.0,15.0,0.0,2320.0,3.0,31.0,3.0,2013-08-01
El Dorado,314.0,320.0,-6.0,833.0,1147.0,767.0,411.0,1.0,1.0,0.0,300.0,0.0,0.0,0.0,56.0,380.0,561.0,5199.0,562.0,5199.0,-1.0,0.0,14.0,687.0,18.0,0.0,0.0,392.0,1.0,0.0,18.0,393.0,-19.0,19.0,1.0,8.0,0.0,80.0,14.0,187.0,575.0,5886.0,574.0,5850.0,11797.0,0.0,28.0,1.0,24.0,15.0,1.0,0.0,12.0,14.0,717.0,561.0,5169.0,96.0,479.0,96.0,0.0,0.0,458.0,1.0,2.0,96.0,461.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,2013,AUG,2.0,300.0,0.0,56.0,-1.0,5760.0,701.0,410.0,1.0,0.0,411.0,0.0,201.0,6461.0,6424.0,25.0,12.0,731.0,5730.0,575.0,554.0,1.0,2.0,557.0,18.0,0.0,0.0,18.0,0.0,5761.0,9.0,80.0,3.0,2013-08-01
