county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-1511.0,65209.0,126228.0,191437.0,121221.0,69779.0,1473.0,6466.0,5790.0,36301.0,281.0,6554.0,1849.0,7502.0,70216.0,-1310.0,268168.0,16927.0,9997.0,207.0,7.0,58295.0,824.0,449.0,10211.0,1185.0,5531.0,285095.0,280267.0,2374663.0,1045.0,17811.0,4770.0,5847.0,313.0,58.0,14015.0,271080.0,6176.0,631041.0,93589.0,59568.0,10082.0,23939.0,724630.0,708907.0,10969.0,4754.0,90015.0,634615.0,17397.0,16468.0,242.0,3.0,34629.0,528.0,176.0,16713.0,675.0,9.0,0.0,2165.0,44.0,13.0,684.0,30.0,37555.0,35333.0,2222.0,48.0,2008,AUG,7939.0,42091.0,6835.0,9351.0,4866.0,899209.0,110516.0,68292.0,1031.0,456.0,69779.0,11267.0,29470.0,1009725.0,989174.0,15739.0,4812.0,104030.0,905695.0,54952.0,51097.0,770.0,179.0,52046.0,2840.0,53.0,13.0,2906.0,78.0,3.0,2008-08-01
Alameda,0.0,2998.0,3874.0,6872.0,3573.0,2149.0,156.0,484.0,43.0,1111.0,18.0,526.0,23.0,247.0,3299.0,-629.0,11338.0,943.0,384.0,18.0,1.0,1714.0,19.0,13.0,403.0,409.0,131.0,12281.0,11975.0,86354.0,65.0,827.0,298.0,314.0,4.0,8.0,173.0,12108.0,-439.0,25325.0,3298.0,1746.0,565.0,987.0,28623.0,27953.0,434.0,236.0,2844.0,25779.0,776.0,744.0,20.0,1.0,1335.0,27.0,5.0,765.0,11.0,0.0,0.0,82.0,3.0,0.0,11.0,3.0,1452.0,1367.0,85.0,11.0,2008,AUG,640.0,1154.0,544.0,270.0,-1068.0,36663.0,4241.0,2098.0,37.0,14.0,2149.0,974.0,1118.0,40904.0,39928.0,732.0,244.0,3017.0,37887.0,2228.0,2079.0,47.0,6.0,2132.0,93.0,3.0,0.0,96.0,14.0,3.0,2008-08-01
Alpine,0.0,2.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,7.0,7.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,36.0,7.0,4.0,1.0,2.0,43.0,43.0,0.0,0.0,5.0,38.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2008,AUG,0.0,0.0,0.0,0.0,0.0,41.0,9.0,5.0,0.0,0.0,5.0,1.0,3.0,50.0,50.0,0.0,0.0,6.0,44.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2008-08-01
Amador,0.0,80.0,129.0,209.0,108.0,69.0,3.0,2.0,0.0,28.0,0.0,2.0,0.0,11.0,101.0,0.0,227.0,29.0,7.0,0.0,0.0,62.0,0.0,0.0,7.0,20.0,2.0,256.0,256.0,1628.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,237.0,0.0,467.0,105.0,62.0,23.0,20.0,572.0,572.0,0.0,0.0,114.0,458.0,4.0,4.0,0.0,0.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,2008,AUG,5.0,28.0,2.0,11.0,0.0,694.0,134.0,69.0,0.0,0.0,69.0,43.0,22.0,828.0,828.0,0.0,0.0,133.0,695.0,26.0,26.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,3.0,2008-08-01
Butte,0.0,2331.0,1242.0,3573.0,1171.0,629.0,14.0,93.0,64.0,343.0,11.0,80.0,37.0,98.0,2402.0,0.0,1814.0,185.0,52.0,0.0,0.0,577.0,0.0,0.0,52.0,117.0,16.0,1999.0,1999.0,19685.0,0.0,24.0,0.0,0.0,16.0,0.0,202.0,1797.0,0.0,9190.0,885.0,577.0,104.0,204.0,10075.0,10035.0,24.0,16.0,765.0,9310.0,96.0,95.0,0.0,0.0,177.0,1.0,2.0,95.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,181.0,180.0,1.0,3.0,2008,AUG,107.0,407.0,91.0,135.0,0.0,11004.0,1070.0,629.0,0.0,0.0,629.0,221.0,220.0,12074.0,12034.0,24.0,16.0,967.0,11107.0,277.0,272.0,1.0,2.0,275.0,2.0,0.0,0.0,2.0,5.0,3.0,2008-08-01
Calaveras,0.0,172.0,169.0,341.0,167.0,98.0,2.0,8.0,5.0,42.0,1.0,4.0,6.0,16.0,174.0,0.0,244.0,30.0,14.0,0.0,0.0,84.0,0.0,0.0,14.0,13.0,3.0,274.0,274.0,2501.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,237.0,0.0,757.0,145.0,84.0,13.0,48.0,902.0,902.0,0.0,0.0,120.0,782.0,9.0,9.0,0.0,0.0,25.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,25.0,2.0,0.0,2008,AUG,10.0,47.0,5.0,22.0,0.0,1001.0,175.0,98.0,0.0,0.0,98.0,26.0,51.0,1176.0,1176.0,0.0,0.0,157.0,1019.0,36.0,34.0,0.0,0.0,34.0,2.0,0.0,0.0,2.0,0.0,3.0,2008-08-01
Colusa,0.0,42.0,88.0,130.0,91.0,54.0,0.0,0.0,6.0,23.0,1.0,3.0,4.0,4.0,39.0,0.0,63.0,15.0,4.0,0.0,0.0,50.0,0.0,0.0,4.0,11.0,0.0,78.0,77.0,1379.0,0.0,10.0,1.0,1.0,0.0,0.0,15.0,63.0,0.0,376.0,90.0,50.0,22.0,18.0,466.0,456.0,9.0,1.0,75.0,391.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,2008,AUG,0.0,29.0,4.0,8.0,0.0,439.0,105.0,54.0,0.0,0.0,54.0,33.0,18.0,544.0,533.0,10.0,1.0,90.0,454.0,14.0,12.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,2008-08-01
Contra Costa,193.0,1919.0,2285.0,4204.0,2298.0,1207.0,65.0,205.0,39.0,852.0,8.0,326.0,11.0,189.0,1906.0,-97.0,5227.0,187.0,226.0,3.0,0.0,966.0,9.0,3.0,229.0,-104.0,62.0,5414.0,5364.0,39512.0,11.0,212.0,50.0,51.0,0.0,0.0,95.0,5319.0,134.0,10382.0,1475.0,978.0,104.0,393.0,11857.0,11678.0,138.0,41.0,1404.0,10453.0,334.0,327.0,3.0,0.0,471.0,5.0,2.0,330.0,4.0,0.0,0.0,21.0,0.0,0.0,4.0,0.0,499.0,478.0,21.0,0.0,2008,AUG,270.0,891.0,334.0,200.0,37.0,15609.0,1662.0,1192.0,12.0,3.0,1207.0,0.0,455.0,17271.0,17042.0,188.0,41.0,1499.0,15772.0,833.0,798.0,8.0,2.0,808.0,25.0,0.0,0.0,25.0,0.0,3.0,2008-08-01
Del Norte,0.0,122.0,182.0,304.0,191.0,160.0,1.0,1.0,4.0,25.0,1.0,6.0,0.0,2.0,113.0,0.0,924.0,78.0,25.0,0.0,0.0,135.0,0.0,0.0,25.0,49.0,4.0,1002.0,1001.0,4379.0,0.0,6.0,1.0,0.0,1.0,0.0,56.0,946.0,0.0,768.0,246.0,135.0,69.0,42.0,1014.0,1008.0,5.0,1.0,253.0,761.0,30.0,30.0,0.0,0.0,40.0,0.0,0.0,30.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,44.0,40.0,4.0,4.0,2008,AUG,2.0,29.0,7.0,2.0,0.0,1692.0,324.0,160.0,0.0,0.0,160.0,118.0,46.0,2016.0,2009.0,6.0,1.0,309.0,1707.0,74.0,70.0,0.0,0.0,70.0,4.0,0.0,0.0,4.0,7.0,3.0,2008-08-01
El Dorado,0.0,273.0,482.0,755.0,510.0,280.0,2.0,45.0,12.0,165.0,2.0,13.0,15.0,38.0,245.0,0.0,1156.0,122.0,30.0,0.0,0.0,248.0,2.0,0.0,30.0,85.0,7.0,1278.0,1219.0,5593.0,0.0,12.0,59.0,0.0,5.0,0.0,108.0,1170.0,0.0,1058.0,442.0,250.0,130.0,62.0,1500.0,1402.0,93.0,5.0,408.0,1092.0,16.0,15.0,0.0,0.0,72.0,0.0,0.0,15.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,76.0,72.0,4.0,3.0,2008,AUG,47.0,177.0,15.0,53.0,0.0,2214.0,564.0,278.0,2.0,0.0,280.0,215.0,69.0,2778.0,2621.0,152.0,5.0,516.0,2262.0,92.0,87.0,0.0,0.0,87.0,5.0,0.0,0.0,5.0,4.0,3.0,2008-08-01
