county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
Santa Cruz,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,2015,JUL,17.0,21.0,25.0,29.0,43.0,35.0,47.0,53.0,55.0,57.0,63.0,67.0,79.0,83.0,87.0,97.0,105.0,109.0,113.0,117.0,123.0,125.0,127.0,133.0,139.0,141.0,143.0,149.0,153.0,39.0,71.0,75.0,3.0,2015-07-01
California,71467.0,82243.0,-10776.0,171009.0,242476.0,158944.0,103877.0,231.0,2813.0,1880.0,45724.0,142.0,2613.0,814.0,6649.0,83532.0,270643.0,1725548.0,270192.0,1715056.0,451.0,10492.0,13812.0,159517.0,6778.0,133.0,10.0,95067.0,1153.0,736.0,6921.0,96956.0,-2299.0,2619.0,630.0,1806.0,1941.0,7779.0,6619.0,50357.0,284455.0,1885065.0,279585.0,1851521.0,4497071.0,3310.0,31871.0,4703.0,22269.0,14572.0,696.0,167.0,11275.0,16774.0,151431.0,267681.0,1733634.0,25566.0,123141.0,24286.0,390.0,14.0,114866.0,1482.0,389.0,24690.0,116737.0,855.0,19.0,2.0,6240.0,121.0,43.0,876.0,6404.0,282.0,1396.0,2015,JUL,3044.0,47604.0,2755.0,7463.0,10943.0,1996191.0,173329.0,101845.0,1286.0,746.0,103877.0,320.0,56976.0,2169520.0,2131106.0,26972.0,11442.0,168205.0,2001315.0,148707.0,139152.0,1872.0,403.0,141427.0,7095.0,140.0,45.0,7280.0,1678.0,1985248.0,2436.0,9720.0,3.0,2015-07-01
Alameda,4088.0,3741.0,347.0,4165.0,8253.0,4854.0,3074.0,9.0,653.0,1.0,1641.0,1.0,476.0,0.0,138.0,3399.0,8115.0,54389.0,8060.0,53287.0,55.0,1102.0,430.0,5534.0,206.0,5.0,0.0,2716.0,95.0,52.0,211.0,2863.0,-183.0,183.0,9.0,87.0,0.0,327.0,393.0,2074.0,8545.0,59923.0,8282.0,57808.0,133905.0,180.0,2060.0,258.0,1427.0,938.0,25.0,5.0,688.0,509.0,4875.0,8036.0,55048.0,670.0,3211.0,654.0,11.0,0.0,3030.0,70.0,21.0,665.0,3121.0,5.0,0.0,0.0,87.0,3.0,0.0,5.0,90.0,0.0,0.0,2015,JUL,662.0,1642.0,477.0,138.0,1157.0,62504.0,5964.0,2922.0,100.0,52.0,3074.0,0.0,2467.0,68468.0,66090.0,1685.0,693.0,5384.0,63084.0,3881.0,3684.0,81.0,21.0,3786.0,92.0,3.0,0.0,95.0,0.0,61347.0,96.0,327.0,3.0,2015-07-01
Alpine,0.0,0.0,0.0,10.0,10.0,8.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,95.0,3.0,95.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,102.0,3.0,102.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,95.0,1.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,JUL,0.0,2.0,0.0,0.0,0.0,98.0,7.0,6.0,0.0,0.0,6.0,0.0,0.0,105.0,105.0,0.0,0.0,7.0,98.0,7.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,1.0,3.0,2015-07-01
Amador,24.0,30.0,-6.0,154.0,178.0,130.0,94.0,0.0,0.0,0.0,30.0,0.0,3.0,0.0,6.0,48.0,177.0,1540.0,177.0,1540.0,0.0,0.0,7.0,142.0,5.0,0.0,0.0,88.0,1.0,0.0,5.0,89.0,-4.0,4.0,0.0,2.0,1.0,8.0,5.0,39.0,184.0,1682.0,184.0,1680.0,3513.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,157.0,173.0,1525.0,10.0,138.0,10.0,0.0,0.0,134.0,1.0,0.0,10.0,135.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2015,JUL,0.0,30.0,3.0,6.0,0.0,1717.0,149.0,93.0,1.0,0.0,94.0,0.0,44.0,1866.0,1864.0,2.0,0.0,168.0,1698.0,148.0,144.0,1.0,0.0,145.0,3.0,0.0,0.0,3.0,0.0,1717.0,2.0,9.0,3.0,2015-07-01
Butte,649.0,653.0,-4.0,1516.0,2165.0,1446.0,801.0,4.0,60.0,0.0,545.0,0.0,37.0,0.0,100.0,719.0,1898.0,13631.0,1898.0,13631.0,0.0,0.0,24.0,1457.0,24.0,0.0,0.0,773.0,3.0,1.0,24.0,777.0,-64.0,64.0,7.0,30.0,4.0,76.0,53.0,510.0,1922.0,15088.0,1912.0,15014.0,32520.0,8.0,54.0,8.0,50.0,27.0,2.0,2.0,24.0,106.0,1371.0,1816.0,13717.0,209.0,1300.0,207.0,2.0,0.0,1249.0,3.0,2.0,209.0,1254.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,2015,JUL,64.0,545.0,37.0,100.0,0.0,15529.0,1481.0,797.0,3.0,1.0,801.0,0.0,563.0,17010.0,16926.0,58.0,26.0,1477.0,15533.0,1509.0,1456.0,5.0,2.0,1463.0,46.0,0.0,0.0,46.0,0.0,15529.0,37.0,80.0,3.0,2015-07-01
Calaveras,49.0,51.0,-2.0,202.0,251.0,202.0,123.0,0.0,0.0,1.0,69.0,0.0,0.0,0.0,9.0,49.0,257.0,2461.0,257.0,2462.0,0.0,-1.0,16.0,233.0,3.0,0.0,0.0,118.0,1.0,1.0,3.0,120.0,1.0,-1.0,3.0,7.0,4.0,27.0,5.0,80.0,273.0,2694.0,272.0,2683.0,5549.0,0.0,10.0,1.0,6.0,6.0,0.0,0.0,5.0,16.0,194.0,257.0,2500.0,34.0,246.0,34.0,0.0,0.0,244.0,1.0,0.0,34.0,245.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,JUL,0.0,70.0,0.0,9.0,-1.0,2718.0,249.0,121.0,1.0,1.0,123.0,0.0,85.0,2967.0,2955.0,7.0,5.0,210.0,2757.0,280.0,278.0,1.0,0.0,279.0,1.0,0.0,0.0,1.0,0.0,2719.0,10.0,31.0,3.0,2015-07-01
Colusa,34.0,34.0,0.0,67.0,101.0,66.0,26.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,4.0,35.0,90.0,513.0,90.0,513.0,0.0,0.0,7.0,76.0,2.0,0.0,0.0,24.0,0.0,0.0,2.0,24.0,5.0,6.0,0.0,4.0,0.0,11.0,0.0,31.0,97.0,589.0,97.0,585.0,1598.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,7.0,81.0,90.0,508.0,12.0,44.0,12.0,0.0,0.0,44.0,0.0,0.0,12.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,JUL,0.0,36.0,0.0,4.0,0.0,603.0,83.0,26.0,0.0,0.0,26.0,11.0,31.0,686.0,682.0,2.0,2.0,88.0,598.0,56.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,603.0,4.0,11.0,3.0,2015-07-01
Contra Costa,1866.0,1816.0,50.0,2973.0,4839.0,2952.0,1632.0,10.0,46.0,1.0,1010.0,1.0,74.0,0.0,309.0,1887.0,4742.0,27984.0,4219.0,26524.0,523.0,1460.0,227.0,3370.0,134.0,3.0,0.0,1458.0,24.0,13.0,137.0,1495.0,-96.0,96.0,15.0,96.0,10.0,18.0,161.0,1665.0,4969.0,31354.0,4880.0,30838.0,73572.0,38.0,567.0,88.0,373.0,178.0,2.0,1.0,143.0,254.0,3110.0,4715.0,28244.0,405.0,1560.0,392.0,7.0,0.0,1506.0,18.0,2.0,399.0,1526.0,6.0,0.0,0.0,32.0,2.0,0.0,6.0,34.0,0.0,0.0,2015,JUL,56.0,1011.0,75.0,309.0,1983.0,32726.0,3597.0,1592.0,27.0,13.0,1632.0,0.0,1826.0,36323.0,35718.0,461.0,144.0,3364.0,32959.0,1965.0,1898.0,25.0,2.0,1925.0,38.0,2.0,0.0,40.0,0.0,30743.0,111.0,28.0,3.0,2015-07-01
Del Norte,72.0,75.0,-3.0,222.0,294.0,219.0,104.0,0.0,0.0,0.0,107.0,0.0,1.0,0.0,8.0,75.0,405.0,1917.0,405.0,1917.0,0.0,0.0,17.0,203.0,10.0,0.0,0.0,94.0,0.0,0.0,10.0,94.0,-14.0,14.0,1.0,5.0,1.0,10.0,19.0,80.0,422.0,2120.0,422.0,2119.0,5250.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,159.0,398.0,1961.0,58.0,189.0,58.0,0.0,0.0,186.0,0.0,0.0,58.0,186.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2015,JUL,0.0,107.0,1.0,8.0,0.0,2322.0,220.0,104.0,0.0,0.0,104.0,0.0,99.0,2542.0,2541.0,1.0,0.0,183.0,2359.0,247.0,244.0,0.0,0.0,244.0,3.0,0.0,0.0,3.0,0.0,2322.0,6.0,11.0,3.0,2015-07-01
