county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-2165.0,38263.0,99419.0,137682.0,96381.0,59333.0,307.0,816.0,5708.0,24492.0,55.0,412.0,1620.0,5228.0,41301.0,1305.0,277537.0,32490.0,15045.0,255.0,83.0,42722.0,695.0,533.0,15383.0,5581.0,11526.0,310027.0,303933.0,1793750.0,1254.0,14522.0,5196.0,5581.0,4549.0,898.0,41541.0,268486.0,4877.0,364168.0,65584.0,43950.0,5810.0,15824.0,429752.0,415615.0,8758.0,5379.0,70856.0,358896.0,21401.0,19626.0,390.0,78.0,21766.0,635.0,323.0,20094.0,1268.0,33.0,6.0,3382.0,103.0,15.0,1307.0,449.0,26224.0,22724.0,3500.0,398.0,2003,JUL,1123.0,30200.0,467.0,6848.0,6182.0,641705.0,98074.0,57767.0,950.0,616.0,59333.0,11391.0,27350.0,739779.0,719548.0,13954.0,6277.0,112397.0,627382.0,47625.0,41392.0,1025.0,401.0,42818.0,4650.0,136.0,21.0,4807.0,847.0,3.0,2003-07-01
Alameda,,1273.0,3628.0,4901.0,3515.0,2064.0,18.0,17.0,14.0,1171.0,0.0,0.0,0.0,266.0,1386.0,,11945.0,1654.0,737.0,10.0,9.0,1279.0,13.0,16.0,756.0,48.0,850.0,13599.0,13440.0,57894.0,133.0,164.0,159.0,254.0,0.0,0.0,1330.0,12269.0,,7454.0,2031.0,1308.0,57.0,666.0,9485.0,9175.0,115.0,195.0,1773.0,7712.0,789.0,758.0,31.0,0.0,399.0,32.0,7.0,789.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,459.0,438.0,21.0,0.0,2003,JUL,35.0,1185.0,0.0,266.0,,19399.0,3685.0,2016.0,23.0,25.0,2064.0,105.0,1516.0,23084.0,22615.0,274.0,195.0,3103.0,19981.0,1248.0,1157.0,63.0,7.0,1227.0,21.0,0.0,0.0,21.0,1.0,3.0,2003-07-01
Alpine,,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,28.0,1.0,1.0,0.0,0.0,29.0,29.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2003,JUL,0.0,0.0,0.0,0.0,,33.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0,34.0,0.0,0.0,5.0,29.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2003-07-01
Amador,,38.0,91.0,129.0,97.0,56.0,2.0,3.0,0.0,34.0,0.0,3.0,1.0,6.0,32.0,,111.0,41.0,5.0,0.0,0.0,51.0,0.0,0.0,5.0,25.0,11.0,152.0,151.0,911.0,0.0,2.0,1.0,0.0,1.0,0.0,28.0,124.0,,241.0,106.0,51.0,14.0,41.0,347.0,345.0,1.0,1.0,105.0,242.0,5.0,5.0,0.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,33.0,18.0,15.0,2.0,2003,JUL,5.0,34.0,3.0,7.0,,352.0,147.0,56.0,0.0,0.0,56.0,39.0,52.0,499.0,496.0,2.0,1.0,133.0,366.0,38.0,23.0,0.0,0.0,23.0,15.0,0.0,0.0,15.0,2.0,3.0,2003-07-01
Butte,,272.0,823.0,1095.0,841.0,452.0,6.0,80.0,63.0,230.0,5.0,84.0,20.0,76.0,254.0,,2201.0,467.0,91.0,2.0,0.0,358.0,1.0,0.0,93.0,252.0,122.0,2668.0,2650.0,15215.0,0.0,93.0,17.0,9.0,0.0,1.0,305.0,2363.0,,4008.0,703.0,359.0,143.0,201.0,4711.0,4652.0,51.0,8.0,715.0,3996.0,106.0,100.0,2.0,0.0,242.0,2.0,1.0,102.0,4.0,0.0,0.0,76.0,0.0,0.0,4.0,8.0,321.0,245.0,76.0,30.0,2003,JUL,86.0,293.0,89.0,96.0,,6209.0,1170.0,449.0,3.0,0.0,452.0,395.0,323.0,7379.0,7302.0,68.0,9.0,1020.0,6359.0,427.0,342.0,4.0,1.0,347.0,80.0,0.0,0.0,80.0,38.0,3.0,2003-07-01
Calaveras,,62.0,129.0,191.0,105.0,59.0,2.0,1.0,2.0,32.0,0.0,5.0,1.0,11.0,86.0,,179.0,36.0,11.0,0.0,0.0,48.0,0.0,0.0,11.0,18.0,7.0,215.0,215.0,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,172.0,,362.0,92.0,48.0,21.0,23.0,454.0,454.0,0.0,0.0,95.0,359.0,11.0,10.0,0.0,0.0,13.0,0.0,0.0,10.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,2.0,26.0,13.0,13.0,1.0,2003,JUL,3.0,34.0,5.0,12.0,,541.0,128.0,59.0,0.0,0.0,59.0,39.0,30.0,669.0,669.0,0.0,0.0,138.0,531.0,37.0,23.0,0.0,0.0,23.0,14.0,0.0,0.0,14.0,3.0,3.0,2003-07-01
Colusa,,29.0,69.0,98.0,69.0,43.0,0.0,1.0,10.0,14.0,0.0,0.0,2.0,0.0,29.0,,66.0,42.0,6.0,0.0,0.0,36.0,1.0,0.0,6.0,26.0,10.0,108.0,108.0,1153.0,0.0,9.0,0.0,1.0,4.0,0.0,32.0,76.0,,265.0,75.0,37.0,19.0,19.0,340.0,328.0,9.0,3.0,79.0,261.0,3.0,2.0,0.0,0.0,24.0,2.0,0.0,2.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,47.0,26.0,21.0,0.0,2003,JUL,1.0,24.0,0.0,2.0,,331.0,117.0,42.0,1.0,0.0,43.0,45.0,29.0,448.0,436.0,9.0,3.0,111.0,337.0,50.0,26.0,2.0,0.0,28.0,22.0,0.0,0.0,22.0,0.0,3.0,2003-07-01
Contra Costa,,542.0,1875.0,2417.0,1876.0,1015.0,0.0,0.0,4.0,750.0,0.0,0.0,0.0,107.0,541.0,52.0,4232.0,958.0,381.0,4.0,1.0,615.0,7.0,7.0,386.0,55.0,517.0,5190.0,4867.0,19498.0,7.0,504.0,313.0,93.0,31.0,10.0,776.0,4414.0,42.0,3395.0,1096.0,629.0,37.0,430.0,4491.0,4333.0,85.0,73.0,1019.0,3472.0,309.0,307.0,2.0,0.0,242.0,9.0,4.0,309.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,1.0,273.0,255.0,18.0,0.0,2003,JUL,0.0,754.0,0.0,107.0,94.0,7627.0,2054.0,996.0,11.0,8.0,1015.0,92.0,947.0,9681.0,9200.0,398.0,83.0,1795.0,7886.0,582.0,549.0,11.0,4.0,564.0,16.0,0.0,2.0,18.0,1.0,3.0,2003-07-01
Del Norte,,35.0,141.0,176.0,157.0,114.0,0.0,3.0,6.0,26.0,1.0,1.0,4.0,7.0,19.0,,432.0,139.0,26.0,0.0,0.0,88.0,0.0,0.0,26.0,79.0,34.0,571.0,569.0,3139.0,0.0,5.0,2.0,0.0,0.0,0.0,94.0,477.0,,692.0,199.0,88.0,49.0,62.0,891.0,888.0,3.0,0.0,213.0,678.0,34.0,33.0,0.0,0.0,44.0,0.0,0.0,33.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,1.0,58.0,44.0,14.0,2.0,2003,JUL,3.0,32.0,2.0,11.0,,1124.0,338.0,114.0,0.0,0.0,114.0,128.0,96.0,1462.0,1457.0,5.0,0.0,307.0,1155.0,92.0,77.0,0.0,0.0,77.0,15.0,0.0,0.0,15.0,3.0,3.0,2003-07-01
El Dorado,-2.0,91.0,346.0,437.0,352.0,200.0,4.0,12.0,24.0,97.0,0.0,1.0,6.0,25.0,85.0,,482.0,177.0,53.0,0.0,0.0,145.0,0.0,2.0,53.0,77.0,47.0,659.0,588.0,3708.0,0.0,16.0,69.0,2.0,5.0,2.0,156.0,503.0,,973.0,333.0,147.0,88.0,98.0,1306.0,1222.0,79.0,5.0,360.0,946.0,43.0,40.0,0.0,0.0,73.0,0.0,0.0,40.0,3.0,0.0,0.0,29.0,0.0,0.0,3.0,0.0,102.0,73.0,29.0,0.0,2003,JUL,16.0,121.0,1.0,31.0,,1455.0,510.0,198.0,0.0,2.0,200.0,165.0,145.0,1965.0,1810.0,148.0,7.0,516.0,1449.0,145.0,113.0,0.0,0.0,113.0,32.0,0.0,0.0,32.0,0.0,3.0,2003-07-01
