county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
California,100192.0,109609.0,-9417.0,130561.0,230753.0,140323.0,84150.0,348.0,2796.0,2121.0,46182.0,151.0,2254.0,820.0,7050.0,90430.0,332614.0,1459077.0,332318.0,1446459.0,296.0,12618.0,11577.0,141646.0,6269.0,108.0,4.0,76084.0,1171.0,514.0,6381.0,77769.0,-394.0,1171.0,853.0,1366.0,1401.0,8248.0,3336.0,53092.0,344191.0,1600723.0,339748.0,1573248.0,4202766.0,2362.0,28106.0,4335.0,19527.0,10228.0,577.0,108.0,7948.0,9754.0,150343.0,334437.0,1450380.0,29140.0,99401.0,28044.0,397.0,8.0,91831.0,1199.0,283.0,28449.0,93313.0,683.0,8.0,0.0,5950.0,113.0,25.0,691.0,6088.0,143.0,857.0,2013,FEB,3144.0,48303.0,2405.0,7870.0,12914.0,1791691.0,153223.0,82353.0,1279.0,518.0,84150.0,777.0,56428.0,1944914.0,1912996.0,23862.0,8056.0,160097.0,1784817.0,128541.0,119875.0,1596.0,291.0,121762.0,6633.0,121.0,25.0,6779.0,1000.0,1778777.0,2219.0,9649.0,1.0,2013-02-01
Alameda,3375.0,3568.0,-193.0,3712.0,7087.0,3796.0,2335.0,21.0,222.0,2.0,1336.0,1.0,263.0,0.0,123.0,3291.0,10522.0,52325.0,10780.0,52112.0,-258.0,213.0,367.0,4710.0,202.0,5.0,0.0,2058.0,53.0,17.0,207.0,2128.0,10.0,6.0,8.0,45.0,1.0,282.0,141.0,2249.0,10889.0,57035.0,10585.0,55493.0,134356.0,115.0,1670.0,300.0,1101.0,584.0,0.0,4.0,441.0,225.0,5983.0,10664.0,51052.0,846.0,3090.0,812.0,22.0,0.0,2824.0,61.0,21.0,834.0,2906.0,12.0,0.0,0.0,176.0,6.0,2.0,12.0,184.0,0.0,0.0,2013,FEB,243.0,1338.0,264.0,123.0,-45.0,62847.0,5077.0,2260.0,58.0,17.0,2335.0,16.0,2390.0,67924.0,66078.0,1401.0,445.0,6208.0,61716.0,3936.0,3636.0,83.0,21.0,3740.0,188.0,6.0,2.0,196.0,0.0,62892.0,53.0,283.0,1.0,2013-02-01
Alpine,0.0,0.0,0.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,74.0,4.0,74.0,0.0,0.0,-1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,79.0,3.0,79.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,74.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,FEB,0.0,0.0,0.0,0.0,0.0,78.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,82.0,82.0,0.0,0.0,6.0,76.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,78.0,1.0,0.0,1.0,2013-02-01
Amador,56.0,57.0,-1.0,158.0,214.0,168.0,92.0,0.0,3.0,0.0,51.0,0.0,3.0,0.0,25.0,46.0,195.0,1396.0,195.0,1396.0,0.0,0.0,5.0,155.0,5.0,0.0,0.0,86.0,1.0,0.0,5.0,87.0,-4.0,4.0,1.0,9.0,0.0,24.0,3.0,31.0,200.0,1551.0,200.0,1545.0,3339.0,2.0,3.0,0.0,5.0,2.0,0.0,0.0,1.0,6.0,162.0,194.0,1389.0,26.0,120.0,25.0,0.0,0.0,113.0,0.0,1.0,25.0,114.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,2013,FEB,3.0,51.0,3.0,25.0,0.0,1591.0,160.0,91.0,1.0,0.0,92.0,0.0,34.0,1751.0,1745.0,5.0,1.0,168.0,1583.0,146.0,138.0,0.0,1.0,139.0,7.0,0.0,0.0,7.0,0.0,1591.0,10.0,24.0,1.0,2013-02-01
Butte,694.0,699.0,-5.0,1095.0,1789.0,1278.0,676.0,8.0,37.0,0.0,510.0,0.0,15.0,0.0,92.0,511.0,2001.0,11369.0,2002.0,11368.0,-1.0,1.0,71.0,1141.0,26.0,0.0,0.0,644.0,5.0,1.0,26.0,650.0,-16.0,16.0,8.0,18.0,0.0,103.0,53.0,354.0,2072.0,12510.0,2062.0,12455.0,30136.0,4.0,59.0,10.0,45.0,10.0,3.0,0.0,10.0,72.0,1224.0,2000.0,11286.0,225.0,984.0,223.0,0.0,0.0,911.0,6.0,0.0,223.0,917.0,2.0,0.0,0.0,67.0,0.0,0.0,2.0,67.0,0.0,0.0,2013,FEB,45.0,510.0,15.0,92.0,0.0,13370.0,1212.0,670.0,5.0,1.0,676.0,0.0,407.0,14582.0,14517.0,55.0,10.0,1296.0,13286.0,1209.0,1134.0,6.0,0.0,1140.0,69.0,0.0,0.0,69.0,0.0,13370.0,26.0,103.0,1.0,2013-02-01
Calaveras,59.0,61.0,-2.0,204.0,263.0,205.0,144.0,0.0,3.0,0.0,44.0,0.0,1.0,0.0,17.0,58.0,323.0,2119.0,323.0,2119.0,0.0,0.0,2.0,209.0,11.0,0.0,0.0,132.0,1.0,0.0,11.0,133.0,-11.0,11.0,0.0,5.0,1.0,17.0,1.0,43.0,325.0,2328.0,325.0,2321.0,5155.0,3.0,3.0,0.0,6.0,1.0,0.0,0.0,1.0,9.0,180.0,316.0,2148.0,32.0,194.0,31.0,0.0,0.0,189.0,1.0,0.0,31.0,190.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,2013,FEB,3.0,44.0,1.0,17.0,0.0,2442.0,211.0,143.0,1.0,0.0,144.0,0.0,44.0,2653.0,2646.0,6.0,1.0,189.0,2464.0,226.0,220.0,1.0,0.0,221.0,5.0,0.0,0.0,5.0,0.0,2442.0,5.0,18.0,1.0,2013-02-01
Colusa,40.0,40.0,0.0,80.0,120.0,82.0,46.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,2.0,38.0,99.0,563.0,99.0,563.0,0.0,0.0,14.0,67.0,4.0,0.0,0.0,39.0,3.0,0.0,4.0,42.0,10.0,5.0,0.0,1.0,0.0,6.0,0.0,13.0,113.0,630.0,111.0,625.0,1862.0,0.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0,73.0,108.0,557.0,9.0,51.0,9.0,0.0,0.0,48.0,2.0,0.0,9.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2013,FEB,0.0,34.0,0.0,2.0,0.0,662.0,81.0,43.0,3.0,0.0,46.0,15.0,13.0,743.0,736.0,7.0,0.0,78.0,665.0,60.0,57.0,2.0,0.0,59.0,1.0,0.0,0.0,1.0,0.0,662.0,1.0,6.0,1.0,2013-02-01
Contra Costa,2103.0,2203.0,-100.0,2657.0,4760.0,2845.0,1407.0,13.0,58.0,0.0,1239.0,0.0,55.0,0.0,199.0,1915.0,5612.0,24423.0,5780.0,23997.0,-168.0,426.0,202.0,2977.0,128.0,1.0,0.0,1251.0,21.0,6.0,129.0,1278.0,-2.0,2.0,17.0,44.0,0.0,25.0,58.0,1628.0,5814.0,27400.0,5757.0,27047.0,68996.0,41.0,376.0,57.0,281.0,103.0,0.0,0.0,72.0,74.0,3445.0,5740.0,23955.0,467.0,1282.0,454.0,9.0,0.0,1243.0,14.0,1.0,463.0,1258.0,4.0,0.0,0.0,24.0,0.0,0.0,4.0,24.0,0.0,0.0,2013,FEB,71.0,1239.0,55.0,199.0,258.0,30035.0,3179.0,1379.0,22.0,6.0,1407.0,0.0,1686.0,33214.0,32804.0,338.0,72.0,3519.0,29695.0,1749.0,1697.0,23.0,1.0,1721.0,28.0,0.0,0.0,28.0,0.0,29777.0,61.0,25.0,1.0,2013-02-01
Del Norte,57.0,57.0,0.0,190.0,247.0,196.0,102.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,12.0,51.0,442.0,1951.0,442.0,1951.0,0.0,0.0,-2.0,212.0,6.0,0.0,0.0,96.0,0.0,0.0,6.0,96.0,-23.0,23.0,1.0,1.0,0.0,10.0,14.0,82.0,440.0,2163.0,440.0,2154.0,5255.0,0.0,5.0,0.0,5.0,4.0,0.0,0.0,4.0,25.0,216.0,415.0,1947.0,61.0,207.0,59.0,0.0,0.0,193.0,0.0,1.0,59.0,194.0,2.0,0.0,0.0,12.0,1.0,0.0,2.0,13.0,0.0,0.0,2013,FEB,0.0,82.0,0.0,12.0,0.0,2393.0,210.0,102.0,0.0,0.0,102.0,0.0,96.0,2603.0,2594.0,5.0,4.0,241.0,2362.0,268.0,252.0,0.0,1.0,253.0,14.0,1.0,0.0,15.0,0.0,2393.0,2.0,10.0,1.0,2013-02-01
El Dorado,338.0,341.0,-3.0,657.0,995.0,744.0,438.0,1.0,2.0,0.0,248.0,0.0,0.0,0.0,58.0,251.0,644.0,5222.0,646.0,5220.0,-2.0,2.0,47.0,644.0,32.0,0.0,0.0,405.0,1.0,0.0,32.0,406.0,-4.0,4.0,3.0,6.0,0.0,55.0,16.0,173.0,691.0,5866.0,688.0,5827.0,12259.0,1.0,32.0,3.0,27.0,14.0,1.0,0.0,12.0,22.0,588.0,669.0,5278.0,105.0,482.0,99.0,0.0,0.0,473.0,1.0,0.0,99.0,474.0,6.0,0.0,0.0,8.0,0.0,0.0,6.0,8.0,0.0,0.0,2013,FEB,3.0,248.0,0.0,58.0,0.0,5866.0,691.0,437.0,1.0,0.0,438.0,0.0,189.0,6557.0,6515.0,30.0,12.0,610.0,5947.0,587.0,572.0,1.0,0.0,573.0,14.0,0.0,0.0,14.0,0.0,5866.0,9.0,55.0,1.0,2013-02-01
