county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,2033.0,40642.0,88225.0,128867.0,84293.0,51869.0,239.0,780.0,4048.0,21915.0,141.0,1099.0,1388.0,5073.0,44574.0,6039.0,269157.0,18972.0,10637.0,184.0,15.0,40194.0,531.0,308.0,10836.0,897.0,7239.0,288129.0,280995.0,1981527.0,993.0,18567.0,5349.0,5314.0,6122.0,1785.0,22235.0,265894.0,6647.0,460872.0,65604.0,41033.0,6659.0,17912.0,526476.0,513011.0,8304.0,5161.0,63403.0,463073.0,19266.0,17855.0,444.0,75.0,28424.0,439.0,431.0,18374.0,864.0,18.0,10.0,3733.0,38.0,52.0,892.0,52.0,33117.0,29294.0,3823.0,175.0,2005,JUL,1019.0,25963.0,1240.0,6461.0,12686.0,730029.0,84576.0,50831.0,715.0,323.0,51869.0,7556.0,25151.0,814605.0,794006.0,13653.0,6946.0,85638.0,728967.0,52383.0,46279.0,883.0,506.0,47668.0,4597.0,56.0,62.0,4715.0,227.0,3.0,2005-07-01
Alameda,0.0,1012.0,3199.0,4211.0,3020.0,1908.0,1.0,0.0,11.0,906.0,0.0,0.0,0.0,195.0,1191.0,0.0,14554.0,1264.0,662.0,5.0,1.0,1220.0,12.0,8.0,668.0,34.0,562.0,15818.0,15737.0,69509.0,100.0,81.0,81.0,192.0,0.0,0.0,1842.0,13976.0,0.0,9907.0,1737.0,1240.0,19.0,478.0,11644.0,11415.0,82.0,147.0,1772.0,9872.0,533.0,523.0,6.0,4.0,319.0,7.0,2.0,533.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,2.0,345.0,328.0,17.0,2.0,2005,JUL,1.0,917.0,0.0,195.0,0.0,24461.0,3001.0,1882.0,17.0,9.0,1908.0,53.0,1040.0,27462.0,27152.0,163.0,147.0,3614.0,23848.0,878.0,842.0,13.0,6.0,861.0,17.0,0.0,0.0,17.0,4.0,3.0,2005-07-01
Alpine,0.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,27.0,3.0,3.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2005,JUL,3.0,0.0,0.0,0.0,0.0,30.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,33.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2005-07-01
Amador,0.0,40.0,79.0,119.0,81.0,47.0,1.0,1.0,0.0,25.0,0.0,4.0,2.0,7.0,38.0,0.0,117.0,34.0,6.0,0.0,0.0,41.0,0.0,0.0,6.0,19.0,9.0,151.0,151.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,112.0,0.0,292.0,80.0,41.0,17.0,22.0,372.0,372.0,0.0,0.0,84.0,288.0,8.0,8.0,0.0,0.0,31.0,0.0,0.0,8.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,45.0,31.0,14.0,3.0,2005,JUL,2.0,25.0,4.0,9.0,0.0,409.0,114.0,47.0,0.0,0.0,47.0,36.0,31.0,523.0,523.0,0.0,0.0,123.0,400.0,53.0,39.0,0.0,0.0,39.0,14.0,0.0,0.0,14.0,3.0,3.0,2005-07-01
Butte,0.0,693.0,739.0,1432.0,702.0,392.0,9.0,33.0,62.0,180.0,12.0,33.0,26.0,42.0,730.0,0.0,2341.0,238.0,53.0,0.0,0.0,339.0,0.0,0.0,53.0,124.0,61.0,2579.0,2578.0,17467.0,0.0,7.0,1.0,0.0,10.0,0.0,310.0,2269.0,0.0,5616.0,704.0,339.0,177.0,188.0,6320.0,6308.0,6.0,6.0,637.0,5683.0,21.0,19.0,0.0,0.0,285.0,1.0,0.0,19.0,2.0,0.0,0.0,104.0,0.0,0.0,2.0,0.0,390.0,286.0,104.0,19.0,2005,JUL,42.0,242.0,45.0,68.0,0.0,7957.0,942.0,392.0,0.0,0.0,392.0,301.0,249.0,8899.0,8886.0,7.0,6.0,947.0,7952.0,411.0,304.0,1.0,0.0,305.0,106.0,0.0,0.0,106.0,19.0,3.0,2005-07-01
Calaveras,0.0,80.0,115.0,195.0,104.0,60.0,1.0,5.0,8.0,25.0,0.0,3.0,4.0,7.0,91.0,0.0,188.0,35.0,9.0,0.0,0.0,51.0,0.0,0.0,9.0,19.0,7.0,223.0,223.0,1725.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,174.0,0.0,502.0,82.0,51.0,20.0,11.0,584.0,584.0,0.0,0.0,82.0,502.0,13.0,11.0,0.0,0.0,52.0,0.0,0.0,11.0,2.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,69.0,52.0,17.0,3.0,2005,JUL,6.0,33.0,3.0,11.0,0.0,690.0,117.0,60.0,0.0,0.0,60.0,39.0,18.0,807.0,807.0,0.0,0.0,131.0,676.0,82.0,63.0,0.0,0.0,63.0,19.0,0.0,0.0,19.0,3.0,3.0,2005-07-01
Colusa,0.0,22.0,50.0,72.0,46.0,25.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,3.0,26.0,0.0,67.0,18.0,5.0,0.0,0.0,19.0,0.0,1.0,5.0,10.0,3.0,85.0,85.0,1240.0,0.0,8.0,0.0,2.0,6.0,0.0,17.0,68.0,0.0,353.0,52.0,20.0,14.0,18.0,405.0,394.0,6.0,5.0,72.0,333.0,2.0,2.0,0.0,0.0,29.0,1.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,49.0,30.0,19.0,0.0,2005,JUL,0.0,17.0,0.0,4.0,0.0,420.0,70.0,24.0,0.0,1.0,25.0,24.0,21.0,490.0,479.0,6.0,5.0,89.0,401.0,51.0,31.0,1.0,0.0,32.0,19.0,0.0,0.0,19.0,0.0,3.0,2005-07-01
Contra Costa,0.0,469.0,1688.0,2157.0,1758.0,1175.0,1.0,1.0,2.0,513.0,0.0,0.0,1.0,67.0,399.0,82.0,4801.0,614.0,288.0,3.0,0.0,880.0,3.0,1.0,291.0,56.0,267.0,5415.0,5366.0,29610.0,10.0,83.0,48.0,25.0,0.0,1.0,368.0,5047.0,2.0,5617.0,1339.0,884.0,36.0,419.0,6956.0,6896.0,42.0,18.0,750.0,6206.0,432.0,428.0,4.0,0.0,340.0,3.0,0.0,432.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,361.0,343.0,18.0,0.0,2005,JUL,2.0,515.0,0.0,68.0,84.0,10418.0,1953.0,1168.0,6.0,1.0,1175.0,92.0,686.0,12371.0,12262.0,90.0,19.0,1118.0,11253.0,793.0,768.0,7.0,0.0,775.0,18.0,0.0,0.0,18.0,0.0,3.0,2005-07-01
Del Norte,0.0,58.0,171.0,229.0,167.0,118.0,1.0,3.0,9.0,34.0,1.0,11.0,1.0,5.0,62.0,0.0,482.0,96.0,27.0,0.0,0.0,88.0,3.0,0.0,27.0,48.0,21.0,578.0,578.0,4055.0,0.0,5.0,0.0,0.0,2.0,0.0,100.0,478.0,0.0,1039.0,197.0,91.0,48.0,58.0,1236.0,1229.0,5.0,2.0,208.0,1028.0,43.0,39.0,0.0,0.0,82.0,0.0,0.0,39.0,4.0,0.0,0.0,19.0,0.0,0.0,4.0,4.0,101.0,82.0,19.0,6.0,2005,JUL,4.0,43.0,12.0,6.0,0.0,1521.0,293.0,115.0,3.0,0.0,118.0,96.0,79.0,1814.0,1807.0,5.0,2.0,308.0,1506.0,144.0,121.0,0.0,0.0,121.0,23.0,0.0,0.0,23.0,10.0,3.0,2005-07-01
El Dorado,-2.0,166.0,371.0,537.0,375.0,178.0,7.0,28.0,47.0,108.0,4.0,17.0,6.0,36.0,162.0,0.0,504.0,156.0,45.0,0.0,0.0,132.0,0.0,1.0,45.0,58.0,53.0,660.0,593.0,4311.0,0.0,9.0,57.0,10.0,0.0,10.0,173.0,487.0,0.0,1142.0,300.0,133.0,95.0,72.0,1442.0,1375.0,67.0,0.0,294.0,1148.0,39.0,37.0,0.0,0.0,109.0,0.0,0.0,37.0,2.0,0.0,0.0,34.0,0.0,0.0,2.0,1.0,143.0,109.0,34.0,5.0,2005,JUL,35.0,155.0,21.0,42.0,0.0,1646.0,456.0,177.0,0.0,1.0,178.0,153.0,125.0,2102.0,1968.0,124.0,10.0,467.0,1635.0,182.0,146.0,0.0,0.0,146.0,36.0,0.0,0.0,36.0,6.0,3.0,2005-07-01
