county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-2177.0,78276.0,158395.0,236671.0,150991.0,90332.0,1388.0,8058.0,5566.0,46628.0,138.0,8219.0,1349.0,7116.0,85680.0,-5395.0,309238.0,19254.0,11276.0,261.0,5.0,76922.0,1249.0,619.0,11542.0,2236.0,5476.0,328492.0,322777.0,3000883.0,1529.0,23375.0,5636.0,7392.0,426.0,79.0,13888.0,314604.0,3330.0,858495.0,125833.0,78790.0,11720.0,35323.0,984328.0,962851.0,15501.0,5976.0,111480.0,872848.0,21090.0,20017.0,325.0,6.0,49672.0,736.0,229.0,20348.0,729.0,13.0,0.0,3179.0,76.0,15.0,742.0,22.0,53907.0,50637.0,3270.0,53.0,2009,SEP,9446.0,52194.0,8357.0,8465.0,-2065.0,1167733.0,145087.0,88198.0,1510.0,624.0,90332.0,13956.0,40799.0,1312820.0,1285628.0,21137.0,6055.0,125368.0,1187452.0,74997.0,69689.0,1061.0,235.0,70985.0,3908.0,89.0,15.0,4012.0,75.0,3.0,2009-09-01
Alameda,0.0,4665.0,4736.0,9401.0,4548.0,2695.0,155.0,707.0,33.0,1466.0,29.0,880.0,22.0,332.0,4853.0,-760.0,11655.0,1109.0,320.0,9.0,0.0,2306.0,33.0,27.0,329.0,603.0,177.0,12764.0,12434.0,103040.0,79.0,1098.0,329.0,424.0,0.0,1.0,204.0,12560.0,548.0,32697.0,4595.0,2366.0,715.0,1514.0,37292.0,36371.0,606.0,315.0,3619.0,33673.0,791.0,761.0,22.0,1.0,1460.0,22.0,8.0,784.0,7.0,0.0,0.0,112.0,2.0,0.0,7.0,2.0,1604.0,1490.0,114.0,8.0,2009,SEP,862.0,1499.0,909.0,354.0,-212.0,44352.0,5704.0,2626.0,42.0,27.0,2695.0,1318.0,1691.0,50056.0,48805.0,935.0,316.0,3823.0,46233.0,2395.0,2221.0,44.0,9.0,2274.0,119.0,2.0,0.0,121.0,10.0,3.0,2009-09-01
Alpine,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,48.0,4.0,4.0,0.0,0.0,52.0,52.0,0.0,0.0,7.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,SEP,0.0,0.0,0.0,0.0,0.0,51.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,55.0,55.0,0.0,0.0,7.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2009-09-01
Amador,0.0,161.0,151.0,312.0,144.0,101.0,2.0,20.0,1.0,32.0,0.0,20.0,0.0,10.0,168.0,0.0,277.0,43.0,8.0,0.0,0.0,93.0,0.0,0.0,8.0,34.0,1.0,320.0,320.0,2148.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,289.0,0.0,643.0,178.0,93.0,41.0,44.0,821.0,821.0,0.0,0.0,169.0,652.0,11.0,11.0,0.0,0.0,37.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,38.0,37.0,1.0,1.0,2009,SEP,22.0,33.0,20.0,10.0,0.0,920.0,221.0,101.0,0.0,0.0,101.0,75.0,45.0,1141.0,1141.0,0.0,0.0,200.0,941.0,49.0,48.0,0.0,0.0,48.0,1.0,0.0,0.0,1.0,2.0,3.0,2009-09-01
Butte,0.0,3010.0,946.0,3956.0,1222.0,690.0,29.0,134.0,63.0,349.0,10.0,81.0,39.0,81.0,2734.0,0.0,1751.0,140.0,46.0,0.0,0.0,642.0,2.0,0.0,46.0,85.0,9.0,1891.0,1891.0,22374.0,0.0,35.0,0.0,0.0,11.0,0.0,203.0,1688.0,0.0,11738.0,928.0,644.0,78.0,206.0,12666.0,12620.0,35.0,11.0,854.0,11812.0,91.0,89.0,1.0,0.0,101.0,0.0,0.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,102.0,101.0,1.0,5.0,2009,SEP,163.0,412.0,91.0,120.0,0.0,13489.0,1068.0,688.0,2.0,0.0,690.0,163.0,215.0,14557.0,14511.0,35.0,11.0,1057.0,13500.0,193.0,190.0,1.0,0.0,191.0,2.0,0.0,0.0,2.0,9.0,3.0,2009-09-01
Calaveras,0.0,206.0,224.0,430.0,203.0,134.0,1.0,4.0,9.0,38.0,0.0,4.0,6.0,16.0,227.0,0.0,311.0,38.0,19.0,0.0,0.0,115.0,0.0,0.0,19.0,16.0,3.0,349.0,349.0,3465.0,0.0,6.0,0.0,0.0,0.0,0.0,46.0,303.0,0.0,1178.0,199.0,115.0,36.0,48.0,1377.0,1371.0,6.0,0.0,168.0,1209.0,15.0,15.0,0.0,0.0,65.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,65.0,1.0,0.0,2009,SEP,5.0,47.0,4.0,22.0,0.0,1489.0,237.0,134.0,0.0,0.0,134.0,52.0,51.0,1726.0,1720.0,6.0,0.0,214.0,1512.0,81.0,80.0,0.0,0.0,80.0,1.0,0.0,0.0,1.0,0.0,3.0,2009-09-01
Colusa,0.0,45.0,81.0,126.0,77.0,33.0,0.0,5.0,3.0,32.0,0.0,18.0,2.0,7.0,49.0,0.0,64.0,14.0,1.0,0.0,0.0,32.0,0.0,0.0,1.0,13.0,0.0,78.0,78.0,1565.0,0.0,9.0,0.0,0.0,0.0,0.0,17.0,61.0,0.0,458.0,62.0,32.0,23.0,7.0,520.0,511.0,9.0,0.0,114.0,406.0,5.0,5.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,0.0,2009,SEP,5.0,35.0,18.0,9.0,0.0,522.0,76.0,33.0,0.0,0.0,33.0,36.0,7.0,598.0,589.0,9.0,0.0,131.0,467.0,17.0,16.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,0.0,3.0,2009-09-01
Contra Costa,401.0,3156.0,2908.0,6064.0,3217.0,1634.0,89.0,468.0,59.0,1255.0,20.0,528.0,42.0,227.0,2847.0,-94.0,6044.0,199.0,233.0,5.0,0.0,1377.0,13.0,6.0,238.0,-117.0,78.0,6243.0,6171.0,51002.0,16.0,285.0,72.0,72.0,0.0,0.0,111.0,6132.0,150.0,14678.0,2248.0,1396.0,117.0,735.0,16926.0,16700.0,175.0,51.0,2069.0,14857.0,419.0,414.0,2.0,0.0,761.0,6.0,1.0,416.0,3.0,0.0,0.0,40.0,1.0,0.0,3.0,0.0,809.0,768.0,41.0,0.0,2009,SEP,557.0,1314.0,548.0,269.0,56.0,20722.0,2447.0,1610.0,18.0,6.0,1634.0,0.0,813.0,23169.0,22871.0,247.0,51.0,2180.0,20989.0,1228.0,1175.0,8.0,1.0,1184.0,43.0,1.0,0.0,44.0,0.0,3.0,2009-09-01
Del Norte,0.0,122.0,223.0,345.0,212.0,167.0,2.0,3.0,6.0,34.0,2.0,4.0,1.0,4.0,133.0,0.0,1099.0,79.0,30.0,0.0,0.0,137.0,0.0,0.0,30.0,47.0,2.0,1178.0,1177.0,4977.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,1119.0,0.0,924.0,292.0,137.0,88.0,67.0,1216.0,1207.0,6.0,3.0,285.0,931.0,22.0,21.0,0.0,0.0,66.0,0.0,0.0,21.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,68.0,66.0,2.0,2.0,2009,SEP,5.0,40.0,6.0,5.0,0.0,2023.0,371.0,167.0,0.0,0.0,167.0,135.0,69.0,2394.0,2384.0,7.0,3.0,344.0,2050.0,90.0,87.0,0.0,0.0,87.0,3.0,0.0,0.0,3.0,3.0,3.0,2009-09-01
El Dorado,0.0,260.0,693.0,953.0,609.0,335.0,5.0,52.0,23.0,207.0,4.0,16.0,14.0,30.0,344.0,0.0,1313.0,127.0,41.0,0.0,0.0,291.0,3.0,0.0,41.0,81.0,5.0,1440.0,1362.0,7479.0,0.0,21.0,78.0,0.0,7.0,0.0,114.0,1326.0,0.0,1773.0,552.0,294.0,139.0,119.0,2325.0,2209.0,109.0,7.0,526.0,1799.0,18.0,18.0,0.0,0.0,94.0,0.0,0.0,18.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,99.0,94.0,5.0,3.0,2009,SEP,57.0,230.0,20.0,44.0,0.0,3086.0,679.0,332.0,3.0,0.0,335.0,220.0,124.0,3765.0,3571.0,187.0,7.0,640.0,3125.0,117.0,112.0,0.0,0.0,112.0,5.0,0.0,0.0,5.0,4.0,3.0,2009-09-01
