county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-3483.0,38618.0,96373.0,134991.0,91973.0,56186.0,357.0,871.0,5585.0,23340.0,63.0,429.0,1769.0,5093.0,43018.0,6771.0,276280.0,32196.0,14487.0,219.0,80.0,40312.0,579.0,501.0,14786.0,6664.0,10746.0,308476.0,302985.0,1796094.0,746.0,12811.0,4632.0,5538.0,4350.0,859.0,36864.0,271612.0,3535.0,367258.0,63158.0,41392.0,5712.0,16054.0,430416.0,417692.0,7475.0,5249.0,71114.0,359302.0,20150.0,19078.0,239.0,61.0,22608.0,445.0,301.0,19378.0,755.0,12.0,5.0,3220.0,47.0,29.0,772.0,430.0,26650.0,23354.0,3296.0,425.0,2003,SEP,1228.0,28925.0,492.0,6862.0,10306.0,643538.0,95354.0,54799.0,798.0,581.0,56178.0,12376.0,26800.0,738892.0,720677.0,12107.0,6108.0,107978.0,630914.0,46800.0,41686.0,684.0,362.0,42732.0,3975.0,59.0,34.0,4068.0,855.0,3.0,2003-09-01
Alameda,,1334.0,3414.0,4748.0,3391.0,1966.0,11.0,4.0,17.0,1141.0,0.0,3.0,0.0,267.0,1357.0,,12092.0,1543.0,643.0,7.0,6.0,1287.0,15.0,8.0,656.0,34.0,853.0,13635.0,13497.0,58063.0,112.0,142.0,138.0,263.0,0.0,0.0,1496.0,12139.0,,7430.0,2058.0,1310.0,35.0,713.0,9488.0,9184.0,101.0,203.0,1919.0,7569.0,777.0,760.0,17.0,0.0,386.0,33.0,11.0,777.0,0.0,0.0,0.0,17.0,1.0,1.0,0.0,2.0,449.0,430.0,19.0,1.0,2003,SEP,15.0,1158.0,3.0,267.0,,19522.0,3601.0,1930.0,22.0,14.0,1966.0,69.0,1566.0,23123.0,22681.0,239.0,203.0,3415.0,19708.0,1226.0,1146.0,50.0,11.0,1207.0,17.0,1.0,1.0,19.0,3.0,3.0,2003-09-01
Alpine,-2.0,0.0,4.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,,26.0,2.0,2.0,0.0,0.0,28.0,28.0,0.0,0.0,4.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2003,SEP,0.0,1.0,0.0,0.0,,32.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,34.0,34.0,0.0,0.0,6.0,28.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2003-09-01
Amador,,49.0,85.0,134.0,90.0,52.0,1.0,5.0,0.0,29.0,0.0,4.0,0.0,9.0,44.0,,124.0,55.0,5.0,0.0,0.0,47.0,0.0,0.0,5.0,40.0,10.0,179.0,178.0,965.0,0.0,1.0,1.0,0.0,1.0,0.0,51.0,128.0,,244.0,100.0,47.0,26.0,27.0,344.0,343.0,0.0,1.0,103.0,241.0,10.0,9.0,0.0,0.0,19.0,0.0,0.0,9.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,32.0,19.0,13.0,1.0,2003,SEP,6.0,29.0,4.0,9.0,,368.0,155.0,52.0,0.0,0.0,52.0,66.0,37.0,523.0,521.0,1.0,1.0,154.0,369.0,42.0,28.0,0.0,0.0,28.0,14.0,0.0,0.0,14.0,1.0,3.0,2003-09-01
Butte,,282.0,910.0,1192.0,870.0,469.0,8.0,79.0,63.0,272.0,10.0,72.0,25.0,41.0,322.0,,2227.0,497.0,86.0,1.0,0.0,378.0,2.0,2.0,87.0,296.0,114.0,2724.0,2686.0,15580.0,0.0,34.0,38.0,4.0,10.0,0.0,359.0,2365.0,,3979.0,730.0,382.0,157.0,191.0,4709.0,4673.0,27.0,9.0,802.0,3907.0,119.0,113.0,0.0,0.0,235.0,2.0,0.0,113.0,6.0,0.0,0.0,79.0,10.0,0.0,6.0,9.0,326.0,237.0,89.0,32.0,2003,SEP,87.0,335.0,82.0,66.0,,6206.0,1227.0,464.0,3.0,2.0,469.0,453.0,305.0,7433.0,7359.0,65.0,9.0,1161.0,6272.0,445.0,348.0,2.0,0.0,350.0,85.0,10.0,0.0,95.0,41.0,3.0,2003-09-01
Calaveras,,86.0,114.0,200.0,123.0,69.0,1.0,11.0,7.0,31.0,0.0,10.0,2.0,14.0,77.0,,161.0,43.0,8.0,0.0,0.0,61.0,0.0,0.0,8.0,18.0,17.0,204.0,204.0,1391.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,166.0,,351.0,108.0,61.0,23.0,24.0,459.0,459.0,0.0,0.0,94.0,365.0,9.0,6.0,0.0,0.0,28.0,0.0,0.0,6.0,3.0,0.0,0.0,15.0,0.0,0.0,3.0,1.0,43.0,28.0,15.0,3.0,2003,SEP,12.0,38.0,10.0,16.0,,512.0,151.0,69.0,0.0,0.0,69.0,41.0,41.0,663.0,663.0,0.0,0.0,132.0,531.0,52.0,34.0,0.0,0.0,34.0,18.0,0.0,0.0,18.0,4.0,3.0,2003-09-01
Colusa,-1.0,20.0,68.0,88.0,56.0,31.0,0.0,2.0,5.0,14.0,0.0,0.0,2.0,4.0,32.0,,69.0,29.0,7.0,0.0,0.0,24.0,0.0,0.0,7.0,16.0,6.0,98.0,98.0,1130.0,0.0,8.0,0.0,1.0,4.0,0.0,30.0,68.0,,265.0,60.0,24.0,20.0,16.0,325.0,314.0,8.0,3.0,81.0,244.0,4.0,3.0,0.0,0.0,18.0,1.0,0.0,3.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,36.0,19.0,17.0,0.0,2003,SEP,2.0,19.0,0.0,6.0,,334.0,89.0,31.0,0.0,0.0,31.0,36.0,22.0,423.0,412.0,8.0,3.0,111.0,312.0,40.0,21.0,1.0,0.0,22.0,18.0,0.0,0.0,18.0,0.0,3.0,2003-09-01
Contra Costa,,465.0,1757.0,2222.0,1681.0,883.0,0.0,0.0,7.0,686.0,0.0,0.0,0.0,105.0,541.0,62.0,4450.0,789.0,347.0,2.0,2.0,522.0,7.0,3.0,351.0,41.0,397.0,5239.0,4916.0,19498.0,7.0,504.0,313.0,93.0,31.0,10.0,990.0,4249.0,34.0,3491.0,1003.0,532.0,31.0,440.0,4494.0,4336.0,85.0,73.0,1073.0,3421.0,317.0,312.0,4.0,1.0,206.0,6.0,1.0,317.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,229.0,213.0,16.0,0.0,2003,SEP,0.0,693.0,0.0,105.0,96.0,7941.0,1792.0,869.0,9.0,5.0,883.0,72.0,837.0,9733.0,9252.0,398.0,83.0,2063.0,7670.0,546.0,518.0,10.0,2.0,530.0,14.0,0.0,2.0,16.0,0.0,3.0,2003-09-01
Del Norte,,25.0,202.0,227.0,175.0,131.0,1.0,3.0,3.0,24.0,0.0,2.0,7.0,10.0,52.0,,440.0,134.0,25.0,0.0,0.0,106.0,0.0,0.0,25.0,61.0,48.0,574.0,571.0,3175.0,0.0,6.0,3.0,0.0,0.0,0.0,113.0,461.0,,700.0,238.0,106.0,49.0,83.0,938.0,935.0,3.0,0.0,215.0,723.0,24.0,23.0,0.0,0.0,33.0,0.0,0.0,23.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,9.0,44.0,33.0,11.0,13.0,2003,SEP,4.0,27.0,2.0,17.0,,1140.0,372.0,131.0,0.0,0.0,131.0,110.0,131.0,1512.0,1506.0,6.0,0.0,328.0,1184.0,68.0,56.0,0.0,0.0,56.0,12.0,0.0,0.0,12.0,22.0,3.0,2003-09-01
El Dorado,-1.0,110.0,342.0,452.0,316.0,195.0,4.0,12.0,25.0,64.0,0.0,3.0,8.0,24.0,136.0,,475.0,202.0,37.0,0.0,0.0,156.0,1.0,1.0,37.0,87.0,78.0,677.0,596.0,3720.0,0.0,16.0,80.0,1.0,7.0,1.0,182.0,495.0,,925.0,344.0,158.0,87.0,99.0,1269.0,1181.0,81.0,7.0,352.0,917.0,42.0,37.0,0.0,0.0,76.0,0.0,0.0,37.0,5.0,0.0,0.0,27.0,0.0,0.0,5.0,0.0,103.0,76.0,27.0,1.0,2003,SEP,16.0,89.0,3.0,32.0,,1400.0,546.0,193.0,1.0,1.0,195.0,174.0,177.0,1946.0,1777.0,161.0,8.0,534.0,1412.0,145.0,113.0,0.0,0.0,113.0,32.0,0.0,0.0,32.0,1.0,3.0,2003-09-01
