county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-2320.0,35847.0,107849.0,143696.0,102171.0,68612.0,3730.0,5654.0,3972.0,22894.0,40.0,393.0,1399.0,5294.0,41525.0,1308.0,272586.0,24909.0,14020.0,1378.0,1012.0,50955.0,764.0,483.0,16410.0,1458.0,7041.0,297495.0,286321.0,1960797.0,1510.0,27760.0,7276.0,5319.0,16082.0,3898.0,22895.0,274600.0,303.0,448240.0,71687.0,52202.0,5282.0,14203.0,519927.0,505393.0,10135.0,4399.0,62376.0,457551.0,21753.0,20779.0,327.0,17.0,30679.0,554.0,361.0,21123.0,607.0,20.0,3.0,3916.0,61.0,63.0,630.0,73.0,35634.0,31594.0,4040.0,259.0,2005,MAR,9384.0,26866.0,433.0,6693.0,1611.0,720826.0,96596.0,64975.0,2142.0,1495.0,68612.0,6740.0,21244.0,817422.0,791714.0,17411.0,8297.0,85271.0,732151.0,57387.0,51458.0,881.0,378.0,52717.0,4523.0,81.0,66.0,4670.0,332.0,1.0,2005-03-01
Alameda,0.0,1145.0,3726.0,4871.0,3723.0,2402.0,12.0,8.0,4.0,1094.0,0.0,2.0,0.0,223.0,1148.0,0.0,14309.0,1791.0,985.0,6.0,11.0,1379.0,6.0,15.0,1002.0,31.0,758.0,16100.0,15998.0,68910.0,113.0,63.0,102.0,247.0,0.0,0.0,1407.0,14693.0,0.0,9128.0,2059.0,1400.0,17.0,642.0,11187.0,10920.0,89.0,178.0,1871.0,9316.0,942.0,920.0,15.0,7.0,496.0,5.0,5.0,942.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,2.0,519.0,506.0,13.0,0.0,2005,MAR,20.0,1098.0,2.0,223.0,0.0,23437.0,3850.0,2364.0,12.0,26.0,2402.0,48.0,1400.0,27287.0,26918.0,191.0,178.0,3278.0,24009.0,1461.0,1416.0,20.0,12.0,1448.0,12.0,0.0,1.0,13.0,2.0,1.0,2005-03-01
Alpine,0.0,0.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,25.0,3.0,3.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2005,MAR,0.0,1.0,0.0,0.0,3.0,33.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,36.0,36.0,0.0,0.0,5.0,31.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2005-03-01
Amador,0.0,29.0,81.0,110.0,74.0,39.0,0.0,0.0,0.0,22.0,0.0,4.0,1.0,12.0,36.0,0.0,143.0,22.0,6.0,0.0,0.0,33.0,0.0,0.0,6.0,11.0,5.0,165.0,165.0,1113.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,138.0,0.0,282.0,66.0,33.0,18.0,15.0,348.0,348.0,0.0,0.0,79.0,269.0,13.0,13.0,0.0,0.0,15.0,0.0,0.0,13.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,25.0,15.0,10.0,0.0,2005,MAR,0.0,22.0,4.0,13.0,0.0,425.0,88.0,39.0,0.0,0.0,39.0,29.0,20.0,513.0,513.0,0.0,0.0,106.0,407.0,38.0,28.0,0.0,0.0,28.0,10.0,0.0,0.0,10.0,1.0,1.0,2005-03-01
Butte,0.0,593.0,840.0,1433.0,827.0,493.0,4.0,38.0,34.0,230.0,6.0,46.0,22.0,48.0,606.0,0.0,2373.0,272.0,60.0,0.0,0.0,431.0,1.0,1.0,60.0,95.0,117.0,2645.0,2644.0,17525.0,1.0,4.0,1.0,2.0,9.0,0.0,311.0,2334.0,0.0,5143.0,870.0,433.0,194.0,243.0,6013.0,6007.0,4.0,2.0,707.0,5306.0,146.0,139.0,1.0,0.0,322.0,0.0,0.0,140.0,6.0,0.0,0.0,107.0,0.0,0.0,6.0,21.0,429.0,322.0,107.0,57.0,2005,MAR,42.0,264.0,52.0,70.0,0.0,7516.0,1142.0,491.0,1.0,1.0,493.0,289.0,360.0,8658.0,8651.0,5.0,2.0,1018.0,7640.0,575.0,461.0,1.0,0.0,462.0,113.0,0.0,0.0,113.0,78.0,1.0,2005-03-01
Calaveras,-1.0,68.0,110.0,178.0,102.0,65.0,0.0,1.0,7.0,21.0,0.0,1.0,5.0,4.0,76.0,0.0,165.0,52.0,10.0,0.0,0.0,55.0,0.0,0.0,10.0,27.0,15.0,217.0,217.0,1724.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,177.0,0.0,482.0,95.0,55.0,21.0,19.0,577.0,577.0,0.0,0.0,75.0,502.0,13.0,13.0,0.0,0.0,34.0,0.0,0.0,13.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,49.0,34.0,15.0,4.0,2005,MAR,1.0,28.0,1.0,9.0,0.0,647.0,147.0,65.0,0.0,0.0,65.0,48.0,34.0,794.0,794.0,0.0,0.0,115.0,679.0,62.0,47.0,0.0,0.0,47.0,15.0,0.0,0.0,15.0,5.0,1.0,2005-03-01
Colusa,0.0,17.0,64.0,81.0,57.0,33.0,1.0,1.0,1.0,18.0,0.0,0.0,0.0,5.0,24.0,0.0,72.0,19.0,4.0,0.0,0.0,29.0,0.0,0.0,4.0,10.0,5.0,91.0,91.0,1371.0,0.0,12.0,0.0,2.0,2.0,0.0,27.0,64.0,0.0,361.0,67.0,29.0,18.0,20.0,428.0,416.0,9.0,3.0,71.0,357.0,6.0,6.0,0.0,0.0,35.0,0.0,0.0,6.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,54.0,35.0,19.0,0.0,2005,MAR,2.0,19.0,0.0,5.0,0.0,433.0,86.0,33.0,0.0,0.0,33.0,28.0,25.0,519.0,507.0,9.0,3.0,98.0,421.0,60.0,41.0,0.0,0.0,41.0,19.0,0.0,0.0,19.0,0.0,1.0,2005-03-01
Contra Costa,0.0,541.0,1937.0,2478.0,2082.0,1220.0,0.0,0.0,1.0,758.0,0.0,0.0,0.0,103.0,396.0,56.0,4681.0,777.0,358.0,1.0,1.0,849.0,8.0,3.0,360.0,71.0,346.0,5458.0,5428.0,29127.0,5.0,87.0,30.0,21.0,0.0,0.0,690.0,4768.0,22.0,5166.0,1460.0,860.0,68.0,532.0,6626.0,6552.0,58.0,16.0,1296.0,5330.0,422.0,419.0,3.0,0.0,359.0,5.0,0.0,422.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,381.0,364.0,17.0,1.0,2005,MAR,0.0,759.0,0.0,103.0,78.0,9847.0,2237.0,1207.0,9.0,4.0,1220.0,139.0,878.0,12084.0,11980.0,88.0,16.0,1986.0,10098.0,803.0,778.0,8.0,0.0,786.0,17.0,0.0,0.0,17.0,2.0,1.0,2005-03-01
Del Norte,0.0,49.0,150.0,199.0,153.0,119.0,0.0,0.0,4.0,21.0,1.0,1.0,3.0,6.0,46.0,0.0,493.0,90.0,21.0,1.0,0.0,97.0,0.0,0.0,22.0,31.0,37.0,583.0,581.0,3905.0,0.0,2.0,1.0,0.0,2.0,1.0,81.0,502.0,0.0,958.0,219.0,97.0,45.0,77.0,1177.0,1175.0,1.0,1.0,161.0,1016.0,23.0,22.0,0.0,0.0,78.0,0.0,0.0,22.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,88.0,78.0,10.0,7.0,2005,MAR,0.0,25.0,2.0,9.0,0.0,1451.0,309.0,118.0,1.0,0.0,119.0,76.0,114.0,1760.0,1756.0,2.0,2.0,242.0,1518.0,111.0,100.0,0.0,0.0,100.0,11.0,0.0,0.0,11.0,8.0,1.0,2005-03-01
El Dorado,0.0,172.0,363.0,535.0,376.0,193.0,9.0,26.0,28.0,119.0,4.0,15.0,10.0,26.0,159.0,0.0,489.0,172.0,38.0,0.0,0.0,154.0,1.0,0.0,38.0,64.0,70.0,661.0,601.0,4413.0,0.0,10.0,60.0,0.0,4.0,0.0,140.0,521.0,0.0,1114.0,337.0,155.0,83.0,99.0,1451.0,1388.0,59.0,4.0,302.0,1149.0,33.0,31.0,0.0,0.0,90.0,0.0,0.0,31.0,2.0,0.0,0.0,45.0,0.0,0.0,2.0,0.0,135.0,90.0,45.0,4.0,2005,MAR,35.0,147.0,19.0,36.0,0.0,1603.0,509.0,192.0,1.0,0.0,193.0,147.0,169.0,2112.0,1989.0,119.0,4.0,442.0,1670.0,168.0,121.0,0.0,0.0,121.0,47.0,0.0,0.0,47.0,4.0,1.0,2005-03-01
