county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
California,65814.0,75778.0,-9964.0,166734.0,232548.0,150415.0,100365.0,238.0,2341.0,1684.0,41098.0,128.0,2447.0,793.0,6475.0,82133.0,295934.0,1734076.0,296218.0,1731364.0,-284.0,2712.0,14241.0,160165.0,6592.0,123.0,8.0,91766.0,1118.0,758.0,6723.0,93642.0,-3150.0,3519.0,1010.0,2652.0,1704.0,7343.0,7954.0,53009.0,310175.0,1894241.0,305209.0,1861016.0,4480969.0,3306.0,31700.0,4802.0,21977.0,14503.0,679.0,164.0,11248.0,17000.0,156768.0,293175.0,1737473.0,25250.0,118252.0,24138.0,382.0,11.0,110503.0,1361.0,444.0,24531.0,112308.0,702.0,17.0,0.0,5812.0,97.0,35.0,719.0,5944.0,299.0,1643.0,2015,JUN,2579.0,42782.0,2575.0,7268.0,2428.0,2030010.0,174406.0,98358.0,1241.0,766.0,100365.0,369.0,60963.0,2204416.0,2166225.0,26779.0,11412.0,173768.0,2030648.0,143502.0,134641.0,1743.0,455.0,136839.0,6514.0,114.0,35.0,6663.0,1942.0,2027582.0,3662.0,9047.0,2.0,2015-06-01
Alameda,4609.0,3816.0,793.0,3506.0,8115.0,4374.0,2781.0,16.0,549.0,2.0,1467.0,0.0,383.0,0.0,124.0,3741.0,8385.0,53489.0,8267.0,52055.0,118.0,1434.0,301.0,5307.0,182.0,9.0,1.0,2464.0,77.0,48.0,192.0,2589.0,-278.0,278.0,17.0,107.0,47.0,334.0,323.0,1999.0,8686.0,58796.0,8390.0,56781.0,132368.0,176.0,2016.0,290.0,1358.0,911.0,23.0,6.0,657.0,626.0,5509.0,8060.0,53287.0,660.0,2932.0,628.0,27.0,0.0,2779.0,72.0,8.0,655.0,2859.0,5.0,0.0,0.0,69.0,3.0,1.0,5.0,73.0,0.0,0.0,2015,JUN,565.0,1469.0,383.0,124.0,1552.0,61874.0,5608.0,2646.0,86.0,49.0,2781.0,0.0,2322.0,67482.0,65171.0,1648.0,663.0,6135.0,61347.0,3592.0,3407.0,99.0,8.0,3514.0,74.0,3.0,1.0,78.0,0.0,60322.0,124.0,381.0,2.0,2015-06-01
Alpine,2.0,2.0,0.0,4.0,6.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,93.0,2.0,93.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,98.0,3.0,98.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,95.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,JUN,0.0,1.0,0.0,0.0,0.0,95.0,6.0,5.0,0.0,0.0,5.0,0.0,1.0,101.0,101.0,0.0,0.0,3.0,98.0,8.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,2.0,2015-06-01
Amador,25.0,25.0,0.0,149.0,174.0,144.0,90.0,0.0,1.0,0.0,46.0,0.0,0.0,0.0,8.0,30.0,177.0,1540.0,177.0,1540.0,0.0,0.0,12.0,143.0,4.0,0.0,0.0,86.0,0.0,0.0,4.0,86.0,2.0,-2.0,3.0,8.0,0.0,9.0,3.0,42.0,189.0,1683.0,189.0,1682.0,3526.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,143.0,177.0,1540.0,22.0,147.0,22.0,0.0,0.0,144.0,0.0,0.0,22.0,144.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2015,JUN,1.0,46.0,0.0,8.0,0.0,1717.0,155.0,90.0,0.0,0.0,90.0,0.0,45.0,1872.0,1871.0,1.0,0.0,155.0,1717.0,169.0,166.0,0.0,0.0,166.0,3.0,0.0,0.0,3.0,0.0,1717.0,11.0,9.0,2.0,2015-06-01
Butte,594.0,602.0,-8.0,1472.0,2066.0,1413.0,815.0,5.0,61.0,0.0,510.0,0.0,24.0,0.0,88.0,653.0,1907.0,13553.0,1907.0,13555.0,0.0,-2.0,87.0,1386.0,35.0,0.0,0.0,779.0,0.0,1.0,35.0,780.0,-20.0,20.0,11.0,52.0,10.0,82.0,51.0,452.0,1994.0,14939.0,1983.0,14866.0,32467.0,7.0,54.0,9.0,48.0,29.0,3.0,2.0,25.0,96.0,1308.0,1898.0,13631.0,218.0,1233.0,215.0,2.0,0.0,1174.0,1.0,2.0,217.0,1177.0,1.0,0.0,0.0,56.0,0.0,0.0,1.0,56.0,0.0,0.0,2015,JUN,66.0,510.0,24.0,88.0,-2.0,15460.0,1473.0,814.0,0.0,1.0,815.0,0.0,503.0,16933.0,16849.0,57.0,27.0,1404.0,15529.0,1451.0,1389.0,3.0,2.0,1394.0,57.0,0.0,0.0,57.0,0.0,15462.0,63.0,92.0,2.0,2015-06-01
Calaveras,44.0,47.0,-3.0,216.0,260.0,209.0,123.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,6.0,51.0,266.0,2467.0,266.0,2467.0,0.0,0.0,9.0,222.0,4.0,0.0,0.0,119.0,0.0,0.0,4.0,119.0,-7.0,7.0,3.0,12.0,1.0,28.0,8.0,56.0,275.0,2689.0,274.0,2680.0,5539.0,0.0,8.0,1.0,5.0,5.0,0.0,0.0,4.0,18.0,227.0,257.0,2462.0,32.0,244.0,29.0,1.0,0.0,238.0,0.0,0.0,30.0,238.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,6.0,2.0,6.0,2015,JUN,0.0,80.0,0.0,6.0,0.0,2733.0,231.0,123.0,0.0,0.0,123.0,0.0,64.0,2964.0,2954.0,6.0,4.0,245.0,2719.0,276.0,267.0,1.0,0.0,268.0,8.0,0.0,0.0,8.0,8.0,2733.0,15.0,29.0,2.0,2015-06-01
Colusa,22.0,22.0,0.0,60.0,82.0,48.0,28.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,5.0,34.0,95.0,540.0,95.0,540.0,0.0,0.0,1.0,69.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,28.0,1.0,7.0,0.0,4.0,0.0,5.0,0.0,25.0,96.0,609.0,96.0,602.0,1645.0,0.0,5.0,0.0,5.0,4.0,0.0,0.0,2.0,6.0,96.0,90.0,513.0,18.0,49.0,18.0,0.0,0.0,48.0,0.0,1.0,18.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,JUN,0.0,15.0,0.0,5.0,0.0,635.0,70.0,28.0,0.0,0.0,28.0,8.0,25.0,705.0,698.0,5.0,2.0,102.0,603.0,67.0,66.0,0.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,635.0,4.0,5.0,2.0,2015-06-01
Contra Costa,1927.0,1891.0,36.0,2758.0,4685.0,2869.0,1591.0,8.0,64.0,5.0,993.0,2.0,97.0,0.0,280.0,1816.0,4261.0,26413.0,4775.0,27577.0,-514.0,-1164.0,186.0,2860.0,128.0,1.0,0.0,1438.0,15.0,9.0,129.0,1462.0,-100.0,100.0,0.0,1.0,14.0,52.0,143.0,1245.0,4447.0,29273.0,4359.0,28799.0,72789.0,39.0,561.0,87.0,348.0,168.0,2.0,1.0,126.0,228.0,2749.0,4219.0,26524.0,345.0,1190.0,335.0,4.0,0.0,1142.0,15.0,1.0,339.0,1158.0,6.0,0.0,0.0,31.0,1.0,0.0,6.0,32.0,0.0,0.0,2015,JUN,72.0,998.0,99.0,280.0,-1678.0,30674.0,3046.0,1566.0,16.0,9.0,1591.0,0.0,1388.0,33720.0,33158.0,435.0,127.0,2977.0,30743.0,1535.0,1477.0,19.0,1.0,1497.0,37.0,1.0,0.0,38.0,0.0,32352.0,1.0,66.0,2.0,2015-06-01
Del Norte,68.0,69.0,-1.0,209.0,277.0,202.0,93.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,6.0,75.0,402.0,1887.0,402.0,1887.0,0.0,0.0,21.0,196.0,3.0,0.0,0.0,90.0,0.0,0.0,3.0,90.0,-4.0,4.0,2.0,8.0,0.0,13.0,20.0,81.0,423.0,2083.0,423.0,2082.0,5167.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,166.0,405.0,1917.0,52.0,201.0,52.0,0.0,0.0,200.0,0.0,0.0,52.0,200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,JUN,0.0,103.0,0.0,6.0,0.0,2289.0,217.0,93.0,0.0,0.0,93.0,0.0,101.0,2506.0,2505.0,1.0,0.0,184.0,2322.0,253.0,252.0,0.0,0.0,252.0,1.0,0.0,0.0,1.0,0.0,2289.0,10.0,13.0,2.0,2015-06-01
El Dorado,128.0,140.0,-12.0,637.0,765.0,625.0,373.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,31.0,140.0,574.0,6338.0,574.0,6338.0,0.0,0.0,29.0,619.0,23.0,0.0,0.0,349.0,1.0,0.0,23.0,350.0,-13.0,13.0,3.0,21.0,3.0,51.0,13.0,184.0,603.0,6957.0,601.0,6917.0,13488.0,3.0,34.0,2.0,29.0,12.0,0.0,0.0,11.0,37.0,607.0,566.0,6350.0,73.0,536.0,70.0,1.0,0.0,531.0,3.0,0.0,71.0,534.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2015,JUN,0.0,221.0,0.0,31.0,0.0,6912.0,648.0,372.0,1.0,0.0,373.0,0.0,197.0,7560.0,7518.0,31.0,11.0,644.0,6916.0,609.0,601.0,4.0,0.0,605.0,4.0,0.0,0.0,4.0,0.0,6912.0,24.0,54.0,2.0,2015-06-01
