county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-1871.0,43667.0,95454.0,139121.0,88322.0,53648.0,624.0,1660.0,4194.0,23675.0,337.0,3306.0,1619.0,5186.0,50799.0,2202.0,265819.0,18969.0,10059.0,160.0,22.0,42444.0,618.0,345.0,10241.0,2013.0,6715.0,284788.0,278386.0,2013228.0,816.0,18089.0,5033.0,5405.0,4813.0,1369.0,17777.0,267011.0,5150.0,478639.0,68102.0,43407.0,6620.0,18075.0,546741.0,533293.0,8935.0,4513.0,64595.0,482146.0,18183.0,17294.0,300.0,16.0,25147.0,378.0,161.0,17610.0,560.0,13.0,0.0,1632.0,41.0,19.0,573.0,47.0,27378.0,25686.0,1692.0,48.0,2006,JAN,2284.0,27869.0,3643.0,6805.0,7352.0,744458.0,87071.0,52503.0,778.0,367.0,53648.0,8633.0,24790.0,831529.0,811679.0,13968.0,5882.0,82372.0,749157.0,45561.0,42441.0,678.0,177.0,43296.0,2192.0,54.0,19.0,2265.0,95.0,1.0,2006-01-01
Alameda,0.0,2482.0,3209.0,5691.0,2680.0,1618.0,145.0,283.0,85.0,678.0,63.0,319.0,47.0,252.0,3011.0,81.0,15490.0,595.0,419.0,8.0,0.0,1169.0,12.0,10.0,427.0,70.0,98.0,16085.0,13809.0,63302.0,33.0,3764.0,1235.0,244.0,3552.0,1041.0,382.0,15703.0,1128.0,13172.0,2222.0,1191.0,784.0,247.0,15394.0,14784.0,339.0,271.0,1342.0,14052.0,522.0,457.0,50.0,0.0,476.0,7.0,0.0,507.0,14.0,1.0,0.0,40.0,0.0,0.0,15.0,1.0,523.0,483.0,40.0,3.0,2006,JAN,428.0,763.0,382.0,299.0,1209.0,28662.0,2817.0,1588.0,20.0,10.0,1618.0,854.0,345.0,31479.0,28593.0,1574.0,1312.0,1724.0,29755.0,1045.0,933.0,57.0,0.0,990.0,54.0,1.0,0.0,55.0,4.0,1.0,2006-01-01
Alpine,0.0,0.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,29.0,2.0,2.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,31.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2006,JAN,3.0,0.0,0.0,0.0,0.0,31.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2006-01-01
Amador,0.0,38.0,107.0,145.0,99.0,61.0,3.0,3.0,3.0,27.0,3.0,1.0,0.0,8.0,46.0,0.0,130.0,28.0,3.0,0.0,0.0,58.0,0.0,0.0,3.0,17.0,8.0,158.0,158.0,1214.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,131.0,0.0,295.0,85.0,58.0,10.0,17.0,380.0,380.0,0.0,0.0,70.0,310.0,2.0,2.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,12.0,1.0,0.0,2006,JAN,6.0,30.0,4.0,8.0,0.0,425.0,113.0,61.0,0.0,0.0,61.0,27.0,25.0,538.0,538.0,0.0,0.0,97.0,441.0,15.0,14.0,0.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,1.0,2006-01-01
Butte,0.0,882.0,929.0,1811.0,843.0,472.0,12.0,44.0,58.0,225.0,10.0,58.0,23.0,65.0,968.0,0.0,2178.0,266.0,52.0,0.0,0.0,420.0,0.0,0.0,52.0,119.0,95.0,2444.0,2442.0,17883.0,0.0,10.0,2.0,3.0,9.0,0.0,294.0,2150.0,0.0,6194.0,818.0,420.0,171.0,227.0,7012.0,6998.0,7.0,7.0,735.0,6277.0,106.0,106.0,0.0,0.0,152.0,0.0,0.0,106.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,158.0,152.0,6.0,2.0,2006,JAN,56.0,283.0,68.0,88.0,0.0,8372.0,1084.0,472.0,0.0,0.0,472.0,290.0,322.0,9456.0,9440.0,9.0,7.0,1029.0,8427.0,264.0,258.0,0.0,0.0,258.0,6.0,0.0,0.0,6.0,8.0,1.0,2006-01-01
Calaveras,0.0,75.0,127.0,202.0,105.0,58.0,0.0,2.0,8.0,28.0,0.0,8.0,4.0,7.0,97.0,0.0,170.0,56.0,10.0,0.0,0.0,48.0,0.0,0.0,10.0,27.0,19.0,226.0,226.0,1719.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,169.0,0.0,508.0,117.0,48.0,30.0,39.0,625.0,625.0,0.0,0.0,111.0,514.0,7.0,7.0,0.0,0.0,20.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,20.0,2.0,0.0,2006,JAN,2.0,36.0,8.0,11.0,0.0,678.0,173.0,58.0,0.0,0.0,58.0,57.0,58.0,851.0,851.0,0.0,0.0,168.0,683.0,29.0,27.0,0.0,0.0,27.0,2.0,0.0,0.0,2.0,0.0,1.0,2006-01-01
Colusa,0.0,35.0,87.0,122.0,86.0,47.0,0.0,0.0,2.0,31.0,0.0,0.0,1.0,5.0,36.0,0.0,82.0,22.0,4.0,0.0,0.0,42.0,0.0,1.0,4.0,13.0,5.0,104.0,104.0,1335.0,0.0,8.0,0.0,2.0,4.0,0.0,24.0,80.0,0.0,349.0,75.0,43.0,18.0,14.0,424.0,413.0,6.0,5.0,59.0,365.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,0.0,2006,JAN,0.0,33.0,0.0,6.0,0.0,431.0,97.0,46.0,0.0,1.0,47.0,31.0,19.0,528.0,517.0,6.0,5.0,83.0,445.0,14.0,13.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,2006-01-01
Contra Costa,1.0,1464.0,1591.0,3055.0,1493.0,673.0,27.0,63.0,69.0,592.0,26.0,306.0,39.0,120.0,1562.0,-112.0,5552.0,199.0,178.0,2.0,0.0,484.0,4.0,5.0,180.0,-111.0,130.0,5751.0,5618.0,30374.0,10.0,334.0,83.0,42.0,261.0,50.0,211.0,5540.0,-281.0,6157.0,925.0,493.0,111.0,321.0,7082.0,6940.0,93.0,49.0,793.0,6289.0,390.0,365.0,7.0,9.0,350.0,6.0,0.0,381.0,9.0,0.0,0.0,17.0,0.0,1.0,9.0,0.0,374.0,356.0,18.0,0.0,2006,JAN,90.0,661.0,332.0,159.0,-393.0,11709.0,1124.0,662.0,6.0,5.0,673.0,0.0,451.0,12833.0,12558.0,176.0,99.0,1004.0,11829.0,764.0,715.0,13.0,9.0,737.0,26.0,0.0,1.0,27.0,0.0,1.0,2006-01-01
Del Norte,0.0,50.0,156.0,206.0,133.0,103.0,0.0,0.0,3.0,19.0,1.0,3.0,1.0,7.0,73.0,0.0,491.0,111.0,17.0,0.0,0.0,86.0,0.0,0.0,17.0,53.0,41.0,602.0,601.0,4060.0,0.0,7.0,1.0,0.0,2.0,0.0,121.0,481.0,0.0,1069.0,222.0,86.0,55.0,81.0,1291.0,1283.0,6.0,2.0,217.0,1074.0,23.0,23.0,0.0,0.0,28.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,28.0,1.0,0.0,2006,JAN,0.0,22.0,4.0,8.0,0.0,1560.0,333.0,103.0,0.0,0.0,103.0,108.0,122.0,1893.0,1884.0,7.0,2.0,338.0,1555.0,52.0,51.0,0.0,0.0,51.0,1.0,0.0,0.0,1.0,0.0,1.0,2006-01-01
El Dorado,-2.0,146.0,442.0,588.0,386.0,192.0,5.0,22.0,31.0,118.0,3.0,13.0,7.0,38.0,202.0,0.0,523.0,127.0,31.0,0.0,0.0,157.0,2.0,2.0,31.0,44.0,52.0,650.0,605.0,4358.0,0.0,9.0,42.0,3.0,7.0,3.0,135.0,515.0,0.0,1114.0,321.0,161.0,70.0,90.0,1435.0,1377.0,51.0,7.0,295.0,1140.0,9.0,9.0,0.0,0.0,30.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,34.0,30.0,4.0,0.0,2006,JAN,27.0,149.0,16.0,45.0,0.0,1637.0,448.0,188.0,2.0,2.0,192.0,114.0,142.0,2085.0,1982.0,93.0,10.0,430.0,1655.0,43.0,39.0,0.0,0.0,39.0,4.0,0.0,0.0,4.0,0.0,1.0,2006-01-01
