county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-3109.0,45620.0,88155.0,133775.0,86301.0,52834.0,436.0,1539.0,4001.0,23120.0,204.0,2273.0,1421.0,4925.0,47474.0,-927.0,264270.0,19379.0,10336.0,172.0,29.0,41288.0,695.0,314.0,10537.0,790.0,8052.0,283649.0,278038.0,2015637.0,763.0,15872.0,4395.0,5344.0,4213.0,1216.0,18602.0,265047.0,-4197.0,471914.0,69076.0,42297.0,6917.0,19862.0,540990.0,525073.0,8440.0,7477.0,69019.0,471971.0,19131.0,18034.0,326.0,53.0,28737.0,430.0,332.0,18413.0,702.0,14.0,2.0,3824.0,59.0,83.0,718.0,38.0,33465.0,29499.0,3966.0,215.0,2005,NOV,1975.0,27121.0,2477.0,6346.0,-5124.0,736184.0,88455.0,51624.0,867.0,343.0,52834.0,7707.0,27914.0,824639.0,803111.0,12835.0,8693.0,87621.0,737018.0,52596.0,46771.0,756.0,385.0,47912.0,4526.0,73.0,85.0,4684.0,253.0,4.0,2005-11-01
Alameda,0.0,1465.0,2895.0,4360.0,3274.0,2112.0,7.0,2.0,15.0,947.0,0.0,0.0,0.0,200.0,1086.0,0.0,13892.0,1599.0,859.0,3.0,4.0,1231.0,11.0,4.0,866.0,50.0,683.0,15491.0,15429.0,70387.0,6.0,62.0,62.0,6.0,0.0,0.0,673.0,14818.0,0.0,10203.0,1872.0,1246.0,21.0,605.0,12075.0,12066.0,4.0,5.0,1220.0,10855.0,1472.0,1434.0,19.0,18.0,963.0,12.0,6.0,1471.0,1.0,0.0,0.0,16.0,0.0,3.0,1.0,3.0,1000.0,981.0,19.0,2.0,2005,NOV,9.0,962.0,0.0,200.0,0.0,24095.0,3471.0,2090.0,14.0,8.0,2112.0,71.0,1288.0,27566.0,27495.0,66.0,5.0,1893.0,25673.0,2472.0,2397.0,31.0,24.0,2452.0,17.0,0.0,3.0,20.0,5.0,4.0,2005-11-01
Alpine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,NOV,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2005-11-01
Amador,0.0,31.0,92.0,123.0,78.0,50.0,2.0,0.0,1.0,21.0,0.0,3.0,0.0,6.0,45.0,0.0,119.0,35.0,8.0,0.0,0.0,42.0,0.0,0.0,8.0,17.0,10.0,154.0,154.0,1144.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,126.0,0.0,289.0,87.0,42.0,10.0,35.0,376.0,376.0,0.0,0.0,96.0,280.0,7.0,7.0,0.0,0.0,18.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,28.0,18.0,10.0,1.0,2005,NOV,2.0,22.0,3.0,6.0,0.0,408.0,122.0,50.0,0.0,0.0,50.0,27.0,45.0,530.0,530.0,0.0,0.0,124.0,406.0,35.0,25.0,0.0,0.0,25.0,10.0,0.0,0.0,10.0,2.0,4.0,2005-11-01
Butte,0.0,814.0,791.0,1605.0,747.0,433.0,9.0,29.0,43.0,202.0,8.0,28.0,20.0,49.0,858.0,0.0,2252.0,225.0,46.0,0.0,0.0,385.0,1.0,1.0,46.0,96.0,83.0,2477.0,2475.0,17778.0,0.0,12.0,2.0,2.0,10.0,0.0,264.0,2213.0,0.0,5924.0,829.0,387.0,176.0,266.0,6753.0,6737.0,9.0,7.0,652.0,6101.0,85.0,81.0,0.0,0.0,327.0,2.0,0.0,81.0,4.0,0.0,0.0,92.0,0.0,0.0,4.0,4.0,421.0,329.0,92.0,34.0,2005,NOV,38.0,245.0,36.0,69.0,0.0,8176.0,1054.0,431.0,1.0,1.0,433.0,272.0,349.0,9230.0,9212.0,11.0,7.0,916.0,8314.0,506.0,408.0,2.0,0.0,410.0,96.0,0.0,0.0,96.0,38.0,4.0,2005-11-01
Calaveras,0.0,77.0,126.0,203.0,114.0,69.0,1.0,6.0,6.0,37.0,0.0,3.0,2.0,0.0,89.0,0.0,176.0,30.0,12.0,0.0,0.0,57.0,0.0,0.0,12.0,11.0,7.0,206.0,206.0,1651.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,168.0,0.0,498.0,91.0,57.0,16.0,18.0,589.0,589.0,0.0,0.0,64.0,525.0,12.0,11.0,0.0,0.0,44.0,0.0,0.0,11.0,1.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,60.0,44.0,16.0,2.0,2005,NOV,7.0,43.0,3.0,2.0,0.0,674.0,121.0,69.0,0.0,0.0,69.0,27.0,25.0,795.0,795.0,0.0,0.0,102.0,693.0,72.0,55.0,0.0,0.0,55.0,17.0,0.0,0.0,17.0,2.0,4.0,2005-11-01
Colusa,0.0,38.0,100.0,138.0,91.0,42.0,0.0,0.0,3.0,35.0,0.0,1.0,5.0,6.0,47.0,0.0,83.0,8.0,1.0,0.0,0.0,39.0,1.0,1.0,1.0,7.0,0.0,91.0,91.0,1143.0,0.0,7.0,0.0,4.0,1.0,0.0,20.0,71.0,0.0,307.0,62.0,41.0,14.0,7.0,369.0,361.0,5.0,3.0,48.0,321.0,7.0,7.0,0.0,0.0,36.0,1.0,0.0,7.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,50.0,37.0,13.0,0.0,2005,NOV,0.0,38.0,1.0,11.0,0.0,390.0,70.0,40.0,1.0,1.0,42.0,21.0,7.0,460.0,452.0,5.0,3.0,68.0,392.0,57.0,43.0,1.0,0.0,44.0,13.0,0.0,0.0,13.0,0.0,4.0,2005-11-01
Contra Costa,33.0,1442.0,1439.0,2881.0,1413.0,704.0,36.0,56.0,72.0,495.0,22.0,226.0,38.0,104.0,1468.0,-9.0,5857.0,152.0,196.0,2.0,0.0,495.0,7.0,4.0,198.0,-158.0,112.0,6009.0,5709.0,29668.0,10.0,598.0,159.0,44.0,578.0,141.0,215.0,5794.0,56.0,6060.0,820.0,506.0,158.0,156.0,6880.0,6704.0,119.0,57.0,682.0,6198.0,374.0,356.0,4.0,9.0,228.0,1.0,3.0,369.0,5.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,248.0,232.0,16.0,0.0,2005,NOV,92.0,567.0,248.0,142.0,47.0,11917.0,972.0,691.0,9.0,4.0,704.0,0.0,268.0,12889.0,12413.0,278.0,198.0,897.0,11992.0,622.0,584.0,5.0,12.0,601.0,21.0,0.0,0.0,21.0,0.0,4.0,2005-11-01
Del Norte,0.0,56.0,181.0,237.0,166.0,133.0,2.0,1.0,6.0,18.0,0.0,2.0,3.0,6.0,71.0,0.0,508.0,87.0,28.0,0.0,0.0,105.0,0.0,0.0,28.0,25.0,34.0,595.0,594.0,4003.0,0.0,4.0,1.0,0.0,0.0,0.0,102.0,493.0,0.0,1028.0,217.0,105.0,44.0,68.0,1245.0,1242.0,3.0,0.0,196.0,1049.0,14.0,12.0,0.0,0.0,71.0,0.0,0.0,12.0,2.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,89.0,71.0,18.0,4.0,2005,NOV,3.0,24.0,2.0,9.0,0.0,1536.0,304.0,133.0,0.0,0.0,133.0,69.0,102.0,1840.0,1836.0,4.0,0.0,298.0,1542.0,103.0,83.0,0.0,0.0,83.0,20.0,0.0,0.0,20.0,4.0,4.0,2005-11-01
El Dorado,1.0,139.0,329.0,468.0,327.0,162.0,3.0,10.0,46.0,85.0,4.0,16.0,13.0,21.0,141.0,0.0,504.0,141.0,35.0,0.0,0.0,124.0,1.0,2.0,35.0,57.0,49.0,645.0,592.0,4138.0,0.0,8.0,51.0,2.0,8.0,2.0,158.0,487.0,0.0,1169.0,299.0,127.0,76.0,96.0,1468.0,1400.0,60.0,8.0,320.0,1148.0,20.0,19.0,0.0,0.0,92.0,0.0,0.0,19.0,1.0,0.0,0.0,35.0,0.0,0.0,1.0,1.0,127.0,92.0,35.0,1.0,2005,NOV,13.0,131.0,20.0,34.0,0.0,1673.0,440.0,159.0,1.0,2.0,162.0,133.0,145.0,2113.0,1992.0,111.0,10.0,478.0,1635.0,147.0,111.0,0.0,0.0,111.0,36.0,0.0,0.0,36.0,2.0,4.0,2005-11-01
