county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
California,84454.0,95210.0,-10756.0,162360.0,246814.0,150693.0,92514.0,360.0,2448.0,2052.0,47609.0,231.0,2729.0,834.0,7684.0,96121.0,323771.0,1652962.0,322172.0,1638560.0,1599.0,14402.0,17217.0,133230.0,7822.0,161.0,18.0,82805.0,1060.0,648.0,8001.0,84513.0,-351.0,496.0,1268.0,2344.0,2016.0,4973.0,6283.0,40904.0,340988.0,1786192.0,336049.0,1755033.0,4435428.0,3278.0,30004.0,4787.0,20718.0,13502.0,593.0,152.0,10441.0,14294.0,144803.0,326694.0,1641389.0,25802.0,106803.0,24765.0,375.0,9.0,98580.0,1219.0,353.0,25149.0,100152.0,638.0,15.0,0.0,6436.0,131.0,84.0,653.0,6651.0,167.0,1095.0,2014,AUG,2808.0,49661.0,2960.0,8518.0,16001.0,1976733.0,150447.0,90627.0,1221.0,666.0,92514.0,145.0,47187.0,2127180.0,2091082.0,25505.0,10593.0,159097.0,1968083.0,132605.0,123345.0,1594.0,362.0,125301.0,7074.0,146.0,84.0,7304.0,1262.0,1960732.0,3612.0,6989.0,3.0,2014-08-01
Alameda,3815.0,4152.0,-337.0,4253.0,8068.0,3895.0,2323.0,13.0,280.0,2.0,1414.0,1.0,285.0,0.0,156.0,4173.0,9456.0,53810.0,9938.0,53958.0,-482.0,-148.0,647.0,4581.0,186.0,9.0,0.0,2041.0,58.0,29.0,195.0,2128.0,2.0,6.0,20.0,57.0,10.0,200.0,420.0,2190.0,10103.0,58391.0,9813.0,56631.0,133966.0,162.0,1707.0,286.0,1214.0,744.0,0.0,4.0,546.0,708.0,5650.0,9395.0,52741.0,670.0,2694.0,637.0,23.0,0.0,2536.0,57.0,19.0,660.0,2612.0,10.0,0.0,0.0,79.0,3.0,0.0,10.0,82.0,0.0,0.0,2014,AUG,293.0,1416.0,286.0,156.0,-630.0,63266.0,5228.0,2227.0,67.0,29.0,2323.0,8.0,2610.0,68494.0,66444.0,1500.0,550.0,6358.0,62136.0,3364.0,3173.0,80.0,19.0,3272.0,89.0,3.0,0.0,92.0,0.0,63896.0,77.0,210.0,3.0,2014-08-01
Alpine,1.0,3.0,-2.0,2.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,5.0,104.0,5.0,104.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,109.0,6.0,109.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,5.0,100.0,2.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,AUG,0.0,0.0,0.0,1.0,0.0,109.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,115.0,115.0,0.0,0.0,10.0,105.0,8.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,3.0,2014-08-01
Amador,40.0,42.0,-2.0,128.0,168.0,135.0,71.0,1.0,0.0,0.0,48.0,0.0,1.0,0.0,16.0,33.0,165.0,1491.0,165.0,1491.0,0.0,0.0,6.0,118.0,7.0,0.0,0.0,63.0,1.0,0.0,7.0,64.0,-9.0,9.0,0.0,2.0,1.0,7.0,7.0,36.0,171.0,1609.0,171.0,1606.0,3390.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,155.0,164.0,1454.0,24.0,121.0,24.0,0.0,0.0,113.0,1.0,0.0,24.0,114.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,2014,AUG,1.0,48.0,1.0,16.0,0.0,1656.0,124.0,70.0,1.0,0.0,71.0,0.0,43.0,1780.0,1777.0,3.0,0.0,162.0,1618.0,145.0,137.0,1.0,0.0,138.0,7.0,0.0,0.0,7.0,0.0,1656.0,2.0,8.0,3.0,2014-08-01
Butte,632.0,642.0,-10.0,1518.0,2150.0,1472.0,860.0,11.0,37.0,0.0,495.0,0.0,20.0,0.0,117.0,678.0,1929.0,12530.0,1929.0,12531.0,0.0,-1.0,142.0,1360.0,27.0,1.0,0.0,827.0,2.0,3.0,28.0,832.0,7.0,-7.0,9.0,35.0,3.0,72.0,95.0,428.0,2071.0,13890.0,2064.0,13817.0,31469.0,7.0,51.0,7.0,46.0,33.0,4.0,0.0,27.0,106.0,1217.0,1965.0,12673.0,224.0,1140.0,222.0,1.0,0.0,1078.0,3.0,1.0,223.0,1082.0,1.0,0.0,0.0,58.0,0.0,0.0,1.0,58.0,0.0,0.0,2014,AUG,48.0,495.0,20.0,117.0,-1.0,14459.0,1502.0,854.0,3.0,3.0,860.0,0.0,523.0,15961.0,15881.0,53.0,27.0,1323.0,14638.0,1364.0,1300.0,4.0,1.0,1305.0,59.0,0.0,0.0,59.0,0.0,14460.0,44.0,75.0,3.0,2014-08-01
Calaveras,70.0,75.0,-5.0,228.0,298.0,238.0,165.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,17.0,60.0,273.0,2337.0,273.0,2337.0,0.0,0.0,14.0,233.0,3.0,0.0,0.0,162.0,0.0,0.0,3.0,162.0,1.0,-1.0,2.0,7.0,1.0,18.0,7.0,47.0,287.0,2570.0,287.0,2561.0,5360.0,0.0,6.0,0.0,6.0,4.0,0.0,0.0,3.0,8.0,154.0,279.0,2416.0,34.0,203.0,34.0,0.0,0.0,199.0,0.0,0.0,34.0,199.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2014,AUG,0.0,56.0,0.0,17.0,0.0,2610.0,247.0,165.0,0.0,0.0,165.0,0.0,54.0,2857.0,2848.0,6.0,3.0,162.0,2695.0,237.0,233.0,0.0,0.0,233.0,4.0,0.0,0.0,4.0,0.0,2610.0,9.0,19.0,3.0,2014-08-01
Colusa,72.0,72.0,0.0,72.0,144.0,65.0,25.0,0.0,5.0,0.0,36.0,0.0,6.0,0.0,4.0,79.0,98.0,549.0,98.0,549.0,0.0,0.0,8.0,71.0,2.0,0.0,0.0,23.0,0.0,0.0,2.0,23.0,3.0,7.0,2.0,4.0,0.0,6.0,1.0,31.0,106.0,620.0,105.0,619.0,1695.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,7.0,74.0,99.0,546.0,6.0,55.0,6.0,0.0,0.0,54.0,0.0,0.0,6.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,AUG,5.0,36.0,6.0,4.0,0.0,647.0,79.0,25.0,0.0,0.0,25.0,10.0,32.0,726.0,724.0,1.0,1.0,81.0,645.0,61.0,60.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,647.0,6.0,6.0,3.0,2014-08-01
Contra Costa,1893.0,1903.0,-10.0,2955.0,4848.0,2818.0,1355.0,10.0,54.0,0.0,1134.0,0.0,73.0,0.0,329.0,2030.0,4988.0,27697.0,5119.0,27590.0,-131.0,107.0,371.0,2337.0,175.0,0.0,0.0,1161.0,13.0,6.0,175.0,1180.0,-6.0,6.0,18.0,38.0,7.0,26.0,177.0,1087.0,5359.0,30034.0,5285.0,29629.0,72496.0,24.0,422.0,74.0,282.0,164.0,0.0,0.0,123.0,297.0,2943.0,5062.0,27091.0,418.0,1403.0,408.0,6.0,0.0,1348.0,21.0,1.0,414.0,1370.0,4.0,0.0,0.0,32.0,0.0,1.0,4.0,33.0,0.0,0.0,2014,AUG,64.0,1134.0,73.0,329.0,-24.0,32685.0,2708.0,1336.0,13.0,6.0,1355.0,0.0,1264.0,35393.0,34914.0,356.0,123.0,3240.0,32153.0,1821.0,1756.0,27.0,1.0,1784.0,36.0,0.0,1.0,37.0,0.0,32709.0,56.0,33.0,3.0,2014-08-01
Del Norte,67.0,71.0,-4.0,183.0,250.0,187.0,105.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,7.0,63.0,413.0,1962.0,413.0,1963.0,0.0,-1.0,20.0,173.0,5.0,0.0,0.0,99.0,1.0,0.0,5.0,100.0,-2.0,2.0,3.0,4.0,0.0,8.0,14.0,59.0,433.0,2135.0,433.0,2128.0,5271.0,0.0,4.0,0.0,4.0,5.0,0.0,0.0,3.0,25.0,174.0,408.0,1961.0,54.0,159.0,54.0,0.0,0.0,153.0,0.0,0.0,54.0,153.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,2014,AUG,0.0,75.0,0.0,7.0,-1.0,2375.0,193.0,104.0,1.0,0.0,105.0,0.0,73.0,2568.0,2561.0,4.0,3.0,199.0,2369.0,213.0,207.0,0.0,0.0,207.0,6.0,0.0,0.0,6.0,0.0,2376.0,7.0,8.0,3.0,2014-08-01
El Dorado,200.0,215.0,-15.0,693.0,893.0,700.0,414.0,0.0,0.0,0.0,232.0,0.0,1.0,0.0,54.0,193.0,563.0,5778.0,563.0,5778.0,0.0,0.0,39.0,680.0,30.0,0.0,0.0,381.0,3.0,0.0,30.0,384.0,-18.0,18.0,2.0,27.0,2.0,50.0,23.0,201.0,602.0,6458.0,601.0,6426.0,12728.0,0.0,32.0,1.0,25.0,7.0,0.0,0.0,7.0,33.0,563.0,569.0,5895.0,69.0,513.0,68.0,1.0,0.0,498.0,4.0,1.0,69.0,503.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,2014,AUG,0.0,232.0,1.0,54.0,0.0,6341.0,719.0,411.0,3.0,0.0,414.0,0.0,224.0,7060.0,7027.0,26.0,7.0,596.0,6464.0,582.0,566.0,5.0,1.0,572.0,10.0,0.0,0.0,10.0,0.0,6341.0,29.0,52.0,3.0,2014-08-01
