county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-1066.0,58352.0,108155.0,166507.0,106333.0,60614.0,1446.0,6097.0,4535.0,32264.0,421.0,6107.0,1930.0,6990.0,60174.0,-550.0,273903.0,16632.0,8906.0,174.0,18.0,50340.0,756.0,420.0,9098.0,2783.0,4751.0,290535.0,285668.0,2244891.0,980.0,16591.0,4800.0,5488.0,308.0,67.0,10544.0,279991.0,7172.0,581381.0,82949.0,51516.0,9976.0,21457.0,664330.0,649603.0,10219.0,4508.0,81152.0,583178.0,16929.0,16284.0,256.0,3.0,31369.0,462.0,183.0,16543.0,380.0,6.0,0.0,1749.0,40.0,14.0,386.0,34.0,33817.0,32014.0,1803.0,77.0,2008,MAR,7543.0,36799.0,6528.0,8920.0,6622.0,855284.0,99581.0,59246.0,930.0,438.0,60614.0,12759.0,26208.0,954865.0,935271.0,15019.0,4575.0,91696.0,863169.0,50746.0,47653.0,718.0,186.0,48557.0,2129.0,46.0,14.0,2189.0,111.0,1.0,2008-03-01
Alameda,0.0,2409.0,3503.0,5912.0,3305.0,1905.0,143.0,484.0,40.0,1121.0,22.0,499.0,18.0,221.0,2607.0,-691.0,11008.0,923.0,354.0,15.0,0.0,1496.0,25.0,15.0,369.0,474.0,80.0,11931.0,11693.0,81989.0,51.0,723.0,235.0,306.0,0.0,3.0,202.0,11729.0,428.0,23483.0,3089.0,1536.0,533.0,1020.0,26572.0,25964.0,386.0,222.0,3018.0,23554.0,806.0,781.0,10.0,0.0,1397.0,13.0,4.0,791.0,15.0,0.0,0.0,116.0,0.0,1.0,15.0,4.0,1531.0,1414.0,117.0,11.0,2008,MAR,627.0,1161.0,521.0,239.0,-263.0,34491.0,4012.0,1850.0,40.0,15.0,1905.0,1007.0,1100.0,38503.0,37657.0,621.0,225.0,3220.0,35283.0,2337.0,2178.0,23.0,4.0,2205.0,131.0,0.0,1.0,132.0,15.0,1.0,2008-03-01
Alpine,0.0,4.0,2.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,28.0,5.0,4.0,1.0,0.0,33.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,MAR,0.0,0.0,0.0,0.0,0.0,32.0,5.0,4.0,0.0,0.0,4.0,1.0,0.0,37.0,37.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008-03-01
Amador,0.0,89.0,99.0,188.0,109.0,60.0,2.0,9.0,0.0,37.0,0.0,3.0,1.0,11.0,79.0,0.0,225.0,33.0,4.0,0.0,0.0,56.0,0.0,0.0,4.0,27.0,2.0,258.0,258.0,1466.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,224.0,0.0,417.0,125.0,56.0,37.0,32.0,542.0,542.0,0.0,0.0,118.0,424.0,12.0,12.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,2008,MAR,11.0,37.0,3.0,12.0,0.0,642.0,158.0,60.0,0.0,0.0,60.0,64.0,34.0,800.0,800.0,0.0,0.0,152.0,648.0,36.0,36.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,2008-03-01
Butte,0.0,2388.0,1003.0,3391.0,1024.0,597.0,44.0,91.0,54.0,283.0,10.0,73.0,33.0,57.0,2367.0,0.0,1940.0,156.0,52.0,0.0,0.0,541.0,2.0,2.0,52.0,97.0,7.0,2096.0,2095.0,19388.0,1.0,29.0,1.0,3.0,10.0,0.0,162.0,1934.0,0.0,8551.0,798.0,545.0,81.0,172.0,9349.0,9307.0,29.0,13.0,798.0,8551.0,82.0,80.0,0.0,2.0,201.0,0.0,0.0,82.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,204.0,201.0,3.0,6.0,2008,MAR,135.0,337.0,83.0,90.0,0.0,10491.0,954.0,593.0,2.0,2.0,597.0,178.0,179.0,11445.0,11402.0,30.0,13.0,960.0,10485.0,286.0,281.0,0.0,2.0,283.0,3.0,0.0,0.0,3.0,11.0,1.0,2008-03-01
Calaveras,0.0,152.0,155.0,307.0,152.0,94.0,2.0,10.0,6.0,30.0,0.0,6.0,5.0,17.0,155.0,0.0,233.0,22.0,6.0,0.0,0.0,88.0,0.0,0.0,6.0,15.0,1.0,255.0,255.0,2354.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,233.0,0.0,739.0,133.0,88.0,24.0,21.0,872.0,872.0,0.0,0.0,129.0,743.0,13.0,13.0,0.0,0.0,19.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,19.0,1.0,0.0,2008,MAR,12.0,36.0,6.0,22.0,0.0,972.0,155.0,94.0,0.0,0.0,94.0,39.0,22.0,1127.0,1127.0,0.0,0.0,151.0,976.0,33.0,32.0,0.0,0.0,32.0,1.0,0.0,0.0,1.0,0.0,1.0,2008-03-01
Colusa,0.0,46.0,60.0,106.0,65.0,34.0,0.0,1.0,2.0,24.0,0.0,1.0,1.0,4.0,41.0,0.0,78.0,21.0,0.0,0.0,0.0,33.0,0.0,1.0,0.0,20.0,1.0,99.0,99.0,1470.0,0.0,13.0,0.0,2.0,2.0,0.0,27.0,72.0,0.0,405.0,78.0,34.0,34.0,10.0,483.0,467.0,13.0,3.0,75.0,408.0,5.0,5.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,13.0,1.0,0.0,2008,MAR,1.0,26.0,1.0,5.0,0.0,483.0,99.0,33.0,0.0,1.0,34.0,54.0,11.0,582.0,566.0,13.0,3.0,102.0,480.0,19.0,18.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,0.0,1.0,2008-03-01
Contra Costa,286.0,1906.0,1859.0,3765.0,2097.0,1048.0,73.0,257.0,52.0,797.0,22.0,372.0,32.0,168.0,1668.0,-70.0,5056.0,184.0,195.0,2.0,0.0,835.0,10.0,6.0,197.0,-74.0,61.0,5240.0,5195.0,36498.0,10.0,194.0,44.0,58.0,4.0,1.0,76.0,5164.0,109.0,8933.0,1336.0,851.0,74.0,411.0,10269.0,10096.0,124.0,49.0,1359.0,8910.0,332.0,328.0,1.0,0.0,443.0,5.0,0.0,329.0,3.0,0.0,0.0,24.0,0.0,0.0,3.0,0.0,472.0,448.0,24.0,0.0,2008,MAR,330.0,849.0,394.0,200.0,39.0,13989.0,1520.0,1030.0,12.0,6.0,1048.0,0.0,472.0,15509.0,15291.0,168.0,50.0,1435.0,14074.0,804.0,771.0,6.0,0.0,777.0,27.0,0.0,0.0,27.0,0.0,1.0,2008-03-01
Del Norte,0.0,107.0,151.0,258.0,146.0,111.0,1.0,4.0,6.0,25.0,0.0,1.0,0.0,4.0,112.0,0.0,869.0,83.0,23.0,0.0,0.0,88.0,0.0,0.0,23.0,56.0,4.0,952.0,949.0,3397.0,0.0,6.0,3.0,0.0,4.0,0.0,75.0,877.0,0.0,824.0,251.0,88.0,96.0,67.0,1075.0,1068.0,3.0,4.0,285.0,790.0,23.0,23.0,0.0,0.0,47.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,48.0,47.0,1.0,2.0,2008,MAR,5.0,31.0,1.0,4.0,0.0,1693.0,334.0,111.0,0.0,0.0,111.0,152.0,71.0,2027.0,2017.0,6.0,4.0,360.0,1667.0,71.0,70.0,0.0,0.0,70.0,1.0,0.0,0.0,1.0,3.0,1.0,2008-03-01
El Dorado,-2.0,300.0,414.0,714.0,445.0,237.0,4.0,36.0,23.0,127.0,4.0,20.0,14.0,44.0,269.0,0.0,1028.0,145.0,38.0,0.0,0.0,198.0,1.0,0.0,38.0,101.0,6.0,1173.0,1099.0,5121.0,0.0,8.0,74.0,0.0,2.0,0.0,112.0,1061.0,0.0,950.0,402.0,199.0,134.0,69.0,1352.0,1250.0,100.0,2.0,418.0,934.0,9.0,9.0,0.0,0.0,37.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,39.0,37.0,2.0,3.0,2008,MAR,40.0,150.0,24.0,58.0,0.0,1978.0,547.0,236.0,1.0,0.0,237.0,235.0,75.0,2525.0,2349.0,174.0,2.0,530.0,1995.0,48.0,46.0,0.0,0.0,46.0,2.0,0.0,0.0,2.0,4.0,1.0,2008-03-01
