county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-2019.0,42555.0,101846.0,144401.0,95577.0,58033.0,414.0,959.0,4856.0,25058.0,260.0,1686.0,1865.0,5765.0,48824.0,-1119.0,264775.0,22113.0,12009.0,210.0,25.0,44381.0,707.0,701.0,12244.0,1142.0,8727.0,286888.0,280569.0,2003655.0,949.0,17405.0,4946.0,5470.0,4955.0,1373.0,20294.0,266594.0,-93.0,462980.0,74832.0,45789.0,7087.0,21956.0,537812.0,524086.0,8759.0,4967.0,64387.0,473425.0,22355.0,21167.0,416.0,71.0,31150.0,522.0,464.0,21654.0,682.0,9.0,10.0,3951.0,37.0,65.0,701.0,54.0,36189.0,32136.0,4053.0,171.0,2005,AUG,1373.0,29914.0,1946.0,7630.0,-1212.0,727755.0,96945.0,56390.0,917.0,726.0,58033.0,8229.0,30683.0,824700.0,804655.0,13705.0,6340.0,84681.0,740019.0,58544.0,52317.0,938.0,535.0,53790.0,4633.0,46.0,75.0,4754.0,225.0,3.0,2005-08-01
Alameda,0.0,1191.0,3444.0,4635.0,3215.0,1943.0,5.0,2.0,11.0,1053.0,1.0,2.0,0.0,208.0,1420.0,0.0,13976.0,1516.0,725.0,5.0,1.0,1199.0,9.0,4.0,731.0,29.0,756.0,15492.0,15415.0,69396.0,111.0,77.0,77.0,194.0,0.0,0.0,1379.0,14113.0,0.0,9872.0,2049.0,1212.0,31.0,806.0,11921.0,11693.0,86.0,142.0,1835.0,10086.0,1332.0,1304.0,17.0,11.0,787.0,15.0,6.0,1332.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,8.0,815.0,808.0,7.0,9.0,2005,AUG,7.0,1064.0,3.0,208.0,0.0,23848.0,3565.0,1924.0,14.0,5.0,1943.0,60.0,1562.0,27413.0,27108.0,163.0,142.0,3214.0,24199.0,2147.0,2091.0,32.0,17.0,2140.0,6.0,1.0,0.0,7.0,17.0,3.0,2005-08-01
Alpine,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,30.0,1.0,1.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2005,AUG,0.0,0.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,34.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2005-08-01
Amador,0.0,38.0,109.0,147.0,94.0,66.0,2.0,4.0,0.0,18.0,0.0,2.0,0.0,10.0,53.0,0.0,112.0,51.0,8.0,0.0,0.0,58.0,0.0,0.0,8.0,30.0,13.0,163.0,163.0,1107.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,123.0,0.0,288.0,108.0,58.0,31.0,19.0,396.0,396.0,0.0,0.0,93.0,303.0,17.0,16.0,0.0,0.0,38.0,0.0,0.0,16.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,2.0,49.0,38.0,11.0,1.0,2005,AUG,6.0,18.0,2.0,10.0,0.0,400.0,159.0,66.0,0.0,0.0,66.0,61.0,32.0,559.0,559.0,0.0,0.0,133.0,426.0,66.0,54.0,0.0,0.0,54.0,12.0,0.0,0.0,12.0,3.0,3.0,2005-08-01
Butte,0.0,730.0,884.0,1614.0,797.0,478.0,16.0,56.0,69.0,189.0,11.0,37.0,21.0,40.0,817.0,0.0,2269.0,249.0,62.0,0.0,0.0,413.0,1.0,2.0,62.0,91.0,96.0,2518.0,2517.0,17743.0,1.0,6.0,1.0,4.0,7.0,0.0,270.0,2248.0,0.0,5683.0,836.0,416.0,173.0,247.0,6519.0,6510.0,6.0,3.0,683.0,5836.0,31.0,30.0,0.0,0.0,267.0,0.0,1.0,30.0,1.0,0.0,0.0,108.0,0.0,0.0,1.0,3.0,376.0,268.0,108.0,29.0,2005,AUG,72.0,258.0,48.0,61.0,0.0,7952.0,1085.0,475.0,1.0,2.0,478.0,264.0,343.0,9037.0,9027.0,7.0,3.0,953.0,8084.0,407.0,297.0,0.0,1.0,298.0,109.0,0.0,0.0,109.0,32.0,3.0,2005-08-01
Calaveras,0.0,91.0,116.0,207.0,116.0,66.0,0.0,4.0,7.0,29.0,0.0,4.0,4.0,10.0,91.0,0.0,174.0,32.0,9.0,0.0,0.0,57.0,0.0,0.0,9.0,15.0,8.0,206.0,206.0,1710.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,161.0,0.0,502.0,104.0,57.0,27.0,20.0,606.0,606.0,0.0,0.0,93.0,513.0,11.0,8.0,0.0,0.0,43.0,0.0,0.0,8.0,3.0,0.0,0.0,20.0,0.0,0.0,3.0,0.0,63.0,43.0,20.0,0.0,2005,AUG,4.0,36.0,4.0,14.0,0.0,676.0,136.0,66.0,0.0,0.0,66.0,42.0,28.0,812.0,812.0,0.0,0.0,138.0,674.0,74.0,51.0,0.0,0.0,51.0,23.0,0.0,0.0,23.0,0.0,3.0,2005-08-01
Colusa,0.0,26.0,94.0,120.0,84.0,44.0,0.0,0.0,9.0,25.0,0.0,0.0,1.0,5.0,36.0,0.0,68.0,17.0,6.0,0.0,0.0,38.0,0.0,0.0,6.0,9.0,2.0,85.0,85.0,1195.0,0.0,7.0,0.0,3.0,4.0,0.0,18.0,67.0,0.0,333.0,70.0,38.0,16.0,16.0,403.0,394.0,5.0,4.0,71.0,332.0,6.0,6.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,36.0,25.0,11.0,0.0,2005,AUG,0.0,34.0,0.0,6.0,0.0,401.0,87.0,44.0,0.0,0.0,44.0,25.0,18.0,488.0,479.0,5.0,4.0,89.0,399.0,42.0,31.0,0.0,0.0,31.0,10.0,1.0,0.0,11.0,0.0,3.0,2005-08-01
Contra Costa,189.0,588.0,2111.0,2699.0,1300.0,648.0,48.0,87.0,72.0,412.0,28.0,152.0,60.0,108.0,1399.0,0.0,5047.0,274.0,201.0,2.0,1.0,435.0,8.0,1.0,204.0,-4.0,74.0,5321.0,5189.0,25492.0,0.0,225.0,66.0,40.0,172.0,66.0,21.0,5300.0,0.0,6206.0,572.0,444.0,4.0,124.0,6778.0,6652.0,103.0,23.0,30.0,6748.0,39.0,35.0,0.0,1.0,62.0,0.0,0.0,36.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,62.0,62.0,0.0,0.0,2005,AUG,135.0,484.0,180.0,168.0,0.0,11253.0,846.0,636.0,10.0,2.0,648.0,0.0,198.0,12099.0,11841.0,169.0,89.0,51.0,12048.0,101.0,97.0,0.0,1.0,98.0,2.0,0.0,1.0,3.0,0.0,3.0,2005-08-01
Del Norte,0.0,62.0,179.0,241.0,166.0,123.0,0.0,7.0,5.0,32.0,1.0,3.0,2.0,4.0,75.0,0.0,478.0,122.0,30.0,1.0,1.0,91.0,0.0,0.0,32.0,43.0,47.0,600.0,598.0,3978.0,0.0,5.0,1.0,0.0,3.0,1.0,108.0,492.0,0.0,1028.0,226.0,91.0,53.0,82.0,1254.0,1248.0,4.0,2.0,228.0,1026.0,34.0,33.0,0.0,0.0,97.0,0.0,0.0,33.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,1.0,116.0,97.0,19.0,4.0,2005,AUG,7.0,37.0,4.0,6.0,0.0,1506.0,348.0,121.0,1.0,1.0,123.0,96.0,129.0,1854.0,1846.0,5.0,3.0,336.0,1518.0,150.0,130.0,0.0,0.0,130.0,20.0,0.0,0.0,20.0,5.0,3.0,2005-08-01
El Dorado,0.0,162.0,396.0,558.0,429.0,190.0,5.0,26.0,70.0,126.0,11.0,22.0,10.0,33.0,129.0,0.0,487.0,161.0,35.0,0.0,0.0,153.0,2.0,0.0,35.0,67.0,59.0,648.0,588.0,4213.0,0.0,12.0,60.0,0.0,8.0,0.0,148.0,500.0,0.0,1148.0,320.0,155.0,76.0,89.0,1468.0,1400.0,60.0,8.0,304.0,1164.0,37.0,34.0,0.0,0.0,81.0,0.0,0.0,34.0,3.0,0.0,0.0,46.0,0.0,0.0,3.0,1.0,127.0,81.0,46.0,0.0,2005,AUG,31.0,196.0,33.0,43.0,0.0,1635.0,481.0,188.0,2.0,0.0,190.0,143.0,148.0,2116.0,1988.0,120.0,8.0,452.0,1664.0,164.0,115.0,0.0,0.0,115.0,49.0,0.0,0.0,49.0,1.0,3.0,2005-08-01
