county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-7685.0,76735.0,179547.0,256282.0,162889.0,103798.0,520.0,3544.0,4123.0,46541.0,33.0,4669.0,937.0,7490.0,93393.0,-2906.0,332868.0,15333.0,11272.0,238.0,11.0,90364.0,1309.0,604.0,11521.0,-2613.0,6425.0,348201.0,342935.0,3442506.0,1939.0,25997.0,5184.0,8864.0,312.0,82.0,14914.0,333287.0,23537.0,1038120.0,132591.0,92277.0,6103.0,34211.0,1170711.0,1146116.0,17541.0,7054.0,127846.0,1042865.0,25085.0,23573.0,350.0,5.0,2009.0,885.0,265.0,23928.0,1141.0,16.0,0.0,3441.0,88.0,27.0,1157.0,2.0,69100.0,65544.0,3556.0,4.0,2010,JUL,4064.0,50664.0,4702.0,8427.0,20631.0,1370988.0,147924.0,101636.0,1547.0,615.0,103798.0,3490.0,40636.0,1518912.0,1489051.0,22725.0,7136.0,142760.0,1376152.0,94185.0,25582.0,1235.0,270.0,89472.0,4582.0,104.0,27.0,4713.0,6.0,3.0,2010-07-01
Alameda,0.0,5460.0,5209.0,10669.0,5179.0,3221.0,114.0,462.0,2.0,1654.0,2.0,633.0,0.0,302.0,5490.0,-741.0,12327.0,1173.0,410.0,9.0,1.0,2739.0,40.0,22.0,420.0,588.0,165.0,13500.0,13147.0,114933.0,71.0,1361.0,348.0,487.0,0.0,5.0,168.0,13332.0,450.0,36942.0,5018.0,2801.0,612.0,1605.0,41960.0,40800.0,801.0,359.0,4108.0,37852.0,886.0,856.0,19.0,0.0,1863.0,39.0,14.0,875.0,11.0,0.0,0.0,109.0,3.0,1.0,11.0,2.0,2029.0,1916.0,113.0,4.0,2010,JUL,576.0,1656.0,635.0,302.0,-291.0,49269.0,6191.0,3149.0,49.0,23.0,3221.0,1200.0,1770.0,55460.0,53947.0,1149.0,364.0,4276.0,51184.0,2915.0,2719.0,58.0,14.0,2791.0,120.0,3.0,1.0,124.0,6.0,3.0,2010-07-01
Alpine,0.0,1.0,9.0,10.0,9.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,63.0,5.0,6.0,-1.0,0.0,68.0,68.0,0.0,0.0,4.0,64.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,2010,JUL,0.0,3.0,0.0,0.0,0.0,67.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,73.0,73.0,0.0,0.0,4.0,69.0,7.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,2010-07-01
Amador,0.0,113.0,187.0,300.0,170.0,114.0,3.0,8.0,5.0,36.0,0.0,2.0,2.0,13.0,130.0,0.0,247.0,7.0,18.0,0.0,0.0,96.0,0.0,0.0,18.0,-15.0,4.0,254.0,254.0,2588.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,241.0,0.0,884.0,118.0,96.0,15.0,7.0,1002.0,1001.0,1.0,0.0,100.0,902.0,35.0,32.0,0.0,0.0,92.0,0.0,0.0,32.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,93.0,92.0,1.0,0.0,2010,JUL,11.0,41.0,2.0,15.0,0.0,1131.0,125.0,114.0,0.0,0.0,114.0,0.0,11.0,1256.0,1255.0,1.0,0.0,113.0,1143.0,128.0,124.0,0.0,0.0,124.0,4.0,0.0,0.0,4.0,0.0,3.0,2010-07-01
Butte,-5.0,1049.0,1377.0,2426.0,1307.0,740.0,44.0,646.0,0.0,460.0,0.0,22.0,0.0,107.0,1119.0,27.0,1801.0,136.0,43.0,1.0,0.0,692.0,3.0,1.0,44.0,61.0,31.0,1937.0,1933.0,25169.0,2.0,42.0,4.0,16.0,81.0,0.0,126.0,1811.0,-236.0,8947.0,1097.0,696.0,149.0,252.0,10044.0,9907.0,40.0,97.0,520.0,9524.0,129.0,127.0,1.0,0.0,700.0,4.0,3.0,128.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,707.0,707.0,0.0,0.0,2010,JUL,690.0,460.0,22.0,107.0,-209.0,10748.0,1233.0,735.0,4.0,1.0,740.0,210.0,283.0,11981.0,11840.0,44.0,97.0,646.0,11335.0,836.0,827.0,5.0,3.0,835.0,1.0,0.0,0.0,1.0,0.0,3.0,2010-07-01
Calaveras,-5.0,86.0,249.0,335.0,238.0,139.0,0.0,0.0,2.0,72.0,0.0,0.0,1.0,24.0,97.0,28.0,381.0,23.0,15.0,0.0,0.0,124.0,0.0,0.0,15.0,-12.0,20.0,404.0,403.0,4283.0,0.0,4.0,1.0,0.0,0.0,0.0,13.0,391.0,39.0,1517.0,149.0,124.0,12.0,13.0,1666.0,1664.0,2.0,0.0,189.0,1477.0,23.0,22.0,0.0,0.0,106.0,0.0,0.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,107.0,106.0,1.0,0.0,2010,JUL,0.0,74.0,0.0,25.0,67.0,1898.0,172.0,139.0,0.0,0.0,139.0,0.0,33.0,2070.0,2067.0,3.0,0.0,202.0,1868.0,130.0,128.0,0.0,0.0,128.0,2.0,0.0,0.0,2.0,0.0,3.0,2010-07-01
Colusa,0.0,49.0,94.0,143.0,77.0,42.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,8.0,66.0,0.0,103.0,21.0,6.0,0.0,0.0,34.0,2.0,0.0,6.0,15.0,0.0,124.0,121.0,1566.0,0.0,11.0,3.0,1.0,0.0,0.0,8.0,116.0,0.0,430.0,50.0,36.0,11.0,3.0,480.0,473.0,6.0,1.0,41.0,439.0,7.0,7.0,0.0,0.0,32.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,32.0,1.0,0.0,2010,JUL,0.0,27.0,0.0,8.0,0.0,533.0,71.0,40.0,2.0,0.0,42.0,26.0,3.0,604.0,594.0,9.0,1.0,49.0,555.0,40.0,39.0,0.0,0.0,39.0,1.0,0.0,0.0,1.0,0.0,3.0,2010-07-01
Contra Costa,-56.0,3340.0,3684.0,7024.0,3347.0,1921.0,28.0,362.0,5.0,1138.0,2.0,596.0,29.0,254.0,3677.0,-101.0,6384.0,263.0,228.0,2.0,0.0,1660.0,21.0,10.0,230.0,-21.0,54.0,6647.0,6583.0,58584.0,21.0,355.0,64.0,100.0,0.0,0.0,94.0,6553.0,147.0,17438.0,2929.0,1691.0,21.0,1217.0,20367.0,20061.0,235.0,71.0,2419.0,17948.0,441.0,429.0,6.0,0.0,924.0,12.0,1.0,435.0,6.0,0.0,0.0,40.0,0.0,0.0,6.0,0.0,977.0,937.0,40.0,0.0,2010,JUL,390.0,1143.0,598.0,283.0,46.0,23822.0,3192.0,1888.0,23.0,10.0,1921.0,0.0,1271.0,27014.0,26644.0,299.0,71.0,2513.0,24501.0,1418.0,1353.0,18.0,1.0,1372.0,46.0,0.0,0.0,46.0,0.0,3.0,2010-07-01
Del Norte,-159.0,76.0,219.0,295.0,231.0,148.0,0.0,0.0,4.0,74.0,0.0,0.0,1.0,4.0,64.0,42.0,526.0,16.0,26.0,0.0,0.0,121.0,1.0,0.0,26.0,-17.0,7.0,542.0,546.0,5129.0,1.0,8.0,2.0,5.0,0.0,-6.0,17.0,525.0,106.0,1782.0,150.0,122.0,17.0,11.0,1932.0,1911.0,8.0,13.0,109.0,1823.0,39.0,38.0,0.0,0.0,97.0,0.0,0.0,38.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,98.0,97.0,1.0,0.0,2010,JUL,0.0,78.0,0.0,5.0,148.0,2308.0,166.0,147.0,1.0,0.0,148.0,0.0,18.0,2474.0,2457.0,10.0,7.0,126.0,2348.0,137.0,135.0,0.0,0.0,135.0,2.0,0.0,0.0,2.0,0.0,3.0,2010-07-01
El Dorado,-17.0,317.0,822.0,1139.0,736.0,444.0,0.0,0.0,11.0,219.0,0.0,0.0,0.0,62.0,403.0,19.0,734.0,23.0,40.0,1.0,0.0,403.0,0.0,0.0,41.0,-32.0,14.0,757.0,748.0,9887.0,0.0,27.0,9.0,2.0,0.0,0.0,35.0,722.0,56.0,3849.0,453.0,403.0,32.0,18.0,4302.0,4283.0,16.0,3.0,497.0,3805.0,40.0,36.0,2.0,0.0,287.0,0.0,0.0,38.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,289.0,287.0,2.0,0.0,2010,JUL,0.0,230.0,0.0,62.0,75.0,4583.0,476.0,443.0,1.0,0.0,444.0,0.0,32.0,5059.0,5031.0,25.0,3.0,532.0,4527.0,329.0,323.0,2.0,0.0,325.0,4.0,0.0,0.0,4.0,0.0,3.0,2010-07-01
