county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
California,103623.0,111437.0,-7814.0,156532.0,260155.0,159065.0,97147.0,472.0,3235.0,4181.0,50574.0,101.0,2452.0,629.0,6534.0,101090.0,333676.0,1318534.0,336852.0,1312549.0,-3176.0,5985.0,11565.0,149775.0,9364.0,141.0,8.0,85683.0,1326.0,625.0,9513.0,87634.0,-4769.0,5475.0,602.0,783.0,1915.0,6253.0,4304.0,49630.0,345241.0,1468309.0,340582.0,1440741.0,3985423.0,2273.0,27971.0,4562.0,19540.0,10428.0,263.0,97.0,8028.0,11538.0,146117.0,333703.0,1322192.0,23420.0,83211.0,22039.0,322.0,7.0,77952.0,987.0,319.0,22368.0,79258.0,1039.0,12.0,1.0,3870.0,58.0,25.0,1052.0,3953.0,0.0,0.0,2012,FEB,3707.0,54755.0,2553.0,7163.0,2809.0,1652210.0,161340.0,95047.0,1467.0,633.0,97147.0,706.0,53934.0,1813550.0,1781323.0,24102.0,8125.0,157655.0,1655895.0,106631.0,99991.0,1309.0,326.0,101626.0,4909.0,70.0,26.0,5005.0,0.0,1649401.0,1385.0,8168.0,1.0,2012-02-01
Alameda,7106.0,7106.0,0.0,4039.0,11145.0,4057.0,2535.0,22.0,161.0,0.0,1370.0,0.0,187.0,0.0,152.0,7088.0,11324.0,48922.0,11559.0,48056.0,-235.0,866.0,407.0,4432.0,257.0,7.0,0.0,2188.0,52.0,31.0,264.0,2271.0,6.0,16.0,18.0,42.0,2.0,192.0,117.0,1911.0,11731.0,53354.0,11400.0,51809.0,130351.0,120.0,1605.0,326.0,1054.0,676.0,0.0,5.0,491.0,158.0,5245.0,11573.0,48109.0,789.0,2650.0,758.0,25.0,0.0,2473.0,50.0,15.0,783.0,2538.0,6.0,0.0,0.0,109.0,2.0,1.0,6.0,112.0,0.0,0.0,2012,FEB,183.0,1370.0,187.0,152.0,631.0,60246.0,4839.0,2445.0,59.0,31.0,2535.0,22.0,2028.0,65085.0,63209.0,1380.0,496.0,5403.0,59682.0,3439.0,3231.0,75.0,15.0,3321.0,115.0,2.0,1.0,118.0,0.0,59615.0,60.0,194.0,1.0,2012-02-01
Alpine,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,78.0,5.0,77.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,83.0,5.0,83.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,77.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,FEB,0.0,0.0,0.0,0.0,1.0,83.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,88.0,88.0,0.0,0.0,7.0,81.0,8.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,1.0,2012-02-01
Amador,138.0,138.0,0.0,181.0,319.0,218.0,123.0,2.0,17.0,6.0,59.0,0.0,7.0,1.0,29.0,101.0,227.0,1314.0,214.0,1324.0,13.0,-10.0,-7.0,147.0,10.0,0.0,0.0,113.0,0.0,0.0,10.0,113.0,-18.0,18.0,0.0,0.0,0.0,16.0,1.0,0.0,220.0,1461.0,220.0,1456.0,3115.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,137.0,212.0,1324.0,11.0,93.0,10.0,0.0,0.0,92.0,1.0,0.0,10.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012,FEB,19.0,65.0,7.0,30.0,3.0,1541.0,140.0,123.0,0.0,0.0,123.0,0.0,1.0,1681.0,1676.0,5.0,0.0,145.0,1536.0,104.0,102.0,1.0,0.0,103.0,1.0,0.0,0.0,1.0,0.0,1538.0,0.0,16.0,1.0,2012-02-01
Butte,1014.0,1099.0,-85.0,1347.0,2361.0,1355.0,768.0,31.0,63.0,24.0,466.0,1.0,15.0,2.0,95.0,1006.0,2160.0,11055.0,2084.0,10829.0,76.0,226.0,-1.0,825.0,81.0,0.0,0.0,682.0,4.0,1.0,81.0,687.0,-87.0,87.0,0.0,0.0,0.0,0.0,5.0,51.0,2159.0,11880.0,2151.0,11824.0,28599.0,5.0,51.0,8.0,45.0,11.0,0.0,0.0,11.0,98.0,1049.0,2061.0,10831.0,141.0,832.0,125.0,0.0,0.0,817.0,5.0,2.0,125.0,824.0,16.0,0.0,0.0,8.0,0.0,0.0,16.0,8.0,0.0,0.0,2012,FEB,94.0,490.0,16.0,97.0,302.0,13215.0,824.0,763.0,4.0,1.0,768.0,0.0,56.0,14039.0,13975.0,53.0,11.0,1147.0,12892.0,973.0,942.0,5.0,2.0,949.0,24.0,0.0,0.0,24.0,0.0,12913.0,0.0,0.0,1.0,2012-02-01
Calaveras,121.0,120.0,1.0,225.0,346.0,234.0,151.0,1.0,5.0,5.0,58.0,0.0,1.0,0.0,20.0,112.0,350.0,2045.0,335.0,2018.0,15.0,27.0,0.0,154.0,9.0,0.0,0.0,142.0,0.0,0.0,9.0,142.0,-9.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,350.0,2199.0,350.0,2195.0,5016.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,161.0,337.0,2038.0,15.0,161.0,14.0,0.0,0.0,160.0,0.0,0.0,14.0,160.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2012,FEB,6.0,63.0,1.0,20.0,42.0,2395.0,154.0,151.0,0.0,0.0,151.0,0.0,3.0,2549.0,2545.0,4.0,0.0,174.0,2375.0,176.0,174.0,0.0,0.0,174.0,2.0,0.0,0.0,2.0,0.0,2353.0,0.0,0.0,1.0,2012-02-01
Colusa,70.0,70.0,0.0,79.0,149.0,104.0,55.0,0.0,0.0,5.0,38.0,0.0,0.0,0.0,6.0,45.0,109.0,551.0,109.0,551.0,0.0,0.0,13.0,67.0,4.0,0.0,0.0,50.0,1.0,0.0,4.0,51.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,10.0,122.0,618.0,122.0,613.0,1794.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,58.0,122.0,560.0,5.0,63.0,3.0,0.0,0.0,61.0,0.0,0.0,3.0,61.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2012,FEB,0.0,43.0,0.0,6.0,0.0,660.0,80.0,54.0,1.0,0.0,55.0,14.0,11.0,740.0,735.0,5.0,0.0,58.0,682.0,68.0,64.0,0.0,0.0,64.0,3.0,1.0,0.0,4.0,0.0,660.0,0.0,0.0,1.0,2012-02-01
Contra Costa,3304.0,3384.0,-80.0,2953.0,6257.0,3163.0,1610.0,12.0,47.0,0.0,1312.0,0.0,73.0,0.0,241.0,3094.0,5954.0,22514.0,6166.0,22017.0,-212.0,497.0,260.0,3250.0,180.0,2.0,0.0,1403.0,20.0,5.0,182.0,1428.0,-9.0,9.0,17.0,42.0,0.0,39.0,70.0,1732.0,6214.0,25764.0,6139.0,25389.0,67594.0,29.0,433.0,74.0,302.0,97.0,0.0,1.0,73.0,68.0,3448.0,6146.0,22316.0,463.0,1202.0,449.0,12.0,0.0,1158.0,5.0,5.0,461.0,1168.0,2.0,0.0,0.0,34.0,0.0,0.0,2.0,34.0,0.0,0.0,2012,FEB,59.0,1312.0,73.0,241.0,285.0,28468.0,3510.0,1583.0,22.0,5.0,1610.0,0.0,1802.0,31978.0,31528.0,376.0,74.0,3516.0,28462.0,1665.0,1607.0,17.0,5.0,1629.0,36.0,0.0,0.0,36.0,0.0,28183.0,59.0,39.0,1.0,2012-02-01
Del Norte,65.0,66.0,-1.0,236.0,301.0,218.0,153.0,0.0,0.0,4.0,56.0,0.0,0.0,0.0,5.0,83.0,504.0,2001.0,484.0,1972.0,20.0,29.0,-6.0,177.0,18.0,1.0,0.0,134.0,0.0,0.0,19.0,134.0,-31.0,31.0,0.0,0.0,0.0,0.0,6.0,12.0,498.0,2178.0,496.0,2167.0,5464.0,1.0,6.0,2.0,5.0,7.0,0.0,0.0,6.0,24.0,247.0,474.0,1931.0,29.0,158.0,27.0,1.0,0.0,153.0,0.0,1.0,28.0,154.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,2012,FEB,0.0,60.0,0.0,5.0,49.0,2505.0,171.0,152.0,1.0,0.0,153.0,0.0,18.0,2676.0,2663.0,7.0,6.0,271.0,2405.0,187.0,180.0,1.0,1.0,182.0,5.0,0.0,0.0,5.0,0.0,2456.0,0.0,0.0,1.0,2012-02-01
El Dorado,369.0,373.0,-4.0,802.0,1171.0,853.0,489.0,0.0,0.0,14.0,294.0,0.0,0.0,1.0,55.0,318.0,627.0,4846.0,655.0,4955.0,-28.0,-109.0,60.0,737.0,35.0,0.0,0.0,452.0,1.0,1.0,35.0,454.0,-33.0,33.0,0.0,0.0,55.0,221.0,3.0,29.0,687.0,5583.0,680.0,5544.0,11644.0,2.0,39.0,7.0,30.0,9.0,0.0,0.0,9.0,19.0,624.0,668.0,4959.0,36.0,428.0,29.0,0.0,0.0,424.0,1.0,0.0,29.0,425.0,7.0,0.0,0.0,3.0,0.0,0.0,7.0,3.0,0.0,0.0,2012,FEB,0.0,308.0,0.0,56.0,-137.0,5473.0,797.0,487.0,1.0,1.0,489.0,0.0,32.0,6270.0,6224.0,37.0,9.0,643.0,5627.0,464.0,453.0,1.0,0.0,454.0,10.0,0.0,0.0,10.0,0.0,5610.0,0.0,276.0,1.0,2012-02-01
