county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-3745.0,71791.0,144913.0,216704.0,139624.0,81272.0,1568.0,7504.0,6325.0,42317.0,130.0,7512.0,1810.0,7900.0,77080.0,-3710.0,272725.0,19765.0,11280.0,250.0,5.0,68074.0,1136.0,527.0,11535.0,3056.0,5174.0,292490.0,287534.0,2441430.0,1107.0,18242.0,4894.0,5821.0,355.0,62.0,15700.0,276790.0,-97.0,643416.0,106956.0,69737.0,10682.0,26537.0,750372.0,734203.0,11388.0,4781.0,94900.0,655472.0,17987.0,16946.0,243.0,4.0,37770.0,520.0,190.0,17193.0,780.0,14.0,0.0,2502.0,47.0,13.0,794.0,27.0,41042.0,38480.0,2562.0,71.0,2008,OCT,9072.0,48642.0,7642.0,9710.0,-3807.0,916141.0,126721.0,79354.0,1386.0,532.0,81272.0,13738.0,31711.0,1042862.0,1021737.0,16282.0,4843.0,110600.0,932262.0,59029.0,54716.0,763.0,194.0,55673.0,3282.0,61.0,13.0,3356.0,98.0,4.0,2008-10-01
Alameda,0.0,3287.0,4251.0,7538.0,4265.0,2455.0,220.0,720.0,1.0,1462.0,0.0,680.0,0.0,347.0,3273.0,-987.0,11067.0,1089.0,436.0,16.0,0.0,1954.0,31.0,18.0,452.0,504.0,133.0,12156.0,11855.0,89364.0,80.0,882.0,296.0,329.0,0.0,5.0,174.0,11982.0,73.0,26727.0,3604.0,2003.0,457.0,1144.0,30331.0,29612.0,476.0,243.0,2805.0,27526.0,768.0,742.0,15.0,0.0,1453.0,22.0,9.0,757.0,10.0,1.0,0.0,81.0,0.0,0.0,11.0,1.0,1565.0,1484.0,81.0,23.0,2008,OCT,940.0,1463.0,680.0,347.0,-914.0,37794.0,4693.0,2390.0,47.0,18.0,2455.0,961.0,1277.0,42487.0,41467.0,772.0,248.0,2979.0,39508.0,2333.0,2195.0,37.0,9.0,2241.0,91.0,1.0,0.0,92.0,24.0,4.0,2008-10-01
Alpine,0.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,33.0,6.0,2.0,0.0,4.0,39.0,39.0,0.0,0.0,8.0,31.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2008,OCT,0.0,0.0,0.0,0.0,0.0,39.0,6.0,2.0,0.0,0.0,2.0,0.0,4.0,45.0,45.0,0.0,0.0,9.0,36.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2008-10-01
Amador,0.0,111.0,151.0,262.0,152.0,87.0,2.0,9.0,2.0,50.0,1.0,9.0,0.0,13.0,110.0,0.0,240.0,40.0,11.0,0.0,0.0,76.0,0.0,0.0,11.0,26.0,3.0,280.0,280.0,1671.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,243.0,0.0,489.0,146.0,76.0,49.0,21.0,635.0,634.0,1.0,0.0,142.0,493.0,7.0,7.0,0.0,0.0,26.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,26.0,1.0,0.0,2008,OCT,11.0,52.0,10.0,13.0,0.0,729.0,186.0,87.0,0.0,0.0,87.0,75.0,24.0,915.0,914.0,1.0,0.0,179.0,736.0,34.0,33.0,0.0,0.0,33.0,1.0,0.0,0.0,1.0,1.0,4.0,2008-10-01
Butte,0.0,2447.0,1250.0,3697.0,1266.0,693.0,20.0,112.0,70.0,361.0,15.0,107.0,38.0,104.0,2431.0,0.0,1799.0,232.0,51.0,0.0,0.0,641.0,0.0,1.0,51.0,166.0,15.0,2031.0,2031.0,20522.0,0.0,27.0,0.0,1.0,17.0,0.0,189.0,1842.0,0.0,9527.0,968.0,642.0,89.0,237.0,10495.0,10450.0,27.0,18.0,756.0,9739.0,95.0,95.0,0.0,0.0,222.0,1.0,0.0,95.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,228.0,223.0,5.0,4.0,2008,OCT,132.0,431.0,122.0,142.0,0.0,11326.0,1200.0,692.0,0.0,1.0,693.0,255.0,252.0,12526.0,12481.0,27.0,18.0,945.0,11581.0,323.0,317.0,1.0,0.0,318.0,5.0,0.0,0.0,5.0,7.0,4.0,2008-10-01
Calaveras,0.0,172.0,211.0,383.0,206.0,123.0,1.0,2.0,13.0,44.0,2.0,6.0,5.0,21.0,177.0,0.0,238.0,39.0,21.0,0.0,0.0,102.0,0.0,0.0,21.0,13.0,5.0,277.0,277.0,2629.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,246.0,0.0,792.0,163.0,102.0,15.0,46.0,955.0,955.0,0.0,0.0,119.0,836.0,18.0,18.0,0.0,0.0,35.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,35.0,1.0,0.0,2008,OCT,3.0,57.0,8.0,26.0,0.0,1030.0,202.0,123.0,0.0,0.0,123.0,28.0,51.0,1232.0,1232.0,0.0,0.0,150.0,1082.0,54.0,53.0,0.0,0.0,53.0,1.0,0.0,0.0,1.0,0.0,4.0,2008-10-01
Colusa,0.0,33.0,103.0,136.0,75.0,41.0,0.0,6.0,8.0,20.0,0.0,1.0,1.0,5.0,61.0,0.0,75.0,22.0,4.0,0.0,0.0,35.0,1.0,1.0,4.0,16.0,2.0,97.0,97.0,1379.0,0.0,11.0,0.0,2.0,0.0,0.0,27.0,70.0,0.0,364.0,88.0,37.0,35.0,16.0,452.0,439.0,11.0,2.0,101.0,351.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,7.0,1.0,0.0,2008,OCT,6.0,28.0,1.0,6.0,0.0,439.0,110.0,39.0,1.0,1.0,41.0,51.0,18.0,549.0,536.0,11.0,2.0,128.0,421.0,10.0,9.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,4.0,2008-10-01
Contra Costa,228.0,2216.0,2625.0,4841.0,2762.0,1406.0,70.0,281.0,8.0,1081.0,1.0,366.0,0.0,267.0,2079.0,-71.0,5235.0,319.0,244.0,8.0,0.0,1141.0,10.0,3.0,252.0,-3.0,70.0,5554.0,5495.0,40857.0,11.0,216.0,59.0,41.0,0.0,0.0,93.0,5461.0,91.0,10785.0,1708.0,1154.0,3.0,551.0,12493.0,12329.0,129.0,35.0,1590.0,10903.0,371.0,367.0,2.0,0.0,501.0,8.0,1.0,369.0,2.0,0.0,0.0,23.0,1.0,0.0,2.0,0.0,534.0,510.0,24.0,0.0,2008,OCT,351.0,1089.0,367.0,267.0,20.0,16020.0,2027.0,1385.0,18.0,3.0,1406.0,0.0,621.0,18047.0,17824.0,188.0,35.0,1683.0,16364.0,905.0,868.0,10.0,1.0,879.0,25.0,1.0,0.0,26.0,0.0,4.0,2008-10-01
Del Norte,0.0,125.0,231.0,356.0,228.0,175.0,1.0,5.0,8.0,38.0,0.0,8.0,1.0,6.0,128.0,0.0,978.0,79.0,25.0,0.0,0.0,150.0,0.0,0.0,25.0,51.0,3.0,1057.0,1055.0,4580.0,0.0,8.0,2.0,0.0,1.0,0.0,71.0,986.0,0.0,781.0,279.0,150.0,80.0,49.0,1060.0,1053.0,6.0,1.0,247.0,813.0,27.0,27.0,0.0,0.0,51.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,53.0,51.0,2.0,3.0,2008,OCT,6.0,46.0,8.0,7.0,0.0,1759.0,358.0,175.0,0.0,0.0,175.0,131.0,52.0,2117.0,2108.0,8.0,1.0,318.0,1799.0,80.0,78.0,0.0,0.0,78.0,2.0,0.0,0.0,2.0,4.0,4.0,2008-10-01
El Dorado,-1.0,234.0,568.0,802.0,582.0,297.0,10.0,33.0,29.0,191.0,3.0,11.0,16.0,49.0,220.0,0.0,1202.0,155.0,44.0,0.0,0.0,253.0,0.0,0.0,44.0,107.0,4.0,1357.0,1274.0,6005.0,0.0,9.0,83.0,0.0,7.0,0.0,118.0,1239.0,0.0,1128.0,469.0,253.0,148.0,68.0,1597.0,1476.0,114.0,7.0,447.0,1150.0,17.0,17.0,0.0,0.0,58.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,59.0,58.0,1.0,3.0,2008,OCT,43.0,220.0,14.0,65.0,0.0,2330.0,624.0,297.0,0.0,0.0,297.0,255.0,72.0,2954.0,2750.0,197.0,7.0,565.0,2389.0,76.0,75.0,0.0,0.0,75.0,1.0,0.0,0.0,1.0,4.0,4.0,2008-10-01
