county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-2696.0,33876.0,94782.0,128658.0,86526.0,55861.0,148.0,567.0,3522.0,20669.0,38.0,335.0,1416.0,5058.0,42132.0,171.0,276378.0,22346.0,11449.0,184.0,15.0,43235.0,623.0,355.0,11648.0,3332.0,7366.0,298724.0,294611.0,1985582.0,760.0,13034.0,3980.0,5190.0,347.0,133.0,24693.0,274031.0,1975.0,445574.0,63109.0,44213.0,4831.0,14065.0,508683.0,496067.0,8228.0,4388.0,62947.0,445736.0,19114.0,18267.0,244.0,17.0,27352.0,425.0,294.0,18528.0,574.0,12.0,0.0,3344.0,36.0,49.0,586.0,64.0,31500.0,28071.0,3429.0,293.0,2005,JAN,715.0,24191.0,373.0,6474.0,2146.0,721952.0,85455.0,54684.0,807.0,370.0,55861.0,8163.0,21431.0,807407.0,790678.0,12208.0,4521.0,87640.0,719767.0,50614.0,45619.0,669.0,311.0,46599.0,3918.0,48.0,49.0,4015.0,357.0,1.0,2005-01-01
Alameda,0.0,948.0,3431.0,4379.0,3204.0,2070.0,3.0,4.0,9.0,932.0,0.0,0.0,0.0,193.0,1175.0,0.0,14327.0,1522.0,821.0,4.0,1.0,1236.0,4.0,4.0,826.0,22.0,674.0,15849.0,15739.0,67630.0,103.0,111.0,110.0,224.0,0.0,0.0,1260.0,14589.0,0.0,9149.0,1776.0,1244.0,22.0,510.0,10925.0,10679.0,83.0,163.0,1597.0,9328.0,953.0,938.0,15.0,0.0,456.0,6.0,3.0,953.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,2.0,483.0,465.0,18.0,0.0,2005,JAN,7.0,941.0,0.0,193.0,0.0,23476.0,3298.0,2057.0,8.0,5.0,2070.0,44.0,1184.0,26774.0,26418.0,193.0,163.0,2857.0,23917.0,1436.0,1394.0,21.0,3.0,1418.0,17.0,1.0,0.0,18.0,2.0,1.0,2005-01-01
Alpine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,26.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,3.0,23.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2005,JAN,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,4.0,31.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2005-01-01
Amador,0.0,28.0,100.0,128.0,99.0,62.0,0.0,0.0,2.0,21.0,0.0,4.0,1.0,13.0,29.0,0.0,147.0,17.0,4.0,0.0,0.0,58.0,0.0,0.0,4.0,9.0,4.0,164.0,164.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,134.0,0.0,260.0,93.0,58.0,15.0,20.0,353.0,353.0,0.0,0.0,61.0,292.0,2.0,2.0,0.0,0.0,34.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,50.0,34.0,16.0,3.0,2005,JAN,0.0,23.0,4.0,14.0,0.0,407.0,110.0,62.0,0.0,0.0,62.0,24.0,24.0,517.0,517.0,0.0,0.0,91.0,426.0,52.0,36.0,0.0,0.0,36.0,16.0,0.0,0.0,16.0,3.0,1.0,2005-01-01
Butte,0.0,500.0,877.0,1377.0,776.0,444.0,15.0,63.0,50.0,190.0,7.0,46.0,26.0,66.0,601.0,0.0,2401.0,331.0,57.0,0.0,0.0,386.0,0.0,1.0,57.0,123.0,151.0,2732.0,2732.0,17523.0,0.0,5.0,0.0,2.0,6.0,0.0,296.0,2436.0,0.0,4999.0,812.0,387.0,136.0,289.0,5811.0,5803.0,4.0,4.0,671.0,5140.0,115.0,110.0,0.0,0.0,395.0,0.0,0.0,110.0,5.0,0.0,0.0,108.0,0.0,0.0,5.0,18.0,503.0,395.0,108.0,64.0,2005,JAN,78.0,240.0,53.0,92.0,0.0,7400.0,1143.0,443.0,0.0,1.0,444.0,259.0,440.0,8543.0,8535.0,4.0,4.0,967.0,7576.0,618.0,505.0,0.0,0.0,505.0,113.0,0.0,0.0,113.0,82.0,1.0,2005-01-01
Calaveras,0.0,63.0,109.0,172.0,93.0,62.0,3.0,2.0,6.0,20.0,0.0,3.0,4.0,1.0,79.0,0.0,178.0,41.0,9.0,0.0,0.0,53.0,0.0,0.0,9.0,19.0,13.0,219.0,219.0,1657.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,182.0,0.0,483.0,77.0,53.0,16.0,8.0,560.0,560.0,0.0,0.0,63.0,497.0,15.0,14.0,0.0,0.0,39.0,0.0,0.0,14.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,3.0,60.0,39.0,21.0,5.0,2005,JAN,5.0,26.0,3.0,5.0,0.0,661.0,118.0,62.0,0.0,0.0,62.0,35.0,21.0,779.0,779.0,0.0,0.0,100.0,679.0,75.0,53.0,0.0,0.0,53.0,22.0,0.0,0.0,22.0,8.0,1.0,2005-01-01
Colusa,0.0,29.0,83.0,112.0,77.0,51.0,0.0,1.0,6.0,19.0,1.0,0.0,1.0,0.0,35.0,0.0,83.0,18.0,3.0,0.0,0.0,47.0,1.0,0.0,3.0,13.0,2.0,101.0,101.0,1332.0,0.0,9.0,0.0,2.0,2.0,0.0,14.0,87.0,0.0,336.0,66.0,48.0,7.0,11.0,402.0,390.0,9.0,3.0,58.0,344.0,7.0,6.0,0.0,0.0,30.0,1.0,0.0,6.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,57.0,31.0,26.0,0.0,2005,JAN,1.0,25.0,1.0,1.0,0.0,419.0,84.0,50.0,1.0,0.0,51.0,20.0,13.0,503.0,491.0,9.0,3.0,72.0,431.0,64.0,36.0,1.0,0.0,37.0,27.0,0.0,0.0,27.0,0.0,1.0,2005-01-01
Contra Costa,0.0,391.0,1946.0,2337.0,1794.0,1066.0,0.0,0.0,3.0,631.0,0.0,0.0,0.0,94.0,543.0,70.0,4839.0,622.0,309.0,0.0,0.0,746.0,9.0,2.0,309.0,52.0,261.0,5461.0,5404.0,28925.0,1.0,92.0,57.0,21.0,0.0,0.0,736.0,4725.0,34.0,5167.0,1308.0,757.0,56.0,495.0,6475.0,6432.0,29.0,14.0,1294.0,5181.0,366.0,365.0,1.0,0.0,392.0,1.0,1.0,366.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,413.0,394.0,19.0,0.0,2005,JAN,0.0,634.0,0.0,94.0,104.0,10006.0,1930.0,1055.0,9.0,2.0,1066.0,108.0,756.0,11936.0,11836.0,86.0,14.0,2030.0,9906.0,779.0,757.0,2.0,1.0,760.0,19.0,0.0,0.0,19.0,0.0,1.0,2005-01-01
Del Norte,0.0,40.0,143.0,183.0,146.0,111.0,0.0,3.0,2.0,20.0,0.0,1.0,5.0,8.0,37.0,0.0,520.0,73.0,18.0,0.0,0.0,89.0,1.0,3.0,18.0,27.0,28.0,593.0,593.0,4036.0,0.0,1.0,0.0,0.0,3.0,0.0,88.0,505.0,0.0,986.0,199.0,93.0,38.0,68.0,1185.0,1181.0,1.0,3.0,185.0,1000.0,27.0,26.0,0.0,0.0,68.0,0.0,0.0,26.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,80.0,68.0,12.0,2.0,2005,JAN,3.0,22.0,1.0,13.0,0.0,1506.0,272.0,107.0,1.0,3.0,111.0,65.0,96.0,1778.0,1774.0,1.0,3.0,273.0,1505.0,107.0,94.0,0.0,0.0,94.0,13.0,0.0,0.0,13.0,2.0,1.0,2005-01-01
El Dorado,0.0,119.0,360.0,479.0,309.0,155.0,8.0,20.0,24.0,94.0,4.0,19.0,7.0,29.0,170.0,0.0,529.0,140.0,24.0,1.0,0.0,128.0,1.0,1.0,25.0,52.0,63.0,669.0,627.0,4302.0,0.0,12.0,41.0,1.0,4.0,1.0,149.0,520.0,0.0,1114.0,311.0,130.0,76.0,105.0,1425.0,1367.0,54.0,4.0,311.0,1114.0,21.0,18.0,0.0,0.0,80.0,0.0,0.0,18.0,3.0,0.0,0.0,33.0,0.0,0.0,3.0,0.0,113.0,80.0,33.0,1.0,2005,JAN,28.0,118.0,23.0,36.0,0.0,1643.0,451.0,152.0,2.0,1.0,155.0,128.0,168.0,2094.0,1994.0,95.0,5.0,460.0,1634.0,134.0,98.0,0.0,0.0,98.0,36.0,0.0,0.0,36.0,1.0,1.0,2005-01-01
