county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
California,81093.0,87226.0,-6133.0,136650.0,217743.0,137475.0,88876.0,260.0,1847.0,1296.0,40651.0,135.0,2348.0,581.0,6071.0,80268.0,260169.0,1736061.0,261516.0,1725377.0,-1347.0,10684.0,13140.0,144070.0,5300.0,128.0,12.0,81596.0,1097.0,743.0,5440.0,83436.0,-1497.0,1509.0,545.0,1554.0,1522.0,8210.0,7130.0,49361.0,273309.0,1880131.0,268146.0,1846018.0,4416087.0,3044.0,32787.0,4987.0,22435.0,14922.0,851.0,176.0,11678.0,19693.0,173447.0,253616.0,1706684.0,21211.0,111889.0,20426.0,364.0,9.0,104730.0,1317.0,461.0,20799.0,106508.0,406.0,6.0,0.0,5248.0,100.0,33.0,412.0,5381.0,357.0,1658.0,2016,FEB,2107.0,41947.0,2483.0,6652.0,9337.0,1996230.0,157210.0,86896.0,1225.0,755.0,88876.0,12.0,56491.0,2153440.0,2114164.0,27422.0,11854.0,193140.0,1960300.0,133100.0,125156.0,1681.0,470.0,127307.0,5654.0,106.0,33.0,5793.0,2015.0,1986893.0,2099.0,9732.0,1.0,2016-02-01
Alameda,2293.0,2414.0,-121.0,3338.0,5631.0,3729.0,2409.0,10.0,116.0,3.0,1195.0,0.0,140.0,0.0,122.0,1902.0,7086.0,54099.0,7095.0,53297.0,-9.0,802.0,336.0,4729.0,132.0,6.0,0.0,2165.0,63.0,43.0,138.0,2271.0,-121.0,121.0,12.0,106.0,37.0,316.0,270.0,1915.0,7422.0,58828.0,7162.0,56702.0,127881.0,144.0,2132.0,253.0,1434.0,948.0,42.0,7.0,692.0,551.0,5487.0,6871.0,53341.0,500.0,2913.0,464.0,24.0,1.0,2729.0,69.0,14.0,489.0,2812.0,11.0,0.0,0.0,98.0,2.0,1.0,11.0,101.0,0.0,0.0,2016,FEB,126.0,1198.0,140.0,122.0,793.0,61185.0,5065.0,2297.0,69.0,43.0,2409.0,0.0,2185.0,66250.0,63864.0,1687.0,699.0,6038.0,60212.0,3413.0,3193.0,93.0,15.0,3301.0,109.0,2.0,1.0,112.0,0.0,60392.0,118.0,353.0,1.0,2016-02-01
Alpine,2.0,2.0,0.0,3.0,5.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,93.0,2.0,93.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,95.0,2.0,95.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,92.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,FEB,0.0,2.0,0.0,1.0,0.0,95.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,97.0,97.0,0.0,0.0,4.0,93.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,1.0,2016-02-01
Amador,41.0,54.0,-13.0,130.0,171.0,138.0,87.0,0.0,4.0,0.0,46.0,0.0,0.0,0.0,5.0,33.0,171.0,1497.0,171.0,1501.0,0.0,-4.0,8.0,154.0,3.0,0.0,0.0,84.0,0.0,0.0,3.0,84.0,-2.0,2.0,0.0,6.0,3.0,14.0,4.0,48.0,179.0,1651.0,179.0,1648.0,3452.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,116.0,169.0,1535.0,20.0,171.0,20.0,0.0,0.0,169.0,0.0,0.0,20.0,169.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2016,FEB,4.0,46.0,0.0,5.0,-4.0,1668.0,162.0,87.0,0.0,0.0,87.0,0.0,52.0,1830.0,1827.0,3.0,0.0,126.0,1704.0,191.0,189.0,0.0,0.0,189.0,2.0,0.0,0.0,2.0,0.0,1672.0,6.0,17.0,1.0,2016-02-01
Butte,745.0,752.0,-7.0,1461.0,2206.0,1360.0,715.0,4.0,41.0,1.0,577.0,0.0,32.0,0.0,67.0,846.0,1733.0,14136.0,1733.0,14136.0,0.0,0.0,108.0,1206.0,30.0,0.0,0.0,681.0,1.0,3.0,30.0,685.0,-1.0,1.0,7.0,16.0,5.0,106.0,67.0,398.0,1841.0,15342.0,1831.0,15262.0,32440.0,4.0,55.0,7.0,48.0,34.0,9.0,3.0,32.0,122.0,1295.0,1719.0,14047.0,187.0,1189.0,186.0,0.0,0.0,1153.0,0.0,1.0,186.0,1154.0,1.0,0.0,0.0,35.0,0.0,0.0,1.0,35.0,0.0,0.0,2016,FEB,45.0,578.0,32.0,67.0,0.0,15869.0,1314.0,711.0,1.0,3.0,715.0,0.0,465.0,17183.0,17093.0,55.0,35.0,1417.0,15766.0,1376.0,1339.0,0.0,1.0,1340.0,36.0,0.0,0.0,36.0,0.0,15869.0,23.0,111.0,1.0,2016-02-01
Calaveras,66.0,67.0,-1.0,193.0,259.0,196.0,121.0,0.0,4.0,0.0,69.0,0.0,1.0,0.0,6.0,63.0,225.0,2391.0,225.0,2391.0,0.0,0.0,16.0,233.0,2.0,0.0,0.0,119.0,0.0,0.0,2.0,119.0,-6.0,6.0,2.0,5.0,3.0,21.0,15.0,82.0,241.0,2624.0,241.0,2617.0,5311.0,0.0,7.0,0.0,5.0,3.0,0.0,0.0,2.0,18.0,216.0,223.0,2408.0,21.0,224.0,21.0,0.0,0.0,223.0,1.0,0.0,21.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,FEB,4.0,69.0,1.0,6.0,0.0,2616.0,249.0,121.0,0.0,0.0,121.0,0.0,97.0,2865.0,2858.0,5.0,2.0,234.0,2631.0,245.0,244.0,1.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,2616.0,7.0,24.0,1.0,2016-02-01
Colusa,79.0,79.0,0.0,64.0,143.0,74.0,33.0,1.0,5.0,0.0,37.0,0.0,3.0,0.0,4.0,69.0,84.0,455.0,84.0,455.0,0.0,0.0,12.0,68.0,2.0,0.0,0.0,31.0,0.0,0.0,2.0,31.0,10.0,2.0,0.0,3.0,0.0,4.0,0.0,28.0,96.0,523.0,94.0,521.0,1415.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,5.0,56.0,91.0,467.0,7.0,60.0,6.0,1.0,0.0,57.0,0.0,0.0,7.0,57.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2016,FEB,6.0,37.0,3.0,4.0,0.0,539.0,80.0,33.0,0.0,0.0,33.0,12.0,28.0,619.0,615.0,3.0,1.0,61.0,558.0,67.0,63.0,1.0,0.0,64.0,3.0,0.0,0.0,3.0,0.0,539.0,3.0,4.0,1.0,2016-02-01
Contra Costa,2013.0,1966.0,47.0,2600.0,4613.0,2712.0,1408.0,11.0,40.0,2.0,1003.0,0.0,53.0,0.0,299.0,1901.0,4271.0,28041.0,4258.0,27910.0,13.0,131.0,139.0,2754.0,111.0,5.0,0.0,1257.0,25.0,10.0,116.0,1292.0,-154.0,154.0,16.0,69.0,14.0,34.0,147.0,1205.0,4410.0,30795.0,4316.0,30232.0,70526.0,43.0,649.0,92.0,409.0,191.0,9.0,2.0,154.0,278.0,2870.0,4132.0,27925.0,312.0,1392.0,297.0,8.0,0.0,1333.0,18.0,3.0,305.0,1354.0,7.0,0.0,0.0,38.0,0.0,0.0,7.0,38.0,0.0,0.0,2016,FEB,51.0,1005.0,53.0,299.0,144.0,32312.0,2893.0,1368.0,30.0,10.0,1408.0,0.0,1352.0,35205.0,34548.0,501.0,156.0,3148.0,32057.0,1704.0,1630.0,26.0,3.0,1659.0,45.0,0.0,0.0,45.0,0.0,32168.0,85.0,48.0,1.0,2016-02-01
Del Norte,65.0,66.0,-1.0,175.0,240.0,181.0,104.0,0.0,1.0,0.0,67.0,0.0,0.0,0.0,10.0,59.0,395.0,2050.0,395.0,2050.0,0.0,0.0,33.0,183.0,7.0,0.0,0.0,97.0,0.0,0.0,7.0,97.0,6.0,-6.0,1.0,6.0,0.0,13.0,19.0,73.0,428.0,2233.0,428.0,2231.0,5441.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,29.0,158.0,399.0,2075.0,51.0,201.0,51.0,0.0,0.0,197.0,0.0,0.0,51.0,197.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2016,FEB,1.0,67.0,0.0,10.0,0.0,2445.0,216.0,104.0,0.0,0.0,104.0,0.0,92.0,2661.0,2659.0,2.0,0.0,187.0,2474.0,252.0,248.0,0.0,0.0,248.0,4.0,0.0,0.0,4.0,0.0,2445.0,7.0,13.0,1.0,2016-02-01
El Dorado,179.0,187.0,-8.0,613.0,792.0,621.0,374.0,1.0,1.0,0.0,217.0,0.0,0.0,0.0,30.0,171.0,552.0,6196.0,552.0,6197.0,0.0,-1.0,30.0,621.0,15.0,0.0,0.0,359.0,0.0,0.0,15.0,359.0,-6.0,6.0,2.0,23.0,3.0,54.0,16.0,179.0,582.0,6817.0,581.0,6778.0,13177.0,3.0,33.0,1.0,30.0,10.0,0.0,0.0,9.0,36.0,601.0,546.0,6216.0,52.0,542.0,51.0,0.0,0.0,532.0,0.0,1.0,51.0,533.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,2016,FEB,2.0,217.0,0.0,30.0,-1.0,6748.0,651.0,374.0,0.0,0.0,374.0,0.0,195.0,7399.0,7359.0,31.0,9.0,637.0,6762.0,594.0,583.0,0.0,1.0,584.0,10.0,0.0,0.0,10.0,0.0,6749.0,25.0,57.0,1.0,2016-02-01
