county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-7668.0,75084.0,157454.0,232538.0,150879.0,96522.0,415.0,2191.0,3652.0,43872.0,65.0,4100.0,624.0,6209.0,81659.0,2677.0,362343.0,11292.0,10258.0,153.0,6.0,84330.0,1167.0,608.0,10417.0,-3528.0,4403.0,373635.0,368173.0,3744809.0,2045.0,27346.0,5370.0,9914.0,182.0,92.0,15664.0,357971.0,12239.0,1171231.0,127816.0,86105.0,6333.0,35378.0,1299047.0,1273119.0,18272.0,7656.0,134260.0,1164787.0,24201.0,22479.0,372.0,8.0,2009.0,793.0,302.0,22859.0,1326.0,15.0,1.0,3718.0,62.0,16.0,1342.0,0.0,72781.0,68985.0,3796.0,0.0,2011,APR,2606.0,47524.0,4165.0,6833.0,14916.0,1533574.0,139108.0,94588.0,1320.0,614.0,96522.0,2805.0,39781.0,1672682.0,1641292.0,23642.0,7748.0,149924.0,1522758.0,96982.0,24488.0,1165.0,310.0,91844.0,5044.0,77.0,17.0,5138.0,0.0,2.0,2011-04-01
Alameda,,4929.0,4046.0,8975.0,3644.0,2370.0,40.0,273.0,0.0,1142.0,0.0,439.0,0.0,132.0,5331.0,-989.0,12427.0,1069.0,209.0,6.0,0.0,2070.0,47.0,38.0,215.0,672.0,182.0,13496.0,13127.0,123810.0,111.0,1523.0,364.0,595.0,0.0,5.0,171.0,13325.0,-840.0,42135.0,4999.0,2155.0,715.0,2129.0,47134.0,45742.0,946.0,446.0,4409.0,42725.0,911.0,878.0,16.0,0.0,2096.0,39.0,12.0,894.0,16.0,1.0,0.0,145.0,0.0,0.0,17.0,0.0,2292.0,2147.0,145.0,0.0,2011,APR,313.0,1142.0,439.0,132.0,-1829.0,54562.0,6068.0,2279.0,53.0,38.0,2370.0,1387.0,2311.0,60630.0,58869.0,1310.0,451.0,4580.0,56050.0,3203.0,2974.0,55.0,12.0,3041.0,161.0,1.0,0.0,162.0,0.0,2.0,2011-04-01
Alpine,,0.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,80.0,2.0,2.0,0.0,0.0,82.0,82.0,0.0,0.0,5.0,77.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2011,APR,0.0,0.0,0.0,0.0,1.0,86.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,88.0,88.0,0.0,0.0,5.0,83.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2011-04-01
Amador,,166.0,153.0,319.0,162.0,99.0,1.0,17.0,1.0,48.0,0.0,4.0,0.0,14.0,157.0,,182.0,8.0,14.0,0.0,0.0,85.0,0.0,0.0,14.0,-8.0,2.0,190.0,190.0,2813.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,181.0,,931.0,97.0,85.0,8.0,4.0,1028.0,1026.0,2.0,0.0,117.0,911.0,23.0,20.0,0.0,0.0,75.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,75.0,75.0,0.0,0.0,2011,APR,18.0,49.0,4.0,14.0,,1113.0,105.0,99.0,0.0,0.0,99.0,0.0,6.0,1218.0,1216.0,2.0,0.0,126.0,1092.0,98.0,95.0,0.0,0.0,95.0,3.0,0.0,0.0,3.0,0.0,2.0,2011-04-01
Butte,-20.0,709.0,1312.0,2021.0,1334.0,831.0,22.0,39.0,27.0,380.0,2.0,6.0,2.0,94.0,687.0,123.0,2259.0,28.0,106.0,0.0,0.0,719.0,5.0,1.0,106.0,-89.0,11.0,2287.0,2285.0,26965.0,10.0,53.0,2.0,14.0,0.0,0.0,103.0,2184.0,226.0,9905.0,863.0,725.0,89.0,49.0,10768.0,10696.0,61.0,11.0,947.0,9821.0,181.0,161.0,0.0,0.0,748.0,2.0,0.0,161.0,20.0,0.0,0.0,9.0,0.0,0.0,20.0,0.0,759.0,750.0,9.0,0.0,2011,APR,61.0,407.0,8.0,96.0,349.0,12164.0,891.0,825.0,5.0,1.0,831.0,0.0,60.0,13055.0,12981.0,63.0,11.0,1050.0,12005.0,940.0,909.0,2.0,0.0,911.0,29.0,0.0,0.0,29.0,0.0,2.0,2011-04-01
Calaveras,-2.0,72.0,187.0,259.0,205.0,128.0,0.0,1.0,2.0,50.0,0.0,0.0,1.0,24.0,54.0,20.0,419.0,7.0,11.0,0.0,0.0,117.0,0.0,0.0,11.0,-4.0,0.0,426.0,425.0,4701.0,2.0,8.0,1.0,0.0,0.0,0.0,25.0,401.0,12.0,1749.0,128.0,117.0,4.0,7.0,1877.0,1870.0,7.0,0.0,118.0,1759.0,24.0,23.0,0.0,0.0,107.0,0.0,0.0,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,109.0,107.0,2.0,0.0,2011,APR,1.0,52.0,0.0,25.0,32.0,2168.0,135.0,128.0,0.0,0.0,128.0,0.0,7.0,2303.0,2295.0,8.0,0.0,143.0,2160.0,133.0,130.0,0.0,0.0,130.0,3.0,0.0,0.0,3.0,0.0,2.0,2011-04-01
Colusa,,60.0,75.0,135.0,98.0,49.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,4.0,37.0,,124.0,11.0,6.0,1.0,0.0,42.0,0.0,0.0,7.0,2.0,2.0,135.0,131.0,1780.0,0.0,12.0,4.0,0.0,0.0,0.0,12.0,123.0,,499.0,63.0,42.0,14.0,7.0,562.0,554.0,8.0,0.0,48.0,514.0,4.0,4.0,0.0,0.0,40.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,42.0,1.0,0.0,2011,APR,0.0,45.0,0.0,4.0,,623.0,74.0,48.0,1.0,0.0,49.0,16.0,9.0,697.0,685.0,12.0,0.0,60.0,637.0,47.0,44.0,2.0,0.0,46.0,1.0,0.0,0.0,1.0,0.0,2.0,2011-04-01
Contra Costa,-50.0,2873.0,3145.0,6018.0,3129.0,1700.0,21.0,178.0,0.0,1239.0,0.0,443.0,0.0,190.0,2889.0,-117.0,6853.0,158.0,160.0,3.0,0.0,1514.0,19.0,4.0,163.0,-88.0,83.0,7011.0,6927.0,63941.0,28.0,384.0,84.0,100.0,0.0,0.0,96.0,6915.0,151.0,19900.0,3001.0,1537.0,88.0,1376.0,22901.0,22575.0,252.0,74.0,2726.0,20175.0,416.0,406.0,5.0,0.0,1142.0,11.0,5.0,411.0,4.0,1.0,0.0,35.0,1.0,0.0,5.0,0.0,1194.0,1158.0,36.0,0.0,2011,APR,199.0,1239.0,443.0,190.0,34.0,26753.0,3159.0,1674.0,22.0,4.0,1700.0,0.0,1459.0,29912.0,29502.0,336.0,74.0,2822.0,27090.0,1610.0,1548.0,16.0,5.0,1569.0,39.0,2.0,0.0,41.0,0.0,2.0,2011-04-01
Del Norte,0.0,67.0,231.0,298.0,245.0,169.0,0.0,0.0,4.0,70.0,0.0,0.0,0.0,2.0,53.0,31.0,563.0,-3.0,30.0,0.0,0.0,139.0,0.0,0.0,30.0,-35.0,2.0,560.0,559.0,5274.0,0.0,4.0,1.0,9.0,0.0,0.0,25.0,535.0,53.0,1807.0,180.0,139.0,35.0,6.0,1987.0,1976.0,3.0,8.0,177.0,1810.0,40.0,33.0,0.0,0.0,128.0,0.0,1.0,33.0,7.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,132.0,129.0,3.0,0.0,2011,APR,0.0,74.0,0.0,2.0,84.0,2370.0,177.0,169.0,0.0,0.0,169.0,0.0,8.0,2547.0,2535.0,4.0,8.0,202.0,2345.0,172.0,161.0,0.0,1.0,162.0,10.0,0.0,0.0,10.0,0.0,2.0,2011-04-01
El Dorado,-9.0,313.0,759.0,1072.0,786.0,494.0,0.0,0.0,11.0,235.0,0.0,0.0,1.0,45.0,286.0,23.0,792.0,29.0,45.0,0.0,0.0,448.0,1.0,0.0,45.0,-16.0,0.0,821.0,813.0,11098.0,3.0,36.0,8.0,5.0,0.0,0.0,28.0,793.0,89.0,4419.0,477.0,449.0,16.0,12.0,4896.0,4865.0,27.0,4.0,418.0,4478.0,42.0,41.0,0.0,0.0,331.0,1.0,0.0,41.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,336.0,332.0,4.0,0.0,2011,APR,0.0,246.0,0.0,46.0,112.0,5211.0,506.0,493.0,1.0,0.0,494.0,0.0,12.0,5717.0,5678.0,35.0,4.0,446.0,5271.0,378.0,372.0,1.0,0.0,373.0,4.0,1.0,0.0,5.0,0.0,2.0,2011-04-01
