county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-6854.0,69103.0,142160.0,211263.0,134826.0,83763.0,506.0,3049.0,3475.0,40368.0,68.0,4799.0,802.0,6418.0,76437.0,3407.0,336496.0,14379.0,8903.0,185.0,7.0,73034.0,1119.0,515.0,9095.0,-1658.0,6942.0,350875.0,345570.0,3341933.0,1815.0,25916.0,5216.0,8582.0,271.0,89.0,9179.0,341696.0,11202.0,1002903.0,117192.0,74668.0,6402.0,36122.0,1120095.0,1095880.0,17489.0,6726.0,115032.0,1005063.0,21267.0,20320.0,330.0,2.0,55244.0,755.0,253.0,20652.0,611.0,4.0,0.0,2946.0,52.0,24.0,615.0,10.0,59274.0,56252.0,3022.0,11.0,2010,MAY,3555.0,43843.0,4867.0,7220.0,14609.0,1339399.0,131571.0,81937.0,1304.0,522.0,83763.0,4744.0,43064.0,1470970.0,1441450.0,22705.0,6815.0,124211.0,1346759.0,80541.0,75564.0,1085.0,255.0,76904.0,3557.0,56.0,24.0,3637.0,21.0,2.0,2010-05-01
Alameda,0.0,5087.0,4164.0,9251.0,3985.0,2367.0,70.0,401.0,29.0,1315.0,23.0,590.0,15.0,259.0,5266.0,-818.0,12199.0,975.0,255.0,9.0,1.0,2019.0,61.0,22.0,265.0,590.0,120.0,13174.0,12825.0,109713.0,72.0,1325.0,346.0,526.0,0.0,3.0,195.0,12979.0,-210.0,35151.0,4296.0,2102.0,543.0,1651.0,39447.0,38269.0,795.0,383.0,4301.0,35146.0,771.0,732.0,20.0,0.0,1651.0,32.0,15.0,752.0,19.0,0.0,0.0,135.0,3.0,0.0,19.0,0.0,1836.0,1698.0,138.0,2.0,2010,MAY,471.0,1344.0,613.0,274.0,-1028.0,47350.0,5271.0,2274.0,70.0,23.0,2367.0,1133.0,1771.0,52621.0,51094.0,1141.0,386.0,4496.0,48125.0,2607.0,2383.0,52.0,15.0,2450.0,154.0,3.0,0.0,157.0,2.0,2.0,2010-05-01
Alpine,0.0,2.0,5.0,7.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.0,1.0,8.0,8.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,-2.0,56.0,4.0,3.0,1.0,0.0,60.0,60.0,0.0,0.0,1.0,59.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2010,MAY,0.0,2.0,0.0,0.0,0.0,63.0,5.0,4.0,0.0,0.0,4.0,0.0,1.0,68.0,68.0,0.0,0.0,2.0,66.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2010-05-01
Amador,-89.0,132.0,141.0,273.0,146.0,80.0,3.0,10.0,3.0,44.0,0.0,3.0,1.0,18.0,127.0,-119.0,241.0,27.0,10.0,0.0,0.0,70.0,0.0,0.0,10.0,6.0,11.0,268.0,268.0,2614.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,250.0,150.0,916.0,76.0,70.0,-6.0,12.0,992.0,991.0,1.0,0.0,107.0,885.0,9.0,9.0,0.0,0.0,69.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,0.0,0.0,2010,MAY,13.0,47.0,3.0,19.0,31.0,1157.0,103.0,80.0,0.0,0.0,80.0,0.0,23.0,1260.0,1259.0,1.0,0.0,125.0,1135.0,78.0,78.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,2.0,2010-05-01
Butte,\N,2024.0,1108.0,3132.0,1273.0,699.0,17.0,137.0,49.0,436.0,5.0,90.0,14.0,75.0,1859.0,\N,1505.0,137.0,35.0,0.0,0.0,661.0,2.0,1.0,35.0,93.0,9.0,1642.0,1641.0,24426.0,0.0,32.0,1.0,1.0,0.0,0.0,212.0,1430.0,\N,12755.0,961.0,664.0,66.0,231.0,13716.0,13684.0,31.0,1.0,958.0,12758.0,129.0,122.0,1.0,0.0,371.0,0.0,1.0,123.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,8.0,378.0,372.0,6.0,1.0,2010,MAY,154.0,485.0,95.0,89.0,\N,14260.0,1098.0,696.0,2.0,1.0,699.0,159.0,240.0,15358.0,15325.0,32.0,1.0,1170.0,14188.0,507.0,493.0,1.0,1.0,495.0,12.0,0.0,0.0,12.0,9.0,2.0,2010-05-01
Calaveras,-1.0,71.0,187.0,258.0,198.0,125.0,1.0,2.0,4.0,49.0,0.0,0.0,0.0,20.0,60.0,7.0,370.0,19.0,17.0,0.0,0.0,108.0,0.0,0.0,17.0,-1.0,3.0,389.0,388.0,4261.0,0.0,5.0,1.0,0.0,0.0,0.0,25.0,364.0,21.0,1523.0,120.0,108.0,1.0,11.0,1643.0,1639.0,3.0,1.0,147.0,1496.0,35.0,33.0,0.0,0.0,108.0,0.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,108.0,108.0,0.0,0.0,2010,MAY,3.0,53.0,0.0,20.0,28.0,1893.0,139.0,125.0,0.0,0.0,125.0,0.0,14.0,2032.0,2027.0,4.0,1.0,172.0,1860.0,143.0,141.0,0.0,0.0,141.0,2.0,0.0,0.0,2.0,0.0,2.0,2010-05-01
Colusa,\N,40.0,66.0,106.0,71.0,40.0,0.0,8.0,6.0,19.0,0.0,7.0,1.0,5.0,35.0,\N,71.0,18.0,3.0,0.0,0.0,36.0,1.0,0.0,3.0,14.0,1.0,89.0,89.0,1787.0,0.0,8.0,0.0,1.0,0.0,0.0,17.0,72.0,\N,480.0,91.0,37.0,28.0,26.0,571.0,562.0,8.0,1.0,110.0,461.0,2.0,2.0,0.0,0.0,26.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,2010,MAY,8.0,25.0,7.0,6.0,\N,551.0,109.0,39.0,1.0,0.0,40.0,42.0,27.0,660.0,651.0,8.0,1.0,127.0,533.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,2010-05-01
Contra Costa,-58.0,3449.0,3056.0,6505.0,3150.0,1656.0,32.0,351.0,1.0,1215.0,0.0,634.0,0.0,278.0,3355.0,-52.0,6435.0,190.0,189.0,3.0,0.0,1444.0,12.0,8.0,192.0,-57.0,55.0,6625.0,6549.0,56152.0,22.0,342.0,75.0,79.0,0.0,1.0,78.0,6547.0,139.0,16681.0,2450.0,1464.0,57.0,929.0,19131.0,18860.0,214.0,57.0,2317.0,16814.0,387.0,377.0,6.0,0.0,842.0,5.0,1.0,383.0,4.0,0.0,0.0,41.0,2.0,0.0,4.0,0.0,891.0,848.0,43.0,0.0,2010,MAY,383.0,1216.0,634.0,278.0,87.0,23116.0,2640.0,1633.0,15.0,8.0,1656.0,0.0,984.0,25756.0,25409.0,289.0,58.0,2395.0,23361.0,1278.0,1219.0,11.0,1.0,1231.0,45.0,2.0,0.0,47.0,0.0,2.0,2010-05-01
Del Norte,\N,130.0,159.0,289.0,211.0,163.0,1.0,3.0,6.0,36.0,0.0,2.0,3.0,3.0,78.0,\N,1129.0,79.0,36.0,0.0,0.0,127.0,0.0,0.0,36.0,36.0,7.0,1208.0,1208.0,5129.0,0.0,5.0,0.0,0.0,4.0,0.0,58.0,1150.0,\N,1095.0,268.0,127.0,61.0,80.0,1363.0,1354.0,5.0,4.0,261.0,1102.0,24.0,24.0,0.0,0.0,66.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,68.0,66.0,2.0,2.0,2010,MAY,4.0,42.0,2.0,6.0,\N,2224.0,347.0,163.0,0.0,0.0,163.0,97.0,87.0,2571.0,2562.0,5.0,4.0,319.0,2252.0,92.0,90.0,0.0,0.0,90.0,2.0,0.0,0.0,2.0,2.0,2.0,2010-05-01
El Dorado,-14.0,375.0,689.0,1064.0,711.0,430.0,0.0,1.0,6.0,218.0,0.0,0.0,2.0,55.0,353.0,23.0,691.0,31.0,45.0,0.0,0.0,383.0,1.0,1.0,45.0,-21.0,7.0,722.0,714.0,9487.0,0.0,26.0,8.0,6.0,0.0,0.0,14.0,708.0,65.0,3633.0,418.0,385.0,21.0,12.0,4051.0,4027.0,17.0,7.0,331.0,3720.0,43.0,38.0,0.0,0.0,281.0,1.0,0.0,38.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,282.0,282.0,0.0,0.0,2010,MAY,1.0,224.0,0.0,57.0,88.0,4324.0,449.0,428.0,1.0,1.0,430.0,0.0,19.0,4773.0,4741.0,25.0,7.0,345.0,4428.0,325.0,319.0,1.0,0.0,320.0,5.0,0.0,0.0,5.0,0.0,2.0,2010-05-01
