county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
California,90553.0,100725.0,-10172.0,182712.0,273265.0,169099.0,104792.0,296.0,2058.0,4452.0,51202.0,103.0,1821.0,1030.0,7623.0,104166.0,329872.0,1349617.0,333856.0,1344011.0,-3984.0,5606.0,11334.0,159149.0,9563.0,149.0,9.0,93263.0,1221.0,587.0,9721.0,95071.0,-5655.0,6566.0,667.0,912.0,1660.0,7646.0,4941.0,48954.0,341206.0,1508766.0,336505.0,1480663.0,4036978.0,2382.0,28474.0,4587.0,19885.0,10591.0,322.0,114.0,8218.0,12072.0,146675.0,329134.0,1362091.0,25378.0,93615.0,23717.0,354.0,8.0,87360.0,1100.0,325.0,24079.0,88785.0,1283.0,16.0,0.0,4708.0,89.0,33.0,1299.0,4830.0,0.0,0.0,2012,MAY,2354.0,55654.0,1924.0,8653.0,1622.0,1679489.0,170483.0,102826.0,1370.0,596.0,104792.0,911.0,53895.0,1849972.0,1817168.0,24472.0,8332.0,158747.0,1691225.0,118993.0,111077.0,1454.0,333.0,112864.0,5991.0,105.0,33.0,6129.0,0.0,1677867.0,1579.0,9306.0,2.0,2012-05-01
Alameda,7788.0,7788.0,0.0,4490.0,12278.0,4110.0,2598.0,24.0,161.0,0.0,1336.0,0.0,162.0,0.0,176.0,8168.0,11124.0,50123.0,11360.0,49256.0,-236.0,867.0,438.0,4639.0,259.0,6.0,0.0,2262.0,50.0,21.0,265.0,2333.0,8.0,9.0,21.0,49.0,6.0,186.0,138.0,2062.0,11562.0,54762.0,11253.0,53186.0,131801.0,132.0,1561.0,304.0,1063.0,687.0,0.0,5.0,513.0,173.0,5072.0,11389.0,49690.0,870.0,2930.0,833.0,21.0,0.0,2655.0,52.0,14.0,854.0,2721.0,15.0,1.0,0.0,206.0,3.0,0.0,16.0,209.0,0.0,0.0,2012,MAY,185.0,1336.0,162.0,176.0,631.0,61247.0,5077.0,2521.0,56.0,21.0,2598.0,17.0,2200.0,66324.0,64439.0,1367.0,518.0,5245.0,61079.0,3800.0,3488.0,73.0,14.0,3575.0,221.0,4.0,0.0,225.0,0.0,60616.0,70.0,192.0,2.0,2012-05-01
Alpine,0.0,0.0,0.0,11.0,11.0,10.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,82.0,3.0,82.0,-1.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,91.0,2.0,91.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,81.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,MAY,0.0,2.0,0.0,0.0,-1.0,84.0,9.0,8.0,0.0,0.0,8.0,1.0,0.0,93.0,93.0,0.0,0.0,11.0,82.0,7.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,2.0,2012-05-01
Amador,57.0,138.0,-81.0,210.0,267.0,190.0,130.0,1.0,5.0,6.0,37.0,1.0,0.0,1.0,16.0,77.0,222.0,1417.0,199.0,1348.0,23.0,69.0,-5.0,156.0,7.0,0.0,0.0,121.0,2.0,0.0,7.0,123.0,-13.0,13.0,0.0,0.0,0.0,13.0,1.0,7.0,217.0,1573.0,217.0,1566.0,3305.0,2.0,5.0,0.0,6.0,2.0,0.0,0.0,1.0,6.0,131.0,211.0,1442.0,20.0,130.0,17.0,0.0,0.0,129.0,1.0,0.0,17.0,130.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2012,MAY,6.0,43.0,1.0,17.0,92.0,1639.0,151.0,128.0,2.0,0.0,130.0,0.0,8.0,1790.0,1783.0,6.0,1.0,137.0,1653.0,150.0,146.0,1.0,0.0,147.0,3.0,0.0,0.0,3.0,0.0,1547.0,0.0,13.0,2.0,2012-05-01
Butte,902.0,912.0,-10.0,1510.0,2412.0,1559.0,866.0,32.0,77.0,35.0,548.0,4.0,25.0,4.0,106.0,853.0,2128.0,11336.0,2011.0,10981.0,117.0,355.0,-29.0,978.0,66.0,0.0,0.0,793.0,5.0,2.0,66.0,800.0,-104.0,104.0,0.0,0.0,0.0,0.0,9.0,74.0,2099.0,12314.0,2093.0,12260.0,29197.0,2.0,49.0,6.0,45.0,11.0,0.0,0.0,9.0,127.0,1216.0,1972.0,11098.0,167.0,997.0,154.0,1.0,0.0,977.0,2.0,2.0,155.0,981.0,12.0,0.0,0.0,16.0,0.0,0.0,12.0,16.0,0.0,0.0,2012,MAY,109.0,583.0,29.0,110.0,472.0,13464.0,949.0,859.0,5.0,2.0,866.0,0.0,83.0,14413.0,14353.0,51.0,9.0,1343.0,13070.0,1164.0,1131.0,3.0,2.0,1136.0,28.0,0.0,0.0,28.0,0.0,12992.0,0.0,0.0,2.0,2012-05-01
Calaveras,82.0,82.0,0.0,268.0,350.0,284.0,164.0,0.0,1.0,11.0,80.0,0.0,0.0,4.0,25.0,66.0,340.0,2136.0,318.0,2111.0,22.0,25.0,10.0,168.0,15.0,0.0,0.0,149.0,0.0,0.0,15.0,149.0,-5.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,350.0,2304.0,350.0,2300.0,5098.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,183.0,336.0,2121.0,30.0,148.0,26.0,0.0,0.0,146.0,0.0,0.0,26.0,146.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,2012,MAY,1.0,91.0,0.0,29.0,47.0,2476.0,178.0,164.0,0.0,0.0,164.0,0.0,14.0,2654.0,2650.0,4.0,0.0,197.0,2457.0,178.0,172.0,0.0,0.0,172.0,6.0,0.0,0.0,6.0,0.0,2429.0,0.0,0.0,2.0,2012-05-01
Colusa,50.0,50.0,0.0,98.0,148.0,113.0,59.0,0.0,0.0,6.0,43.0,0.0,0.0,0.0,5.0,35.0,118.0,552.0,118.0,552.0,0.0,0.0,15.0,72.0,8.0,0.0,0.0,50.0,1.0,0.0,8.0,51.0,6.0,15.0,0.0,0.0,0.0,0.0,1.0,6.0,133.0,624.0,133.0,618.0,1853.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,21.0,47.0,112.0,577.0,9.0,64.0,9.0,0.0,0.0,62.0,0.0,0.0,9.0,62.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2012,MAY,0.0,49.0,0.0,5.0,0.0,670.0,87.0,58.0,1.0,0.0,59.0,21.0,7.0,757.0,751.0,6.0,0.0,68.0,689.0,73.0,71.0,0.0,0.0,71.0,2.0,0.0,0.0,2.0,0.0,670.0,0.0,0.0,2.0,2012-05-01
Contra Costa,2872.0,2966.0,-94.0,3462.0,6334.0,3201.0,1615.0,10.0,41.0,0.0,1342.0,0.0,87.0,0.0,244.0,3133.0,5971.0,23085.0,6133.0,22715.0,-162.0,370.0,255.0,3277.0,169.0,4.0,0.0,1416.0,19.0,7.0,173.0,1442.0,3.0,-3.0,18.0,42.0,0.0,58.0,61.0,1738.0,6226.0,26362.0,6160.0,25967.0,68548.0,34.0,446.0,66.0,319.0,102.0,0.0,0.0,76.0,76.0,3071.0,6150.0,23291.0,509.0,1332.0,499.0,5.0,0.0,1252.0,18.0,1.0,504.0,1271.0,5.0,0.0,0.0,59.0,1.0,1.0,5.0,61.0,0.0,0.0,2012,MAY,51.0,1342.0,87.0,244.0,208.0,29056.0,3532.0,1585.0,23.0,7.0,1615.0,0.0,1799.0,32588.0,32127.0,385.0,76.0,3147.0,29441.0,1841.0,1751.0,23.0,1.0,1775.0,64.0,1.0,1.0,66.0,0.0,28848.0,60.0,58.0,2.0,2012-05-01
Del Norte,71.0,72.0,-1.0,233.0,304.0,239.0,148.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,5.0,65.0,476.0,2081.0,443.0,2011.0,33.0,70.0,-6.0,175.0,11.0,0.0,0.0,135.0,0.0,2.0,11.0,137.0,-21.0,21.0,0.0,0.0,0.0,0.0,4.0,17.0,470.0,2256.0,468.0,2247.0,5561.0,0.0,6.0,2.0,4.0,4.0,1.0,0.0,5.0,25.0,228.0,445.0,2028.0,35.0,168.0,32.0,0.0,0.0,163.0,1.0,0.0,32.0,164.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,2012,MAY,0.0,86.0,0.0,5.0,103.0,2557.0,169.0,146.0,0.0,2.0,148.0,0.0,21.0,2726.0,2715.0,6.0,5.0,253.0,2473.0,203.0,195.0,1.0,0.0,196.0,7.0,0.0,0.0,7.0,0.0,2454.0,0.0,0.0,2.0,2012-05-01
El Dorado,278.0,283.0,-5.0,878.0,1156.0,878.0,513.0,0.0,2.0,16.0,276.0,0.0,1.0,2.0,71.0,278.0,581.0,4846.0,645.0,5089.0,-64.0,-243.0,89.0,911.0,38.0,0.0,0.0,474.0,1.0,0.0,38.0,475.0,-46.0,46.0,0.0,0.0,96.0,360.0,1.0,30.0,670.0,5757.0,663.0,5719.0,11813.0,3.0,39.0,7.0,29.0,11.0,0.0,0.0,9.0,34.0,584.0,636.0,5173.0,52.0,441.0,49.0,0.0,0.0,436.0,2.0,0.0,49.0,438.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,2012,MAY,2.0,292.0,1.0,73.0,-307.0,5427.0,1000.0,512.0,1.0,0.0,513.0,0.0,31.0,6427.0,6382.0,36.0,9.0,618.0,5809.0,493.0,485.0,2.0,0.0,487.0,6.0,0.0,0.0,6.0,0.0,5734.0,0.0,456.0,2.0,2012-05-01
