county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-7068.0,79765.0,163237.0,243002.0,154219.0,98663.0,655.0,2773.0,4180.0,44341.0,107.0,4728.0,665.0,6370.0,88783.0,-5041.0,343529.0,15721.0,11993.0,205.0,8.0,84532.0,1366.0,559.0,12206.0,-3245.0,6760.0,359250.0,353815.0,3578870.0,1902.0,26773.0,5358.0,9164.0,211.0,77.0,9541.0,349709.0,-3456.0,1092226.0,134959.0,86457.0,5849.0,42653.0,1227185.0,1202051.0,17995.0,7139.0,127265.0,1099920.0,22528.0,21300.0,287.0,6.0,2009.0,824.0,238.0,21593.0,925.0,9.0,1.0,3453.0,78.0,23.0,935.0,2.0,66560.0,63006.0,3554.0,6.0,2010,NOV,3428.0,48521.0,4835.0,7035.0,-8497.0,1435755.0,150680.0,96525.0,1571.0,567.0,98663.0,2604.0,49413.0,1586435.0,1555866.0,23353.0,7216.0,136806.0,1449629.0,89088.0,23309.0,1111.0,244.0,84599.0,4378.0,87.0,24.0,4489.0,8.0,4.0,2010-11-01
Alameda,0.0,5181.0,4327.0,9508.0,4361.0,2865.0,93.0,364.0,1.0,1347.0,1.0,547.0,0.0,148.0,5147.0,-758.0,12491.0,1007.0,330.0,8.0,1.0,2439.0,61.0,26.0,339.0,562.0,106.0,13498.0,13145.0,119680.0,91.0,1471.0,350.0,530.0,0.0,3.0,172.0,13326.0,-51.0,39685.0,4709.0,2526.0,580.0,1603.0,44394.0,43109.0,895.0,390.0,4557.0,39837.0,751.0,728.0,16.0,0.0,1547.0,40.0,9.0,744.0,7.0,0.0,0.0,133.0,2.0,3.0,7.0,2.0,1734.0,1596.0,138.0,6.0,2010,NOV,457.0,1348.0,548.0,148.0,-809.0,52176.0,5716.0,2769.0,69.0,27.0,2865.0,1142.0,1709.0,57892.0,56254.0,1245.0,393.0,4729.0,53163.0,2485.0,2275.0,56.0,9.0,2340.0,140.0,2.0,3.0,145.0,8.0,4.0,2010-11-01
Alpine,,0.0,10.0,10.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,5.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,70.0,7.0,7.0,0.0,0.0,77.0,77.0,0.0,0.0,7.0,70.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2010,NOV,0.0,0.0,0.0,0.0,,75.0,8.0,8.0,0.0,0.0,8.0,0.0,0.0,83.0,83.0,0.0,0.0,8.0,75.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,2010-11-01
Amador,,153.0,168.0,321.0,167.0,100.0,2.0,10.0,2.0,54.0,0.0,3.0,0.0,11.0,154.0,,227.0,0.0,15.0,0.0,0.0,85.0,0.0,0.0,15.0,-15.0,0.0,227.0,227.0,2695.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,214.0,,903.0,101.0,85.0,15.0,1.0,1004.0,1003.0,1.0,0.0,112.0,892.0,31.0,29.0,0.0,0.0,73.0,0.0,0.0,29.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,74.0,73.0,1.0,0.0,2010,NOV,12.0,56.0,3.0,11.0,,1130.0,101.0,100.0,0.0,0.0,100.0,0.0,1.0,1231.0,1230.0,1.0,0.0,125.0,1106.0,105.0,102.0,0.0,0.0,102.0,3.0,0.0,0.0,3.0,0.0,4.0,2010-11-01
Butte,-18.0,813.0,1248.0,2061.0,1225.0,741.0,15.0,84.0,25.0,383.0,1.0,15.0,1.0,75.0,836.0,77.0,2193.0,-11.0,70.0,0.0,1.0,667.0,3.0,0.0,71.0,-91.0,9.0,2182.0,2173.0,25653.0,6.0,50.0,8.0,14.0,0.0,1.0,116.0,2066.0,76.0,9367.0,802.0,670.0,91.0,41.0,10169.0,10104.0,48.0,17.0,962.0,9207.0,153.0,140.0,1.0,0.0,768.0,2.0,1.0,141.0,12.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,781.0,771.0,10.0,0.0,2010,NOV,99.0,408.0,16.0,76.0,153.0,11560.0,791.0,737.0,3.0,1.0,741.0,0.0,50.0,12351.0,12277.0,56.0,18.0,1078.0,11273.0,934.0,908.0,3.0,1.0,912.0,22.0,0.0,0.0,22.0,0.0,4.0,2010-11-01
Calaveras,-1.0,69.0,225.0,294.0,212.0,129.0,1.0,0.0,4.0,55.0,0.0,0.0,1.0,23.0,82.0,8.0,395.0,12.0,11.0,0.0,0.0,117.0,1.0,0.0,11.0,0.0,1.0,407.0,406.0,4405.0,2.0,7.0,1.0,0.0,0.0,0.0,13.0,394.0,10.0,1593.0,125.0,118.0,0.0,7.0,1718.0,1712.0,6.0,0.0,139.0,1579.0,22.0,21.0,0.0,0.0,104.0,0.0,0.0,21.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,106.0,104.0,2.0,0.0,2010,NOV,1.0,59.0,0.0,24.0,18.0,1988.0,137.0,128.0,1.0,0.0,129.0,0.0,8.0,2125.0,2118.0,7.0,0.0,152.0,1973.0,128.0,125.0,0.0,0.0,125.0,3.0,0.0,0.0,3.0,0.0,4.0,2010-11-01
Colusa,,45.0,102.0,147.0,99.0,61.0,0.0,0.0,3.0,33.0,0.0,0.0,0.0,2.0,48.0,,114.0,7.0,4.0,0.0,0.0,57.0,0.0,0.0,4.0,3.0,0.0,121.0,118.0,1493.0,0.0,9.0,3.0,0.0,0.0,0.0,12.0,109.0,,402.0,72.0,57.0,9.0,6.0,474.0,468.0,6.0,0.0,52.0,422.0,8.0,7.0,0.0,0.0,45.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,45.0,0.0,0.0,2010,NOV,0.0,36.0,0.0,2.0,,516.0,79.0,61.0,0.0,0.0,61.0,12.0,6.0,595.0,586.0,9.0,0.0,64.0,531.0,53.0,52.0,0.0,0.0,52.0,1.0,0.0,0.0,1.0,0.0,4.0,2010-11-01
Contra Costa,0.0,2895.0,2945.0,5840.0,2839.0,1565.0,24.0,186.0,0.0,1093.0,0.0,387.0,0.0,181.0,3001.0,-54.0,6602.0,250.0,175.0,2.0,1.0,1361.0,20.0,6.0,178.0,15.0,57.0,6852.0,6774.0,61700.0,22.0,392.0,78.0,98.0,0.0,0.0,73.0,6779.0,131.0,18935.0,2815.0,1387.0,-15.0,1443.0,21750.0,21429.0,250.0,71.0,2991.0,18759.0,419.0,413.0,3.0,0.0,899.0,6.0,2.0,416.0,3.0,0.0,0.0,25.0,0.0,0.0,3.0,0.0,932.0,907.0,25.0,0.0,2010,NOV,210.0,1093.0,387.0,181.0,77.0,25537.0,3065.0,1536.0,22.0,7.0,1565.0,0.0,1500.0,28602.0,28203.0,328.0,71.0,3064.0,25538.0,1351.0,1312.0,9.0,2.0,1323.0,28.0,0.0,0.0,28.0,0.0,4.0,2010-11-01
Del Norte,-1.0,51.0,252.0,303.0,253.0,169.0,0.0,0.0,2.0,76.0,0.0,0.0,0.0,6.0,50.0,12.0,533.0,1.0,24.0,0.0,0.0,143.0,0.0,2.0,24.0,-24.0,1.0,534.0,533.0,5084.0,0.0,4.0,1.0,9.0,0.0,0.0,19.0,515.0,14.0,1773.0,178.0,145.0,24.0,9.0,1951.0,1931.0,4.0,16.0,189.0,1762.0,39.0,38.0,0.0,0.0,138.0,0.0,2.0,38.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,143.0,140.0,3.0,0.0,2010,NOV,0.0,78.0,0.0,6.0,26.0,2306.0,179.0,167.0,0.0,2.0,169.0,0.0,10.0,2485.0,2464.0,5.0,16.0,208.0,2277.0,182.0,176.0,0.0,2.0,178.0,4.0,0.0,0.0,4.0,0.0,4.0,2010-11-01
El Dorado,-8.0,344.0,805.0,1149.0,744.0,461.0,0.0,0.0,8.0,218.0,0.0,0.0,0.0,57.0,405.0,18.0,756.0,47.0,79.0,0.0,0.0,381.0,1.0,0.0,79.0,-35.0,3.0,803.0,794.0,10373.0,2.0,28.0,9.0,5.0,0.0,0.0,54.0,749.0,56.0,4057.0,427.0,382.0,35.0,10.0,4484.0,4462.0,18.0,4.0,482.0,4002.0,62.0,53.0,0.0,0.0,253.0,1.0,0.0,53.0,9.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,256.0,254.0,2.0,0.0,2010,NOV,0.0,226.0,0.0,57.0,74.0,4813.0,474.0,460.0,1.0,0.0,461.0,0.0,13.0,5287.0,5256.0,27.0,4.0,536.0,4751.0,318.0,306.0,1.0,0.0,307.0,11.0,0.0,0.0,11.0,0.0,4.0,2010-11-01
