county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
California,85221.0,97401.0,-12180.0,152821.0,238042.0,147181.0,90883.0,267.0,2711.0,1663.0,47020.0,152.0,3054.0,781.0,6834.0,90861.0,314644.0,1690209.0,313209.0,1677014.0,1435.0,13195.0,16452.0,153732.0,5970.0,127.0,8.0,82890.0,1102.0,786.0,6105.0,84778.0,-553.0,1217.0,1105.0,2647.0,2496.0,7260.0,7299.0,57830.0,331096.0,1843941.0,326116.0,1811191.0,4466094.0,3208.0,31207.0,4815.0,21632.0,14033.0,623.0,165.0,11118.0,14762.0,143136.0,316334.0,1700805.0,25479.0,115222.0,24411.0,428.0,14.0,108093.0,1378.0,418.0,24853.0,109889.0,613.0,12.0,1.0,5218.0,94.0,21.0,626.0,5333.0,133.0,1495.0,2015,MAR,2978.0,48683.0,3206.0,7615.0,14630.0,2004853.0,170184.0,88860.0,1229.0,794.0,90883.0,664.0,65129.0,2175037.0,2137307.0,26447.0,11283.0,157898.0,2017139.0,140701.0,132504.0,1806.0,432.0,134742.0,5831.0,106.0,22.0,5959.0,1628.0,1990223.0,3752.0,9756.0,1.0,2015-03-01
Alameda,4900.0,5189.0,-289.0,4349.0,9249.0,4150.0,2391.0,16.0,427.0,0.0,1553.0,0.0,380.0,0.0,206.0,5099.0,8617.0,52110.0,8528.0,50155.0,89.0,1955.0,704.0,5139.0,168.0,12.0,0.0,2099.0,61.0,51.0,180.0,2211.0,2.0,6.0,21.0,75.0,82.0,386.0,419.0,2461.0,9321.0,57249.0,9021.0,55370.0,130067.0,172.0,1867.0,292.0,1294.0,815.0,6.0,8.0,585.0,666.0,5352.0,8655.0,51897.0,757.0,3152.0,725.0,23.0,0.0,2991.0,77.0,13.0,748.0,3081.0,7.0,1.0,1.0,69.0,2.0,0.0,9.0,71.0,0.0,0.0,2015,MAR,443.0,1553.0,380.0,206.0,2044.0,60727.0,5843.0,2267.0,73.0,51.0,2391.0,8.0,2880.0,66570.0,64391.0,1586.0,593.0,6018.0,60552.0,3909.0,3716.0,100.0,13.0,3829.0,76.0,3.0,1.0,80.0,0.0,58683.0,96.0,468.0,1.0,2015-03-01
Alpine,3.0,3.0,0.0,5.0,8.0,7.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,94.0,4.0,94.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,98.0,4.0,98.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,96.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,MAR,0.0,5.0,0.0,0.0,0.0,98.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,102.0,102.0,0.0,0.0,2.0,100.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,1.0,1.0,2015-03-01
Amador,57.0,58.0,-1.0,155.0,212.0,176.0,99.0,1.0,5.0,0.0,64.0,0.0,4.0,0.0,13.0,36.0,162.0,1465.0,162.0,1465.0,0.0,0.0,12.0,161.0,8.0,0.0,0.0,91.0,0.0,0.0,8.0,91.0,-1.0,1.0,0.0,2.0,1.0,15.0,4.0,52.0,174.0,1626.0,174.0,1624.0,3420.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,105.0,161.0,1521.0,18.0,151.0,17.0,0.0,0.0,148.0,0.0,0.0,17.0,148.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2015,MAR,6.0,64.0,4.0,13.0,0.0,1627.0,173.0,99.0,0.0,0.0,99.0,0.0,56.0,1800.0,1798.0,2.0,0.0,118.0,1682.0,169.0,165.0,0.0,0.0,165.0,4.0,0.0,0.0,4.0,0.0,1627.0,2.0,16.0,1.0,2015-03-01
Butte,660.0,661.0,-1.0,1409.0,2069.0,1438.0,771.0,9.0,72.0,0.0,574.0,0.0,37.0,0.0,93.0,631.0,1887.0,13137.0,1887.0,13137.0,0.0,0.0,121.0,1402.0,43.0,1.0,0.0,722.0,3.0,2.0,44.0,727.0,1.0,-1.0,6.0,45.0,6.0,102.0,64.0,529.0,2008.0,14539.0,1994.0,14464.0,31967.0,10.0,57.0,13.0,50.0,27.0,3.0,1.0,25.0,130.0,1255.0,1878.0,13284.0,226.0,1180.0,219.0,3.0,0.0,1126.0,4.0,3.0,222.0,1133.0,4.0,0.0,0.0,47.0,0.0,0.0,4.0,47.0,0.0,0.0,2015,MAR,81.0,574.0,37.0,93.0,0.0,15024.0,1523.0,765.0,4.0,2.0,771.0,0.0,593.0,16547.0,16458.0,63.0,26.0,1385.0,15162.0,1406.0,1345.0,7.0,3.0,1355.0,51.0,0.0,0.0,51.0,0.0,15024.0,51.0,108.0,1.0,2015-03-01
Calaveras,60.0,60.0,0.0,197.0,257.0,205.0,125.0,0.0,2.0,0.0,72.0,0.0,1.0,0.0,8.0,52.0,272.0,2502.0,272.0,2502.0,0.0,0.0,9.0,217.0,8.0,0.0,0.0,116.0,0.0,1.0,8.0,117.0,-4.0,4.0,3.0,10.0,0.0,15.0,2.0,71.0,281.0,2719.0,280.0,2709.0,5575.0,0.0,10.0,1.0,7.0,4.0,0.0,0.0,3.0,21.0,223.0,260.0,2496.0,29.0,217.0,29.0,0.0,0.0,215.0,0.0,0.0,29.0,215.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,MAR,2.0,72.0,1.0,8.0,0.0,2774.0,226.0,124.0,0.0,1.0,125.0,0.0,73.0,3000.0,2989.0,8.0,3.0,244.0,2756.0,246.0,244.0,0.0,0.0,244.0,2.0,0.0,0.0,2.0,0.0,2774.0,13.0,15.0,1.0,2015-03-01
Colusa,46.0,46.0,0.0,64.0,110.0,73.0,33.0,0.0,4.0,0.0,34.0,0.0,1.0,0.0,6.0,37.0,99.0,532.0,99.0,532.0,0.0,0.0,9.0,121.0,4.0,0.0,0.0,29.0,0.0,0.0,4.0,29.0,3.0,6.0,1.0,6.0,1.0,3.0,0.0,77.0,108.0,653.0,107.0,647.0,1777.0,0.0,6.0,1.0,5.0,2.0,0.0,0.0,1.0,5.0,77.0,103.0,576.0,23.0,67.0,22.0,1.0,0.0,64.0,1.0,0.0,23.0,65.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,MAR,4.0,34.0,1.0,6.0,0.0,631.0,130.0,33.0,0.0,0.0,33.0,9.0,77.0,761.0,754.0,6.0,1.0,82.0,679.0,90.0,86.0,2.0,0.0,88.0,2.0,0.0,0.0,2.0,0.0,631.0,7.0,4.0,1.0,2015-03-01
Contra Costa,1915.0,1968.0,-53.0,2834.0,4749.0,2795.0,1362.0,9.0,50.0,1.0,1076.0,0.0,116.0,0.0,356.0,1954.0,4816.0,27463.0,4898.0,27167.0,-82.0,296.0,324.0,2763.0,135.0,2.0,1.0,1198.0,20.0,6.0,138.0,1224.0,-5.0,5.0,10.0,68.0,9.0,41.0,172.0,1425.0,5140.0,30226.0,5053.0,29752.0,72102.0,30.0,534.0,86.0,346.0,158.0,5.0,1.0,128.0,304.0,2728.0,4836.0,27498.0,394.0,1568.0,378.0,10.0,0.0,1523.0,16.0,6.0,388.0,1545.0,5.0,1.0,0.0,22.0,1.0,0.0,6.0,23.0,0.0,0.0,2015,MAR,59.0,1077.0,116.0,356.0,214.0,32279.0,3087.0,1333.0,22.0,7.0,1362.0,0.0,1597.0,35366.0,34805.0,432.0,129.0,3032.0,32334.0,1962.0,1901.0,26.0,6.0,1933.0,27.0,2.0,0.0,29.0,0.0,32065.0,78.0,50.0,1.0,2015-03-01
Del Norte,83.0,84.0,-1.0,178.0,261.0,177.0,75.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,9.0,84.0,387.0,1938.0,387.0,1938.0,0.0,0.0,12.0,170.0,7.0,0.0,0.0,68.0,0.0,0.0,7.0,68.0,-13.0,13.0,2.0,7.0,2.0,8.0,14.0,74.0,399.0,2108.0,399.0,2104.0,5182.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0,31.0,192.0,368.0,1916.0,42.0,149.0,41.0,0.0,0.0,147.0,0.0,0.0,41.0,147.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2015,MAR,0.0,93.0,0.0,9.0,0.0,2325.0,182.0,75.0,0.0,0.0,75.0,0.0,88.0,2507.0,2503.0,2.0,2.0,223.0,2284.0,191.0,188.0,0.0,0.0,188.0,3.0,0.0,0.0,3.0,0.0,2325.0,9.0,10.0,1.0,2015-03-01
El Dorado,178.0,190.0,-12.0,683.0,861.0,656.0,375.0,1.0,1.0,0.0,247.0,0.0,0.0,0.0,34.0,205.0,577.0,6231.0,577.0,6231.0,0.0,0.0,42.0,623.0,20.0,0.0,0.0,353.0,1.0,1.0,20.0,355.0,-1.0,1.0,3.0,14.0,4.0,44.0,16.0,209.0,619.0,6854.0,619.0,6812.0,13422.0,3.0,32.0,0.0,30.0,11.0,1.0,0.0,12.0,45.0,579.0,574.0,6275.0,83.0,533.0,80.0,0.0,0.0,524.0,1.0,1.0,80.0,526.0,3.0,0.0,0.0,7.0,0.0,0.0,3.0,7.0,0.0,0.0,2015,MAR,2.0,247.0,0.0,34.0,0.0,6808.0,665.0,373.0,1.0,1.0,375.0,0.0,225.0,7473.0,7431.0,30.0,12.0,624.0,6849.0,616.0,604.0,1.0,1.0,606.0,10.0,0.0,0.0,10.0,0.0,6808.0,17.0,48.0,1.0,2015-03-01
