county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-1261.0,49538.0,81392.0,130930.0,80056.0,47472.0,608.0,1447.0,4229.0,21788.0,454.0,2688.0,1332.0,5235.0,50874.0,-1794.0,265217.0,16085.0,8670.0,171.0,94.0,37472.0,573.0,492.0,8935.0,995.0,6155.0,281302.0,274016.0,1996016.0,955.0,17150.0,5403.0,5372.0,3831.0,1883.0,17354.0,263948.0,111.0,482257.0,64686.0,38537.0,7105.0,19044.0,546943.0,532833.0,9306.0,4804.0,64217.0,482726.0,17508.0,16729.0,306.0,11.0,23940.0,398.0,164.0,17046.0,439.0,20.0,3.0,1512.0,29.0,11.0,462.0,23.0,26054.0,24502.0,1552.0,67.0,2006,FEB,2055.0,26017.0,3142.0,6567.0,-1683.0,747474.0,80771.0,46142.0,744.0,586.0,47472.0,8100.0,25199.0,828245.0,806849.0,14709.0,6687.0,81571.0,746674.0,43562.0,40669.0,704.0,175.0,41548.0,1951.0,49.0,14.0,2014.0,90.0,1.0,2006-02-01
Alameda,0.0,3011.0,2586.0,5597.0,2400.0,1311.0,123.0,207.0,111.0,700.0,85.0,318.0,58.0,220.0,3197.0,-965.0,14738.0,750.0,357.0,9.0,0.0,923.0,15.0,7.0,366.0,217.0,167.0,15488.0,13688.0,65792.0,43.0,3149.0,986.0,220.0,2968.0,814.0,637.0,14851.0,186.0,14238.0,2242.0,945.0,769.0,528.0,16480.0,15838.0,361.0,281.0,1713.0,14767.0,711.0,635.0,57.0,0.0,631.0,5.0,0.0,692.0,17.0,1.0,1.0,45.0,0.0,0.0,19.0,0.0,681.0,636.0,45.0,1.0,2006,FEB,330.0,811.0,403.0,278.0,-779.0,28976.0,2992.0,1280.0,24.0,7.0,1311.0,986.0,695.0,31968.0,29526.0,1347.0,1095.0,2350.0,29618.0,1392.0,1266.0,62.0,0.0,1328.0,62.0,1.0,1.0,64.0,1.0,1.0,2006-02-01
Alpine,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,31.0,2.0,2.0,0.0,0.0,33.0,33.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,FEB,2.0,0.0,0.0,0.0,0.0,34.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,36.0,36.0,0.0,0.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2006-02-01
Amador,0.0,46.0,77.0,123.0,87.0,48.0,1.0,3.0,0.0,31.0,0.0,2.0,0.0,8.0,36.0,0.0,131.0,32.0,4.0,0.0,0.0,44.0,0.0,0.0,4.0,17.0,11.0,163.0,163.0,1223.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,133.0,0.0,310.0,79.0,44.0,15.0,20.0,389.0,389.0,0.0,0.0,75.0,314.0,4.0,3.0,0.0,0.0,10.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,10.0,0.0,0.0,2006,FEB,4.0,31.0,2.0,8.0,0.0,441.0,111.0,48.0,0.0,0.0,48.0,32.0,31.0,552.0,552.0,0.0,0.0,105.0,447.0,14.0,13.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,2006-02-01
Butte,0.0,968.0,796.0,1764.0,813.0,474.0,19.0,48.0,53.0,215.0,9.0,39.0,23.0,48.0,951.0,0.0,2150.0,280.0,64.0,0.0,1.0,407.0,1.0,1.0,65.0,104.0,111.0,2430.0,2428.0,17885.0,0.0,2.0,1.0,3.0,2.0,1.0,262.0,2168.0,0.0,6277.0,819.0,409.0,141.0,269.0,7096.0,7083.0,8.0,5.0,674.0,6422.0,88.0,87.0,1.0,0.0,164.0,0.0,0.0,88.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,170.0,164.0,6.0,9.0,2006,FEB,67.0,268.0,48.0,71.0,0.0,8427.0,1099.0,471.0,1.0,2.0,474.0,245.0,380.0,9526.0,9511.0,9.0,6.0,936.0,8590.0,258.0,251.0,1.0,0.0,252.0,6.0,0.0,0.0,6.0,15.0,1.0,2006-02-01
Calaveras,0.0,97.0,75.0,172.0,109.0,60.0,0.0,5.0,9.0,35.0,1.0,3.0,3.0,2.0,63.0,0.0,169.0,59.0,9.0,0.0,0.0,51.0,0.0,0.0,9.0,40.0,10.0,228.0,228.0,1727.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,171.0,0.0,514.0,102.0,51.0,24.0,27.0,616.0,616.0,0.0,0.0,111.0,505.0,7.0,6.0,0.0,0.0,11.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,11.0,1.0,0.0,2006,FEB,5.0,44.0,4.0,5.0,0.0,683.0,161.0,60.0,0.0,0.0,60.0,64.0,37.0,844.0,844.0,0.0,0.0,168.0,676.0,19.0,17.0,0.0,0.0,17.0,2.0,0.0,0.0,2.0,0.0,1.0,2006-02-01
Colusa,0.0,36.0,55.0,91.0,68.0,45.0,0.0,2.0,6.0,12.0,0.0,0.0,0.0,5.0,23.0,0.0,80.0,23.0,3.0,0.0,0.0,40.0,2.0,0.0,3.0,17.0,3.0,103.0,103.0,1397.0,0.0,11.0,0.0,3.0,4.0,0.0,19.0,84.0,0.0,365.0,70.0,42.0,12.0,16.0,435.0,421.0,9.0,5.0,62.0,373.0,1.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,2006,FEB,2.0,18.0,0.0,5.0,0.0,445.0,93.0,43.0,2.0,0.0,45.0,29.0,19.0,538.0,524.0,9.0,5.0,81.0,457.0,15.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,2006-02-01
Contra Costa,-71.0,1491.0,1296.0,2787.0,1402.0,641.0,20.0,55.0,68.0,544.0,22.0,299.0,34.0,115.0,1385.0,-96.0,5444.0,130.0,167.0,1.0,0.0,467.0,3.0,3.0,168.0,-180.0,142.0,5574.0,5480.0,30792.0,11.0,254.0,61.0,47.0,171.0,33.0,239.0,5335.0,31.0,6320.0,1035.0,473.0,180.0,382.0,7355.0,7222.0,89.0,44.0,794.0,6561.0,390.0,366.0,7.0,7.0,311.0,2.0,1.0,380.0,8.0,1.0,1.0,27.0,0.0,0.0,10.0,0.0,341.0,314.0,27.0,0.0,2006,FEB,75.0,612.0,321.0,149.0,-65.0,11764.0,1165.0,634.0,4.0,3.0,641.0,0.0,524.0,12929.0,12702.0,150.0,77.0,1033.0,11896.0,731.0,677.0,9.0,8.0,694.0,35.0,1.0,1.0,37.0,0.0,1.0,2006-02-01
Del Norte,0.0,73.0,133.0,206.0,138.0,93.0,1.0,0.0,5.0,30.0,1.0,7.0,1.0,9.0,68.0,0.0,481.0,96.0,14.0,0.0,0.0,79.0,0.0,0.0,14.0,32.0,50.0,577.0,576.0,4006.0,0.0,5.0,1.0,0.0,1.0,0.0,107.0,470.0,0.0,1074.0,208.0,79.0,46.0,83.0,1282.0,1277.0,4.0,1.0,203.0,1079.0,19.0,18.0,0.0,0.0,45.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,46.0,45.0,1.0,1.0,2006,FEB,1.0,35.0,8.0,10.0,0.0,1555.0,304.0,93.0,0.0,0.0,93.0,78.0,133.0,1859.0,1853.0,5.0,1.0,310.0,1549.0,65.0,63.0,0.0,0.0,63.0,2.0,0.0,0.0,2.0,3.0,1.0,2006-02-01
El Dorado,-3.0,199.0,338.0,537.0,355.0,167.0,5.0,16.0,45.0,105.0,2.0,15.0,11.0,27.0,182.0,0.0,515.0,139.0,31.0,0.0,0.0,135.0,1.0,0.0,31.0,55.0,53.0,654.0,608.0,4141.0,0.0,8.0,46.0,0.0,7.0,0.0,153.0,501.0,0.0,1140.0,308.0,136.0,80.0,92.0,1448.0,1386.0,55.0,7.0,309.0,1139.0,11.0,10.0,0.0,0.0,27.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,28.0,27.0,1.0,3.0,2006,FEB,21.0,150.0,17.0,38.0,0.0,1655.0,447.0,166.0,1.0,0.0,167.0,135.0,145.0,2102.0,1994.0,101.0,7.0,462.0,1640.0,39.0,37.0,0.0,0.0,37.0,2.0,0.0,0.0,2.0,4.0,1.0,2006-02-01
