county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-1818.0,55087.0,105369.0,160456.0,101224.0,56346.0,1309.0,5145.0,5219.0,30188.0,255.0,5174.0,2220.0,7251.0,59232.0,-5326.0,255307.0,15556.0,9296.0,165.0,10.0,45915.0,601.0,359.0,9471.0,1533.0,4552.0,270863.0,266639.0,2086292.0,808.0,14623.0,4150.0,5201.0,301.0,74.0,10567.0,260296.0,5582.0,536366.0,75927.0,46875.0,10365.0,18687.0,612293.0,599150.0,8878.0,4265.0,70036.0,542257.0,18083.0,17054.0,247.0,5.0,29762.0,409.0,182.0,17306.0,703.0,5.0,69.0,1827.0,42.0,74.0,777.0,22.0,32296.0,30353.0,1943.0,37.0,2007,JUL,6454.0,35407.0,5429.0,9471.0,256.0,791673.0,91483.0,55211.0,766.0,369.0,56346.0,11898.0,23239.0,883156.0,865789.0,13028.0,4339.0,80603.0,802553.0,50379.0,46816.0,656.0,187.0,47659.0,2530.0,47.0,143.0,2720.0,59.0,3.0,2007-07-01
Alameda,0.0,3347.0,3323.0,6670.0,3081.0,1673.0,134.0,518.0,72.0,1107.0,36.0,499.0,23.0,206.0,3589.0,-859.0,11421.0,1530.0,356.0,10.0,1.0,1268.0,23.0,15.0,367.0,387.0,776.0,12951.0,12714.0,78064.0,36.0,634.0,226.0,264.0,0.0,11.0,149.0,12802.0,-106.0,21272.0,1882.0,1306.0,483.0,93.0,23154.0,22639.0,322.0,193.0,1627.0,21527.0,757.0,733.0,13.0,0.0,1021.0,13.0,7.0,746.0,10.0,0.0,1.0,42.0,1.0,1.0,11.0,2.0,1085.0,1041.0,44.0,6.0,2007,JUL,652.0,1179.0,535.0,229.0,-965.0,32693.0,3412.0,1624.0,33.0,16.0,1673.0,870.0,869.0,36105.0,35353.0,548.0,204.0,1776.0,34329.0,1842.0,1754.0,26.0,7.0,1787.0,52.0,1.0,2.0,55.0,8.0,3.0,2007-07-01
Alpine,0.0,2.0,3.0,5.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,28.0,4.0,3.0,0.0,1.0,32.0,32.0,0.0,0.0,3.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2007,JUL,0.0,2.0,0.0,0.0,-1.0,31.0,4.0,3.0,0.0,0.0,3.0,0.0,1.0,35.0,35.0,0.0,0.0,3.0,32.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2007-07-01
Amador,0.0,59.0,110.0,169.0,94.0,61.0,0.0,3.0,0.0,30.0,0.0,6.0,0.0,3.0,75.0,0.0,150.0,35.0,5.0,0.0,0.0,56.0,0.0,0.0,5.0,29.0,1.0,185.0,185.0,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,160.0,0.0,370.0,115.0,56.0,38.0,21.0,485.0,485.0,0.0,0.0,107.0,378.0,9.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,2007,JUL,3.0,30.0,6.0,3.0,0.0,520.0,150.0,61.0,0.0,0.0,61.0,67.0,22.0,670.0,670.0,0.0,0.0,132.0,538.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,2007-07-01
Butte,0.0,1816.0,1127.0,2943.0,993.0,594.0,16.0,45.0,61.0,233.0,8.0,48.0,31.0,74.0,1950.0,0.0,1961.0,181.0,57.0,0.0,0.0,534.0,2.0,1.0,57.0,115.0,9.0,2142.0,2141.0,18693.0,0.0,16.0,0.0,2.0,13.0,1.0,184.0,1958.0,0.0,7314.0,852.0,537.0,157.0,158.0,8166.0,8138.0,16.0,12.0,672.0,7494.0,117.0,117.0,0.0,0.0,195.0,1.0,0.0,117.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,199.0,196.0,3.0,4.0,2007,JUL,61.0,294.0,56.0,105.0,0.0,9275.0,1033.0,591.0,2.0,1.0,594.0,272.0,167.0,10308.0,10279.0,16.0,13.0,856.0,9452.0,316.0,312.0,1.0,0.0,313.0,3.0,0.0,0.0,3.0,12.0,3.0,2007-07-01
Calaveras,0.0,130.0,148.0,278.0,156.0,105.0,1.0,8.0,6.0,34.0,0.0,1.0,3.0,8.0,122.0,0.0,193.0,19.0,15.0,0.0,0.0,90.0,0.0,0.0,15.0,3.0,1.0,212.0,212.0,1912.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,192.0,0.0,568.0,130.0,90.0,18.0,22.0,698.0,698.0,0.0,0.0,93.0,605.0,3.0,3.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,19.0,1.0,0.0,2007,JUL,9.0,40.0,1.0,11.0,0.0,761.0,149.0,105.0,0.0,0.0,105.0,21.0,23.0,910.0,910.0,0.0,0.0,113.0,797.0,23.0,22.0,0.0,0.0,22.0,1.0,0.0,0.0,1.0,0.0,3.0,2007-07-01
Colusa,0.0,35.0,84.0,119.0,87.0,52.0,0.0,2.0,8.0,24.0,1.0,2.0,1.0,2.0,32.0,0.0,56.0,21.0,10.0,0.0,0.0,41.0,1.0,0.0,10.0,11.0,0.0,77.0,77.0,1313.0,0.0,4.0,0.0,1.0,4.0,0.0,11.0,66.0,0.0,357.0,79.0,42.0,18.0,19.0,436.0,429.0,4.0,3.0,77.0,359.0,2.0,2.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2007,JUL,2.0,32.0,3.0,3.0,0.0,413.0,100.0,51.0,1.0,0.0,52.0,29.0,19.0,513.0,506.0,4.0,3.0,88.0,425.0,12.0,11.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,2007-07-01
Contra Costa,348.0,1610.0,1678.0,3288.0,2016.0,846.0,68.0,257.0,70.0,770.0,24.0,350.0,38.0,292.0,1272.0,-56.0,4788.0,99.0,181.0,1.0,0.0,657.0,6.0,1.0,182.0,-147.0,64.0,4887.0,4854.0,33854.0,9.0,143.0,29.0,58.0,3.0,4.0,68.0,4819.0,54.0,8279.0,1234.0,664.0,147.0,423.0,9513.0,9380.0,88.0,45.0,1004.0,8509.0,291.0,288.0,0.0,0.0,381.0,5.0,2.0,288.0,3.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,398.0,388.0,10.0,0.0,2007,JUL,325.0,840.0,374.0,330.0,-2.0,13067.0,1333.0,838.0,7.0,1.0,846.0,0.0,487.0,14400.0,14234.0,117.0,49.0,1072.0,13328.0,689.0,669.0,5.0,2.0,676.0,13.0,0.0,0.0,13.0,0.0,3.0,2007-07-01
Del Norte,0.0,84.0,177.0,261.0,163.0,128.0,1.0,1.0,2.0,27.0,0.0,5.0,1.0,5.0,98.0,0.0,660.0,78.0,20.0,0.0,0.0,108.0,0.0,0.0,20.0,50.0,8.0,738.0,738.0,4151.0,0.0,2.0,0.0,0.0,3.0,0.0,53.0,685.0,0.0,967.0,223.0,108.0,74.0,41.0,1190.0,1185.0,2.0,3.0,261.0,929.0,29.0,29.0,0.0,0.0,40.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,40.0,1.0,0.0,2007,JUL,2.0,29.0,5.0,6.0,0.0,1627.0,301.0,128.0,0.0,0.0,128.0,124.0,49.0,1928.0,1923.0,2.0,3.0,314.0,1614.0,70.0,69.0,0.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0,3.0,2007-07-01
El Dorado,0.0,198.0,435.0,633.0,456.0,230.0,6.0,31.0,50.0,118.0,5.0,11.0,21.0,37.0,177.0,0.0,822.0,136.0,41.0,0.0,0.0,188.0,1.0,0.0,41.0,83.0,12.0,958.0,899.0,4506.0,0.0,7.0,59.0,0.0,4.0,0.0,138.0,820.0,0.0,919.0,409.0,189.0,162.0,58.0,1328.0,1204.0,120.0,4.0,392.0,936.0,18.0,18.0,0.0,0.0,47.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,49.0,47.0,2.0,3.0,2007,JUL,37.0,168.0,16.0,58.0,0.0,1741.0,545.0,229.0,1.0,0.0,230.0,245.0,70.0,2286.0,2103.0,179.0,4.0,530.0,1756.0,67.0,65.0,0.0,0.0,65.0,2.0,0.0,0.0,2.0,4.0,3.0,2007-07-01
