county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-2662.0,38863.0,88048.0,126911.0,83759.0,52675.0,137.0,567.0,3523.0,21181.0,39.0,453.0,1341.0,5039.0,43152.0,65.0,274665.0,19947.0,10766.0,168.0,31.0,40866.0,483.0,361.0,10965.0,2032.0,6950.0,294612.0,285682.0,1962369.0,1851.0,22642.0,6350.0,5332.0,10460.0,2580.0,22167.0,272445.0,-731.0,456820.0,64778.0,41710.0,6367.0,16701.0,521598.0,508253.0,8919.0,4426.0,61456.0,460142.0,20094.0,19110.0,269.0,44.0,28909.0,424.0,358.0,19423.0,641.0,18.0,12.0,3551.0,42.0,67.0,671.0,70.0,33351.0,29691.0,3660.0,221.0,2005,APR,704.0,24704.0,492.0,6380.0,-666.0,731485.0,84725.0,51632.0,651.0,392.0,52675.0,8399.0,23651.0,816210.0,793935.0,15269.0,7006.0,83623.0,732587.0,53445.0,48019.0,693.0,402.0,49114.0,4192.0,60.0,79.0,4331.0,291.0,2.0,2005-04-01
Alameda,0.0,1148.0,3274.0,4422.0,3293.0,2063.0,2.0,1.0,15.0,984.0,0.0,1.0,0.0,231.0,1129.0,0.0,14693.0,1471.0,796.0,5.0,2.0,1243.0,9.0,8.0,803.0,45.0,623.0,16164.0,16065.0,69015.0,110.0,100.0,99.0,229.0,0.0,0.0,1514.0,14650.0,0.0,9316.0,1833.0,1260.0,30.0,543.0,11149.0,10894.0,89.0,166.0,1567.0,9582.0,817.0,793.0,13.0,11.0,439.0,8.0,6.0,817.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,4.0,468.0,453.0,15.0,3.0,2005,APR,3.0,999.0,1.0,231.0,0.0,24009.0,3304.0,2039.0,14.0,10.0,2063.0,75.0,1166.0,27313.0,26959.0,188.0,166.0,3081.0,24232.0,1285.0,1232.0,21.0,17.0,1270.0,14.0,0.0,1.0,15.0,7.0,2.0,2005-04-01
Alpine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,28.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,APR,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2005-04-01
Amador,0.0,36.0,89.0,125.0,81.0,40.0,0.0,3.0,1.0,24.0,1.0,2.0,2.0,14.0,44.0,0.0,138.0,29.0,6.0,0.0,0.0,34.0,0.0,0.0,6.0,19.0,4.0,167.0,167.0,1086.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,136.0,0.0,269.0,70.0,34.0,19.0,17.0,339.0,339.0,0.0,0.0,69.0,270.0,12.0,11.0,0.0,0.0,16.0,0.0,0.0,11.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,23.0,16.0,7.0,1.0,2005,APR,3.0,25.0,3.0,16.0,0.0,407.0,99.0,40.0,0.0,0.0,40.0,38.0,21.0,506.0,506.0,0.0,0.0,100.0,406.0,35.0,27.0,0.0,0.0,27.0,8.0,0.0,0.0,8.0,1.0,2.0,2005-04-01
Butte,0.0,606.0,766.0,1372.0,730.0,420.0,12.0,57.0,44.0,194.0,6.0,48.0,25.0,47.0,642.0,0.0,2334.0,301.0,48.0,0.0,0.0,369.0,1.0,2.0,48.0,132.0,121.0,2635.0,2634.0,17402.0,0.0,6.0,1.0,4.0,10.0,0.0,316.0,2319.0,0.0,5306.0,742.0,372.0,156.0,214.0,6048.0,6035.0,5.0,8.0,708.0,5340.0,101.0,95.0,0.0,0.0,296.0,0.0,1.0,95.0,6.0,0.0,0.0,98.0,0.0,0.0,6.0,19.0,395.0,297.0,98.0,47.0,2005,APR,69.0,238.0,54.0,72.0,0.0,7640.0,1043.0,417.0,1.0,2.0,420.0,288.0,335.0,8683.0,8669.0,6.0,8.0,1024.0,7659.0,496.0,391.0,0.0,1.0,392.0,104.0,0.0,0.0,104.0,66.0,2.0,2005-04-01
Calaveras,0.0,76.0,111.0,187.0,111.0,67.0,3.0,1.0,6.0,25.0,0.0,5.0,7.0,6.0,76.0,0.0,177.0,47.0,21.0,0.0,0.0,46.0,0.0,0.0,21.0,11.0,15.0,224.0,224.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,189.0,0.0,502.0,79.0,46.0,20.0,13.0,581.0,581.0,0.0,0.0,72.0,509.0,14.0,13.0,0.0,0.0,34.0,0.0,0.0,13.0,1.0,0.0,0.0,36.0,0.0,0.0,1.0,0.0,70.0,34.0,36.0,2.0,2005,APR,4.0,31.0,5.0,13.0,0.0,679.0,126.0,67.0,0.0,0.0,67.0,31.0,28.0,805.0,805.0,0.0,0.0,107.0,698.0,84.0,47.0,0.0,0.0,47.0,37.0,0.0,0.0,37.0,2.0,2.0,2005-04-01
Colusa,0.0,24.0,67.0,91.0,64.0,36.0,0.0,2.0,4.0,18.0,0.0,0.0,4.0,2.0,27.0,0.0,64.0,21.0,4.0,0.0,0.0,31.0,0.0,1.0,4.0,10.0,7.0,85.0,85.0,1280.0,0.0,10.0,0.0,2.0,4.0,0.0,19.0,66.0,0.0,357.0,62.0,32.0,16.0,14.0,419.0,407.0,8.0,4.0,64.0,355.0,1.0,1.0,0.0,0.0,28.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,43.0,30.0,13.0,1.0,2005,APR,2.0,22.0,0.0,6.0,0.0,421.0,83.0,35.0,0.0,1.0,36.0,26.0,21.0,504.0,492.0,8.0,4.0,83.0,421.0,44.0,29.0,1.0,1.0,31.0,13.0,0.0,0.0,13.0,1.0,2.0,2005-04-01
Contra Costa,0.0,396.0,1817.0,2213.0,1781.0,1200.0,0.0,0.0,0.0,501.0,0.0,0.0,0.0,80.0,432.0,73.0,4841.0,617.0,356.0,0.0,2.0,828.0,0.0,14.0,358.0,56.0,203.0,5458.0,5425.0,28955.0,29.0,69.0,33.0,28.0,0.0,0.0,690.0,4768.0,0.0,5330.0,1351.0,842.0,37.0,472.0,6681.0,6601.0,59.0,21.0,1279.0,5402.0,299.0,299.0,0.0,0.0,294.0,0.0,0.0,299.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,315.0,294.0,21.0,0.0,2005,APR,0.0,501.0,0.0,80.0,73.0,10171.0,1968.0,1184.0,0.0,16.0,1200.0,93.0,675.0,12139.0,12026.0,92.0,21.0,1969.0,10170.0,614.0,593.0,0.0,0.0,593.0,21.0,0.0,0.0,21.0,0.0,2.0,2005-04-01
Del Norte,0.0,46.0,127.0,173.0,140.0,105.0,0.0,1.0,6.0,21.0,1.0,3.0,3.0,5.0,33.0,0.0,502.0,117.0,25.0,0.0,0.0,80.0,0.0,0.0,25.0,62.0,30.0,619.0,618.0,3959.0,0.0,1.0,0.0,0.0,5.0,1.0,111.0,508.0,0.0,1016.0,216.0,80.0,63.0,73.0,1232.0,1227.0,1.0,4.0,234.0,998.0,33.0,30.0,0.0,0.0,61.0,0.0,0.0,30.0,3.0,0.0,0.0,13.0,0.0,0.0,3.0,4.0,74.0,61.0,13.0,8.0,2005,APR,1.0,27.0,4.0,8.0,0.0,1518.0,333.0,105.0,0.0,0.0,105.0,125.0,103.0,1851.0,1845.0,1.0,5.0,345.0,1506.0,107.0,91.0,0.0,0.0,91.0,16.0,0.0,0.0,16.0,12.0,2.0,2005-04-01
El Dorado,-3.0,156.0,357.0,513.0,312.0,155.0,7.0,28.0,23.0,110.0,4.0,6.0,8.0,16.0,201.0,0.0,521.0,138.0,28.0,0.0,0.0,125.0,1.0,1.0,28.0,67.0,43.0,659.0,597.0,4186.0,0.0,10.0,61.0,1.0,5.0,1.0,140.0,519.0,0.0,1149.0,275.0,127.0,70.0,78.0,1424.0,1360.0,59.0,5.0,326.0,1098.0,27.0,27.0,0.0,0.0,78.0,0.0,0.0,27.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,123.0,78.0,45.0,3.0,2005,APR,35.0,133.0,10.0,24.0,0.0,1670.0,413.0,153.0,1.0,1.0,155.0,137.0,121.0,2083.0,1957.0,120.0,6.0,466.0,1617.0,150.0,105.0,0.0,0.0,105.0,45.0,0.0,0.0,45.0,3.0,2.0,2005-04-01
