county,qtr_calfresh_hh_ly,qtr_calfresh_hh_prev_qtr,qtr_calfresh_hh_curr_qtr,qtr_calfresh_pers_ly,qtr_calfresh_pers_prev_qtr,qtr_calfresh_pers_curr_qtr,qtr_medical_rcv_calfresh_ly,qtr_medical_rcv_calfresh_prev_qtr,qtr_medical_rcv_calfresh_curr_qtr,qtr_calfresh_rcv_medical_ly,qtr_calfresh_rcv_medical_prev_qtr,qtr_calfresh_rcv_medical_curr_qtr,qtr_pct_calfresh_rcv_medical_ly,qtr_pct_calfresh_rcv_medical_prev_qtr,qtr_pct_calfresh_rcv_medical_curr_qtr,qtr_timeliness_30d_ly,qtr_timeliness_30d_prev_qtr,qtr_timeliness_30d_curr_qtr,qtr_timeliness_exp_ly,qtr_timeliness_exp_prev_qtr,qtr_timeliness_exp_curr_qtr,qtr_active_err_rt_ly,qtr_active_err_rt_prev_qtr,qtr_active_err_rt_curr_qtr,qtr_30d_churn_reapps_ly,qtr_30d_churn_reapps_prev_qtr,qtr_30d_churn_reapps_curr_qtr,qtr_90d_churn_reapps_ly,qtr_90d_churn_reapps_prev_qtr,qtr_90d_churn_reapps_curr_qtr,qtr_30d_churn_recerts_ly,qtr_30d_churn_recerts_prev_qtr,qtr_30d_churn_recerts_curr_qtr,qtr_90d_churn_recerts_ly,qtr_90d_churn_recerts_prev_qtr,qtr_90d_churn_recerts_curr_qtr,ann_hh_2yr_prior,ann_hh_1yr_prior,ann_hh_yr_of_report,ann_pers_2yr_prior,ann_pers_1yr_prior,ann_pers_yr_of_report,ann_elderly_2yr_prior,ann_elderly_1yr_prior,ann_elderly_yr_of_report,ann_children_2yr_prior,ann_children_1yr_prior,ann_children_yr_of_report,ann_child_only_hh_2yr_prior,ann_child_only_hh_1yr_prior,ann_child_only_hh_yr_of_report,ann_child_only_pers_2yr_prior,ann_child_only_pers_1yr_prior,ann_child_only_pers_yr_of_report,ann_esl_2yr_prior,ann_esl_1yr_prior,ann_esl_yr_of_report,ann_tot_pop_2yr_prior,ann_tot_pop_1yr_prior,ann_tot_pop_yr_of_report,ann_elderly_over60_2yr_prior,ann_elderly_over60_1yr_prior,ann_elderly_over60_yr_of_report,ann_children_less18_2yr_prior,ann_children_less18_1yr_prior,ann_children_less18_yr_of_report,ann_tot_pop_greater5_2yr_prior,ann_tot_pop_greater5_1yr_prior,ann_tot_pop_greater5_yr_of_report,ann_tot_esl_greater5_2yr_prior,ann_tot_esl_greater5_1yr_prior,ann_tot_esl_greater5_yr_of_report,ann_medical_2yr_prior,ann_medical_1yr_prior,ann_medical_yr_of_report,ann_ssi_rcpt_2yr_prior,ann_ssi_rcpt_1yr_prior,ann_ssi_rcpt_yr_of_report,ann_unempl_pct_2yr_prior,ann_unempl_pct_1yr_prior,ann_unempl_pct_yr_of_report,ann_calfresh_eligibles_2yr_prior,ann_calfresh_eligibles_1yr_prior,ann_calfresh_eligibles_yr_of_report,ann_eligibles_excl_undocs_ssi_2yr_prior,ann_eligibles_excl_undocs_ssi_1yr_prior,ann_eligibles_excl_undocs_ssi_yr_of_report,year,month,quarter,fulldate
California,2119268.0,2128364.0,2109006.0,4462799.0,4431790.0,4369738.0,0.438620494784,0.471859073316,0.480468835486,4106210.0,4184081.0,4028363.0,0.929214907707,0.940114683152,0.940796857445,0.972057355954,0.976068698479,0.976855501102,0.946724932057,0.933643077512,0.925110034887,0.0462,0.0525,,0.1277,0.1166,,0.2122,0.1978,,0.1286,0.1132,,0.1631,0.1505,,2070803.0,2140950.0,2082147.0,4476031.0,4481900.0,4305354.0,234156.0,304341.0,,2226004.0,2720376.0,,320176.0,352831.0,,,,,1337933.0,1628446.0,,38548204.0,38896969.0,,7071818.0,7340539.0,,9157600.21082,9184302.14567,,,,,3760183.0,,,,,,1193089.0,1187073.0,,0.075,0.062,,6980318.99332,,,0.634,,,2016,JUN,2.0,2016-06-01
Alameda,61121.0,61221.0,61011.0,119790.0,118228.0,117298.0,0.344321113944,0.355602282777,0.361073969608,112760.0,111785.0,110988.0,0.902303771335,0.919761060418,0.921903812609,0.83507223114,0.921063921064,0.959608843537,0.895572450805,0.897709584167,0.932273669661,0.0461,0.0588,,0.1036,0.11,,0.1987,0.2086,,0.0758,0.0742,,0.1326,0.1304,,64020.0,62663.0,60323.0,125434.0,121577.0,115631.0,9307.0,12022.0,,60223.0,71736.0,,9205.0,10229.0,,,,,40011.0,48924.0,,1582119.0,1599888.0,,294442.0,306991.0,,348427.630746,350485.904233,,,,,139309.0,,,,,,47823.0,47331.0,,0.059,0.047,,214362.749217,,,0.587705888546,,,2016,JUN,2.0,2016-06-01
Alpine,102.0,99.0,92.0,163.0,158.0,155.0,0.516556291391,0.53024911032,0.521739130435,156.0,149.0,144.0,0.928571428571,0.955128205128,0.953642384106,1.0,1.0,1.0,0.625,0.444444444444,0.636363636364,0.0287,0.0574,,0.0,0.0,,0.0625,0.0,,0.125,0.0,,0.125,0.0667,,114.0,101.0,93.0,194.0,171.0,154.0,16.0,21.0,,59.0,66.0,,0.0,1.0,,,,,0.0,0.0,,1243.0,1252.0,,398.0,425.0,,245.126044024,245.248068176,,,,,23.0,,,,,,39.0,39.0,,0.088,0.079,,,,,,,,2016,JUN,2.0,2016-06-01
Amador,1814.0,1782.0,1808.0,3438.0,3384.0,3415.0,0.520479197021,0.550430292599,0.55322104532,3215.0,3198.0,3186.0,0.912315550511,0.924544666088,0.917891097666,1.0,0.958333333333,0.988636363636,0.940092165899,0.974489795918,0.958974358974,0.0287,0.0574,,0.1444,0.1307,,0.2232,0.2418,,0.2779,0.2919,,0.3173,0.3355,,1770.0,1823.0,1765.0,3373.0,3445.0,3324.0,250.0,329.0,,1222.0,1619.0,,59.0,67.0,,,,,102.0,126.0,,37017.0,37178.0,,12078.0,12420.0,,5806.44493987,5741.33883515,,,,,559.0,,,,,,696.0,688.0,,0.083,0.066,,,,,,,,2016,JUN,2.0,2016-06-01
Butte,16430.0,16890.0,17087.0,31927.0,32167.0,32218.0,0.466570996979,0.484339593357,0.501143464536,30887.0,31206.0,31117.0,0.942970538849,0.945120843176,0.943110868643,0.945745992602,0.91280653951,0.911727616646,0.934959349593,0.948296836983,0.938554216867,0.0287,0.0574,,0.1437,0.1451,,0.2223,0.2232,,0.2861,0.2406,,0.3218,0.2672,,15571.0,16729.0,16974.0,31036.0,32207.0,32165.0,1577.0,2080.0,,12850.0,15753.0,,878.0,925.0,,,,,2667.0,3048.0,,224518.0,226656.0,,53940.0,55954.0,,45265.6051079,45149.9921323,,,,,5637.0,,,,,,10866.0,10733.0,,0.087,0.072,,54488.4573357,,,0.566930468895,,,2016,JUN,2.0,2016-06-01
Calaveras,2928.0,2822.0,2780.0,5509.0,5246.0,5156.0,0.535172990488,0.562084881234,0.561314206386,5120.0,4993.0,4852.0,0.921360446284,0.934318862275,0.930393096836,1.0,0.991228070175,0.991452991453,0.95154185022,0.927419354839,0.964,0.0287,0.0574,,0.1161,0.0976,,0.2021,0.2189,,0.2097,0.33,,0.2459,0.3838,,2768.0,2924.0,2784.0,5231.0,5498.0,5147.0,437.0,625.0,,1778.0,2295.0,,88.0,84.0,,,,,133.0,154.0,,45508.0,45923.0,,15719.0,16225.0,,7801.21040307,7637.75323435,,,,,598.0,,,,,,1056.0,1057.0,,0.081,0.065,,,,,,,,2016,JUN,2.0,2016-06-01
Colusa,726.0,590.0,633.0,1725.0,1325.0,1434.0,0.270160025102,0.26058224683,0.274862663383,1722.0,1459.0,1451.0,0.956666666667,0.977882037534,0.973825503356,0.875,0.914285714286,0.833333333333,0.918032786885,0.970588235294,0.987341772152,0.0287,0.0574,,0.1361,0.1045,,0.2147,0.1864,,0.4084,0.25,,0.4921,0.2818,,725.0,661.0,629.0,1722.0,1563.0,1410.0,84.0,118.0,,1004.0,1267.0,,142.0,170.0,,,,,570.0,773.0,,22254.0,22555.0,,4198.0,4385.0,,6114.10601679,6166.9855678,,,,,3111.0,,,,,,563.0,561.0,,0.175,0.153,,,,,,,,2016,JUN,2.0,2016-06-01
Contra Costa,35311.0,35187.0,34941.0,71323.0,70493.0,69736.0,0.340385201748,0.354780247043,0.358824192518,66981.0,67928.0,66845.0,0.916882263562,0.9306097845,0.932508405061,0.968376669009,0.957951070336,0.964767616192,0.969749854567,0.978649740335,0.983810709838,0.0228,0.037000000000000005,,0.0883,0.0972,,0.1713,0.179,,0.0668,0.0623,,0.1126,0.0998,,35280.0,36075.0,33984.0,76061.0,72362.0,67647.0,3876.0,5175.0,,36150.0,45190.0,,5317.0,6102.0,,,,,16078.0,20122.0,,1095476.0,1108963.0,,223639.0,232490.0,,251862.317762,250389.57822,,,,,68215.0,,,,,,24288.0,24238.0,,0.062,0.05,,129295.012429,,,0.571433488517,,,2016,JUN,2.0,2016-06-01
Del Norte,2493.0,2623.0,2640.0,5146.0,5361.0,5369.0,0.499041662463,0.53762670216,0.54067674586,4947.0,5251.0,5257.0,0.961142413056,0.972767691738,0.972797927461,1.0,0.990909090909,0.988636363636,0.929245283019,0.944186046512,0.935483870968,0.0287,0.0574,,0.2147,0.1692,,0.2712,0.2291,,0.3887,0.3795,,0.4107,0.4068,,2545.0,2514.0,2608.0,5227.0,5205.0,5300.0,238.0,288.0,,2130.0,2603.0,,139.0,144.0,,,,,223.0,288.0,,28477.0,28587.0,,6387.0,6622.0,,5654.65491278,5598.64466242,,,,,725.0,,,,,,1816.0,1797.0,,0.102,0.086,,,,,,,,2016,JUN,2.0,2016-06-01
El Dorado,7359.0,7223.0,7232.0,13261.0,12975.0,12850.0,0.456211812627,0.487781694325,0.502718510586,12544.0,12316.0,12205.0,0.90878794465,0.929719936589,0.92792518817,0.995,1.0,0.985185185185,0.94929245283,0.955762514552,0.985524728589,0.0287,0.0574,,0.1316,0.1181,,0.2183,0.1991,,0.2307,0.2241,,0.259,0.2544,,6871.0,7405.0,7255.0,12479.0,13278.0,12890.0,972.0,1276.0,,4740.0,6328.0,,396.0,442.0,,,,,886.0,1067.0,,184320.0,184833.0,,47929.0,49793.0,,37664.5428464,37280.0018014,,,,,3522.0,,,,,,2851.0,2871.0,,0.07,0.057,,27235.3906697,,,0.456963642793,,,2016,JUN,2.0,2016-06-01
