county,qtr_calfresh_hh_ly,qtr_calfresh_hh_prev_qtr,qtr_calfresh_hh_curr_qtr,qtr_calfresh_pers_ly,qtr_calfresh_pers_prev_qtr,qtr_calfresh_pers_curr_qtr,qtr_medical_rcv_calfresh_ly,qtr_medical_rcv_calfresh_prev_qtr,qtr_medical_rcv_calfresh_curr_qtr,qtr_calfresh_rcv_medical_ly,qtr_calfresh_rcv_medical_prev_qtr,qtr_calfresh_rcv_medical_curr_qtr,qtr_pct_calfresh_rcv_medical_ly,qtr_pct_calfresh_rcv_medical_prev_qtr,qtr_pct_calfresh_rcv_medical_curr_qtr,qtr_timeliness_30d_ly,qtr_timeliness_30d_prev_qtr,qtr_timeliness_30d_curr_qtr,qtr_timeliness_exp_ly,qtr_timeliness_exp_prev_qtr,qtr_timeliness_exp_curr_qtr,qtr_active_err_rt_ly,qtr_active_err_rt_prev_qtr,qtr_active_err_rt_curr_qtr,qtr_30d_churn_reapps_ly,qtr_30d_churn_reapps_prev_qtr,qtr_30d_churn_reapps_curr_qtr,qtr_90d_churn_reapps_ly,qtr_90d_churn_reapps_prev_qtr,qtr_90d_churn_reapps_curr_qtr,qtr_30d_churn_recerts_ly,qtr_30d_churn_recerts_prev_qtr,qtr_30d_churn_recerts_curr_qtr,qtr_90d_churn_recerts_ly,qtr_90d_churn_recerts_prev_qtr,qtr_90d_churn_recerts_curr_qtr,ann_hh_2yr_prior,ann_hh_1yr_prior,ann_hh_yr_of_report,ann_pers_2yr_prior,ann_pers_1yr_prior,ann_pers_yr_of_report,ann_elderly_2yr_prior,ann_elderly_1yr_prior,ann_elderly_yr_of_report,ann_children_2yr_prior,ann_children_1yr_prior,ann_children_yr_of_report,ann_child_only_hh_2yr_prior,ann_child_only_hh_1yr_prior,ann_child_only_hh_yr_of_report,ann_child_only_pers_2yr_prior,ann_child_only_pers_1yr_prior,ann_child_only_pers_yr_of_report,ann_esl_2yr_prior,ann_esl_1yr_prior,ann_esl_yr_of_report,ann_tot_pop_2yr_prior,ann_tot_pop_1yr_prior,ann_tot_pop_yr_of_report,ann_elderly_over60_2yr_prior,ann_elderly_over60_1yr_prior,ann_elderly_over60_yr_of_report,ann_children_less18_2yr_prior,ann_children_less18_1yr_prior,ann_children_less18_yr_of_report,ann_tot_pop_greater5_2yr_prior,ann_tot_pop_greater5_1yr_prior,ann_tot_pop_greater5_yr_of_report,ann_tot_esl_greater5_2yr_prior,ann_tot_esl_greater5_1yr_prior,ann_tot_esl_greater5_yr_of_report,ann_medical_2yr_prior,ann_medical_1yr_prior,ann_medical_yr_of_report,ann_ssi_rcpt_2yr_prior,ann_ssi_rcpt_1yr_prior,ann_ssi_rcpt_yr_of_report,ann_unempl_pct_2yr_prior,ann_unempl_pct_1yr_prior,ann_unempl_pct_yr_of_report,ann_calfresh_eligibles_2yr_prior,ann_calfresh_eligibles_1yr_prior,ann_calfresh_eligibles_yr_of_report,ann_eligibles_excl_undocs_ssi_2yr_prior,ann_eligibles_excl_undocs_ssi_1yr_prior,ann_eligibles_excl_undocs_ssi_yr_of_report,year,month,quarter,fulldate
Fresno,91601.0,94981.0,97184.0,220493.0,226573.0,230446.0,0.516833106037,0.525423393479,0.547794069093,176222.0,185899.0,207391.0,0.78891007906,0.810292822833,0.897917036485,0.959844054581,0.90456182473,0.913069908815,0.932670060157,0.922568655792,0.969517184943,0.0041,0.0307,0.0264,0.1572,0.129171445737,0.1315,0.2786,0.227429133213,0.2268,0.0971,0.0708940957999,0.0752,0.1523,0.116609317822,0.1236,88850.0,90783.0,94285.0,215016.0,217757.0,224430.0,4650.0,5364.0,7362.0,122558.0,123609.0,122849.0,15452.0,14216.0,13450.0,,,,61549.0,59175.0,60875.0,946823.0,958260.0,969338.0,143085.712488,147191.0,152725.0,275523.561194,276923.203209,279805.045186,,,,115573.0,108885.0,109792.0,316699.0,299363.0,,40171.0,40774.0,41053.0,0.15,0.132,0.116,283512.805587,280018.279251,281485.643863,0.757990453217,0.782936225206,0.806269064213,2014,JUN,2.0,2014-06-01
Glenn,1451.0,1472.0,1522.0,3606.0,3606.0,3735.0,0.391703983031,0.359837987636,0.38860442314,3324.0,3376.0,3567.0,0.911434055388,0.905579399142,0.942155309033,1.0,1.0,0.9875,0.993103448276,0.944055944056,1.0,0.059000000000000004,0.0717,0.0864,0.1369,0.151767151767,0.1391,0.2111,0.2079002079,0.2205,0.1137,0.12474012474,0.1522,0.123,0.143451143451,0.1706,1389.0,1431.0,1514.0,3419.0,3549.0,3697.0,87.0,113.0,148.0,1908.0,1985.0,1960.0,231.0,237.0,215.0,,,,769.0,739.0,762.0,28208.0,28599.0,28868.0,5498.60082429,5834.0,6039.0,7656.59479157,7588.22108211,7542.35326088,,,,2433.0,2638.0,2410.0,7157.0,6747.0,,1128.0,1136.0,1111.0,0.143,0.121,0.107,6413.05497288,6195.80776671,,0.536509772833,0.568507573022,,2014,JUN,2.0,2014-06-01
Humboldt,8426.0,9266.0,9987.0,15819.0,17196.0,18257.0,0.419755374351,0.417614440106,0.458921025191,13590.0,14761.0,16724.0,0.826592056444,0.826483762598,0.898125771978,0.989228007181,0.956862745098,0.986486486486,0.932973805855,0.747960108794,0.862969004894,0.059000000000000004,0.0717,0.0864,0.1183,0.0787288863441,0.0849,0.1834,0.131978242199,0.1378,0.1856,0.162324649299,0.204,0.206,0.180360721443,0.2233,8114.0,8812.0,10547.0,15495.0,16507.0,19098.0,496.0,695.0,1117.0,6496.0,7000.0,7428.0,685.0,684.0,644.0,,,,807.0,886.0,900.0,134923.0,136480.0,136779.0,29077.9417925,30216.0,31381.0,26337.1826776,26024.6730832,25824.3467563,,,,2104.0,2347.0,2266.0,27113.0,24939.0,,5740.0,5607.0,5545.0,0.104,0.082,0.068,32856.8626741,34042.6827341,33221.6973898,0.46724637566,0.474035923418,0.565634353743,2014,JUN,2.0,2014-06-01
Imperial,14164.0,15263.0,15146.0,36277.0,38782.0,38209.0,0.502879019908,0.494420093431,0.502429999448,32838.0,34291.0,36390.0,0.88046975547,0.878400532814,0.933220495461,1.0,0.953488372093,0.944700460829,0.988917306053,0.893939393939,0.883137254902,0.059000000000000004,0.0717,0.0864,0.1919,0.161937517913,0.1327,0.2803,0.243049584408,0.2215,0.1355,0.220406993408,0.2196,0.1552,0.25566064775,0.2532,14037.0,14518.0,15936.0,36091.0,37083.0,40394.0,1456.0,1738.0,2213.0,18176.0,19291.0,19838.0,994.0,1028.0,990.0,,,,17886.0,19370.0,21381.0,178659.0,179326.0,183154.0,27470.3087692,28182.0,29668.0,50931.5399829,51426.3935883,52464.0201566,,,,32769.0,32195.0,33803.0,58377.0,55474.0,,10349.0,10276.0,10238.0,0.272,0.249,0.236,44744.1895337,44789.8810232,44825.9023043,0.80804160369,0.814640171622,0.895081443335,2014,JUN,2.0,2014-06-01
Inyo,1038.0,1052.0,1091.0,2058.0,2152.0,2198.0,0.412900295253,0.403781979978,0.443103062821,1818.0,1815.0,1982.0,0.855126999059,0.848924228251,0.907509157509,1.0,0.991379310345,1.0,0.977611940299,0.954802259887,0.961904761905,0.059000000000000004,0.0717,0.0864,0.163,0.103448275862,0.1042,0.2431,0.195402298851,0.1625,0.1961,0.218390804598,0.2625,0.2265,0.224137931034,0.3125,957.0,1058.0,1068.0,1951.0,2132.0,2149.0,105.0,137.0,154.0,879.0,964.0,928.0,105.0,103.0,98.0,,,,316.0,327.0,296.0,18637.0,19241.0,19244.0,5120.8498982,5510.0,5699.0,3726.62206828,3659.83488104,3589.57016197,,,,490.0,532.0,510.0,3534.0,3188.0,,396.0,407.0,402.0,0.094,0.079,0.07,2515.10160211,2765.88200729,,0.776708184816,0.739464923624,,2014,JUN,2.0,2014-06-01
Kern,59622.0,60740.0,61152.0,144678.0,147170.0,147731.0,0.452817172197,0.456617596689,0.473115305085,120117.0,126647.0,136824.0,0.810041474188,0.839539154011,0.912671095814,0.991410164639,0.97682652076,0.983641975309,0.951675009626,0.883756268044,0.90754599314,0.0248,0.026,0.0222,0.2093,0.205649269784,0.1993,0.2948,0.283935242839,0.2894,0.1251,0.190592097815,0.2089,0.1479,0.222121589494,0.2425,57915.0,59623.0,61918.0,140798.0,144653.0,148150.0,3379.0,3983.0,5081.0,82189.0,84978.0,82576.0,11952.0,10703.0,9808.0,,,,37887.0,37191.0,37076.0,855522.0,869797.0,878356.0,119415.121342,122971.0,128553.0,251296.053858,252027.910679,256534.749211,,,,85452.0,88100.0,79181.0,240099.0,224473.0,,31095.0,31384.0,31592.0,0.133,0.117,0.104,213671.260959,224185.425539,225536.447523,0.654212532089,0.64036520264,0.65609868512,2014,JUN,2.0,2014-06-01
Kings,10012.0,10051.0,10267.0,23729.0,23815.0,24396.0,0.491171601986,0.490412807744,0.527652448951,21364.0,21075.0,22688.0,0.880626545754,0.874009870195,0.927517272393,0.9836400818,0.968518518519,0.991181657848,0.969264544457,0.887323943662,0.845425867508,0.059000000000000004,0.0717,0.0864,0.2097,0.180948878264,0.1871,0.2941,0.255240897389,0.2705,0.1791,0.349025376977,0.38,0.2066,0.379183523354,0.4135,9624.0,9956.0,10210.0,22949.0,23543.0,24002.0,563.0,652.0,797.0,12535.0,12892.0,12521.0,1554.0,1396.0,1267.0,,,,5625.0,5451.0,5713.0,150843.0,152456.0,153601.0,18666.4737339,19636.0,20420.0,40865.8553768,41136.3282297,41468.3510153,,,,14061.0,14426.0,15306.0,36030.0,33393.0,,4729.0,4659.0,4635.0,0.151,0.135,0.121,33430.7398614,34890.9740076,38859.0351458,0.685556669152,0.669300474371,0.61675060236,2014,JUN,2.0,2014-06-01
Lake,5165.0,5262.0,5383.0,10263.0,10622.0,10896.0,0.416833667335,0.41444128146,0.446885500129,8736.0,9172.0,10374.0,0.849309741396,0.84518982676,0.925011145787,0.9609375,0.864628820961,0.872586872587,0.951851851852,0.854771784232,0.816254416961,0.059000000000000004,0.0717,0.0864,0.1113,0.0661278471712,0.0559,0.1715,0.112417340191,0.1165,0.1742,0.349008082292,0.3394,0.1954,0.39309331374,0.3795,5041.0,5227.0,5525.0,10039.0,10453.0,11036.0,477.0,586.0,736.0,4340.0,4436.0,4622.0,256.0,385.0,344.0,,,,790.0,814.0,817.0,64394.0,64782.0,65465.0,17355.2571527,18045.0,18728.0,13100.2074618,12881.5759389,12725.6302984,,,,1920.0,1792.0,1951.0,17709.0,16443.0,,3701.0,3710.0,3663.0,0.142,0.108,0.089,19370.3412,17452.4775,17435.21142,0.522757957408,0.589944894643,0.63176750397,2014,JUN,2.0,2014-06-01
Lassen,1419.0,1488.0,1570.0,2954.0,3149.0,3235.0,0.468414569769,0.473383711167,0.484502970933,2662.0,2819.0,3017.0,0.882041086812,0.881212879025,0.929451632779,0.989247311828,0.901785714286,0.961538461538,0.958549222798,0.82683982684,0.875,0.059000000000000004,0.0717,0.0864,0.1545,0.103370786517,0.0786,0.2339,0.188764044944,0.172,0.1288,0.247191011236,0.226,0.1459,0.276404494382,0.2531,1386.0,1426.0,1536.0,2933.0,2971.0,3168.0,81.0,99.0,150.0,1284.0,1319.0,1345.0,87.0,91.0,108.0,,,,70.0,67.0,71.0,33650.0,34966.0,35038.0,5593.48035717,6186.0,6479.0,5682.26140156,5573.9663543,5518.95047614,,,,704.0,769.0,712.0,4859.0,4436.0,,930.0,906.0,880.0,0.125,0.106,0.093,4471.13151255,4398.02348576,,0.658427661634,0.677804475044,,2014,JUN,2.0,2014-06-01
Los Angeles,549697.0,573325.0,576682.0,1134472.0,1177757.0,1180079.0,0.329906502979,0.343714204397,0.364864219249,875815.0,931107.0,985179.0,0.767650711761,0.779482787633,0.827119728385,0.967082330111,0.969257106174,0.963176064442,0.961305606739,0.939213657527,0.944853240653,0.0313,0.032,0.0491,0.0962,0.104007243648,0.0946,0.1787,0.175065505333,0.1751,0.0097,0.00882218607521,0.0061,0.0155,0.0136379297911,0.009,516984.0,557570.0,585696.0,1093422.0,1148512.0,1193453.0,36571.0,46590.0,59648.0,599556.0,629069.0,614546.0,124537.0,117585.0,109736.0,,,,423844.0,444806.0,444589.0,9911665.0,10010961.0,10082664.0,1620299.44289,1701464.0,1760921.0,2341123.39232,2329493.74966,2322212.77862,,,,1372113.0,1402433.0,1394350.0,2410140.0,2250353.0,,385131.0,388148.0,389765.0,0.109,0.098,0.083,2021647.94784,2088070.07593,2032449.54471,0.538523164314,0.542114947696,0.58334051625,2014,JUN,2.0,2014-06-01
Madera,10722.0,11221.0,11593.0,27189.0,28263.0,29027.0,0.46331114338,0.481825427719,0.50359947644,24568.0,25994.0,27702.0,0.905332203265,0.903385000348,0.946979796944,0.978165938865,0.970826580227,0.97880539499,0.981527093596,0.88660801564,0.913140311804,0.059000000000000004,0.0717,0.0864,0.1714,0.140792886254,0.1387,0.2563,0.206743238236,0.2204,0.1739,0.214153390144,0.254,0.1957,0.245646535754,0.2746,10437.0,10608.0,11507.0,26670.0,26856.0,28885.0,534.0,619.0,799.0,16732.0,16652.0,16999.0,3223.0,2773.0,2654.0,,,,10100.0,9640.0,10033.0,151790.0,153409.0,154829.0,25433.1761551,26873.0,27801.0,42036.3097616,42148.781274,43015.3367283,,,,20218.0,20706.0,20778.0,45875.0,42230.0,,4441.0,4478.0,4505.0,0.133,0.125,0.11,38098.688852,38832.0106961,38902.7225579,0.693339695651,0.690962277371,0.741209906078,2014,JUN,2.0,2014-06-01
Marin,5648.0,5920.0,6107.0,9542.0,9998.0,10224.0,0.304308667771,0.300504967161,0.321361556441,8447.0,9105.0,9762.0,0.876972591362,0.889942332128,0.940462427746,0.950617283951,0.946843853821,0.960365853659,0.950704225352,0.900630914826,0.930269413629,0.059000000000000004,0.0717,0.0864,0.1323,0.147260273973,0.1335,0.1985,0.211757990868,0.2026,0.1488,0.198059360731,0.2075,0.1742,0.228881278539,0.2517,5541.0,5762.0,6216.0,9408.0,9774.0,10397.0,758.0,887.0,1119.0,4358.0,4734.0,4831.0,1245.0,1271.0,1282.0,,,,2958.0,3455.0,3804.0,254882.0,256264.0,257792.0,65061.5872783,69445.0,70897.0,51762.7703853,51412.293987,51121.563219,,,,11689.0,8867.0,11871.0,22611.0,21230.0,,3102.0,3107.0,3034.0,0.063,0.052,0.043,20101.0974903,22421.1445398,22695.6318747,0.463432407334,0.419766098333,0.454169627158,2014,JUN,2.0,2014-06-01
Mariposa,913.0,1017.0,1032.0,1828.0,2034.0,2059.0,0.455117209834,0.492477162816,0.513969425409,1592.0,1833.0,1950.0,0.874244920373,0.890237979602,0.939306358382,0.911111111111,0.911764705882,0.872340425532,0.943181818182,0.915254237288,0.924731182796,0.059000000000000004,0.0717,0.0864,0.1617,0.0927835051546,0.0819,0.2468,0.123711340206,0.1379,0.2553,0.199312714777,0.194,0.2681,0.223367697595,0.2241,875.0,920.0,1005.0,1804.0,1855.0,1974.0,83.0,119.0,172.0,709.0,714.0,711.0,41.0,37.0,31.0,,,,47.0,30.0,52.0,17817.0,18101.0,18091.0,5675.19688398,5971.0,6133.0,3055.6834625,2987.83680235,2966.46642759,,,,155.0,227.0,199.0,2854.0,2652.0,,460.0,462.0,454.0,0.11,0.105,0.088,2847.97887053,3154.61487097,,0.623102703359,0.587825681488,,2014,JUN,2.0,2014-06-01
