county,qtr_calfresh_hh_ly,qtr_calfresh_hh_prev_qtr,qtr_calfresh_hh_curr_qtr,qtr_calfresh_pers_ly,qtr_calfresh_pers_prev_qtr,qtr_calfresh_pers_curr_qtr,qtr_medical_rcv_calfresh_ly,qtr_medical_rcv_calfresh_prev_qtr,qtr_medical_rcv_calfresh_curr_qtr,qtr_calfresh_rcv_medical_ly,qtr_calfresh_rcv_medical_prev_qtr,qtr_calfresh_rcv_medical_curr_qtr,qtr_pct_calfresh_rcv_medical_ly,qtr_pct_calfresh_rcv_medical_prev_qtr,qtr_pct_calfresh_rcv_medical_curr_qtr,qtr_timeliness_30d_ly,qtr_timeliness_30d_prev_qtr,qtr_timeliness_30d_curr_qtr,qtr_timeliness_exp_ly,qtr_timeliness_exp_prev_qtr,qtr_timeliness_exp_curr_qtr,qtr_active_err_rt_ly,qtr_active_err_rt_prev_qtr,qtr_active_err_rt_curr_qtr,qtr_30d_churn_reapps_ly,qtr_30d_churn_reapps_prev_qtr,qtr_30d_churn_reapps_curr_qtr,qtr_90d_churn_reapps_ly,qtr_90d_churn_reapps_prev_qtr,qtr_90d_churn_reapps_curr_qtr,qtr_30d_churn_recerts_ly,qtr_30d_churn_recerts_prev_qtr,qtr_30d_churn_recerts_curr_qtr,qtr_90d_churn_recerts_ly,qtr_90d_churn_recerts_prev_qtr,qtr_90d_churn_recerts_curr_qtr,ann_hh_2yr_prior,ann_hh_1yr_prior,ann_hh_yr_of_report,ann_pers_2yr_prior,ann_pers_1yr_prior,ann_pers_yr_of_report,ann_elderly_2yr_prior,ann_elderly_1yr_prior,ann_elderly_yr_of_report,ann_children_2yr_prior,ann_children_1yr_prior,ann_children_yr_of_report,ann_child_only_hh_2yr_prior,ann_child_only_hh_1yr_prior,ann_child_only_hh_yr_of_report,ann_child_only_pers_2yr_prior,ann_child_only_pers_1yr_prior,ann_child_only_pers_yr_of_report,ann_esl_2yr_prior,ann_esl_1yr_prior,ann_esl_yr_of_report,ann_tot_pop_2yr_prior,ann_tot_pop_1yr_prior,ann_tot_pop_yr_of_report,ann_elderly_over60_2yr_prior,ann_elderly_over60_1yr_prior,ann_elderly_over60_yr_of_report,ann_children_less18_2yr_prior,ann_children_less18_1yr_prior,ann_children_less18_yr_of_report,ann_tot_pop_greater5_2yr_prior,ann_tot_pop_greater5_1yr_prior,ann_tot_pop_greater5_yr_of_report,ann_tot_esl_greater5_2yr_prior,ann_tot_esl_greater5_1yr_prior,ann_tot_esl_greater5_yr_of_report,ann_medical_2yr_prior,ann_medical_1yr_prior,ann_medical_yr_of_report,ann_ssi_rcpt_2yr_prior,ann_ssi_rcpt_1yr_prior,ann_ssi_rcpt_yr_of_report,ann_unempl_pct_2yr_prior,ann_unempl_pct_1yr_prior,ann_unempl_pct_yr_of_report,ann_calfresh_eligibles_2yr_prior,ann_calfresh_eligibles_1yr_prior,ann_calfresh_eligibles_yr_of_report,ann_eligibles_excl_undocs_ssi_2yr_prior,ann_eligibles_excl_undocs_ssi_1yr_prior,ann_eligibles_excl_undocs_ssi_yr_of_report,year,month,quarter,fulldate
California,1767003.0,1887860.0,1919085.0,3956654.0,4147355.0,4194682.0,0.407748368612,0.412419952986,0.417358019926,3127204.0,3223285.0,3250685.0,0.819975444924,0.815535536723,0.815784312486,0.960538064366,0.977196637155,0.966137780707,0.926822297012,0.939257352941,0.936933125883,0.034,0.0315,0.0311,0.1005,0.0888,0.1353,0.1947,0.1831,0.2221,0.0736691258426,0.0912,0.0722,0.0952571912712,0.1155,0.0939,1684027.0,1843348.0,1942841.0,3813817.0,4074650.0,4221057.0,115078.0,141407.0,176557.0,2138572.0,2184693.0,2272684.0,356627.0,372370.0,341378.0,,,,1226258.0,1268115.0,1314549.0,37570307.0,37826160.0,38202206.0,6313717.1538,6506533.98504,6820715.0,9214425.43405,9170525.64916,9150549.08111,,,,3841701.0,3775905.0,3750293.0,7594872.0,7619341.0,7280074.0,1165670.0,1176286.0,1187606.0,0.118,0.105,0.089,6883373.60558,7121279.81808,7166748.68844,0.552,0.57,0.584,2013,MAR,1.0,2013-03-01
Alameda,60025.0,63121.0,63168.0,122112.0,126571.0,126482.0,0.363714009575,0.366038902505,0.357877655104,97092.0,98269.0,98800.0,0.765070209446,0.756084049519,0.752544025349,0.909340659341,0.926521239954,0.900082576383,0.869610715781,0.854616444649,0.866220012967,0.0123,0.0459,0.036,0.1155,0.0846,0.0823,0.2049,0.1834,0.1839,0.0306116113008,0.0451,0.0499,0.0680533995654,0.0942,0.0952,56312.0,62045.0,62875.0,116353.0,124622.0,125835.0,4838.0,5848.0,7267.0,60943.0,61164.0,63938.0,10808.0,11499.0,9990.0,,,,34800.0,36077.0,39263.0,1526220.0,1540790.0,1563370.0,256847.773763,265902.963437,282890.0,341529.950567,343819.788943,346038.367783,,,,140068.0,134661.0,133681.0,250554.0,253472.0,243275.0,48001.0,48146.0,48141.0,0.104,0.09,0.073,220934.826201,220282.406243,220033.771078,0.525249543777,0.564952063684,0.567172440383,2013,MAR,1.0,2013-03-01
Alpine,82.0,80.0,83.0,152.0,137.0,151.0,0.505494505495,0.490039840637,0.5,138.0,123.0,133.0,0.913907284768,0.878571428571,0.892617449664,1.0,1.0,1.0,1.0,0.9375,0.928571428571,0.044800000000000006,0.0472,0.0593,0.0,0.0,0.1875,0.0,0.087,0.1875,0.0434782608696,0.087,0.0,0.0434782608696,0.087,0.125,78.0,84.0,91.0,144.0,147.0,171.0,13.0,9.0,11.0,46.0,53.0,62.0,2.0,2.0,0.0,,,,0.0,0.0,0.0,1118.0,1127.0,1228.0,275.946367192,292.543627943,369.0,238.651449866,244.509282571,242.562389451,,,,21.0,24.0,25.0,193.0,201.0,184.0,44.0,41.0,42.0,0.148,0.133,0.098,208.714827212,194.823157895,221.78022827,0.72107958026,0.748969825987,0.701349510542,2013,MAR,1.0,2013-03-01
Amador,1605.0,1733.0,1717.0,3081.0,3340.0,3319.0,0.465451230629,0.492208490059,0.486326016553,2553.0,2748.0,2703.0,0.831867057674,0.821524663677,0.81268791341,0.870689655172,0.972972972973,0.914285714286,0.947598253275,0.936274509804,0.93119266055,0.044800000000000006,0.0472,0.0593,0.0363,0.0285,0.1708,0.1003,0.1404,0.2562,0.166089965398,0.1992,0.1886,0.195501730104,0.2277,0.1957,1485.0,1717.0,1685.0,2906.0,3287.0,3280.0,133.0,182.0,194.0,1175.0,1230.0,1298.0,60.0,61.0,69.0,,,,85.0,81.0,98.0,37288.0,36899.0,36945.0,11474.824987,11710.7713105,11769.0,6120.13512608,6008.55795106,5919.40380913,,,,458.0,507.0,484.0,4505.0,4522.0,4116.0,628.0,654.0,674.0,0.128,0.118,0.103,4098.06370112,4236.60312105,4989.42328701,0.703462304051,0.766750288816,0.657044419504,2013,MAR,1.0,2013-03-01
Butte,13440.0,14325.0,14278.0,28228.0,29899.0,29807.0,0.417395537798,0.440125631481,0.440330793038,24863.0,26485.0,26463.0,0.874810879279,0.867592622924,0.867099184115,0.886010362694,0.915522703273,0.939054726368,0.935870331219,0.955491744436,0.958199356913,0.044800000000000006,0.0472,0.0593,0.0282,0.0378,0.1466,0.1104,0.1323,0.2186,0.260296540362,0.2782,0.217,0.28194869381,0.2985,0.2343,12883.0,13988.0,14733.0,27531.0,29226.0,30211.0,697.0,842.0,1116.0,12820.0,12905.0,13523.0,1166.0,1187.0,1063.0,,,,3175.0,2929.0,2782.0,220521.0,221118.0,222035.0,48591.7609013,49667.3349056,51734.0,46264.8455663,45991.9295852,45459.1290451,,,,5007.0,5475.0,4375.0,52008.0,51266.0,47746.0,10702.0,10828.0,10914.0,0.136,0.122,0.103,61542.5023254,56950.0713521,57536.0654571,0.442943206781,0.511543110922,0.520653669978,2013,MAR,1.0,2013-03-01
Calaveras,2418.0,2491.0,2570.0,4875.0,4951.0,5004.0,0.49428114623,0.495653238643,0.499639423077,4019.0,4048.0,4157.0,0.814057119708,0.824943957612,0.827428343949,0.959459459459,0.987179487179,0.969879518072,0.989285714286,0.988372093023,0.964412811388,0.044800000000000006,0.0472,0.0593,0.0085,0.0333,0.1257,0.0737,0.1409,0.1932,0.162889518414,0.2061,0.1365,0.191218130312,0.2348,0.1554,2309.0,2522.0,2576.0,4736.0,4998.0,4969.0,219.0,278.0,322.0,1877.0,1881.0,1808.0,58.0,66.0,103.0,,,,123.0,148.0,134.0,45143.0,45045.0,45214.0,14096.5996033,14457.6823928,15224.0,8594.38569943,8279.80904997,7993.1633063,,,,510.0,559.0,410.0,6701.0,6850.0,6097.0,1005.0,1023.0,1043.0,0.146,0.13,0.1,4922.50218245,5990.38152211,6021.95863538,0.95488361253,0.830651044229,0.824271233542,2013,MAR,1.0,2013-03-01
Colusa,692.0,648.0,716.0,1707.0,1600.0,1820.0,0.299131077833,0.276729559748,0.31456891715,1618.0,1496.0,1682.0,0.8899889989,0.901748040989,0.88853671421,1.0,1.0,0.934210526316,1.0,1.0,1.0,0.044800000000000006,0.0472,0.0593,0.0361,0.0406,0.2053,0.1311,0.1313,0.2848,0.0786885245902,0.1031,0.1424,0.0819672131148,0.1125,0.1589,673.0,701.0,713.0,1716.0,1728.0,1710.0,44.0,39.0,72.0,1083.0,1055.0,1032.0,87.0,108.0,164.0,,,,590.0,598.0,553.0,21502.0,21614.0,21987.0,3686.64517126,3794.18876584,4033.0,6264.19980263,6173.21146509,6106.33361411,,,,3215.0,3235.0,2986.0,4710.0,4695.0,4193.0,541.0,556.0,564.0,0.205,0.2,0.19,4440.91479788,4435.38528124,3770.96131854,0.379932981557,0.389049253654,0.461131511044,2013,MAR,1.0,2013-03-01
Contra Costa,31591.0,33886.0,33220.0,67029.0,70227.0,68857.0,0.35186323781,0.356083262757,0.351101765857,52650.0,53817.0,53266.0,0.762568254566,0.746949992366,0.74751954194,0.963712076145,0.941286695815,0.94646397885,0.820887445887,0.874832663989,0.906750572082,0.0301,0.0057,0.0228,0.1079,0.1044,0.1146,0.1856,0.1801,0.2093,0.0727204922618,0.0474,0.0443,0.106097333582,0.09,0.0814,30338.0,32977.0,32730.0,64763.0,68789.0,67763.0,1979.0,2515.0,3064.0,35431.0,35507.0,36829.0,6233.0,6651.0,5449.0,,,,14843.0,15201.0,15787.0,1061375.0,1069803.0,1081862.0,198716.978801,205602.70448,215513.0,258002.504309,255890.305193,253745.815595,,,,62372.0,66528.0,66244.0,141199.0,143428.0,131952.0,23292.0,23603.0,24041.0,0.104,0.09,0.075,149671.96301,135136.625367,145292.779558,0.432285927386,0.507232956381,0.470679711987,2013,MAR,1.0,2013-03-01
Del Norte,2575.0,2566.0,2581.0,5366.0,5247.0,5251.0,0.48398205155,0.494613333333,0.495990463806,4638.0,4637.0,4577.0,0.884102173084,0.87821969697,0.872141768293,1.0,1.0,1.0,0.97972972973,0.978021978022,0.98814229249,0.044800000000000006,0.0472,0.0593,0.0389,0.0775,0.2485,0.1381,0.2367,0.3358,0.210455764075,0.2496,0.25,0.231903485255,0.2812,0.2648,2525.0,2629.0,2525.0,5328.0,5445.0,5132.0,122.0,157.0,193.0,2398.0,2343.0,2218.0,160.0,173.0,167.0,,,,333.0,285.0,262.0,28498.0,28359.0,28530.0,5761.25901365,5913.46322918,6153.0,5949.44384706,5778.23278036,5697.85295788,,,,577.0,549.0,733.0,8219.0,8091.0,7460.0,1936.0,1869.0,1817.0,0.131,0.134,0.118,5501.8577072,5695.77379168,5923.47912356,0.954283737011,0.944472199346,0.864310849406,2013,MAR,1.0,2013-03-01
El Dorado,5834.0,6224.0,6386.0,11341.0,11772.0,11975.0,0.416470588235,0.418710732421,0.426323012265,9558.0,9730.0,9941.0,0.806990881459,0.803667299909,0.800467026331,0.998095238095,1.0,0.979466119097,0.931222707424,0.972515856237,0.988197424893,0.044800000000000006,0.0472,0.0593,0.0245,0.0375,0.1475,0.12,0.1272,0.2244,0.155982033483,0.1737,0.1563,0.172315230706,0.1961,0.1756,5602.0,6081.0,6397.0,11204.0,11620.0,11765.0,481.0,581.0,732.0,4898.0,4822.0,4716.0,358.0,402.0,417.0,,,,850.0,864.0,882.0,180663.0,180599.0,184054.0,41293.391932,42806.3715421,46098.0,40109.211018,39167.5764207,38275.545249,,,,3350.0,3301.0,3580.0,19110.0,19049.0,17413.0,2777.0,2818.0,2850.0,0.119,0.104,0.085,25382.8934312,19222.8583872,26641.3835952,0.435000972733,0.606322419135,0.441067045998,2013,MAR,1.0,2013-03-01
Fresno,87032.0,89468.0,91393.0,211602.0,215286.0,219915.0,0.534988692538,0.531013340213,0.538706365814,174348.0,174945.0,177890.0,0.803080622205,0.794175726899,0.79277857996,1.0,0.98432934927,0.969396429583,0.949962935508,0.970388434071,0.97149122807,0.0134,0.0,0.0063,0.2059,0.16,0.1284,0.3222,0.2972,0.2471,0.0738162272844,0.0718,0.051,0.120450473509,0.1139,0.0877,84399.0,88850.0,90783.0,206749.0,215016.0,217757.0,3822.0,4650.0,5364.0,119928.0,122558.0,123609.0,15136.0,15452.0,14216.0,,,,60894.0,61549.0,59175.0,939278.0,946823.0,958260.0,138663.053048,143085.712488,147191.0,276363.132752,275523.561194,276923.203209,,,,112468.0,115573.0,108885.0,313221.0,316699.0,299363.0,39741.0,40171.0,40774.0,0.165,0.152,0.132,261011.888029,283512.805587,280018.279251,0.789128807715,0.757990453217,0.782936225206,2013,MAR,1.0,2013-03-01
Glenn,1345.0,1392.0,1410.0,3384.0,3436.0,3555.0,0.389544269216,0.381335282651,0.395600432744,3137.0,3130.0,3291.0,0.901177822465,0.905933429812,0.91340549542,0.0,1.0,1.0,1.0,0.991869918699,1.0,0.044800000000000006,0.0472,0.0593,0.0494,0.0525,0.2025,0.1245,0.1677,0.2831,0.104743083004,0.1899,0.1467,0.112648221344,0.2101,0.1591,1323.0,1389.0,1431.0,3422.0,3419.0,3549.0,63.0,87.0,113.0,1955.0,1908.0,1985.0,219.0,231.0,237.0,,,,744.0,769.0,739.0,28255.0,28208.0,28599.0,5356.20520791,5498.60082429,5834.0,7775.78084176,7656.59479157,7588.22108211,,,,2387.0,2433.0,2638.0,7202.0,7157.0,6747.0,1118.0,1128.0,1136.0,0.158,0.147,0.121,6093.96743448,6413.05497288,6195.80776671,0.543789143766,0.536509772833,0.568507573022,2013,MAR,1.0,2013-03-01
Humboldt,7904.0,8197.0,8301.0,15105.0,15547.0,15689.0,0.392506377551,0.417155586233,0.421827061549,12309.0,13296.0,13474.0,0.816625754661,0.829651815799,0.832190723241,0.955094991364,0.98801369863,0.965058236273,0.891122278057,0.896701388889,0.899766899767,0.044800000000000006,0.0472,0.0593,0.0258,0.047,0.1374,0.1149,0.1363,0.2143,0.184187148357,0.2379,0.1986,0.212022505182,0.2697,0.2284,7731.0,8114.0,8812.0,14836.0,15495.0,16507.0,422.0,496.0,695.0,6696.0,6496.0,7000.0,657.0,685.0,684.0,,,,843.0,807.0,886.0,135218.0,134923.0,136480.0,27991.8516469,29077.9417925,30216.0,26889.7469991,26337.1826776,26024.6730832,,,,2150.0,2104.0,2347.0,27304.0,27113.0,24939.0,5830.0,5740.0,5607.0,0.114,0.105,0.082,29446.6608208,32856.8626741,34042.6827341,0.499592582768,0.46724637566,0.474035923418,2013,MAR,1.0,2013-03-01
Imperial,13695.0,14563.0,14424.0,35317.0,37524.0,36983.0,0.492514093836,0.512503393563,0.507595607724,31975.0,33980.0,33514.0,0.894355560528,0.89200399013,0.885934071744,1.0,0.997619047619,1.0,0.977037887486,0.988457502623,0.986562150056,0.044800000000000006,0.0472,0.0593,0.0375,0.062,0.1933,0.1221,0.1486,0.2746,0.168803418803,0.1647,0.1561,0.194444444444,0.1818,0.1765,13153.0,14037.0,14518.0,34438.0,36091.0,37083.0,1259.0,1456.0,1738.0,18301.0,18176.0,19291.0,891.0,994.0,1028.0,,,,17336.0,17886.0,19370.0,177229.0,178659.0,179326.0,26621.1879176,27470.3087692,28182.0,51037.3509061,50931.5399829,51426.3935883,,,,31970.0,32769.0,32195.0,58086.0,58377.0,55474.0,10249.0,10349.0,10276.0,0.297,0.283,0.249,52830.0108063,44744.1895337,44789.8810232,0.650984156071,0.80804160369,0.814640171622,2013,MAR,1.0,2013-03-01
Inyo,950.0,974.0,994.0,1954.0,1967.0,1992.0,0.387148410702,0.389680923286,0.394132362975,1693.0,1722.0,1733.0,0.868650590046,0.88036809816,0.869979919679,1.0,0.98275862069,0.987804878049,1.0,0.990291262136,0.984,0.044800000000000006,0.0472,0.0593,0.0116,0.0561,0.1529,0.1279,0.1584,0.2038,0.113372093023,0.2079,0.1433,0.119186046512,0.2211,0.1529,869.0,957.0,1058.0,1813.0,1951.0,2132.0,92.0,105.0,137.0,866.0,879.0,964.0,91.0,105.0,103.0,,,,267.0,316.0,327.0,18687.0,18637.0,19241.0,5024.54371961,5120.8498982,5510.0,3816.00617229,3726.62206828,3659.83488104,,,,454.0,490.0,532.0,3541.0,3534.0,3188.0,390.0,396.0,407.0,0.099,0.094,0.079,2628.31244483,2515.10160211,2765.88200729,0.687893862678,0.776708184816,0.739464923624,2013,MAR,1.0,2013-03-01
