county,qtr_calfresh_hh_ly,qtr_calfresh_hh_prev_qtr,qtr_calfresh_hh_curr_qtr,qtr_calfresh_pers_ly,qtr_calfresh_pers_prev_qtr,qtr_calfresh_pers_curr_qtr,qtr_medical_rcv_calfresh_ly,qtr_medical_rcv_calfresh_prev_qtr,qtr_medical_rcv_calfresh_curr_qtr,qtr_calfresh_rcv_medical_ly,qtr_calfresh_rcv_medical_prev_qtr,qtr_calfresh_rcv_medical_curr_qtr,qtr_pct_calfresh_rcv_medical_ly,qtr_pct_calfresh_rcv_medical_prev_qtr,qtr_pct_calfresh_rcv_medical_curr_qtr,qtr_timeliness_30d_ly,qtr_timeliness_30d_prev_qtr,qtr_timeliness_30d_curr_qtr,qtr_timeliness_exp_ly,qtr_timeliness_exp_prev_qtr,qtr_timeliness_exp_curr_qtr,qtr_active_err_rt_ly,qtr_active_err_rt_prev_qtr,qtr_active_err_rt_curr_qtr,qtr_30d_churn_reapps_ly,qtr_30d_churn_reapps_prev_qtr,qtr_30d_churn_reapps_curr_qtr,qtr_90d_churn_reapps_ly,qtr_90d_churn_reapps_prev_qtr,qtr_90d_churn_reapps_curr_qtr,qtr_30d_churn_recerts_ly,qtr_30d_churn_recerts_prev_qtr,qtr_30d_churn_recerts_curr_qtr,qtr_90d_churn_recerts_ly,qtr_90d_churn_recerts_prev_qtr,qtr_90d_churn_recerts_curr_qtr,ann_hh_2yr_prior,ann_hh_1yr_prior,ann_hh_yr_of_report,ann_pers_2yr_prior,ann_pers_1yr_prior,ann_pers_yr_of_report,ann_elderly_2yr_prior,ann_elderly_1yr_prior,ann_elderly_yr_of_report,ann_children_2yr_prior,ann_children_1yr_prior,ann_children_yr_of_report,ann_child_only_hh_2yr_prior,ann_child_only_hh_1yr_prior,ann_child_only_hh_yr_of_report,ann_child_only_pers_2yr_prior,ann_child_only_pers_1yr_prior,ann_child_only_pers_yr_of_report,ann_esl_2yr_prior,ann_esl_1yr_prior,ann_esl_yr_of_report,ann_tot_pop_2yr_prior,ann_tot_pop_1yr_prior,ann_tot_pop_yr_of_report,ann_elderly_over60_2yr_prior,ann_elderly_over60_1yr_prior,ann_elderly_over60_yr_of_report,ann_children_less18_2yr_prior,ann_children_less18_1yr_prior,ann_children_less18_yr_of_report,ann_tot_pop_greater5_2yr_prior,ann_tot_pop_greater5_1yr_prior,ann_tot_pop_greater5_yr_of_report,ann_tot_esl_greater5_2yr_prior,ann_tot_esl_greater5_1yr_prior,ann_tot_esl_greater5_yr_of_report,ann_medical_2yr_prior,ann_medical_1yr_prior,ann_medical_yr_of_report,ann_ssi_rcpt_2yr_prior,ann_ssi_rcpt_1yr_prior,ann_ssi_rcpt_yr_of_report,ann_unempl_pct_2yr_prior,ann_unempl_pct_1yr_prior,ann_unempl_pct_yr_of_report,ann_calfresh_eligibles_2yr_prior,ann_calfresh_eligibles_1yr_prior,ann_calfresh_eligibles_yr_of_report,ann_eligibles_excl_undocs_ssi_2yr_prior,ann_eligibles_excl_undocs_ssi_1yr_prior,ann_eligibles_excl_undocs_ssi_yr_of_report,year,month,quarter,fulldate
Orange,105823.0,115195.0,117235.0,232862.0,248563.0,270245.0,0.331525095378,0.361027764523,0.357499815405,184136.0,223200.0,227559.0,0.77381722825,0.899571977849,0.903998410964,0.997634643377,0.976936058504,0.981551137381,0.996038662653,0.994530698659,0.9953125,0.0219,0.032,0.0354,0.0832,0.0927,0.1107,0.17,0.1733,0.1896,0.0465,0.0588,0.0719,0.0713,0.096,0.1195,97956.0,105823.0,117235.0,218827.0,232862.0,270245.0,10377.0,13145.0,17616.0,131451.0,139033.0,135615.0,31940.0,29922.0,28117.0,,,,105140.0,111958.0,114889.0,3071933.0,3097966.0,3125833.0,533454.837515,559090.0,579380.0,724925.759909,721291.807208,719771.852084,,,,322892.0,316852.0,325313.0,460035.0,467937.0,,66558.0,67573.0,68202.0,0.076,0.065,0.055,453553.141665,444094.592846,443857.489635,0.481620703875,0.517885366348,0.582626194306,2014,SEP,3.0,2014-09-01
Placer,8480.0,9099.0,9206.0,17673.0,18437.0,18455.0,0.338705916642,0.350816288234,0.344390899922,11621.0,14956.0,15365.0,0.652095841984,0.822662266227,0.839296443983,0.997175141243,0.98786407767,0.980769230769,0.974151857835,0.974757281553,0.971153846154,0.0529,0.0864,0.0785,0.0715,0.0988,0.0975,0.1483,0.1836,0.1653,0.0407,0.0621,0.0699,0.0684,0.0997,0.1109,8227.0,8480.0,9206.0,17815.0,17673.0,18455.0,791.0,1019.0,1416.0,8043.0,7868.0,7411.0,871.0,677.0,658.0,,,,2058.0,2021.0,1954.0,360680.0,365125.0,369460.0,79176.7530122,85049.0,87902.0,85224.3687751,84418.8906757,83682.036282,,,,6656.0,8063.0,6222.0,31306.0,28497.0,,5044.0,5056.0,5087.0,0.093,0.077,0.063,42086.8095119,39483.8388222,41238.667037,0.425614348242,0.449767448766,0.449452774909,2014,SEP,3.0,2014-09-01
Plumas,773.0,991.0,956.0,1604.0,1951.0,1793.0,0.383565240221,0.417149758454,0.392434439545,1461.0,1727.0,1691.0,0.873281530185,0.887917737789,0.898512221041,1.0,1.0,1.0,0.969696969697,0.532710280374,0.87417218543,0.0529,0.0864,0.0785,0.1354,0.0735,0.0916,0.1902,0.1347,0.1466,0.1153,0.2286,0.2408,0.1354,0.249,0.2513,756.0,773.0,956.0,1654.0,1604.0,1793.0,50.0,82.0,116.0,701.0,676.0,707.0,27.0,34.0,37.0,,,,21.0,22.0,22.0,19523.0,19466.0,19416.0,6395.16462572,6703.0,6907.0,3316.55433149,3262.70957488,3251.80896102,,,,261.0,217.0,202.0,3224.0,3027.0,,665.0,641.0,651.0,0.146,0.139,0.117,3547.67895457,3815.72246761,,0.461428449689,0.438544378049,,2014,SEP,3.0,2014-09-01
Riverside,115800.0,121622.0,124316.0,278117.0,285410.0,289618.0,0.399410796644,0.440118739159,0.436717156752,196586.0,242560.0,250549.0,0.701411485985,0.84923132941,0.854617271149,0.995635093845,0.9955654102,0.996761475641,0.943412097576,0.883540737262,0.873857404022,0.0317,0.0349,0.0373,0.1717,0.1598,0.1555,0.2468,0.2404,0.2303,0.1568,0.2371,0.2236,0.1736,0.267,0.2502,109234.0,115800.0,124316.0,267997.0,278117.0,289618.0,8379.0,10225.0,13821.0,143506.0,151042.0,148026.0,18716.0,17000.0,16149.0,,,,62978.0,65355.0,66204.0,2244399.0,2264173.0,2294333.0,378791.909018,396291.0,411572.0,611197.684852,608238.091633,609127.376245,,,,178052.0,173255.0,172588.0,408855.0,409328.0,,54970.0,56654.0,57657.0,0.121,0.099,0.082,482427.27523,469029.009525,455320.184137,0.553852218533,0.591249143162,0.637511638578,2014,SEP,3.0,2014-09-01
Sacramento,94824.0,99448.0,101502.0,210033.0,215919.0,217077.0,0.44518405931,0.460764772252,0.461404569308,162851.0,190711.0,196162.0,0.757746085662,0.887201220704,0.893912742319,0.988452143016,0.975449364314,0.989422653151,0.984248210024,0.98147086915,0.981632653061,0.44,0.003,0.0021,0.086,0.098,0.1045,0.1699,0.1723,0.1753,0.0472,0.0575,0.0628,0.0768,0.0934,0.1013,90856.0,94824.0,101502.0,204104.0,210033.0,217077.0,5103.0,6598.0,9056.0,102959.0,105467.0,101011.0,11758.0,9994.0,9400.0,,,,46984.0,47601.0,47736.0,1439874.0,1448268.0,1461174.0,245818.906154,254622.0,264452.0,359111.803226,358519.459756,358865.212297,,,,97511.0,101446.0,94516.0,324426.0,308037.0,,60330.0,61371.0,62271.0,0.105,0.089,0.073,310461.567216,306054.532733,295178.394858,0.658322225944,0.681016484079,0.736874165326,2014,SEP,3.0,2014-09-01
San Benito,2684.0,2752.0,2710.0,6232.0,6390.0,6169.0,0.437515548553,0.415314043754,0.400027731559,5276.0,5885.0,5770.0,0.853307455928,0.925459977984,0.931546658056,1.0,1.0,1.0,0.972727272727,0.946360153257,0.964444444444,0.0529,0.0864,0.0785,0.1805,0.1341,0.1247,0.2669,0.2454,0.187,0.1927,0.2622,0.3183,0.2148,0.2942,0.3581,2609.0,2684.0,2710.0,6114.0,6232.0,6169.0,216.0,246.0,292.0,3314.0,3361.0,3209.0,502.0,472.0,436.0,,,,1849.0,1856.0,1802.0,56527.0,57366.0,58222.0,8674.54393958,9394.0,9875.0,15545.6610614,15424.4588459,15274.3599058,,,,6386.0,5777.0,5516.0,10227.0,9287.0,,897.0,882.0,899.0,0.139,0.111,0.093,8551.01811686,8523.86921019,,0.721249397719,0.726750624625,,2014,SEP,3.0,2014-09-01
San Bernardino,159737.0,168897.0,172721.0,373620.0,385964.0,392265.0,0.474736321805,0.520201348061,0.519801136149,267005.0,332250.0,344506.0,0.718247723574,0.869871423971,0.87853703817,0.997459026807,0.99925270893,0.999769691386,0.86159026465,0.906113537118,0.947893388565,0.014199999999999999,0.0172,0.028,0.1916,0.1981,0.1938,0.2613,0.2723,0.2659,0.1864,0.3055,0.2842,0.2019,0.3336,0.3103,151637.0,159737.0,172721.0,361404.0,373620.0,392265.0,10026.0,12685.0,17508.0,187444.0,194878.0,192219.0,22712.0,21323.0,19813.0,,,,67830.0,70335.0,71384.0,2065016.0,2075160.0,2096123.0,293470.536168,301721.0,316194.0,579791.885832,576858.382475,575597.542392,,,,172415.0,156056.0,164799.0,486650.0,481334.0,,65325.0,66969.0,68029.0,0.119,0.098,0.081,474490.903642,441318.993738,458342.861038,0.756294442272,0.841526106547,0.854805139642,2014,SEP,3.0,2014-09-01
San Diego,122561.0,131667.0,134694.0,260576.0,276963.0,300896.0,0.361504597104,0.40679369206,0.404897384972,189359.0,237836.0,244639.0,0.709454193954,0.858251207974,0.861356402456,0.963441972754,0.902008032129,0.935267857143,0.911190053286,0.968004941322,0.974436936937,0.0254,0.0436,0.0388,0.1178,0.122,0.14,0.2117,0.2048,0.2239,0.0616,0.0622,0.0717,0.097,0.1031,0.116,112361.0,122561.0,134694.0,246971.0,260576.0,300896.0,11289.0,13842.0,19191.0,125548.0,131432.0,131324.0,19228.0,15919.0,15532.0,,,,88054.0,93092.0,97970.0,3147220.0,3184072.0,3214279.0,533349.400659,558419.0,579311.0,722277.294494,723080.263803,726019.837104,,,,228674.0,236315.0,228246.0,442914.0,451842.0,,74992.0,75967.0,76554.0,0.089,0.078,0.064,564164.474589,553957.513096,548765.953056,0.438218689411,0.465983226129,0.517319053327,2014,SEP,3.0,2014-09-01
San Francisco,32096.0,32863.0,32961.0,50124.0,51155.0,53900.0,0.220651645107,0.260134513187,0.262448588789,33109.0,42391.0,43583.0,0.63834422658,0.818027440613,0.834747467009,0.974644403216,0.970947123765,0.97718865598,0.817421909371,0.899681528662,0.834149326805,0.0378,0.0491,0.0723,0.0965,0.117,0.1378,0.1995,0.196,0.2208,0.0715,0.101,0.0984,0.1039,0.1447,0.1375,32910.0,32096.0,32961.0,50894.0,50124.0,53900.0,4864.0,5459.0,6615.0,19583.0,19668.0,18721.0,5068.0,4243.0,3966.0,,,,19407.0,19818.0,20630.0,820349.0,833827.0,840391.0,162239.274683,171662.0,176508.0,116481.067123,119792.574021,123333.850486,,,,105810.0,96046.0,103652.0,134748.0,134579.0,,37817.0,37708.0,37503.0,0.072,0.055,0.044,121505.872174,120297.206285,100797.79189,0.419575743579,0.405946856419,0.518779552139,2014,SEP,3.0,2014-09-01
San Joaquin,46964.0,49324.0,50358.0,113230.0,116685.0,118029.0,0.464645412239,0.490890888195,0.487356012301,93653.0,109343.0,112203.0,0.816397158175,0.923052896385,0.934036478061,0.977977977978,0.982862903226,0.979553019496,0.917154811715,0.886237072395,0.889514615178,0.026699999999999998,0.0538,0.0457,0.1881,0.1328,0.1341,0.2597,0.2057,0.2011,0.1378,0.2674,0.2555,0.1553,0.2991,0.2873,43790.0,46964.0,50358.0,107532.0,113230.0,118029.0,2587.0,3502.0,4706.0,60071.0,63093.0,61837.0,7727.0,7295.0,6809.0,,,,23960.0,23995.0,24307.0,699003.0,703790.0,713961.0,110086.787626,113154.0,117867.0,197930.697268,197011.91068,196892.863683,,,,64140.0,64800.0,65961.0,181087.0,170765.0,,26908.0,27071.0,27296.0,0.15,0.124,0.106,138592.405117,156985.493243,155948.402083,0.775704483294,0.712822089231,0.754484058584,2014,SEP,3.0,2014-09-01
San Luis Obispo,8907.0,9675.0,9573.0,17319.0,18502.0,17983.0,0.345346860725,0.389087635885,0.376420581655,13003.0,16858.0,16826.0,0.728745166172,0.893896813193,0.90671983618,0.96192893401,0.971649484536,0.973684210526,0.910334346505,0.905335628227,0.90406504065,0.0529,0.0864,0.0785,0.0661,0.067,0.0727,0.1627,0.1309,0.1575,0.0394,0.0402,0.049,0.0733,0.0727,0.094,8899.0,8907.0,9573.0,17269.0,17319.0,17983.0,882.0,1072.0,1399.0,8140.0,8228.0,8025.0,1285.0,1089.0,1102.0,,,,3116.0,3239.0,3371.0,271021.0,271740.0,272941.0,61883.0096102,65066.0,67294.0,50366.9448014,50061.4161597,49890.1599412,,,,9420.0,10073.0,10622.0,33196.0,30635.0,,4420.0,4383.0,4290.0,0.08,0.068,0.056,43666.9310177,47790.7648747,45982.3013383,0.401602530594,0.366257525248,0.393785568353,2014,SEP,3.0,2014-09-01
San Mateo,14493.0,15963.0,16060.0,29339.0,32354.0,32208.0,0.254126540112,0.278825490744,0.273637322485,23802.0,28934.0,29057.0,0.772867487093,0.892528842001,0.897014787145,0.831417624521,0.976911976912,0.972712680578,0.803476946334,0.888574126534,0.91073219659,0.0529,0.0864,0.0785,0.0685,0.0865,0.1127,0.1537,0.1707,0.1988,0.0436,0.056,0.0754,0.0719,0.0936,0.1169,13612.0,14493.0,16060.0,28106.0,29339.0,32208.0,1886.0,2531.0,3450.0,16040.0,17242.0,16879.0,3538.0,4025.0,3907.0,,,,11878.0,13534.0,14235.0,736362.0,741857.0,747334.0,145950.499348,155845.0,160763.0,162180.291683,163248.036091,163899.725575,,,,60960.0,58256.0,55943.0,78549.0,77027.0,,11180.0,10953.0,10783.0,0.067,0.052,0.042,72926.3865695,68113.9921687,63838.6442794,0.382269042954,0.422991450747,0.504768708104,2014,SEP,3.0,2014-09-01
Santa Barbara,14344.0,16217.0,15674.0,32221.0,36132.0,34497.0,0.279327296248,0.33856117661,0.317059759803,26990.0,34345.0,32868.0,0.823769991454,0.932451877393,0.92554629421,0.944444444444,0.795945945946,0.874663072776,0.865439093484,0.886330935252,0.913375796178,0.0529,0.0864,0.0785,0.0894,0.0773,0.0865,0.1932,0.142,0.1615,0.0499,0.049,0.0582,0.0888,0.0843,0.1168,14197.0,14344.0,15674.0,32030.0,32221.0,34497.0,866.0,1086.0,1559.0,20351.0,20051.0,20526.0,5628.0,4170.0,4029.0,,,,13341.0,12614.0,13524.0,427358.0,433157.0,435999.0,78082.6535408,82325.0,84301.0,97785.2706712,97825.4071426,98026.6324681,,,,45401.0,46332.0,43550.0,81084.0,74176.0,,8597.0,8477.0,8393.0,0.08,0.071,0.061,76854.9231042,79413.5422011,83642.140157,0.418137386243,0.414192008489,0.422001197806,2014,SEP,3.0,2014-09-01
Santa Clara,52296.0,54498.0,55307.0,110622.0,113186.0,113439.0,0.290588449385,0.316564930388,0.315525733107,87826.0,100661.0,102886.0,0.779982238011,0.889569359386,0.897595616974,0.960376423972,0.968472468917,0.97219413549,0.842001962709,0.933755479786,0.964694181999,0.0246,0.0273,0.0284,0.0393,0.0343,0.0374,0.1273,0.1166,0.1156,0.0084,0.0084,0.0162,0.0364,0.0465,0.0624,49038.0,52296.0,55307.0,105676.0,110622.0,113439.0,5507.0,7200.0,9510.0,56627.0,59419.0,55723.0,13623.0,11654.0,10556.0,,,,44837.0,48568.0,49052.0,1828597.0,1850595.0,1871516.0,301962.022406,321578.0,334221.0,436447.370173,439320.249728,442256.202464,,,,178148.0,176036.0,174224.0,260965.0,261699.0,,43944.0,44002.0,43472.0,0.084,0.065,0.052,220690.563341,215576.674569,173716.07033,0.477460756537,0.503112282181,0.651946016191,2014,SEP,3.0,2014-09-01
Santa Cruz,11641.0,12796.0,12402.0,22732.0,24910.0,23719.0,0.339932798133,0.401444531417,0.37010930103,16895.0,22566.0,21265.0,0.737000523469,0.89409247593,0.902206194315,0.932975871314,0.807495741056,0.872384937238,0.789115646259,0.938337801609,0.972906403941,0.0529,0.0864,0.0785,0.0547,0.0302,0.0444,0.1506,0.0919,0.117,0.0316,0.0175,0.0183,0.0706,0.0528,0.0743,10984.0,11641.0,12402.0,22390.0,22732.0,23719.0,922.0,1290.0,1797.0,11666.0,11843.0,11576.0,3317.0,2423.0,2244.0,,,,8532.0,8317.0,8530.0,267569.0,271495.0,272210.0,50062.2074424,53904.0,56302.0,55954.0303372,55939.0400255,56012.6750586,,,,21496.0,20137.0,23557.0,42528.0,38508.0,,5104.0,5077.0,5038.0,0.112,0.103,0.087,37038.9680079,42178.8443779,47670.4120893,0.588420821967,0.544674175208,0.505026750937,2014,SEP,3.0,2014-09-01
Shasta,11911.0,12324.0,12720.0,23709.0,24283.0,24671.0,0.437370600414,0.438137643984,0.4269753767,21125.0,22632.0,23236.0,0.858251401641,0.913280335741,0.922356303588,0.939716312057,0.954968944099,0.972017673049,0.848814229249,0.95530353569,0.958240119314,0.0529,0.0864,0.0785,0.1491,0.1261,0.1356,0.2258,0.1967,0.2141,0.1431,0.2353,0.2202,0.1642,0.2647,0.2447,12445.0,11911.0,12720.0,25025.0,23709.0,24671.0,821.0,990.0,1221.0,10508.0,10472.0,9992.0,922.0,713.0,609.0,,,,495.0,466.0,465.0,178477.0,178591.0,179305.0,44441.1546089,45455.0,46860.0,39050.5593766,38745.3671585,38531.9949107,,,,2105.0,3086.0,2491.0,41050.0,37387.0,,9329.0,9306.0,9289.0,0.133,0.118,0.097,33388.9039856,40244.8061614,29544.1326943,0.739824124726,0.582731321822,0.830342533791,2014,SEP,3.0,2014-09-01
Sierra,156.0,172.0,163.0,305.0,306.0,294.0,0.401188707281,0.436447166922,0.403817914831,270.0,285.0,275.0,0.846394984326,0.928338762215,0.925925925926,1.0,0.9,1.0,1.0,1.0,1.0,0.0529,0.0864,0.0785,0.1667,0.0667,0.0526,0.2857,0.1,0.1842,0.0952,0.1333,0.1316,0.119,0.1667,0.1579,156.0,156.0,163.0,302.0,305.0,294.0,23.0,26.0,41.0,95.0,106.0,86.0,1.0,1.0,3.0,,,,4.0,6.0,8.0,3089.0,3270.0,3267.0,1060.27574011,1235.0,1274.0,480.78583026,462.655488563,449.615749448,,,,60.0,93.0,89.0,514.0,497.0,,99.0,99.0,89.0,0.145,0.129,0.1,622.602352941,696.60781829,,0.455748357936,0.436269997163,,2014,SEP,3.0,2014-09-01
Siskiyou,2900.0,3206.0,3184.0,6486.0,7024.0,6907.0,0.453448955459,0.480118565645,0.455950971516,5752.0,6641.0,6547.0,0.870855412566,0.938126854075,0.940255636938,1.0,1.0,1.0,0.961038961039,0.853571428571,0.895752895753,0.0529,0.0864,0.0785,0.1142,0.1199,0.143,0.1722,0.1811,0.2156,0.1473,0.2374,0.2668,0.1584,0.253,0.2956,2719.0,2900.0,3184.0,6100.0,6486.0,6907.0,220.0,275.0,413.0,2701.0,2872.0,2825.0,137.0,154.0,141.0,,,,180.0,192.0,181.0,44598.0,45215.0,45290.0,13353.3349685,13967.0,14388.0,8877.86151209,8755.07699084,8638.79895099,,,,820.0,782.0,717.0,10616.0,10036.0,,2441.0,2475.0,2431.0,0.153,0.132,0.113,10259.458525,10390.2067401,,0.59692071647,0.626499039747,,2014,SEP,3.0,2014-09-01
Solano,20782.0,21995.0,22292.0,41287.0,43407.0,43531.0,0.419514198545,0.441891876931,0.424647169474,35751.0,39913.0,40409.0,0.83961953969,0.904461918466,0.910112612613,0.941708542714,0.945378151261,0.94046306505,0.94835377663,0.97227997228,0.973988439306,0.012199999999999999,0.0097,0.0122,0.0298,0.0177,0.0236,0.1441,0.1135,0.1088,0.0105,0.0094,0.0072,0.0465,0.059,0.0631,19954.0,20782.0,22292.0,40161.0,41287.0,43531.0,1473.0,1823.0,2457.0,19347.0,20249.0,19919.0,3060.0,2463.0,2272.0,,,,6772.0,6854.0,6844.0,415913.0,424048.0,428705.0,76528.8638297,80768.0,84375.0,97912.1963046,97127.9878443,96722.750148,,,,21564.0,20853.0,18343.0,68717.0,62999.0,,11520.0,11691.0,11752.0,0.101,0.09,0.075,65053.4404976,61759.5140932,56428.9427127,0.616653267834,0.667645384697,0.769259495451,2014,SEP,3.0,2014-09-01
Sonoma,18686.0,19162.0,19304.0,34451.0,35221.0,34951.0,0.356355250198,0.368973258941,0.34734347849,29668.0,33198.0,32982.0,0.831269263099,0.909833369875,0.912087608197,0.867374005305,0.838174273859,0.896871378911,0.471666666667,0.717375093214,0.733732876712,0.0529,0.0864,0.0785,0.0727,0.1054,0.0994,0.1798,0.1893,0.1811,0.04,0.0539,0.0607,0.078,0.1006,0.1095,18390.0,18686.0,19304.0,34447.0,34451.0,34951.0,1870.0,2351.0,2986.0,17154.0,17558.0,16974.0,3946.0,3484.0,3249.0,,,,10341.0,10432.0,10517.0,489283.0,493070.0,497260.0,107417.459747,112593.0,116344.0,104977.648911,104608.453036,104297.653632,,,,29280.0,24921.0,25983.0,63908.0,60020.0,,8571.0,8547.0,8488.0,0.085,0.07,0.056,74079.3369985,71126.6155845,69970.7608838,0.454912053735,0.490665320564,0.503453150359,2014,SEP,3.0,2014-09-01
Stanislaus,41539.0,42355.0,42873.0,91048.0,92163.0,92778.0,0.442651199386,0.49024294048,0.483144985414,68074.0,83281.0,85292.0,0.742290748899,0.892816175131,0.907902580261,0.984237366713,0.914870689655,0.964920273349,0.935536044362,0.852695520121,0.845645792564,0.97,0.0166,0.0135,0.1916,0.1601,0.1764,0.2738,0.2511,0.2633,0.1498,0.3214,0.2817,0.1725,0.3599,0.3278,40036.0,41539.0,42873.0,88848.0,91048.0,92778.0,2464.0,2893.0,3835.0,44790.0,46298.0,45160.0,5991.0,5663.0,5238.0,,,,17992.0,17711.0,18095.0,522651.0,527232.0,532344.0,84165.5295778,86547.0,89829.0,144581.129398,144260.109136,144079.487389,,,,48024.0,48602.0,48829.0,137356.0,128318.0,,19745.0,20057.0,20165.0,0.151,0.129,0.112,117475.088631,125680.32642,115984.89329,0.749780948114,0.722148896936,0.794977811773,2014,SEP,3.0,2014-09-01
Sutter,5215.0,5565.0,5623.0,12440.0,12986.0,13083.0,0.396841731725,0.395569310963,0.378146628284,11183.0,12142.0,12348.0,0.883333333333,0.929210989516,0.932276330691,0.980988593156,0.972,0.988888888889,0.876208897485,0.905923344948,0.907849829352,0.0529,0.0864,0.0785,0.1875,0.1496,0.1841,0.2621,0.2115,0.2442,0.1285,0.2084,0.2599,0.1458,0.229,0.2826,4961.0,5215.0,5623.0,11946.0,12440.0,13083.0,306.0,369.0,491.0,6271.0,6642.0,6535.0,830.0,689.0,648.0,,,,2311.0,2281.0,2388.0,95351.0,97386.0,97257.0,17495.6527612,18207.0,18667.0,25369.8852854,25333.468865,25371.0229678,,,,9590.0,8366.0,8544.0,23515.0,21895.0,,3661.0,3778.0,3793.0,0.175,0.146,0.127,20846.288,22882.8572,16038.08874,0.727188570986,0.537695091678,0.809198665152,2014,SEP,3.0,2014-09-01
Tehama,4320.0,4917.0,5009.0,9916.0,10963.0,11155.0,0.448655860842,0.466826141903,0.448720136519,9079.0,10343.0,10518.0,0.885842521222,0.929123248293,0.933771306818,0.942857142857,0.944,0.936073059361,0.982107355865,0.921971252567,0.932038834951,0.0529,0.0864,0.0785,0.1401,0.1133,0.1125,0.2065,0.1712,0.1699,0.1186,0.103,0.2436,0.1254,0.1101,0.2723,4219.0,4320.0,5009.0,9899.0,9916.0,11155.0,259.0,363.0,492.0,4855.0,5013.0,5146.0,469.0,441.0,422.0,,,,1161.0,1199.0,1283.0,63623.0,64498.0,64827.0,14869.4810075,15313.0,15700.0,15513.905084,15279.995273,15138.4226129,,,,2546.0,2603.0,2345.0,17404.0,16152.0,,3057.0,3062.0,3106.0,0.137,0.117,0.097,14556.1969912,14220.3989939,,0.665942027248,0.692315314377,,2014,SEP,3.0,2014-09-01
Trinity,762.0,939.0,1001.0,1516.0,1775.0,1838.0,0.412929167955,0.444145356662,0.445817245817,1335.0,1650.0,1732.0,0.833853841349,0.912106135987,0.914466737064,1.0,1.0,1.0,0.652173913043,0.893939393939,0.873949579832,0.0529,0.0864,0.0785,0.0897,0.0442,0.1204,0.1795,0.0924,0.1752,0.2179,0.0482,0.1423,0.2436,0.0522,0.1752,776.0,762.0,1001.0,1557.0,1516.0,1838.0,74.0,89.0,117.0,604.0,622.0,623.0,5.0,45.0,42.0,,,,8.0,12.0,10.0,13470.0,13776.0,13782.0,4270.08641132,4587.0,4753.0,2335.48460203,2275.50117475,2215.31382509,,,,21.0,36.0,49.0,2854.0,2603.0,,655.0,636.0,656.0,0.156,0.121,0.099,3087.68870056,3100.49936517,,0.506311835467,0.501502792866,,2014,SEP,3.0,2014-09-01
Tulare,46471.0,50688.0,50975.0,114774.0,123505.0,132774.0,0.514221703223,0.548501389869,0.536781635928,97318.0,114249.0,115400.0,0.823625992315,0.926248115058,0.936825185498,1.0,1.0,0.991104868914,0.954982157562,0.982332155477,0.967341040462,0.0358,0.0465,0.0411,0.1747,0.1676,0.2114,0.305,0.272,0.3262,0.111,0.1313,0.1385,0.1541,0.186,0.2011,44577.0,46471.0,50975.0,110086.0,114774.0,132774.0,2949.0,3459.0,4856.0,64076.0,67240.0,65842.0,8010.0,8233.0,7798.0,,,,36803.0,37887.0,39618.0,451627.0,456075.0,461703.0,64344.6910264,66305.0,68896.0,142812.45932,143372.151706,144471.643993,,,,60886.0,60016.0,63244.0,169956.0,160183.0,,17288.0,17554.0,17865.0,0.159,0.144,0.132,151607.168207,147862.592648,139566.347383,0.572092259303,0.775048815392,0.903585181515,2014,SEP,3.0,2014-09-01
Tuolumne,2828.0,3035.0,3009.0,5153.0,5567.0,5556.0,0.43961352657,0.455423994428,0.434324302067,4641.0,5231.0,5274.0,0.880979498861,0.93444087174,0.934112646121,0.923076923077,0.938650306748,0.954248366013,0.955128205128,0.88813559322,0.911585365854,0.0529,0.0864,0.0785,0.1684,0.1225,0.1345,0.2584,0.2037,0.2139,0.1789,0.241,0.2482,0.2008,0.2583,0.2775,2755.0,2828.0,3009.0,5103.0,5153.0,5556.0,265.0,299.0,409.0,1962.0,1955.0,2013.0,149.0,137.0,115.0,,,,65.0,66.0,76.0,54339.0,54811.0,54592.0,16527.5836881,17219.0,17563.0,9222.05328848,9087.91721973,8942.57641976,,,,653.0,696.0,628.0,8101.0,7561.0,,1618.0,1635.0,1639.0,0.117,0.108,0.087,8975.86027789,9822.27712053,,0.574438903203,0.530806370941,,2014,SEP,3.0,2014-09-01
Ventura,32232.0,34857.0,35024.0,66971.0,71740.0,77031.0,0.365248461104,0.384361394206,0.37977123075,49783.0,63209.0,63846.0,0.715190782669,0.870755327795,0.871427401523,0.984331281477,0.964626614262,0.976637887252,0.938209331652,0.946539379475,0.935427574171,0.0265,0.0321,0.0368,0.0988,0.1179,0.1378,0.228,0.2176,0.2472,0.0712,0.083,0.095,0.115,0.1323,0.1564,31284.0,32232.0,35024.0,64382.0,66971.0,77031.0,2757.0,3498.0,4822.0,35426.0,37769.0,37317.0,8035.0,6844.0,6549.0,,,,23314.0,25095.0,26091.0,834109.0,839617.0,844833.0,148959.784134,156524.0,162247.0,206820.852918,205583.640178,204901.401883,,,,79320.0,76495.0,75693.0,123340.0,111492.0,,14656.0,14764.0,14875.0,0.091,0.079,0.067,105819.891039,112131.893689,114149.93463,0.615109623479,0.601053549618,0.649979931285,2014,SEP,3.0,2014-09-01
