March 2017,PART A.  PARTICIPATION DURING THE MONTH,,,,,,,,,PART A.  PARTICIPATION DURING THE MONTH ,,,,,,,,,PART A.  PARTICIPATION ,,,PART B.  ISSUANCES DURING THE MONTH,,,,,,PART C.  VALUE OF BENEFIT ISSUANCES DURING THE MONTH,,,CDSS Use Only:
,Number of Households,,,,,,,,,Number of persons in federal only households,,,Number of federal and state persons in federal/state households,,,,,,Number of persons in state only households,,,,,,,,,,,,1165747844.0
,A.  Public Assistance,,,B.  Non-Public Assistance,,,Total,,,,,,A. Public Assistance,,B. Non-Public Assistance,,Total,,,,,,,,,,,,,,
,,,,,,,,,,A.,B.,,,,,,,,A.,B.,,,Contracted,Other,,,EBT,,,,
,,Federal/,,,Federal/,,,Federal/,,Public,Non-Public,,,,,,,,Public,Non-Public,Total,,Over the,Over the,EBT,,Converted,Federal,State,TOTAL,
,Federal,State,State,Federal,State,State,Federal,State,State,Assistance,Assistance,Total,Federal,State,Federal,State,Federal,State,Assistance,Assistance,,Mail,Counter,Counter,Issuances,Total,to Coupons,Only,Only,ISSUANCES,
Lassen,238.0,0.0,0.0,1333.0,2.0,0.0,1571.0,2.0,0.0,648.0,2427.0,3075.0,0.0,0.0,5.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.0,1673.0,0.0,431220.0,268.0,431488.0,
Los Angeles,83192.0,2245.0,243.0,441746.0,5218.0,3281.0,524938.0,7463.0,3524.0,203215.0,845541.0,1048756.0,4679.0,3098.0,12045.0,6506.0,16724.0,9604.0,300.0,4226.0,4526.0,0.0,0.0,0.0,570381.0,570381.0,0.0,153794759.0,1773865.0,155568624.0,
Madera,1776.0,16.0,1.0,9929.0,64.0,10.0,11705.0,80.0,11.0,4836.0,23498.0,28334.0,44.0,16.0,192.0,68.0,236.0,84.0,1.0,18.0,19.0,0.0,0.0,0.0,8892.0,8892.0,0.0,3762530.0,10377.0,3772907.0,
Marin,534.0,32.0,3.0,5125.0,234.0,63.0,5659.0,266.0,66.0,1153.0,7822.0,8975.0,68.0,36.0,472.0,285.0,540.0,321.0,3.0,74.0,77.0,0.0,0.0,0.0,6277.0,6277.0,0.0,1357235.0,33981.0,1391216.0,
Mariposa,91.0,1.0,0.0,911.0,2.0,2.0,1002.0,3.0,2.0,245.0,1577.0,1822.0,1.0,1.0,5.0,2.0,6.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1091.0,1091.0,0.0,248511.0,472.0,248983.0,
Mendocino,550.0,6.0,0.0,5665.0,40.0,11.0,6215.0,46.0,11.0,1387.0,10277.0,11664.0,16.0,6.0,110.0,44.0,126.0,50.0,0.0,13.0,13.0,0.0,0.0,0.0,6715.0,6715.0,0.0,1663137.0,7510.0,1670647.0,
Merced,3653.0,14.0,1.0,20129.0,87.0,12.0,23782.0,101.0,13.0,9886.0,45182.0,55068.0,32.0,15.0,257.0,95.0,289.0,110.0,1.0,12.0,13.0,0.0,0.0,0.0,25287.0,25287.0,0.0,7277632.0,11195.0,7288827.0,
Modoc,81.0,1.0,0.0,471.0,0.0,1.0,552.0,1.0,1.0,213.0,969.0,1182.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,620.0,620.0,0.0,161090.0,493.0,161583.0,
Mono,9.0,0.0,0.0,428.0,3.0,0.0,437.0,3.0,0.0,22.0,680.0,702.0,0.0,0.0,9.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,487.0,0.0,102771.0,471.0,103242.0,
Monterey,3398.0,26.0,0.0,19750.0,246.0,31.0,23148.0,272.0,31.0,8649.0,42723.0,51372.0,72.0,27.0,686.0,277.0,758.0,304.0,0.0,41.0,41.0,0.0,0.0,0.0,25164.0,25164.0,0.0,7118371.0,34786.0,7153157.0,
Napa,293.0,8.0,0.0,2986.0,45.0,5.0,3279.0,53.0,5.0,723.0,5818.0,6541.0,21.0,9.0,119.0,48.0,140.0,57.0,0.0,6.0,6.0,0.0,0.0,0.0,3587.0,3587.0,0.0,838598.0,4035.0,842633.0,
Nevada,249.0,2.0,0.0,3907.0,10.0,1.0,4156.0,12.0,1.0,626.0,6579.0,7205.0,4.0,2.0,24.0,11.0,28.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,4450.0,4450.0,0.0,990869.0,1004.0,991873.0,
Orange,9956.0,213.0,4.0,104845.0,2029.0,1111.0,114801.0,2242.0,1115.0,25658.0,205890.0,231548.0,465.0,307.0,4353.0,2589.0,4818.0,2896.0,6.0,1503.0,1509.0,0.0,0.0,0.0,124405.0,124405.0,0.0,31796025.0,500598.0,32296623.0,
Placer,675.0,7.0,2.0,8096.0,39.0,31.0,8771.0,46.0,33.0,1740.0,14511.0,16251.0,15.0,10.0,96.0,50.0,111.0,60.0,7.0,43.0,50.0,0.0,0.0,0.0,9305.0,9305.0,0.0,2106788.0,12413.0,2119201.0,
Plumas,85.0,0.0,0.0,1084.0,1.0,0.0,1169.0,1.0,0.0,216.0,1833.0,2049.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.0,1222.0,0.0,293577.0,138.0,293715.0,
Riverside,14574.0,102.0,7.0,107616.0,784.0,179.0,122190.0,886.0,186.0,39344.0,229971.0,269315.0,264.0,129.0,2187.0,877.0,2451.0,1006.0,10.0,236.0,246.0,0.0,0.0,0.0,130019.0,130019.0,0.0,36057093.0,130738.0,36187831.0,
Sacramento,13915.0,615.0,7.0,83273.0,1113.0,583.0,97188.0,1728.0,590.0,36292.0,164794.0,201086.0,1464.0,1026.0,2598.0,1634.0,4062.0,2660.0,11.0,773.0,784.0,0.0,0.0,0.0,114581.0,114581.0,0.0,28963442.0,394749.0,29358191.0,
San Benito,265.0,1.0,0.0,2070.0,19.0,1.0,2335.0,20.0,1.0,731.0,4466.0,5197.0,5.0,1.0,55.0,21.0,60.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,2492.0,2492.0,0.0,680323.0,2007.0,682330.0,
San Bernardino,23479.0,143.0,7.0,143565.0,908.0,335.0,167044.0,1051.0,342.0,61975.0,301431.0,363406.0,360.0,165.0,2384.0,1077.0,2744.0,1242.0,11.0,450.0,461.0,0.0,0.0,0.0,177171.0,177171.0,0.0,49578309.0,185142.0,49763451.0,
San Diego,12136.0,308.0,7.0,120540.0,1717.0,738.0,132676.0,2025.0,745.0,33478.0,231500.0,264978.0,672.0,412.0,4086.0,1991.0,4758.0,2403.0,15.0,930.0,945.0,0.0,0.0,0.0,160086.0,160086.0,0.0,35960037.0,359143.0,36319180.0,
San Francisco,1932.0,106.0,7.0,30092.0,769.0,1138.0,32024.0,875.0,1145.0,4112.0,43094.0,47206.0,192.0,124.0,1436.0,975.0,1628.0,1099.0,13.0,1203.0,1216.0,0.0,0.0,0.0,37121.0,37121.0,0.0,7024131.0,295580.0,7319711.0,
San Joaquin,6811.0,57.0,1.0,41814.0,425.0,151.0,48625.0,482.0,152.0,16765.0,90870.0,107635.0,137.0,69.0,1210.0,519.0,1347.0,588.0,1.0,214.0,215.0,0.0,0.0,0.0,51748.0,51748.0,0.0,14436513.0,90726.0,14527239.0,
San Luis Obispo,872.0,5.0,0.0,8774.0,36.0,7.0,9646.0,41.0,7.0,2144.0,15037.0,17181.0,8.0,6.0,106.0,43.0,114.0,49.0,0.0,8.0,8.0,0.0,0.0,0.0,10361.0,10361.0,0.0,2339023.0,4702.0,2343725.0,
San Mateo,720.0,25.0,0.0,12721.0,411.0,150.0,13441.0,436.0,150.0,1691.0,23617.0,25308.0,56.0,26.0,978.0,497.0,1034.0,523.0,0.0,198.0,198.0,0.0,0.0,0.0,16195.0,16195.0,0.0,3438984.0,64033.0,3503017.0,
