,1.  TOTAL PARTICIPATION,,,,,,,,,"1.  TOTAL PARTICIPATION, Cont'd",,,,,,,,,"1.  TOTAL PARTICIPATION, Cont'd",,,2. TOTAL ISSUANCES,,,,3.  VALUE OF DOCUMENTED COUPON ISSUANCES,,,,,,
San Bernardino,23890.0,981.0,24.0,17621.0,1292.0,339.0,41511.0,2273.0,363.0,69745.0,45273.0,115018.0,2803.0,1097.0,4080.0,1531.0,6883.0,2628.0,68.0,476.0,544.0,11.0,0.0,50876.0,50887.0,9806414.0,579847.0,111267.0,74427.0,10386261.0,185694.0,10571955.0
San Diego,14896.0,1828.0,40.0,10327.0,1156.0,420.0,25223.0,2984.0,460.0,41092.0,26042.0,67134.0,4896.0,2064.0,3143.0,1347.0,8039.0,3411.0,108.0,568.0,676.0,31302.0,0.0,405.0,31707.0,5188618.0,618791.0,146410.0,71828.0,5807409.0,218238.0,6025647.0
San Francisco,4282.0,400.0,47.0,9198.0,465.0,1056.0,13480.0,865.0,1103.0,11186.0,11064.0,22250.0,899.0,491.0,465.0,612.0,1364.0,1103.0,110.0,1367.0,1477.0,0.0,15605.0,0.0,15605.0,1936151.0,129150.0,40459.0,121628.0,2065301.0,162087.0,2227388.0
San Joaquin,6573.0,634.0,2.0,6374.0,840.0,65.0,12947.0,1474.0,67.0,19254.0,16774.0,36028.0,2311.0,759.0,3033.0,1057.0,5344.0,1816.0,2.0,96.0,98.0,130.0,15652.0,0.0,15782.0,2886133.0,407320.0,78603.0,10726.0,3293453.0,89329.0,3382782.0
San Luis Obispo,1095.0,6.0,0.0,1273.0,21.0,10.0,2368.0,27.0,10.0,2733.0,2873.0,5606.0,12.0,10.0,50.0,28.0,62.0,38.0,0.0,14.0,14.0,2733.0,0.0,159.0,2892.0,456833.0,5093.0,1990.0,1406.0,461926.0,3396.0,465322.0
San Mateo,1159.0,32.0,4.0,1399.0,60.0,35.0,2558.0,92.0,39.0,2819.0,2958.0,5777.0,71.0,39.0,120.0,69.0,191.0,108.0,7.0,57.0,64.0,17.0,2980.0,0.0,2997.0,488564.0,20507.0,5872.0,6376.0,509071.0,12248.0,521319.0
Santa Barbara,2940.0,157.0,15.0,2441.0,160.0,32.0,5381.0,317.0,47.0,7148.0,5974.0,13122.0,378.0,187.0,407.0,199.0,785.0,386.0,31.0,43.0,74.0,6388.0,0.0,0.0,6388.0,1015171.0,85008.0,25725.0,7620.0,1100179.0,33345.0,1133524.0
Santa Clara,7718.0,614.0,20.0,6092.0,991.0,827.0,13810.0,1605.0,847.0,21745.0,13378.0,35123.0,1560.0,729.0,2507.0,1305.0,4067.0,2034.0,54.0,1167.0,1221.0,110.0,16468.0,0.0,16578.0,2726398.0,310709.0,94996.0,154337.0,3037107.0,249333.0,3286440.0
Santa Cruz,1167.0,59.0,1.0,1898.0,48.0,8.0,3065.0,107.0,9.0,2718.0,3788.0,6506.0,111.0,62.0,91.0,57.0,202.0,119.0,1.0,9.0,10.0,3511.0,197.0,0.0,3708.0,569302.0,22971.0,7676.0,1171.0,592273.0,8847.0,601120.0
Shasta,1776.0,42.0,0.0,2395.0,42.0,9.0,4171.0,84.0,9.0,4855.0,5330.0,10185.0,136.0,53.0,105.0,52.0,241.0,105.0,0.0,9.0,9.0,4942.0,0.0,337.0,5279.0,893754.0,20230.0,4393.0,1051.0,913984.0,5444.0,919428.0
Sierra,17.0,0.0,0.0,26.0,0.0,0.0,43.0,0.0,0.0,54.0,44.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0,6863.0,0.0,0.0,0.0,6863.0,0.0,6863.0
Siskiyou,479.0,7.0,0.0,766.0,6.0,1.0,1245.0,13.0,1.0,1328.0,1703.0,3031.0,20.0,7.0,12.0,8.0,32.0,15.0,0.0,1.0,1.0,1105.0,0.0,241.0,1346.0,236615.0,2797.0,878.0,133.0,239412.0,1011.0,240423.0
Solano,2769.0,74.0,2.0,1407.0,18.0,36.0,4176.0,92.0,38.0,8001.0,2713.0,10714.0,184.0,89.0,38.0,21.0,222.0,110.0,4.0,46.0,50.0,613.0,0.0,3916.0,4529.0,852953.0,22511.0,4752.0,5133.0,875464.0,9885.0,885349.0
Sonoma,1547.0,18.0,0.0,2296.0,89.0,31.0,3843.0,107.0,31.0,3629.0,4300.0,7929.0,32.0,22.0,224.0,108.0,256.0,130.0,0.0,47.0,47.0,2843.0,0.0,1704.0,4547.0,651300.0,28028.0,7375.0,4426.0,679328.0,11801.0,691129.0
Stanislaus,5437.0,231.0,11.0,4037.0,243.0,46.0,9474.0,474.0,57.0,16858.0,12081.0,28939.0,695.0,274.0,741.0,321.0,1436.0,595.0,30.0,82.0,112.0,0.0,10974.0,0.0,10974.0,2183570.0,115687.0,22171.0,9720.0,2299257.0,31891.0,2331148.0
Sutter,503.0,24.0,0.0,872.0,26.0,4.0,1375.0,50.0,4.0,1447.0,2171.0,3618.0,74.0,26.0,87.0,32.0,161.0,58.0,0.0,4.0,4.0,1180.0,0.0,385.0,1565.0,275607.0,14074.0,2287.0,150.0,289681.0,2437.0,292118.0
Tehama,711.0,23.0,0.0,1066.0,34.0,6.0,1777.0,57.0,6.0,1734.0,2320.0,4054.0,68.0,25.0,98.0,38.0,166.0,63.0,0.0,6.0,6.0,1839.0,0.0,0.0,1839.0,316432.0,11089.0,4313.0,607.0,327521.0,4920.0,332441.0
Trinity,115.0,0.0,0.0,179.0,0.0,1.0,294.0,0.0,1.0,322.0,375.0,697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,215.0,0.0,80.0,295.0,59615.0,0.0,0.0,139.0,59615.0,139.0,59754.0
Tulare,9141.0,726.0,8.0,4956.0,480.0,84.0,14097.0,1206.0,92.0,28157.0,12041.0,40198.0,2170.0,1746.0,1135.0,1059.0,3305.0,2805.0,17.0,392.0,409.0,6.0,15794.0,0.0,15800.0,3061637.0,264465.0,65452.0,16648.0,3326102.0,82100.0,3408202.0
Tuolumne,381.0,0.0,0.0,438.0,0.0,0.0,819.0,0.0,0.0,1017.0,976.0,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,865.0,0.0,869.0,149427.0,0.0,0.0,0.0,149427.0,0.0,149427.0
Ventura,3476.0,148.0,18.0,4414.0,279.0,152.0,7890.0,427.0,170.0,9353.0,10985.0,20338.0,377.0,155.0,784.0,348.0,1161.0,503.0,49.0,216.0,265.0,77.0,8575.0,0.0,8652.0,1532526.0,90384.0,20013.0,24839.0,1622910.0,44852.0,1667762.0
Yolo  a/,1634.0,119.0,19.0,1021.0,27.0,24.0,2655.0,146.0,43.0,4740.0,2028.0,6768.0,315.0,239.0,56.0,34.0,371.0,273.0,49.0,52.0,101.0,0.0,0.0,2844.0,2844.0,557034.0,24614.0,20022.0,8737.0,581648.0,28759.0,610407.0
Yuba,1158.0,46.0,1.0,1164.0,30.0,8.0,2322.0,76.0,9.0,3747.0,2841.0,6588.0,290.0,54.0,155.0,43.0,445.0,97.0,1.0,8.0,9.0,2110.0,0.0,519.0,2629.0,506627.0,29948.0,6205.0,1277.0,536575.0,7482.0,544057.0
,a/  Counties reporting revised data:  El Dorado and Yolo.,,,,,,,,,a/  Counties reporting revised data:  El Dorado and Yolo.,,,,,,,,,a/  Counties reporting revised data:  El Dorado and Yolo.,,,,,,,a/  Counties reporting revised data:  El Dorado and Yolo.,,,,,,
