county,req_exped_service_pend_prev_qtr,req_exped_service_reported_pending_end_prev_qtr,req_exped_service_adjustment,req_exped_service_rcv_this_qtr,req_exped_service_tot_this_qtr,req_exped_service_tot_pacf_disposed_this_qtr,req_exped_service_tot_disposed_pacf_entitled_to_exped_service,req_exped_service_disposed_entitled_pacf_1_to_3_days,req_exped_service_disposed_entitled_pacf_4_to_7_days,req_exped_service_pacf_4_to_7_days_client_delay,req_exped_service_pacf_4_to_7_days_county_delay,req_exped_service_disposed_entitled_pacf_over_7_days,req_exped_service_pacf_over_7_days_client_delay,req_exped_service_pacf_over_7_days_county_delay,req_exped_service_tot_nacf_disposed_this_qtr,req_exped_service_tot_disposed_nacf_entitled_to_exped_service,req_exped_service_disposed_entitled_nacf_1_to_3_days,req_exped_service_disposed_entitled_nacf_4_to_7_days,req_exped_service_nacf_4_to_7_days_client_delay,req_exped_service_nacf_4_to_7_days_county_delay,req_exped_service_disposed_entitled_nacf_over_7_days,req_exped_service_nacf_over_7_days_client_delay,req_exped_service_nacf_over_7_days_county_delay,req_exped_service_tot_disposed_this_qtr,req_exped_service_tot_disposed_entitled_to_exped_service,req_exped_service_disposed_entitled_tot_1_to_3_days,req_exped_service_disposed_entitled_tot_4_to_7_days,req_exped_service_tot_4_to_7_days_client_delay,req_exped_service_tot_4_to_7_days_county_delay,req_exped_service_disposed_entitled_tot_over_7_days,req_exped_service_tot_over_7_days_client_delay,req_exped_service_tot_over_7_days_county_delay,req_exped_service_disposed_pacf_not_entitled,req_exped_service_disposed_nacf_not_entitled,req_exped_service_disposed_tot_not_entitled,req_exped_service_disposed_pending_end_qtr,app_compliance_info_pacf_fail_complete_app_process,app_compliance_info_nacf_fail_complete_app_process,app_compliance_info_tot_hh_fail_complete_app_process,year,month,quarter,fulldate
Fresno,370.0,285.0,85.0,12218.0,12588.0,230.0,122.0,114.0,6.0,0.0,6.0,2.0,0.0,2.0,12119.0,5307.0,5192.0,76.0,0.0,76.0,39.0,0.0,39.0,12349.0,5429.0,5306.0,82.0,0.0,82.0,41.0,0.0,41.0,108.0,6812.0,6920.0,239.0,0.0,87.0,87.0,2014,JUL,3.0,2014-07-01
Glenn,23.0,23.0,0.0,382.0,405.0,16.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,117.0,114.0,2.0,2.0,0.0,1.0,0.0,1.0,376.0,122.0,119.0,2.0,2.0,0.0,1.0,0.0,1.0,11.0,243.0,254.0,29.0,0.0,1.0,1.0,2014,JUL,3.0,2014-07-01
Humboldt,286.0,303.0,-17.0,3439.0,3725.0,66.0,37.0,35.0,2.0,1.0,1.0,0.0,0.0,0.0,3333.0,1166.0,1007.0,94.0,31.0,63.0,65.0,28.0,37.0,3399.0,1203.0,1042.0,96.0,32.0,64.0,65.0,28.0,37.0,29.0,2167.0,2196.0,326.0,0.0,0.0,0.0,2014,JUL,3.0,2014-07-01
Imperial,770.0,795.0,-25.0,4271.0,5041.0,193.0,91.0,81.0,7.0,3.0,4.0,3.0,1.0,2.0,4054.0,1219.0,1001.0,158.0,33.0,125.0,60.0,35.0,25.0,4247.0,1310.0,1082.0,165.0,36.0,129.0,63.0,36.0,27.0,102.0,2835.0,2937.0,794.0,0.0,2.0,2.0,2014,JUL,3.0,2014-07-01
Inyo,21.0,21.0,0.0,296.0,317.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,97.0,93.0,1.0,0.0,1.0,3.0,3.0,0.0,289.0,99.0,95.0,1.0,0.0,1.0,3.0,3.0,0.0,5.0,185.0,190.0,28.0,0.0,0.0,0.0,2014,JUL,3.0,2014-07-01
Kern,2719.0,2747.0,-28.0,16185.0,18904.0,714.0,322.0,300.0,12.0,8.0,4.0,10.0,7.0,3.0,15381.0,5815.0,5349.0,245.0,134.0,111.0,221.0,120.0,101.0,16095.0,6137.0,5649.0,257.0,142.0,115.0,231.0,127.0,104.0,392.0,9566.0,9958.0,2809.0,0.0,2.0,2.0,2014,JUL,3.0,2014-07-01
Kings,510.0,510.0,0.0,2424.0,2934.0,126.0,54.0,40.0,6.0,4.0,2.0,8.0,4.0,4.0,2306.0,928.0,751.0,98.0,57.0,41.0,79.0,49.0,30.0,2432.0,982.0,791.0,104.0,61.0,43.0,87.0,53.0,34.0,72.0,1378.0,1450.0,502.0,0.0,0.0,0.0,2014,JUL,3.0,2014-07-01
Lake,330.0,340.0,-10.0,1294.0,1624.0,32.0,12.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,1372.0,552.0,493.0,24.0,3.0,21.0,35.0,10.0,25.0,1404.0,564.0,502.0,27.0,6.0,21.0,35.0,10.0,25.0,20.0,820.0,840.0,220.0,0.0,19.0,19.0,2014,JUL,3.0,2014-07-01
Lassen,78.0,80.0,-2.0,425.0,503.0,18.0,11.0,8.0,1.0,0.0,1.0,2.0,1.0,1.0,407.0,168.0,144.0,10.0,0.0,10.0,14.0,2.0,12.0,425.0,179.0,152.0,11.0,0.0,11.0,16.0,3.0,13.0,7.0,239.0,246.0,78.0,0.0,0.0,0.0,2014,JUL,3.0,2014-07-01
Los Angeles,4730.0,8925.0,-4195.0,90675.0,95405.0,4866.0,2841.0,2433.0,208.0,208.0,0.0,200.0,200.0,0.0,81560.0,33990.0,31986.0,1147.0,1147.0,0.0,857.0,857.0,0.0,86426.0,36831.0,34419.0,1355.0,1355.0,0.0,1057.0,1057.0,0.0,2025.0,47570.0,49595.0,8979.0,31.0,1295.0,1326.0,2014,JUL,3.0,2014-07-01
Madera,280.0,283.0,-3.0,2213.0,2493.0,93.0,39.0,35.0,3.0,2.0,1.0,1.0,1.0,0.0,2038.0,839.0,777.0,37.0,22.0,15.0,25.0,13.0,12.0,2131.0,878.0,812.0,40.0,24.0,16.0,26.0,14.0,12.0,54.0,1199.0,1253.0,362.0,0.0,7.0,7.0,2014,JUL,3.0,2014-07-01
Marin,201.0,202.0,-1.0,1487.0,1688.0,43.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1462.0,591.0,546.0,24.0,8.0,16.0,21.0,7.0,14.0,1505.0,607.0,562.0,24.0,8.0,16.0,21.0,7.0,14.0,27.0,871.0,898.0,183.0,0.0,1.0,1.0,2014,JUL,3.0,2014-07-01
Mariposa,32.0,34.0,-2.0,234.0,266.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,85.0,83.0,1.0,1.0,0.0,1.0,0.0,1.0,222.0,86.0,84.0,1.0,1.0,0.0,1.0,0.0,1.0,8.0,128.0,136.0,44.0,0.0,0.0,0.0,2014,JUL,3.0,2014-07-01
Mendocino,177.0,177.0,0.0,1617.0,1794.0,76.0,39.0,38.0,0.0,0.0,0.0,1.0,0.0,1.0,1454.0,781.0,753.0,16.0,2.0,14.0,12.0,5.0,7.0,1530.0,820.0,791.0,16.0,2.0,14.0,13.0,5.0,8.0,37.0,673.0,710.0,264.0,0.0,4.0,4.0,2014,JUL,3.0,2014-07-01
Merced,681.0,697.0,-16.0,4796.0,5477.0,322.0,145.0,133.0,7.0,4.0,3.0,5.0,2.0,3.0,4544.0,1702.0,1622.0,31.0,17.0,14.0,49.0,39.0,10.0,4866.0,1847.0,1755.0,38.0,21.0,17.0,54.0,41.0,13.0,177.0,2842.0,3019.0,611.0,2.0,30.0,32.0,2014,JUL,3.0,2014-07-01
Modoc,12.0,13.0,-1.0,134.0,146.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,43.0,36.0,5.0,4.0,1.0,2.0,0.0,2.0,124.0,45.0,38.0,5.0,4.0,1.0,2.0,0.0,2.0,1.0,78.0,79.0,22.0,0.0,0.0,0.0,2014,JUL,3.0,2014-07-01
Mono,31.0,31.0,0.0,151.0,182.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,56.0,50.0,2.0,0.0,2.0,4.0,2.0,2.0,134.0,56.0,50.0,2.0,0.0,2.0,4.0,2.0,2.0,2.0,76.0,78.0,48.0,0.0,0.0,0.0,2014,JUL,3.0,2014-07-01
Monterey,499.0,507.0,-8.0,5349.0,5848.0,175.0,78.0,70.0,5.0,3.0,2.0,3.0,2.0,1.0,4956.0,1509.0,1451.0,25.0,21.0,4.0,33.0,29.0,4.0,5131.0,1587.0,1521.0,30.0,24.0,6.0,36.0,31.0,5.0,97.0,3447.0,3544.0,717.0,0.0,2.0,2.0,2014,JUL,3.0,2014-07-01
Napa,101.0,258.0,-157.0,974.0,1075.0,23.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,293.0,282.0,3.0,0.0,3.0,8.0,2.0,6.0,873.0,303.0,292.0,3.0,0.0,3.0,8.0,2.0,6.0,13.0,557.0,570.0,202.0,0.0,0.0,0.0,2014,JUL,3.0,2014-07-01
Nevada,200.0,211.0,-11.0,1131.0,1331.0,22.0,10.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,1026.0,461.0,366.0,24.0,4.0,20.0,71.0,14.0,57.0,1048.0,471.0,374.0,24.0,4.0,20.0,73.0,14.0,59.0,12.0,565.0,577.0,283.0,0.0,5.0,5.0,2014,JUL,3.0,2014-07-01
Orange,102.0,102.0,0.0,16565.0,16667.0,1023.0,321.0,319.0,1.0,1.0,0.0,1.0,0.0,1.0,15541.0,6079.0,6051.0,24.0,1.0,23.0,4.0,0.0,4.0,16564.0,6400.0,6370.0,25.0,2.0,23.0,5.0,0.0,5.0,702.0,9462.0,10164.0,103.0,0.0,33.0,33.0,2014,JUL,3.0,2014-07-01
Placer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,JUL,3.0,2014-07-01
Plumas,35.0,36.0,-1.0,354.0,389.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,150.0,131.0,7.0,7.0,0.0,12.0,8.0,4.0,330.0,151.0,132.0,7.0,7.0,0.0,12.0,8.0,4.0,9.0,170.0,179.0,59.0,0.0,0.0,0.0,2014,JUL,3.0,2014-07-01
Riverside,3576.0,3622.0,-46.0,35974.0,39550.0,1481.0,716.0,659.0,31.0,18.0,13.0,26.0,18.0,8.0,34018.0,12412.0,10813.0,659.0,386.0,273.0,940.0,573.0,367.0,35499.0,13128.0,11472.0,690.0,404.0,286.0,966.0,591.0,375.0,765.0,21606.0,22371.0,4051.0,3.0,120.0,123.0,2014,JUL,3.0,2014-07-01
Sacramento,5326.0,5326.0,0.0,19599.0,24925.0,829.0,343.0,337.0,6.0,0.0,6.0,0.0,0.0,0.0,18840.0,5537.0,5435.0,74.0,0.0,74.0,28.0,0.0,28.0,19669.0,5880.0,5772.0,80.0,0.0,80.0,28.0,0.0,28.0,486.0,13303.0,13789.0,5256.0,0.0,39.0,39.0,2014,JUL,3.0,2014-07-01
San Benito,93.0,96.0,-3.0,720.0,813.0,21.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,675.0,221.0,214.0,3.0,3.0,0.0,4.0,3.0,1.0,696.0,225.0,217.0,3.0,3.0,0.0,5.0,3.0,2.0,17.0,454.0,471.0,117.0,0.0,0.0,0.0,2014,JUL,3.0,2014-07-01
San Bernardino,2690.0,2748.0,-58.0,39597.0,42287.0,1476.0,730.0,674.0,30.0,10.0,20.0,26.0,13.0,13.0,38128.0,17617.0,16717.0,561.0,265.0,296.0,339.0,198.0,141.0,39604.0,18347.0,17391.0,591.0,275.0,316.0,365.0,211.0,154.0,746.0,20511.0,21257.0,2683.0,1.0,99.0,100.0,2014,JUL,3.0,2014-07-01
San Diego,414.0,599.0,-185.0,26947.0,27361.0,1053.0,414.0,400.0,11.0,0.0,11.0,3.0,0.0,3.0,26040.0,8466.0,8253.0,162.0,0.0,162.0,51.0,0.0,51.0,27093.0,8880.0,8653.0,173.0,0.0,173.0,54.0,0.0,54.0,639.0,17574.0,18213.0,268.0,6.0,238.0,244.0,2014,JUL,3.0,2014-07-01
San Francisco,459.0,440.0,19.0,3279.0,3738.0,254.0,169.0,149.0,8.0,0.0,8.0,12.0,0.0,12.0,3053.0,1465.0,1214.0,128.0,0.0,128.0,123.0,0.0,123.0,3307.0,1634.0,1363.0,136.0,0.0,136.0,135.0,0.0,135.0,85.0,1588.0,1673.0,431.0,1.0,3.0,4.0,2014,JUL,3.0,2014-07-01
San Joaquin,1861.0,1912.0,-51.0,10466.0,12327.0,505.0,233.0,207.0,9.0,6.0,3.0,17.0,13.0,4.0,9990.0,3496.0,3110.0,150.0,88.0,62.0,236.0,128.0,108.0,10495.0,3729.0,3317.0,159.0,94.0,65.0,253.0,141.0,112.0,272.0,6494.0,6766.0,1832.0,0.0,1.0,1.0,2014,JUL,3.0,2014-07-01
San Luis Obispo,313.0,313.0,0.0,1414.0,1727.0,57.0,33.0,30.0,1.0,0.0,1.0,2.0,0.0,2.0,1374.0,582.0,526.0,35.0,0.0,35.0,21.0,0.0,21.0,1431.0,615.0,556.0,36.0,0.0,36.0,23.0,0.0,23.0,24.0,792.0,816.0,296.0,0.0,7.0,7.0,2014,JUL,3.0,2014-07-01
San Mateo,2628.0,2628.0,0.0,3436.0,6064.0,134.0,25.0,20.0,4.0,0.0,4.0,1.0,0.0,1.0,3312.0,972.0,888.0,50.0,0.0,50.0,34.0,0.0,34.0,3446.0,997.0,908.0,54.0,0.0,54.0,35.0,0.0,35.0,109.0,2340.0,2449.0,2618.0,0.0,39.0,39.0,2014,JUL,3.0,2014-07-01
Santa Barbara,34.0,19.0,15.0,1283.0,1317.0,61.0,41.0,29.0,7.0,0.0,7.0,5.0,0.0,5.0,1224.0,744.0,688.0,45.0,0.0,45.0,11.0,0.0,11.0,1285.0,785.0,717.0,52.0,0.0,52.0,16.0,0.0,16.0,20.0,480.0,500.0,32.0,0.0,11.0,11.0,2014,JUL,3.0,2014-07-01
Santa Clara,421.0,386.0,35.0,5150.0,5571.0,114.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,4977.0,1964.0,1893.0,27.0,2.0,25.0,44.0,1.0,43.0,5091.0,2011.0,1940.0,27.0,2.0,25.0,44.0,1.0,43.0,67.0,3013.0,3080.0,480.0,0.0,1.0,1.0,2014,JUL,3.0,2014-07-01
Santa Cruz,328.0,328.0,0.0,2672.0,3000.0,43.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2630.0,389.0,378.0,10.0,10.0,0.0,1.0,1.0,0.0,2673.0,406.0,395.0,10.0,10.0,0.0,1.0,1.0,0.0,26.0,2241.0,2267.0,327.0,0.0,4.0,4.0,2014,JUL,3.0,2014-07-01
Shasta,384.0,400.0,-16.0,3465.0,3849.0,85.0,37.0,35.0,2.0,1.0,1.0,0.0,0.0,0.0,3359.0,1304.0,1250.0,35.0,7.0,28.0,19.0,4.0,15.0,3444.0,1341.0,1285.0,37.0,8.0,29.0,19.0,4.0,15.0,48.0,2055.0,2103.0,405.0,0.0,10.0,10.0,2014,JUL,3.0,2014-07-01
Sierra,4.0,4.0,0.0,34.0,38.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,15.0,10.0,0.0,0.0,0.0,2014,JUL,3.0,2014-07-01
Siskiyou,134.0,141.0,-7.0,879.0,1013.0,30.0,14.0,12.0,1.0,0.0,1.0,1.0,1.0,0.0,874.0,245.0,220.0,11.0,6.0,5.0,14.0,9.0,5.0,904.0,259.0,232.0,12.0,6.0,6.0,15.0,10.0,5.0,16.0,629.0,645.0,109.0,0.0,2.0,2.0,2014,JUL,3.0,2014-07-01
Solano,70.0,58.0,12.0,2648.0,2718.0,76.0,43.0,40.0,0.0,0.0,0.0,3.0,0.0,3.0,2589.0,1341.0,1308.0,26.0,0.0,26.0,7.0,0.0,7.0,2665.0,1384.0,1348.0,26.0,0.0,26.0,10.0,0.0,10.0,33.0,1248.0,1281.0,53.0,0.0,20.0,20.0,2014,JUL,3.0,2014-07-01
Sonoma,151.0,127.0,24.0,3702.0,3853.0,99.0,34.0,27.0,4.0,0.0,4.0,3.0,0.0,3.0,3680.0,1134.0,830.0,206.0,0.0,206.0,98.0,0.0,98.0,3779.0,1168.0,857.0,210.0,0.0,210.0,101.0,0.0,101.0,65.0,2546.0,2611.0,74.0,0.0,40.0,40.0,2014,JUL,3.0,2014-07-01
Stanislaus,1285.0,1314.0,-29.0,10037.0,11322.0,379.0,176.0,141.0,12.0,6.0,6.0,23.0,14.0,9.0,9808.0,3912.0,3316.0,187.0,68.0,119.0,409.0,131.0,278.0,10187.0,4088.0,3457.0,199.0,74.0,125.0,432.0,145.0,287.0,203.0,5896.0,6099.0,1135.0,1.0,2.0,3.0,2014,JUL,3.0,2014-07-01
Sutter,147.0,158.0,-11.0,1514.0,1661.0,39.0,19.0,16.0,2.0,1.0,1.0,1.0,1.0,0.0,1465.0,567.0,516.0,38.0,25.0,13.0,13.0,10.0,3.0,1504.0,586.0,532.0,40.0,26.0,14.0,14.0,11.0,3.0,20.0,898.0,918.0,157.0,0.0,0.0,0.0,2014,JUL,3.0,2014-07-01
Tehama,130.0,134.0,-4.0,1207.0,1337.0,47.0,18.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,1175.0,394.0,367.0,10.0,9.0,1.0,17.0,12.0,5.0,1222.0,412.0,384.0,11.0,10.0,1.0,17.0,12.0,5.0,29.0,781.0,810.0,115.0,0.0,4.0,4.0,2014,JUL,3.0,2014-07-01
Trinity,22.0,22.0,0.0,259.0,281.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,119.0,104.0,12.0,2.0,10.0,3.0,2.0,1.0,243.0,119.0,104.0,12.0,2.0,10.0,3.0,2.0,1.0,2.0,122.0,124.0,38.0,0.0,0.0,0.0,2014,JUL,3.0,2014-07-01
Tulare,892.0,892.0,0.0,7374.0,8266.0,352.0,181.0,173.0,5.0,0.0,5.0,3.0,0.0,3.0,7064.0,3279.0,3174.0,75.0,0.0,75.0,30.0,0.0,30.0,7416.0,3460.0,3347.0,80.0,0.0,80.0,33.0,0.0,33.0,171.0,3785.0,3956.0,850.0,0.0,25.0,25.0,2014,JUL,3.0,2014-07-01
Tuolumne,99.0,101.0,-2.0,775.0,874.0,29.0,10.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,738.0,318.0,290.0,20.0,8.0,12.0,8.0,4.0,4.0,767.0,328.0,299.0,21.0,8.0,13.0,8.0,4.0,4.0,19.0,420.0,439.0,107.0,0.0,0.0,0.0,2014,JUL,3.0,2014-07-01
Ventura,196.0,196.0,0.0,4785.0,4981.0,125.0,83.0,78.0,3.0,3.0,0.0,2.0,2.0,0.0,4668.0,2209.0,2066.0,74.0,74.0,0.0,69.0,69.0,0.0,4793.0,2292.0,2144.0,77.0,77.0,0.0,71.0,71.0,0.0,42.0,2459.0,2501.0,188.0,0.0,30.0,30.0,2014,JUL,3.0,2014-07-01
Yolo,732.0,732.0,0.0,1246.0,1978.0,57.0,35.0,23.0,6.0,0.0,6.0,6.0,0.0,6.0,1163.0,815.0,737.0,41.0,0.0,41.0,37.0,0.0,37.0,1220.0,850.0,760.0,47.0,0.0,47.0,43.0,0.0,43.0,22.0,348.0,370.0,758.0,0.0,13.0,13.0,2014,JUL,3.0,2014-07-01
Yuba,131.0,132.0,-1.0,1598.0,1729.0,49.0,16.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,1523.0,657.0,625.0,26.0,9.0,17.0,6.0,3.0,3.0,1572.0,673.0,640.0,26.0,9.0,17.0,7.0,4.0,3.0,33.0,866.0,899.0,157.0,0.0,26.0,26.0,2014,JUL,3.0,2014-07-01
