 (Accessible sheet). Data table begins in Cell A5. Item descriptions are contained within input messages in Row 5.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CalFresh
Monthly Caseload Report
(CF 296)",,,,,,,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,Part B,Part B,Part B,Part B,Part B,Part B,Part B,Part B,Part B,Part B,Part B,Part B,Part B,Part B,Part B,Part B,Part B,Part B,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART C,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D,PART D
42979.0,Butte,,04,2017-18,2017.0,42979.0,1615.0,756.0,1683.0,904.0,3.0,112.0,115.0,0.0,716.0,716.0,0.0,76.0,76.0,0.0,640.0,640.0,0.0,30.0,30.0,0.0,63.0,63.0,27.0,1656.0,1683.0,20.0,654.0,674.0,19.0,612.0,631.0,1.0,21.0,22.0,0.0,21.0,21.0,7.0,1002.0,1009.0,1484.0,13801.0,15285.0,1484.0,13801.0,15285.0,0.0,0.0,0.0,72.0,1512.0,1584.0,34.0,0.0,0.0,862.0,7.0,1.0,34.0,870.0,904.0,-19.0,19.0,0.0,11.0,53.0,64.0,7.0,142.0,149.0,39.0,428.0,467.0,1556.0,15313.0,16869.0,1550.0,15246.0,16796.0,31134.0,4.0,47.0,6.0,42.0,48.0,25.0,5.0,0.0,25.0,25.0,97.0,1466.0,1563.0,0.0,26.0,26.0,1459.0,13847.0,15306.0,123.0,553.0,676.0,122.0,1.0,0.0,543.0,1.0,2.0,123.0,546.0,669.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0
42979.0,Calaveras,,05,2017-18,2017.0,42979.0,165.0,39.0,180.0,118.0,0.0,3.0,3.0,0.0,56.0,56.0,0.0,18.0,18.0,0.0,38.0,38.0,0.0,3.0,3.0,0.0,6.0,6.0,3.0,177.0,180.0,1.0,77.0,78.0,0.0,71.0,71.0,0.0,1.0,1.0,1.0,5.0,6.0,2.0,100.0,102.0,196.0,2446.0,2642.0,196.0,2446.0,2642.0,0.0,0.0,0.0,20.0,186.0,206.0,4.0,0.0,0.0,113.0,1.0,0.0,4.0,114.0,118.0,10.0,-10.0,0.0,2.0,10.0,12.0,0.0,28.0,28.0,4.0,44.0,48.0,216.0,2632.0,2848.0,216.0,2624.0,2840.0,5099.0,1.0,5.0,0.0,5.0,5.0,4.0,0.0,0.0,3.0,3.0,21.0,214.0,235.0,0.0,1.0,1.0,195.0,2418.0,2613.0,15.0,81.0,96.0,15.0,0.0,0.0,81.0,0.0,0.0,15.0,81.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42979.0,Colusa,,06,2017-18,2017.0,42979.0,58.0,7.0,52.0,27.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,10.0,10.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,49.0,52.0,1.0,20.0,21.0,1.0,18.0,19.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,29.0,31.0,72.0,576.0,648.0,72.0,576.0,648.0,0.0,0.0,0.0,0.0,54.0,54.0,2.0,0.0,0.0,25.0,0.0,0.0,2.0,25.0,27.0,-3.0,3.0,0.0,1.0,2.0,3.0,0.0,3.0,3.0,0.0,21.0,21.0,72.0,630.0,702.0,71.0,626.0,697.0,1526.0,0.0,5.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,7.0,56.0,63.0,0.0,0.0,0.0,65.0,574.0,639.0,7.0,10.0,17.0,7.0,0.0,0.0,9.0,1.0,0.0,7.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42979.0,Contra Costa,,07,2017-18,2017.0,42979.0,2482.0,1033.0,2207.0,1062.0,2.0,22.0,24.0,0.0,1035.0,1035.0,0.0,262.0,262.0,0.0,773.0,773.0,0.0,93.0,93.0,0.0,110.0,110.0,39.0,962.0,1001.0,22.0,442.0,464.0,22.0,430.0,452.0,0.0,8.0,8.0,0.0,4.0,4.0,17.0,520.0,537.0,3448.0,25773.0,29221.0,3420.0,25483.0,28903.0,28.0,290.0,318.0,165.0,2361.0,2526.0,97.0,2.0,0.0,938.0,14.0,11.0,99.0,963.0,1062.0,-77.0,77.0,0.0,27.0,74.0,101.0,7.0,33.0,40.0,109.0,1214.0,1323.0,3613.0,28134.0,31747.0,3511.0,27590.0,31101.0,63598.0,30.0,675.0,99.0,408.0,507.0,172.0,18.0,3.0,136.0,139.0,206.0,2581.0,2787.0,0.0,0.0,0.0,3407.0,25553.0,28960.0,258.0,1201.0,1459.0,242.0,11.0,0.0,1139.0,17.0,2.0,253.0,1158.0,1411.0,5.0,0.0,0.0,40.0,2.0,1.0,5.0,43.0,48.0,3.0,13.0,16.0
42979.0,Del Norte,,08,2017-18,2017.0,42979.0,167.0,23.0,189.0,106.0,0.0,2.0,2.0,0.0,77.0,77.0,0.0,31.0,31.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,185.0,189.0,3.0,74.0,77.0,3.0,69.0,72.0,0.0,2.0,2.0,0.0,3.0,3.0,1.0,111.0,112.0,346.0,2061.0,2407.0,346.0,2061.0,2407.0,0.0,0.0,0.0,10.0,205.0,215.0,4.0,0.0,0.0,102.0,0.0,0.0,4.0,102.0,106.0,-4.0,4.0,0.0,4.0,8.0,12.0,1.0,17.0,18.0,5.0,74.0,79.0,356.0,2266.0,2622.0,356.0,2264.0,2620.0,5313.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,25.0,192.0,217.0,0.0,1.0,1.0,331.0,2074.0,2405.0,25.0,85.0,110.0,25.0,0.0,0.0,85.0,0.0,0.0,25.0,85.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42979.0,El Dorado,,09,2017-18,2017.0,42979.0,523.0,91.0,507.0,301.0,0.0,3.0,3.0,0.0,193.0,193.0,0.0,53.0,53.0,0.0,140.0,140.0,0.0,3.0,3.0,0.0,13.0,13.0,20.0,487.0,507.0,9.0,228.0,237.0,8.0,226.0,234.0,1.0,1.0,2.0,0.0,1.0,1.0,11.0,259.0,270.0,471.0,5871.0,6342.0,471.0,5871.0,6342.0,0.0,0.0,0.0,36.0,504.0,540.0,23.0,0.0,0.0,276.0,2.0,0.0,23.0,278.0,301.0,0.0,0.0,0.0,1.0,27.0,28.0,1.0,64.0,65.0,11.0,135.0,146.0,507.0,6375.0,6882.0,505.0,6343.0,6848.0,12043.0,3.0,32.0,2.0,26.0,28.0,6.0,0.0,0.0,6.0,6.0,31.0,616.0,647.0,0.0,1.0,1.0,476.0,5759.0,6235.0,21.0,187.0,208.0,21.0,0.0,0.0,184.0,1.0,0.0,21.0,185.0,206.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
42979.0,Fresno,a/,10,2017-18,2017.0,42979.0,4722.0,1582.0,4707.0,3193.0,15.0,144.0,159.0,2.0,1438.0,1440.0,0.0,608.0,608.0,2.0,830.0,832.0,0.0,280.0,280.0,0.0,74.0,74.0,53.0,3572.0,3625.0,25.0,1609.0,1634.0,24.0,1499.0,1523.0,1.0,83.0,84.0,0.0,27.0,27.0,28.0,1963.0,1991.0,11494.0,77907.0,89401.0,11457.0,77367.0,88824.0,37.0,540.0,577.0,473.0,5873.0,6346.0,247.0,0.0,0.0,2903.0,22.0,21.0,247.0,2946.0,3193.0,-175.0,175.0,0.0,14.0,62.0,76.0,72.0,844.0,916.0,315.0,1846.0,2161.0,11967.0,83780.0,95747.0,11784.0,82804.0,94588.0,219549.0,79.0,977.0,176.0,723.0,899.0,296.0,36.0,7.0,253.0,260.0,706.0,7306.0,8012.0,0.0,0.0,0.0,11261.0,76474.0,87735.0,1005.0,5395.0,6400.0,873.0,8.0,4.0,4233.0,46.0,20.0,885.0,4299.0,5184.0,120.0,0.0,0.0,1078.0,18.0,0.0,120.0,1096.0,1216.0,11.0,109.0,120.0
42979.0,Glenn,,11,2017-18,2017.0,42979.0,109.0,14.0,103.0,57.0,0.0,2.0,2.0,0.0,36.0,36.0,0.0,14.0,14.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,101.0,103.0,2.0,31.0,33.0,2.0,30.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,70.0,176.0,1244.0,1420.0,176.0,1244.0,1420.0,0.0,0.0,0.0,5.0,104.0,109.0,2.0,0.0,0.0,55.0,0.0,0.0,2.0,55.0,57.0,-3.0,3.0,0.0,2.0,8.0,10.0,1.0,7.0,8.0,3.0,31.0,34.0,181.0,1348.0,1529.0,181.0,1340.0,1521.0,3512.0,0.0,9.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,129.0,140.0,0.0,1.0,1.0,170.0,1219.0,1389.0,14.0,42.0,56.0,14.0,0.0,0.0,41.0,0.0,0.0,14.0,41.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
42979.0,Humboldt,,12,2017-18,2017.0,42979.0,1409.0,340.0,1316.0,639.0,0.0,3.0,3.0,0.0,625.0,625.0,0.0,161.0,161.0,0.0,464.0,464.0,0.0,7.0,7.0,0.0,52.0,52.0,13.0,1303.0,1316.0,8.0,432.0,440.0,8.0,424.0,432.0,0.0,4.0,4.0,0.0,4.0,4.0,5.0,871.0,876.0,790.0,10233.0,11023.0,790.0,10233.0,11023.0,0.0,0.0,0.0,57.0,1116.0,1173.0,12.0,0.0,0.0,626.0,1.0,0.0,12.0,627.0,639.0,18.0,-18.0,0.0,3.0,22.0,25.0,1.0,139.0,140.0,23.0,346.0,369.0,847.0,11349.0,12196.0,847.0,11308.0,12155.0,20554.0,10.0,30.0,0.0,35.0,35.0,7.0,0.0,0.0,6.0,6.0,49.0,1138.0,1187.0,1.0,15.0,16.0,798.0,10211.0,11009.0,42.0,416.0,458.0,42.0,0.0,0.0,415.0,0.0,0.0,42.0,415.0,457.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
42979.0,Imperial,,13,2017-18,2017.0,42979.0,1083.0,159.0,1146.0,758.0,1.0,29.0,30.0,0.0,319.0,319.0,0.0,126.0,126.0,0.0,193.0,193.0,0.0,7.0,7.0,0.0,69.0,69.0,35.0,1111.0,1146.0,18.0,414.0,432.0,15.0,383.0,398.0,3.0,14.0,17.0,0.0,17.0,17.0,17.0,697.0,714.0,2143.0,14376.0,16519.0,2143.0,14376.0,16519.0,0.0,0.0,0.0,99.0,1019.0,1118.0,48.0,1.0,0.0,683.0,22.0,4.0,49.0,709.0,758.0,6.0,-6.0,0.0,3.0,27.0,30.0,8.0,113.0,121.0,33.0,176.0,209.0,2242.0,15395.0,17637.0,2220.0,15020.0,17240.0,42243.0,22.0,336.0,22.0,310.0,332.0,66.0,3.0,0.0,65.0,65.0,89.0,1151.0,1240.0,0.0,4.0,4.0,2153.0,14244.0,16397.0,130.0,555.0,685.0,127.0,2.0,0.0,531.0,13.0,0.0,129.0,544.0,673.0,1.0,0.0,0.0,10.0,0.0,1.0,1.0,11.0,12.0,0.0,0.0,0.0
42979.0,Inyo,,14,2017-18,2017.0,42979.0,78.0,5.0,78.0,59.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,12.0,12.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,73.0,74.0,1.0,39.0,40.0,1.0,38.0,39.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,34.0,76.0,861.0,937.0,76.0,861.0,937.0,0.0,0.0,0.0,5.0,84.0,89.0,2.0,0.0,0.0,57.0,0.0,0.0,2.0,57.0,59.0,-1.0,1.0,0.0,0.0,2.0,2.0,0.0,9.0,9.0,4.0,15.0,19.0,81.0,945.0,1026.0,81.0,938.0,1019.0,1960.0,0.0,5.0,0.0,5.0,5.0,2.0,0.0,0.0,2.0,2.0,6.0,82.0,88.0,0.0,0.0,0.0,75.0,863.0,938.0,2.0,16.0,18.0,2.0,0.0,0.0,16.0,0.0,0.0,2.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42979.0,Kern,,15,2017-18,2017.0,42979.0,5191.0,1617.0,5559.0,3273.0,4.0,48.0,52.0,1.0,2006.0,2007.0,1.0,539.0,540.0,0.0,1467.0,1467.0,0.0,30.0,30.0,0.0,279.0,279.0,145.0,5413.0,5558.0,90.0,1961.0,2051.0,83.0,1829.0,1912.0,6.0,88.0,94.0,1.0,44.0,45.0,55.0,3452.0,3507.0,9163.0,55510.0,64673.0,9164.0,55513.0,64677.0,-1.0,-3.0,-4.0,371.0,4597.0,4968.0,192.0,1.0,0.0,3030.0,38.0,12.0,193.0,3080.0,3273.0,-8.0,8.0,0.0,20.0,116.0,136.0,54.0,574.0,628.0,112.0,819.0,931.0,9534.0,60107.0,69641.0,9479.0,59152.0,68631.0,159456.0,51.0,777.0,52.0,704.0,756.0,328.0,13.0,3.0,251.0,254.0,434.0,5371.0,5805.0,0.0,11.0,11.0,9100.0,54736.0,63836.0,576.0,2029.0,2605.0,569.0,6.0,0.0,1902.0,34.0,4.0,575.0,1940.0,2515.0,1.0,0.0,0.0,86.0,3.0,0.0,1.0,89.0,90.0,0.0,0.0,0.0
42979.0,Kings,,16,2017-18,2017.0,42979.0,822.0,126.0,818.0,534.0,0.0,2.0,2.0,0.0,247.0,247.0,0.0,104.0,104.0,0.0,143.0,143.0,0.0,6.0,6.0,0.0,37.0,37.0,33.0,785.0,818.0,22.0,317.0,339.0,21.0,298.0,319.0,1.0,13.0,14.0,0.0,6.0,6.0,11.0,468.0,479.0,1366.0,8589.0,9955.0,1366.0,8589.0,9955.0,0.0,0.0,0.0,64.0,733.0,797.0,39.0,0.0,0.0,485.0,9.0,1.0,39.0,495.0,534.0,0.0,0.0,0.0,8.0,23.0,31.0,3.0,88.0,91.0,14.0,127.0,141.0,1430.0,9322.0,10752.0,1415.0,9180.0,10595.0,23778.0,15.0,118.0,15.0,109.0,124.0,41.0,1.0,0.0,33.0,33.0,75.0,887.0,962.0,0.0,3.0,3.0,1355.0,8435.0,9790.0,92.0,298.0,390.0,92.0,0.0,0.0,288.0,2.0,1.0,92.0,291.0,383.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0
42979.0,Lake,,17,2017-18,2017.0,42979.0,392.0,52.0,424.0,293.0,0.0,20.0,20.0,0.0,112.0,112.0,0.0,36.0,36.0,0.0,76.0,76.0,0.0,8.0,8.0,0.0,19.0,19.0,8.0,416.0,424.0,4.0,169.0,173.0,4.0,152.0,156.0,0.0,8.0,8.0,0.0,9.0,9.0,4.0,247.0,251.0,528.0,5475.0,6003.0,528.0,5475.0,6003.0,0.0,0.0,0.0,17.0,487.0,504.0,13.0,0.0,0.0,280.0,0.0,0.0,13.0,280.0,293.0,-12.0,12.0,0.0,4.0,6.0,10.0,1.0,59.0,60.0,11.0,130.0,141.0,545.0,5962.0,6507.0,541.0,5939.0,6480.0,11962.0,4.0,25.0,4.0,21.0,25.0,4.0,0.0,0.0,2.0,2.0,35.0,500.0,535.0,0.0,0.0,0.0,510.0,5462.0,5972.0,24.0,215.0,239.0,24.0,0.0,0.0,211.0,3.0,0.0,24.0,214.0,238.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
42979.0,Lassen,,18,2017-18,2017.0,42979.0,112.0,11.0,111.0,81.0,0.0,3.0,3.0,0.0,26.0,26.0,0.0,9.0,9.0,0.0,17.0,17.0,0.0,2.0,2.0,0.0,4.0,4.0,0.0,111.0,111.0,0.0,56.0,56.0,0.0,50.0,50.0,0.0,4.0,4.0,0.0,2.0,2.0,0.0,55.0,55.0,215.0,1226.0,1441.0,215.0,1226.0,1441.0,0.0,0.0,0.0,11.0,133.0,144.0,2.0,0.0,0.0,79.0,0.0,0.0,2.0,79.0,81.0,2.0,-2.0,0.0,0.0,5.0,5.0,4.0,24.0,28.0,3.0,27.0,30.0,226.0,1359.0,1585.0,226.0,1358.0,1584.0,3164.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,176.0,198.0,0.0,0.0,0.0,204.0,1183.0,1387.0,14.0,64.0,78.0,14.0,0.0,0.0,63.0,0.0,0.0,14.0,63.0,77.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
42979.0,Los Angeles,,19,2017-18,2017.0,42979.0,48406.0,16881.0,49478.0,31868.0,67.0,427.0,494.0,41.0,15679.0,15720.0,22.0,4302.0,4324.0,19.0,11377.0,11396.0,4.0,262.0,266.0,0.0,1890.0,1890.0,2144.0,47330.0,49474.0,1458.0,18848.0,20306.0,1205.0,17224.0,18429.0,76.0,675.0,751.0,177.0,949.0,1126.0,686.0,28482.0,29168.0,77583.0,429087.0,506670.0,78781.0,442996.0,521777.0,-1198.0,-13909.0,-15107.0,3605.0,44452.0,48057.0,2277.0,44.0,7.0,28882.0,391.0,267.0,2328.0,29540.0,31868.0,-1286.0,1286.0,0.0,76.0,317.0,393.0,367.0,2798.0,3165.0,2120.0,10511.0,12631.0,81188.0,473539.0,554727.0,78805.0,464594.0,543399.0,1088485.0,678.0,9185.0,2208.0,5497.0,7705.0,4078.0,530.0,175.0,3448.0,3623.0,3381.0,25900.0,29281.0,37.0,262.0,299.0,77807.0,447639.0,525446.0,4986.0,19115.0,24101.0,4794.0,150.0,8.0,18523.0,292.0,90.0,4952.0,18905.0,23857.0,33.0,1.0,0.0,204.0,6.0,0.0,34.0,210.0,244.0,0.0,0.0,0.0
42979.0,Madera,,20,2017-18,2017.0,42979.0,595.0,105.0,601.0,392.0,0.0,1.0,1.0,0.0,195.0,195.0,0.0,69.0,69.0,0.0,126.0,126.0,0.0,2.0,2.0,0.0,14.0,14.0,12.0,588.0,600.0,8.0,232.0,240.0,8.0,231.0,239.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,356.0,360.0,1525.0,9206.0,10731.0,1525.0,9206.0,10731.0,0.0,0.0,0.0,13.0,667.0,680.0,19.0,0.0,0.0,372.0,1.0,0.0,19.0,373.0,392.0,-37.0,37.0,0.0,10.0,29.0,39.0,5.0,131.0,136.0,16.0,97.0,113.0,1538.0,9873.0,11411.0,1525.0,9802.0,11327.0,27503.0,2.0,79.0,12.0,66.0,78.0,7.0,2.0,1.0,5.0,6.0,93.0,750.0,843.0,0.0,0.0,0.0,1445.0,9123.0,10568.0,102.0,528.0,630.0,101.0,1.0,0.0,520.0,1.0,0.0,102.0,521.0,623.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0
42979.0,Marin,,21,2017-18,2017.0,42979.0,460.0,162.0,453.0,284.0,0.0,4.0,4.0,0.0,146.0,146.0,0.0,48.0,48.0,0.0,98.0,98.0,0.0,2.0,2.0,0.0,23.0,23.0,5.0,448.0,453.0,3.0,181.0,184.0,2.0,167.0,169.0,0.0,8.0,8.0,1.0,6.0,7.0,2.0,267.0,269.0,531.0,5019.0,5550.0,531.0,5021.0,5552.0,0.0,-2.0,-2.0,27.0,445.0,472.0,6.0,0.0,0.0,262.0,10.0,6.0,6.0,278.0,284.0,6.0,-6.0,0.0,3.0,20.0,23.0,5.0,55.0,60.0,7.0,98.0,105.0,558.0,5464.0,6022.0,517.0,5160.0,5677.0,9563.0,7.0,306.0,40.0,230.0,270.0,74.0,19.0,1.0,74.0,75.0,33.0,465.0,498.0,0.0,3.0,3.0,525.0,4999.0,5524.0,40.0,178.0,218.0,35.0,5.0,0.0,164.0,11.0,2.0,40.0,177.0,217.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
42979.0,Mariposa,,22,2017-18,2017.0,42979.0,66.0,14.0,77.0,45.0,1.0,0.0,1.0,0.0,27.0,27.0,0.0,8.0,8.0,0.0,19.0,19.0,0.0,2.0,2.0,0.0,5.0,5.0,1.0,76.0,77.0,0.0,26.0,26.0,0.0,23.0,23.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,50.0,51.0,83.0,890.0,973.0,83.0,890.0,973.0,0.0,0.0,0.0,4.0,67.0,71.0,1.0,0.0,0.0,44.0,0.0,0.0,1.0,44.0,45.0,2.0,-2.0,0.0,1.0,6.0,7.0,0.0,8.0,8.0,0.0,11.0,11.0,87.0,957.0,1044.0,86.0,955.0,1041.0,1921.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,76.0,80.0,0.0,1.0,1.0,83.0,881.0,964.0,7.0,27.0,34.0,7.0,0.0,0.0,27.0,0.0,0.0,7.0,27.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42979.0,Mendocino,,23,2017-18,2017.0,42979.0,479.0,75.0,480.0,356.0,0.0,15.0,15.0,0.0,119.0,119.0,0.0,56.0,56.0,0.0,63.0,63.0,0.0,3.0,3.0,0.0,5.0,5.0,8.0,472.0,480.0,3.0,248.0,251.0,3.0,234.0,237.0,0.0,8.0,8.0,0.0,6.0,6.0,5.0,224.0,229.0,477.0,5388.0,5865.0,477.0,5389.0,5866.0,0.0,-1.0,-1.0,30.0,564.0,594.0,10.0,0.0,0.0,339.0,6.0,1.0,10.0,346.0,356.0,6.0,-6.0,0.0,0.0,19.0,19.0,3.0,80.0,83.0,11.0,125.0,136.0,507.0,5952.0,6459.0,506.0,5898.0,6404.0,11824.0,4.0,41.0,1.0,41.0,42.0,14.0,2.0,0.0,13.0,13.0,51.0,544.0,595.0,0.0,0.0,0.0,456.0,5408.0,5864.0,18.0,187.0,205.0,17.0,1.0,0.0,183.0,3.0,0.0,18.0,186.0,204.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
42979.0,Merced,,24,2017-18,2017.0,42979.0,1411.0,288.0,1414.0,766.0,0.0,34.0,34.0,0.0,533.0,533.0,0.0,138.0,138.0,0.0,395.0,395.0,0.0,13.0,13.0,0.0,115.0,115.0,37.0,1377.0,1414.0,22.0,509.0,531.0,22.0,494.0,516.0,0.0,11.0,11.0,0.0,4.0,4.0,15.0,868.0,883.0,3293.0,18815.0,22108.0,3293.0,18815.0,22108.0,0.0,0.0,0.0,59.0,1458.0,1517.0,47.0,0.0,0.0,716.0,3.0,0.0,47.0,719.0,766.0,-56.0,56.0,0.0,14.0,54.0,68.0,7.0,294.0,301.0,47.0,335.0,382.0,3352.0,20273.0,23625.0,3333.0,20174.0,23507.0,54278.0,4.0,112.0,19.0,87.0,106.0,10.0,2.0,0.0,12.0,12.0,144.0,1734.0,1878.0,0.0,41.0,41.0,3208.0,18539.0,21747.0,198.0,816.0,1014.0,198.0,0.0,0.0,795.0,2.0,0.0,198.0,797.0,995.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0
42979.0,Modoc,,25,2017-18,2017.0,42979.0,40.0,4.0,32.0,26.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,31.0,32.0,0.0,16.0,16.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15.0,16.0,75.0,434.0,509.0,75.0,434.0,509.0,0.0,0.0,0.0,8.0,37.0,45.0,1.0,0.0,0.0,25.0,0.0,0.0,1.0,25.0,26.0,6.0,-6.0,0.0,0.0,4.0,4.0,0.0,5.0,5.0,1.0,9.0,10.0,83.0,471.0,554.0,82.0,470.0,552.0,1175.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,8.0,46.0,54.0,0.0,0.0,0.0,75.0,425.0,500.0,2.0,23.0,25.0,1.0,1.0,0.0,23.0,0.0,0.0,2.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42979.0,Mono,,26,2017-18,2017.0,42979.0,47.0,11.0,50.0,31.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,3.0,3.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,50.0,50.0,0.0,20.0,20.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,30.0,10.0,346.0,356.0,10.0,346.0,356.0,0.0,0.0,0.0,3.0,45.0,48.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,31.0,3.0,-3.0,0.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,8.0,8.0,13.0,391.0,404.0,13.0,388.0,401.0,699.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,45.0,0.0,0.0,0.0,12.0,347.0,359.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42979.0,Monterey,,27,2017-18,2017.0,42979.0,1645.0,454.0,1659.0,955.0,0.0,7.0,7.0,1.0,639.0,640.0,1.0,244.0,245.0,0.0,395.0,395.0,1.0,5.0,6.0,0.0,64.0,64.0,21.0,1638.0,1659.0,13.0,514.0,527.0,13.0,483.0,496.0,0.0,10.0,10.0,0.0,21.0,21.0,8.0,1124.0,1132.0,1898.0,16278.0,18176.0,1898.0,16278.0,18176.0,0.0,0.0,0.0,-1.0,1548.0,1547.0,25.0,0.0,0.0,920.0,8.0,2.0,25.0,930.0,955.0,-76.0,76.0,0.0,2.0,21.0,23.0,10.0,153.0,163.0,38.0,368.0,406.0,1897.0,17826.0,19723.0,1876.0,17639.0,19515.0,42664.0,10.0,187.0,21.0,155.0,176.0,38.0,5.0,0.0,32.0,32.0,116.0,1992.0,2108.0,0.0,5.0,5.0,1781.0,15834.0,17615.0,167.0,729.0,896.0,166.0,1.0,0.0,656.0,5.0,0.0,167.0,661.0,828.0,0.0,0.0,0.0,67.0,1.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0
